rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_mean,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_med,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_min,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_max,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00021886825561523438,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0005385875701904297,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0037384033203125,0,0,13,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.006100654602050781,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.009309530258178711,0,0,7,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,0.014150619506835938,0,0,12,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5,0.022803306579589844,0,0,22,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,6,0.03291726112365723,0,0,13,0,0,0,0,0
0.0009389671361502347,0.0,0.0,0.028169014084507043,0.005056492776652117,0.0009389671361502347,0.0,0.0,0.028169014084507043,0.005056492776652117,29,10,0.04518413543701172,0,0,19,0,0,0,0,0
0.002056297937061973,0.0,0.0,0.0410958904109589,0.007877013427132346,0.002056297937061973,0.0,0.0,0.0410958904109589,0.007877013427132346,39,10,0.06124162673950195,0,0,31,0,0,0,0,0
0.003429406050683947,0.0,0.0,0.0410958904109589,0.009807507458561834,0.003429406050683947,0.0,0.0,0.0410958904109589,0.009807507458561834,49,10,0.08593058586120605,0,0,59,0,0,0,0,0
0.0043815339782129255,0.0,0.0,0.0410958904109589,0.010918640648090254,0.0043815339782129255,0.0,0.0,0.0410958904109589,0.010918640648090254,59,10,0.2928452491760254,0,0,36,0,0,0,0,0
0.004973809337658074,0.0,0.0,0.0410958904109589,0.01119125818140829,0.004973809337658074,0.0,0.0,0.0410958904109589,0.01119125818140829,69,10,0.31345510482788086,0,0,36,0,0,0,0,0
0.005137339580707226,0.0,0.0,0.0410958904109589,0.011244052673693064,0.005137339580707226,0.0,0.0,0.0410958904109589,0.011244052673693064,79,10,0.3283092975616455,0,0,25,0,0,0,0,0
0.005945902225427048,0.0,0.0,0.0410958904109589,0.01164996446146789,0.005945902225427048,0.0,0.0,0.0410958904109589,0.01164996446146789,89,10,0.3461623191833496,0,0,30,0,0,0,0,0
0.0071413155448042135,0.0,0.0,0.10666666666666667,0.015116914894224327,0.0071413155448042135,0.0,0.0,0.10666666666666667,0.015116914894224327,99,10,0.36715030670166016,0,0,35,0,0,0,0,0
0.0069128711433153875,0.0,0.0,0.10666666666666667,0.01462089917322087,0.0069128711433153875,0.0,0.0,0.10666666666666667,0.01462089917322087,109,10,0.39382219314575195,0,0,46,0,0,0,0,0
0.008374002095512884,0.0,0.0,0.10666666666666667,0.015337424239227003,0.008374002095512884,0.0,0.0,0.10666666666666667,0.015337424239227003,119,10,0.4099414348602295,0,0,24,0,0,0,0,0
0.010063204457520241,0.0,0.0,0.11267605633802817,0.018070192447656896,0.010063204457520241,0.0,0.0,0.11267605633802817,0.018070192447656896,129,10,0.4367058277130127,0,0,51,0,0,0,0,0
0.011758606105891193,0.0,0.0,0.11267605633802817,0.019739676791839068,0.011758606105891193,0.0,0.0,0.11267605633802817,0.019739676791839068,139,10,0.44925880432128906,0,0,8,0,0,0,0,0
0.012207010268500573,0.0,0.0,0.11267605633802817,0.019631073289202456,0.012207010268500573,0.0,0.0,0.11267605633802817,0.019631073289202456,149,10,0.4698355197906494,0,0,31,0,0,0,0,0
0.012940968371493344,0.0,0.0,0.11267605633802817,0.019534501577142392,0.012940968371493344,0.0,0.0,0.11267605633802817,0.019534501577142392,159,10,0.48891472816467285,0,0,17,0,0,0,0,0
0.013516253261995423,0.0,0.0,0.11267605633802817,0.019456951274915407,0.013516253261995423,0.0,0.0,0.11267605633802817,0.019456951274915407,169,10,0.5078437328338623,0,0,26,0,0,0,0,0
0.014330751601233649,0.0,0.0,0.11267605633802817,0.01999672251350769,0.014330751601233649,0.0,0.0,0.11267605633802817,0.01999672251350769,179,10,0.5356333255767822,0,0,48,0,0,0,0,0
0.01471456585677692,0.0,0.0,0.11267605633802817,0.020407270887314047,0.01471456585677692,0.0,0.0,0.11267605633802817,0.020407270887314047,189,10,0.5556843280792236,0,0,21,0,0,0,0,0
0.015620730416634006,0.011237373737373737,0.0,0.11267605633802817,0.021373402979819628,0.015620730416634006,0.011237373737373737,0.0,0.11267605633802817,0.021373402979819628,199,10,0.5805530548095703,0,0,27,0,0,0,0,0
0.0163059430471884,0.011494252873563218,0.0,0.11267605633802817,0.021643271776475584,0.0163059430471884,0.011494252873563218,0.0,0.11267605633802817,0.021643271776475584,209,10,0.602698564529419,0,0,31,0,0,0,0,0
0.016795944334980155,0.011494252873563218,0.0,0.11267605633802817,0.022541191793518583,0.016795944334980155,0.011494252873563218,0.0,0.11267605633802817,0.022541191793518583,219,10,0.6273326873779297,0,0,25,0,0,0,0,0
0.01744749064827031,0.011561079925153702,0.0,0.11267605633802817,0.022745543864113277,0.01744749064827031,0.011561079925153702,0.0,0.11267605633802817,0.022745543864113277,229,10,0.6640729904174805,0,0,65,0,0,0,0,0
0.018229436927833645,0.011904761904761904,0.0,0.11267605633802817,0.023090250645169685,0.018229436927833645,0.011904761904761904,0.0,0.11267605633802817,0.023090250645169685,239,10,0.690685510635376,0,0,44,0,0,0,0,0
0.019382748241219317,0.011904761904761904,0.0,0.11267605633802817,0.023503386619602655,0.019382748241219317,0.011904761904761904,0.0,0.11267605633802817,0.023503386619602655,249,10,0.7100188732147217,0,0,19,0,0,0,0,0
0.020479813038813584,0.011904761904761904,0.0,0.18666666666666668,0.025784123885562914,0.020479813038813584,0.011904761904761904,0.0,0.18666666666666668,0.025784123885562914,259,10,0.7294862270355225,0,0,11,0,0,0,0,0
0.0213698614397212,0.012121657361151925,0.0,0.18666666666666668,0.026461918488729644,0.0213698614397212,0.012121657361151925,0.0,0.18666666666666668,0.026461918488729644,269,10,0.7465555667877197,0,0,10,0,0,0,0,0
0.022544181298539242,0.012345679012345678,0.0,0.22857142857142856,0.02919949150314616,0.022544181298539242,0.012345679012345678,0.0,0.22857142857142856,0.02919949150314616,279,10,0.7695400714874268,0,0,31,0,0,0,0,0
0.022685846859599026,0.012345679012345678,0.0,0.22857142857142856,0.029200352228155656,0.022685846859599026,0.012345679012345678,0.0,0.22857142857142856,0.029200352228155656,289,10,0.7908463478088379,0,0,19,0,0,0,0,0
0.023379871362047274,0.0125,0.0,0.22857142857142856,0.029339858682925646,0.023379871362047274,0.0125,0.0,0.22857142857142856,0.029339858682925646,299,10,0.8077168464660645,0,0,13,0,0,0,0,0
0.02441310726409535,0.01282051282051282,0.0,0.22857142857142856,0.03019963654195004,0.02441310726409535,0.01282051282051282,0.0,0.22857142857142856,0.03019963654195004,309,10,0.8337340354919434,0,0,32,0,0,0,0,0
0.02555690958070612,0.021279003961516697,0.0,0.22857142857142856,0.031067597780346443,0.02555690958070612,0.021279003961516697,0.0,0.22857142857142856,0.031067597780346443,319,10,0.8512804508209229,0,0,13,0,0,0,0,0
0.026450524472951827,0.02186379928315412,0.0,0.22857142857142856,0.0318549967991289,0.026450524472951827,0.02186379928315412,0.0,0.22857142857142856,0.0318549967991289,329,10,0.8699140548706055,0,0,13,0,0,0,0,0
0.027026155025215257,0.022222222222222223,0.0,0.22857142857142856,0.03202879497588951,0.027026155025215257,0.022222222222222223,0.0,0.22857142857142856,0.03202879497588951,339,10,0.8977870941162109,0,0,35,0,0,0,0,0
0.02816020319510704,0.022857889237199582,0.0,0.22857142857142856,0.032670003249668234,0.02816020319510704,0.022857889237199582,0.0,0.22857142857142856,0.032670003249668234,349,10,0.9138720035552979,0,0,4,0,0,0,0,0
0.028862837042906046,0.022988505747126436,0.0,0.22857142857142856,0.03307517036723254,0.028862837042906046,0.022988505747126436,0.0,0.22857142857142856,0.03307517036723254,359,10,0.952754020690918,0,0,18,0,0,0,0,0
0.029404977554425418,0.022988505747126436,0.0,0.22857142857142856,0.03305586599315121,0.029404977554425418,0.022988505747126436,0.0,0.22857142857142856,0.03305586599315121,369,10,1.0056684017181396,0,0,45,0,0,0,0,0
0.02981544074939999,0.022988505747126436,0.0,0.22857142857142856,0.03304319661836958,0.02981544074939999,0.022988505747126436,0.0,0.22857142857142856,0.03304319661836958,379,10,1.0216565132141113,0,0,4,0,0,0,0,0
0.0304781416123448,0.022988505747126436,0.0,0.22857142857142856,0.0340622711848208,0.0304781416123448,0.022988505747126436,0.0,0.22857142857142856,0.0340622711848208,389,10,1.0442814826965332,0,0,16,0,0,0,0,0
0.030848702933359787,0.023122159850307404,0.0,0.22857142857142856,0.03410977364984893,0.030848702933359787,0.023122159850307404,0.0,0.22857142857142856,0.03410977364984893,399,10,1.0670583248138428,0,0,22,0,0,0,0,0
0.031204797824273253,0.023255813953488372,0.0,0.22857142857142856,0.03426520671328972,0.031204797824273253,0.023255813953488372,0.0,0.22857142857142856,0.03426520671328972,409,10,1.087986707687378,0,0,23,0,0,0,0,0
0.03216403677609001,0.023669467787114845,0.0,0.22857142857142856,0.03505705031055335,0.03216403677609001,0.023669467787114845,0.0,0.22857142857142856,0.03505705031055335,419,10,1.1031298637390137,0,0,5,0,0,0,0,0
0.03299412455295763,0.023809523809523808,0.0,0.22857142857142856,0.03544971780014271,0.03299412455295763,0.023809523809523808,0.0,0.22857142857142856,0.03544971780014271,429,10,1.121119737625122,0,0,8,0,0,0,0,0
0.03359258819579858,0.023809523809523808,0.0,0.22857142857142856,0.03579868940729231,0.03359258819579858,0.023809523809523808,0.0,0.22857142857142856,0.03579868940729231,439,10,1.14066481590271,0,0,11,0,0,0,0,0
0.03412926131334379,0.023809523809523808,0.0,0.22857142857142856,0.03600454187613215,0.03412926131334379,0.023809523809523808,0.0,0.22857142857142856,0.03600454187613215,449,10,1.157595157623291,0,0,9,0,0,0,0,0
0.03512115465340991,0.024393871783430016,0.0,0.22857142857142856,0.03641895470831082,0.03512115465340991,0.024393871783430016,0.0,0.22857142857142856,0.03641895470831082,459,10,1.1781535148620605,0,0,7,0,0,0,0,0
0.035879933830858995,0.024691358024691357,0.0,0.22857142857142856,0.036658260312204316,0.035879933830858995,0.024691358024691357,0.0,0.22857142857142856,0.036658260312204316,469,10,1.1976025104522705,0,0,15,0,0,0,0,0
0.03650295204337886,0.025974025974025976,0.0,0.22857142857142856,0.036800385703707084,0.03650295204337886,0.025974025974025976,0.0,0.22857142857142856,0.036800385703707084,479,10,1.2126824855804443,0,0,4,0,0,0,0,0
0.03758733742171158,0.03209382151029748,0.0,0.22857142857142856,0.03770877712463029,0.03758733742171158,0.03209382151029748,0.0,0.22857142857142856,0.03770877712463029,489,10,1.2318246364593506,0,0,10,0,0,0,0,0
0.03837885356209222,0.03296703296703297,0.0,0.22857142857142856,0.03784898342051787,0.03837885356209222,0.03296703296703297,0.0,0.22857142857142856,0.03784898342051787,499,10,1.2513370513916016,0,0,12,0,0,0,0,0
0.03876960706213088,0.033520599250936325,0.0,0.22857142857142856,0.03795700511055694,0.03876960706213088,0.033520599250936325,0.0,0.22857142857142856,0.03795700511055694,509,10,1.273230791091919,0,0,15,0,0,0,0,0
0.039233880198902865,0.03389938712972421,0.0,0.22857142857142856,0.0379273250124963,0.039233880198902865,0.03389938712972421,0.0,0.22857142857142856,0.0379273250124963,519,10,1.2918734550476074,0,0,5,0,0,0,0,0
0.03966743889085048,0.03409090909090909,0.0,0.22857142857142856,0.038005381698090264,0.03966743889085048,0.03409090909090909,0.0,0.22857142857142856,0.038005381698090264,529,10,1.310936450958252,0,0,11,0,0,0,0,0
0.039947334659922805,0.03409090909090909,0.0,0.22857142857142856,0.03780776592377298,0.039947334659922805,0.03409090909090909,0.0,0.22857142857142856,0.03780776592377298,539,10,1.3344879150390625,0,0,14,0,0,0,0,0
0.040820162714071156,0.0346832397754611,0.0,0.22857142857142856,0.03829820232560027,0.040820162714071156,0.0346832397754611,0.0,0.22857142857142856,0.03829820232560027,549,10,1.3538405895233154,0,0,9,0,0,0,0,0
0.041313551076662326,0.03488372093023256,0.0,0.22857142857142856,0.038330395026063294,0.041313551076662326,0.03488372093023256,0.0,0.22857142857142856,0.038330395026063294,559,10,1.3761980533599854,0,0,10,0,0,0,0,0
0.04207328193600753,0.03529411764705882,0.0,0.22857142857142856,0.03865069397422112,0.04207328193600753,0.03529411764705882,0.0,0.22857142857142856,0.03865069397422112,569,10,1.4005374908447266,0,0,17,0,0,0,0,0
0.04231875659235395,0.03529411764705882,0.0,0.22857142857142856,0.03855696696296784,0.04231875659235395,0.03529411764705882,0.0,0.22857142857142856,0.03855696696296784,579,10,1.4242722988128662,0,0,14,0,0,0,0,0
0.042478371439539454,0.03529411764705882,0.0,0.22857142857142856,0.038586872774141454,0.042478371439539454,0.03529411764705882,0.0,0.22857142857142856,0.038586872774141454,589,10,1.4457552433013916,0,0,11,0,0,0,0,0
0.042894131657640104,0.03529411764705882,0.0,0.22857142857142856,0.03875511058483936,0.042894131657640104,0.03529411764705882,0.0,0.22857142857142856,0.03875511058483936,599,10,1.4726929664611816,0,0,21,0,0,0,0,0
0.0433464787524635,0.03529411764705882,0.0,0.22857142857142856,0.03881623932142992,0.0433464787524635,0.03529411764705882,0.0,0.22857142857142856,0.03881623932142992,609,10,1.4956340789794922,0,0,12,0,0,0,0,0
0.04375263373579739,0.03550420168067227,0.0,0.22857142857142856,0.039188324699288186,0.04375263373579739,0.03550420168067227,0.0,0.22857142857142856,0.039188324699288186,619,10,1.5204157829284668,0,0,19,0,0,0,0,0
0.04390530969995601,0.03571428571428571,0.0,0.22857142857142856,0.03919950714977981,0.04390530969995601,0.03571428571428571,0.0,0.22857142857142856,0.03919950714977981,629,10,1.5403683185577393,0,0,10,0,0,0,0,0
0.04418466944649423,0.03614457831325301,0.0,0.22857142857142856,0.03921622272219881,0.04418466944649423,0.03614457831325301,0.0,0.22857142857142856,0.03921622272219881,639,10,1.5655581951141357,0,0,14,0,0,0,0,0
0.04441534243437511,0.03614457831325301,0.0,0.22857142857142856,0.03927246481918693,0.04441534243437511,0.03614457831325301,0.0,0.22857142857142856,0.03927246481918693,649,10,1.5839142799377441,0,0,8,0,0,0,0,0
0.04466116254329978,0.03614457831325301,0.0,0.22857142857142856,0.03922043668302228,0.04466116254329978,0.03614457831325301,0.0,0.22857142857142856,0.03922043668302228,659,10,1.6090242862701416,0,0,20,0,0,0,0,0
