rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_mean,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_med,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_min,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_max,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0002560615539550781,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0007297992706298828,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0033261775970458984,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.005515336990356445,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.00939178466796875,0,0,16,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.01236867904663086,0,0,6,0,0,0,0,0
0.005128205128205128,0.0,0.0,0.03076923076923077,0.011467015269229691,0.005128205128205128,0.0,0.0,0.03076923076923077,0.011467015269229691,5,1,0.01602935791015625,0,0,7,0,0,0,0,0
0.0038461538461538464,0.0,0.0,0.03076923076923077,0.010175966581017656,0.0038461538461538464,0.0,0.0,0.03076923076923077,0.010175966581017656,7,2,0.02111649513244629,0,0,13,0,0,0,0,0
0.002564102564102564,0.0,0.0,0.03076923076923077,0.00850416612911641,0.002564102564102564,0.0,0.0,0.03076923076923077,0.00850416612911641,11,4,0.02603435516357422,0,0,7,0,0,0,0,0
0.0036199095022624436,0.0,0.0,0.03076923076923077,0.009913530452582192,0.0036199095022624436,0.0,0.0,0.03076923076923077,0.009913530452582192,16,5,0.03731083869934082,0,0,34,0,0,0,0,0
0.006548378830898319,0.0,0.0,0.03076923076923077,0.012265480455047197,0.006548378830898319,0.0,0.0,0.03076923076923077,0.012265480455047197,26,10,0.05074357986450195,0,0,19,0,0,0,0,0
0.010288098406458949,0.0,0.0,0.06153846153846154,0.015724649582720827,0.010288098406458949,0.0,0.0,0.06153846153846154,0.015724649582720827,36,10,0.07011795043945312,0,0,43,0,0,0,0,0
0.01169525611940149,0.0,0.0,0.06153846153846154,0.015579850793963379,0.01169525611940149,0.0,0.0,0.06153846153846154,0.015579850793963379,46,10,0.0891571044921875,0,0,26,0,0,0,0,0
0.013575481829502974,0.0,0.0,0.06153846153846154,0.015458516309586626,0.013575481829502974,0.0,0.0,0.06153846153846154,0.015458516309586626,56,10,0.10468077659606934,0,0,12,0,0,0,0,0
0.015707024016735245,0.025974025974025976,0.0,0.06153846153846154,0.015974600906526974,0.015707024016735245,0.025974025974025976,0.0,0.06153846153846154,0.015974600906526974,66,10,0.1320667266845703,0,0,55,0,0,0,0,0
0.01770150635916283,0.02666666666666667,0.0,0.06153846153846154,0.016752180308394343,0.01770150635916283,0.02666666666666667,0.0,0.06153846153846154,0.016752180308394343,76,10,0.14682865142822266,0,0,12,0,0,0,0,0
0.019336116987310577,0.02702702702702703,0.0,0.06153846153846154,0.017458737560390913,0.019336116987310577,0.02702702702702703,0.0,0.06153846153846154,0.017458737560390913,86,10,0.16399455070495605,0,0,20,0,0,0,0,0
0.020789416267841702,0.0273972602739726,0.0,0.06153846153846154,0.018389486409086924,0.020789416267841702,0.0273972602739726,0.0,0.06153846153846154,0.018389486409086924,96,10,0.18187904357910156,0,0,22,0,0,0,0,0
0.022575017722945512,0.0273972602739726,0.0,0.06153846153846154,0.01879013365958481,0.022575017722945512,0.0273972602739726,0.0,0.06153846153846154,0.01879013365958481,106,10,0.20946884155273438,0,0,50,0,0,0,0,0
0.02328451069793952,0.0273972602739726,0.0,0.06153846153846154,0.01927742597222563,0.02328451069793952,0.0273972602739726,0.0,0.06153846153846154,0.01927742597222563,116,10,0.22555255889892578,0,0,15,0,0,0,0,0
0.024388415874490303,0.0273972602739726,0.0,0.06153846153846154,0.01924312320395606,0.024388415874490303,0.0273972602739726,0.0,0.06153846153846154,0.01924312320395606,126,10,0.24405884742736816,0,0,15,0,0,0,0,0
0.026021538824156056,0.0273972602739726,0.0,0.06153846153846154,0.019624210903533203,0.026021538824156056,0.0273972602739726,0.0,0.06153846153846154,0.019624210903533203,136,10,0.262676477432251,0,0,18,0,0,0,0,0
0.026700827226469246,0.0273972602739726,0.0,0.06153846153846154,0.019950601662857337,0.026700827226469246,0.0273972602739726,0.0,0.06153846153846154,0.019950601662857337,146,10,0.2748219966888428,0,0,2,0,0,0,0,0
0.02754287154317557,0.0273972602739726,0.0,0.06153846153846154,0.020105891013147303,0.02754287154317557,0.0273972602739726,0.0,0.06153846153846154,0.020105891013147303,156,10,0.2897465229034424,0,0,11,0,0,0,0,0
0.028665766431921706,0.027777777777777776,0.0,0.06153846153846154,0.020481814072595847,0.028665766431921706,0.027777777777777776,0.0,0.06153846153846154,0.020481814072595847,166,10,0.3062400817871094,0,0,12,0,0,0,0,0
0.029325052034086006,0.027777777777777776,0.0,0.06153846153846154,0.02033619702949581,0.029325052034086006,0.027777777777777776,0.0,0.06153846153846154,0.02033619702949581,176,10,0.3249340057373047,0,0,17,0,0,0,0,0
0.029620293968345073,0.027777777777777776,0.0,0.06153846153846154,0.020399146432108006,0.029620293968345073,0.027777777777777776,0.0,0.06153846153846154,0.020399146432108006,186,10,0.3434629440307617,0,0,8,0,0,0,0,0
0.030597820765969178,0.028169014084507043,0.0,0.06153846153846154,0.020487213437565023,0.030597820765969178,0.028169014084507043,0.0,0.06153846153846154,0.020487213437565023,196,10,0.3746516704559326,0,0,46,0,0,0,0,0
0.03099630752983112,0.028169014084507043,0.0,0.07246376811594203,0.020807544196886883,0.03099630752983112,0.028169014084507043,0.0,0.07246376811594203,0.020807544196886883,206,10,0.3986978530883789,0,0,28,0,0,0,0,0
0.03138786594522185,0.02857142857142857,0.0,0.07246376811594203,0.020744472447205627,0.03138786594522185,0.02857142857142857,0.0,0.07246376811594203,0.020744472447205627,216,10,0.4295206069946289,0,0,39,0,0,0,0,0
0.032381575762230545,0.02857142857142857,0.0,0.15384615384615385,0.022152299630968028,0.032381575762230545,0.02857142857142857,0.0,0.15384615384615385,0.022152299630968028,226,10,0.45295143127441406,0,0,21,0,0,0,0,0
0.032806951556010426,0.02857142857142857,0.0,0.15384615384615385,0.022201132963052542,0.032806951556010426,0.02857142857142857,0.0,0.15384615384615385,0.022201132963052542,236,10,0.4895656108856201,0,0,42,0,0,0,0,0
0.03347443530012697,0.02857142857142857,0.0,0.15384615384615385,0.022237715153981864,0.03347443530012697,0.02857142857142857,0.0,0.15384615384615385,0.022237715153981864,246,10,0.5152785778045654,0,0,26,0,0,0,0,0
0.034481135872047576,0.02857142857142857,0.0,0.15384615384615385,0.02323536710832963,0.034481135872047576,0.02857142857142857,0.0,0.15384615384615385,0.02323536710832963,256,10,0.5393321514129639,0,0,21,0,0,0,0,0
0.03528312449842066,0.028985507246376812,0.0,0.15384615384615385,0.023222295808840294,0.03528312449842066,0.028985507246376812,0.0,0.15384615384615385,0.023222295808840294,266,10,0.5649278163909912,0,0,21,0,0,0,0,0
0.03581445023911147,0.028985507246376812,0.0,0.15384615384615385,0.02393010196680665,0.03581445023911147,0.028985507246376812,0.0,0.15384615384615385,0.02393010196680665,276,10,0.6079003810882568,0,0,49,0,0,0,0,0
0.03688999395526662,0.029850746268656716,0.0,0.15384615384615385,0.024902546270342985,0.03688999395526662,0.029850746268656716,0.0,0.15384615384615385,0.024902546270342985,286,10,0.6392409801483154,0,0,30,0,0,0,0,0
0.03768377054555327,0.029850746268656716,0.0,0.15384615384615385,0.02576703604808173,0.03768377054555327,0.029850746268656716,0.0,0.15384615384615385,0.02576703604808173,296,10,0.6628999710083008,0,0,12,0,0,0,0,0
0.037964129237112496,0.029850746268656716,0.0,0.15384615384615385,0.025680290853486238,0.037964129237112496,0.029850746268656716,0.0,0.15384615384615385,0.025680290853486238,306,10,0.6823892593383789,0,0,5,0,0,0,0,0
0.03872993960475777,0.038461538461538464,0.0,0.15384615384615385,0.025717366410091782,0.03872993960475777,0.038461538461538464,0.0,0.15384615384615385,0.025717366410091782,316,10,0.7065644264221191,0,0,10,0,0,0,0,0
0.039386696216102766,0.041666666666666664,0.0,0.15384615384615385,0.025639867889869425,0.039386696216102766,0.041666666666666664,0.0,0.15384615384615385,0.025639867889869425,326,10,0.7270612716674805,0,0,4,0,0,0,0,0
0.04038135119314924,0.043478260869565216,0.0,0.15384615384615385,0.026446138720932037,0.04038135119314924,0.043478260869565216,0.0,0.15384615384615385,0.026446138720932037,336,10,0.7484900951385498,0,0,10,0,0,0,0,0
0.04097118767094306,0.04819277108433735,0.0,0.15384615384615385,0.026379775538926037,0.04097118767094306,0.04819277108433735,0.0,0.15384615384615385,0.026379775538926037,346,10,0.7669577598571777,0,0,2,0,0,0,0,0
0.041603442056332283,0.04819277108433735,0.0,0.15384615384615385,0.026729651877288946,0.041603442056332283,0.04819277108433735,0.0,0.15384615384615385,0.026729651877288946,356,10,0.7923855781555176,0,0,9,0,0,0,0,0
0.04251644111147455,0.04938271604938271,0.0,0.15384615384615385,0.027364902283658937,0.04251644111147455,0.04938271604938271,0.0,0.15384615384615385,0.027364902283658937,366,10,0.8180704116821289,0,0,11,0,0,0,0,0
0.043002464191160474,0.04938271604938271,0.0,0.15384615384615385,0.02774949232788887,0.043002464191160474,0.04938271604938271,0.0,0.15384615384615385,0.02774949232788887,376,10,0.8501534461975098,0,0,24,0,0,0,0,0
0.04415242137412107,0.05,0.0,0.15384615384615385,0.02853618154475577,0.04415242137412107,0.05,0.0,0.15384615384615385,0.02853618154475577,386,10,0.8856217861175537,0,0,21,0,0,0,0,0
0.04475792711564742,0.05063291139240506,0.0,0.15384615384615385,0.02880984741389686,0.04475792711564742,0.05063291139240506,0.0,0.15384615384615385,0.02880984741389686,396,10,0.9113006591796875,0,0,10,0,0,0,0,0
0.04562646745472323,0.05063291139240506,0.0,0.15384615384615385,0.02933885692045298,0.04562646745472323,0.05063291139240506,0.0,0.15384615384615385,0.02933885692045298,406,10,0.9336254596710205,0,0,9,0,0,0,0,0
0.04633130471461147,0.05063291139240506,0.0,0.15384615384615385,0.029775866801583218,0.04633130471461147,0.05063291139240506,0.0,0.15384615384615385,0.029775866801583218,416,10,0.9664924144744873,0,0,13,0,0,0,0,0
0.047167063286469885,0.05063291139240506,0.0,0.15384615384615385,0.030638142725015517,0.047167063286469885,0.05063291139240506,0.0,0.15384615384615385,0.030638142725015517,426,10,1.0056557655334473,0,0,32,0,0,0,0,0
0.04786117166310057,0.05063291139240506,0.0,0.15384615384615385,0.03093595079898527,0.04786117166310057,0.05063291139240506,0.0,0.15384615384615385,0.03093595079898527,436,10,1.0365345478057861,0,0,11,0,0,0,0,0
0.048789878505199835,0.05128205128205128,0.0,0.15384615384615385,0.03144838063021795,0.048789878505199835,0.05128205128205128,0.0,0.15384615384615385,0.03144838063021795,446,10,1.0606694221496582,0,0,8,0,0,0,0,0
0.049007354481519584,0.05128205128205128,0.0,0.15384615384615385,0.03126628159537901,0.049007354481519584,0.05128205128205128,0.0,0.15384615384615385,0.03126628159537901,456,10,1.0902531147003174,0,0,15,0,0,0,0,0
0.04970600160172153,0.05128205128205128,0.0,0.15384615384615385,0.03169668341071815,0.04970600160172153,0.05128205128205128,0.0,0.15384615384615385,0.03169668341071815,466,10,1.1265223026275635,0,0,32,0,0,0,0,0
