rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_mean,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_med,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_min,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_max,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000293731689453125,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.000978708267211914,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0039539337158203125,0,0,2,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.009342670440673828,0,0,18,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.01487874984741211,0,0,8,0,0,0,0,0
0.002366863905325444,0.0,0.0,0.03076923076923077,0.008199057077249123,0.002366863905325444,0.0,0.0,0.03076923076923077,0.008199057077249123,12,5,0.02244257926940918,0,0,10,0,0,0,0,0
0.00419129701485048,0.0,0.0,0.03076923076923077,0.010280624636954592,0.00419129701485048,0.0,0.0,0.03076923076923077,0.010280624636954592,20,8,0.03181600570678711,0,0,7,0,0,0,0,0
0.0046807179856379055,0.0,0.0,0.03076923076923077,0.010698969013498517,0.0046807179856379055,0.0,0.0,0.03076923076923077,0.010698969013498517,30,10,0.048476457595825195,0,0,24,0,0,0,0,0
0.006339199997931946,0.0,0.0,0.03076923076923077,0.0119738008578197,0.006339199997931946,0.0,0.0,0.03076923076923077,0.0119738008578197,40,10,0.05965828895568848,0,0,6,0,0,0,0,0
0.007312774685357539,0.0,0.0,0.03076923076923077,0.012527347828988749,0.007312774685357539,0.0,0.0,0.03076923076923077,0.012527347828988749,50,10,0.0775763988494873,0,0,22,0,0,0,0,0
0.01069137901052136,0.0,0.0,0.05714285714285714,0.015527476765621677,0.01069137901052136,0.0,0.0,0.05714285714285714,0.015527476765621677,60,10,0.09660959243774414,0,0,21,0,0,0,0,0
0.013149084702655186,0.0,0.0,0.06153846153846154,0.017064831619883567,0.013149084702655186,0.0,0.0,0.06153846153846154,0.017064831619883567,70,10,0.11797857284545898,0,0,18,0,0,0,0,0
0.015168090186214222,0.0,0.0,0.06153846153846154,0.018328712218758494,0.015168090186214222,0.0,0.0,0.06153846153846154,0.018328712218758494,80,10,0.1351313591003418,0,0,12,0,0,0,0,0
