smiles,n_success_mut,n_failures_mut,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51,total,obj_computation_time,history_data
c1cc2cc3ccc4ccc(cc12)c4c1c2c4ccc(cc4)c2c31,2,1150,0.7368421052631579,0.7368421052631579,0.0007863044738769531,C
CCC(C)=c1c2c3ccc(cc3)c2c2c3ccc4ccc(cc3)c4c12,7,1249,0.75,0.75,0.0006945133209228516,
CC1=CC1=c1c2c3ccc(cc3)c2c2c1c1ccc3ccc(cc1)c32,4,1169,0.7272727272727273,0.7272727272727273,0.0007216930389404297,
c1cc2ccc3ccc1c2c1c2c4c(c2c2c5ccc(cc5)c2c31)C4,6,1046,0.7532467532467533,0.7532467532467533,0.00079345703125,
C1=Cc2c(c3c4ccc(cc4)c3c3c4ccc5ccc(cc4)c5c23)C1,21,972,0.7307692307692307,0.7307692307692307,0.0006964206695556641,
c1cc2ccc3ccc1c2c1c3c2c3c(c2CC3)c2c3ccc(cc3)c21,1,432,0.725,0.725,0.0009026527404785156,
C#Cc1c(C=C)c2c3ccc(cc3)c2c2c3ccc4ccc(cc3)c4c12,3,853,0.7215189873417721,0.7215189873417721,0.0006635189056396484,
C=CC=C=c1c2c3ccc(cc3)c2c2c1c1ccc3ccc(cc1)c32,5,1016,0.717948717948718,0.717948717948718,0.0006945133209228516,
c1cc2ccc1c1c3c(c4c5c6ccc5ccc(cc6)c4c21)CC3,3,1048,0.76,0.76,0.0006861686706542969,
C=c1cc(C)c2c3ccc(cc3)c2c2c1c1ccc3ccc(cc1)c32,2,448,0.7272727272727273,0.7272727272727273,0.0007145404815673828,
c1cc2ccc3ccc1c2c1c3c2c3ccc(cc3)c2c2c3cc(c3)c21,20,902,0.7792207792207793,0.7792207792207793,0.0008556842803955078,
C=C=c1c2ccc(cc2)c2c1c1ccc3ccc(cc1)c32,0,267,0.7428571428571429,0.7428571428571429,0.0005402565002441406,
C=c1c2c3ccc(cc3)c2c2c3ccc4ccc(cc3)c4c12,13,1280,0.8382352941176471,0.8382352941176471,0.0006489753723144531,
c1cc2ccc3ccc1c2c1c3c2c3c4ccc(cc4)c3c12,0,527,0.8529411764705882,0.8529411764705882,0.0006310939788818359,
Cc1c2cc2c2c3c4ccc3ccc(cc4)c2c2c3ccc(cc3)c12,15,766,0.7402597402597403,0.7402597402597403,0.0007710456848144531,
C(=C1C#C1)=c1c2c3ccc(cc3)c3c4c5ccc4ccc(cc5)c3c12,4,284,0.7402597402597403,0.7402597402597403,0.0007262229919433594,
Cc1ccc(C)c2c3c4ccc3ccc(cc4)c2c2c3ccc(cc3)c12,4,722,0.7215189873417721,0.7215189873417721,0.0007319450378417969,
C=CC=C=c1c2c3ccc(cc3)c3c4c5ccc4ccc(cc5)c3c12,5,272,0.7402597402597403,0.7402597402597403,0.0006890296936035156,
C=c1c(C)c(C)c2c3c4ccc3ccc(cc4)c2c2c3ccc(cc3)c12,8,746,0.7307692307692307,0.7307692307692307,0.0007202625274658203,
C=c1c2c3c4ccc(cc4)c3c3c4ccc5ccc(cc4)c5c3c1C2,12,913,0.7402597402597403,0.7402597402597403,0.0007383823394775391,
C#CC=c1c2c3ccc(cc3)c2c2c3ccc4ccc(cc3)c4c12,1,1228,0.7702702702702703,0.7702702702702703,0.0007042884826660156,
C=c1c2c(=CC)c3c4c5ccc4ccc(cc5)c3c3c4ccc(cc4)c3c12,6,392,0.7160493827160493,0.7160493827160493,0.0008177757263183594,
CC#CC=c1c2c3ccc(cc3)c2c2c3ccc4ccc(cc3)c4c12,5,1215,0.7402597402597403,0.7402597402597403,0.0006775856018066406,
CC=c1cc(C)c2c3ccc(cc3)c3c4c5ccc4ccc(cc5)c3c12,5,439,0.7215189873417721,0.7215189873417721,0.0007369518280029297,
C#CCC(C)=c1c2c3ccc(cc3)c3c4c5ccc4ccc(cc5)c3c12,0,273,0.7215189873417721,0.7215189873417721,0.0006854534149169922,
Cc1c(C)c2c3ccc4ccc(cc3)c4c2c2c3ccc(cc3)c12,0,970,0.7567567567567568,0.7567567567567568,0.0006082057952880859,
C#Cc1c(C)c2c3ccc4ccc(cc3)c4c2c2c3ccc(cc3)c12,1,851,0.7272727272727273,0.7272727272727273,0.0006735324859619141,
C=C1C(=c2c3c4ccc(cc4)c3c3c4ccc5ccc(cc4)c5c23)C1C,13,1074,0.7307692307692307,0.7307692307692307,0.0007419586181640625,
C1=c2c3c=1c3c1c3ccc4ccc(cc3)c4c1c1c3ccc(cc3)c21,0,542,0.7307692307692307,0.7307692307692307,0.0007617473602294922,
C=C=c1c(=C)c2c3ccc4ccc(cc3)c4c2c2ccc1cc2,1,141,0.7162162162162162,0.7162162162162162,0.0005707740783691406,
C#CCc1c(C)c2c1c1ccc(cc1)c1c3c4ccc3ccc(cc4)c21,0,276,0.7215189873417721,0.7215189873417721,0.0006918907165527344,
C#CC(C)=C=c1c2c3ccc(cc3)c2c2c3ccc4ccc(cc3)c4c12,11,1051,0.7215189873417721,0.7215189873417721,0.0007371902465820312,
C=c1c(=C)c2c1c1c3ccc(cc3)c1c1c3ccc4ccc(cc3)c4c21,30,947,0.7435897435897436,0.7435897435897436,0.0007874965667724609,
C#CC=c1c2c3ccc(cc3)c3c4c5ccc4ccc(cc5)c3c12,0,313,0.7702702702702703,0.7702702702702703,0.0006425380706787109,
C1=c2c3c(c4c2c2ccc(cc2)c2c5c6ccc5ccc(cc6)c42)C13,0,181,0.7307692307692307,0.7307692307692307,0.0007612705230712891,
CC1(C=c2c3c4ccc(cc4)c4c5c6ccc5ccc(cc6)c4c23)C=C1,0,274,0.7215189873417721,0.7215189873417721,0.0007197856903076172,
C=C1CC(=c2c3c4ccc(cc4)c3c3c4ccc5ccc(cc4)c5c23)C1,17,1054,0.7215189873417721,0.7215189873417721,0.0007452964782714844,
C1#CC(=c2c3c4ccc(cc4)c4c5c6ccc5ccc(cc6)c4c23)C1,1,303,0.7402597402597403,0.7402597402597403,0.0007188320159912109,
CC1(C)CC1=c1c2c3ccc(cc3)c3c4c5ccc4ccc(cc5)c3c12,1,279,0.7307692307692307,0.7307692307692307,0.0007054805755615234,
CC(=c1c2c3ccc(cc3)c3c4c5ccc4ccc(cc5)c3c12)C1C=C1,0,272,0.7215189873417721,0.7215189873417721,0.0007123947143554688,
CC1(C=c2c3c4ccc(cc4)c3c3c4ccc5ccc(cc4)c5c23)C#C1,12,1069,0.7215189873417721,0.7215189873417721,0.0007393360137939453,
c1cc2cc(c#1)c1c3ccc(cc3)c1c1c3ccc4ccc(cc3)c4c21,0,564,0.725,0.725,0.000736236572265625,
CC1=c2c3c4c5ccc(cc5)c4c4c5ccc6ccc(cc5)c6c4c2C13,2,763,0.7215189873417721,0.7215189873417721,0.0007872581481933594,
c1cc2ccc1c1c(=C3C45CC34C5)c1c1c3ccc4ccc(cc3)c4c21,1,130,0.7215189873417721,0.7215189873417721,0.0008056163787841797,
C=C1CC1=c1c2c3ccc(cc3)c3c4c5ccc4ccc(cc5)c3c12,11,302,0.75,0.75,0.0006880760192871094,
Cc1c2cc(c3c4ccc(cc4)c4c5c6ccc5ccc(cc6)c4c13)C2,1,271,0.7215189873417721,0.7215189873417721,0.000736236572265625,
Cc1c2ccc3ccc4ccc1c(c2)c4c1c3c2c3ccc(cc3)c21,0,132,0.717948717948718,0.717948717948718,0.0007565021514892578,
C#CC1(C)c2c1c1c2c2ccc(cc2)c2c3c4ccc3ccc(cc4)c12,0,272,0.7215189873417721,0.7215189873417721,0.0006976127624511719,
C=c1cc(C)c2c3ccc4ccc(cc3)c4c2c2c3ccc(cc3)c12,4,776,0.7272727272727273,0.7272727272727273,0.0006773471832275391,
C=Cc1cc(=C)c2c3ccc(cc3)c3c4c5ccc4ccc(cc5)c3c12,1,127,0.7215189873417721,0.7215189873417721,0.0007381439208984375,
CC=CC(C)=c1c2c3ccc(cc3)c2c2c3ccc4ccc(cc3)c4c12,17,1069,0.7215189873417721,0.7215189873417721,0.0007143020629882812,
Cc1c2cc2c2c1c1ccc(cc1)c1c3c4ccc3ccc(cc4)c21,6,525,0.7402597402597403,0.7402597402597403,0.0007531642913818359,
C=C=c1c(=C)c2ccc(cc2)c2c1c1ccc3ccc(cc1)c32,0,129,0.7162162162162162,0.7162162162162162,0.000568389892578125,
Cc1cccc2ccc3ccc(cc1)c1c4c5ccc(cc5)c4c1c23,8,1060,0.7402597402597403,0.7402597402597403,0.0006814002990722656,
c1cc2ccc3ccc1c2c1c2c4c(c5c4c4ccc(cc4)c5c31)C2,4,789,0.7532467532467533,0.7532467532467533,0.0009188652038574219,
CC1=c2c3c4c5ccc(cc5)c5c6c7ccc6ccc(cc7)c5c4c2C13,0,274,0.7215189873417721,0.7215189873417721,0.0007607936859130859,
C1=c2c3c4c5ccc(cc5)c4c4c5ccc6ccc(cc5)c6c4c2C13,11,848,0.7402597402597403,0.7402597402597403,0.0007832050323486328,
CC1=C(C=c2c3c4ccc(cc4)c4c5c6ccc5ccc(cc6)c4c23)C1,0,274,0.7215189873417721,0.7215189873417721,0.0007138252258300781,
Cc1c2c(C)c3c(c4ccc(cc4)c4c5c6ccc5ccc(cc6)c34)c12,4,333,0.7435897435897436,0.7435897435897436,0.0007750988006591797,
c1cc2ccc1c1c(=C3C45C6C4C365)c3c4c5ccc4ccc(cc5)c3c21,7,939,0.7215189873417721,0.7215189873417721,0.0007805824279785156,
CC1C(=c2c3c4ccc(cc4)c4c5c6ccc5ccc(cc6)c4c23)C1C,2,288,0.7307692307692307,0.7307692307692307,0.0007181167602539062,
CC1CC1=c1c2ccc(cc2)c2c1c1ccc3ccc(cc1)c32,2,271,0.7162162162162162,0.7162162162162162,0.0005919933319091797,
CCc1c(C)c2c3ccc4ccc(cc3)c4c2c2c3ccc(cc3)c12,3,896,0.7272727272727273,0.7272727272727273,0.0006198883056640625,
C=Cc1c(C)c2c3ccc(cc3)c2c2c1c1ccc3ccc(cc1)c32,4,846,0.7272727272727273,0.7272727272727273,0.0006597042083740234,
c1c2c3c(c#1)c2c1c2ccc4ccc(cc2)c4c1c1c2ccc(cc2)c31,0,278,0.725,0.725,0.0007827281951904297,
c1cc2ccc1c1c3c4c3c(c1c1c3ccc5ccc(cc3)c5c21)CC4,0,285,0.725,0.725,0.0007998943328857422,
C=c1c(=C2C=C2)c2c3ccc(cc3)c2c2c3ccc4ccc(cc3)c4c12,14,951,0.7215189873417721,0.7215189873417721,0.0007190704345703125,
C=c1ccc2c3ccc(cc3)c3c4c5ccc4ccc(cc5)c3c12,0,386,0.7236842105263158,0.7236842105263158,0.0006604194641113281,
CC1C=C1C=c1c2c3ccc(cc3)c3c4c5ccc4ccc(cc5)c3c12,1,274,0.7215189873417721,0.7215189873417721,0.0007231235504150391,
C=C=c1c(=C)c2c3ccc(cc3)c2c2c3ccc4ccc(cc3)c4c12,2,1087,0.75,0.75,0.0006737709045410156,
c1cc2ccc3ccc1c2c1c3c2c3ccc(cc3)c2c2c1c1c3c2c13,1,935,0.7341772151898734,0.7341772151898734,0.0008025169372558594,
CC(=c1c2c3ccc(cc3)c2c2c3ccc4ccc(cc3)c4c12)C1CC1,14,1085,0.7215189873417721,0.7215189873417721,0.0007474422454833984,
C1=C2CC12C=c1c2c3ccc(cc3)c2c2c3ccc4ccc(cc3)c4c12,15,1071,0.7215189873417721,0.7215189873417721,0.0007808208465576172,
c1cccc2ccc3ccc(cc1)c3c1c2c2c3ccc(cc3)c21,5,1051,0.7368421052631579,0.7368421052631579,0.0007131099700927734,
Cc1c2cc1c1c2c2ccc(cc2)c2c3c4ccc3ccc(cc4)c21,4,462,0.7402597402597403,0.7402597402597403,0.0007433891296386719,
Cc1c2c(C)c3c1c1ccc(cc1)c3c1c3ccc4ccc(cc3)c4c21,0,624,0.7215189873417721,0.7215189873417721,0.0007758140563964844,
C#CC(C=C)=c1c2c3ccc(cc3)c3c4c5ccc4ccc(cc5)c3c12,0,265,0.7215189873417721,0.7215189873417721,0.0007040500640869141,
