rediscovery_C(=Cc1ccccc1)c1ccccc1_mean,rediscovery_C(=Cc1ccccc1)c1ccccc1_med,rediscovery_C(=Cc1ccccc1)c1ccccc1_min,rediscovery_C(=Cc1ccccc1)c1ccccc1_max,rediscovery_C(=Cc1ccccc1)c1ccccc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00030159950256347656,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0009996891021728516,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0027353763580322266,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.00502467155456543,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.008621454238891602,0,0,2,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.012472391128540039,0,0,17,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0.017305850982666016,0,0,15,0,0,0,0,0
0.0018181818181818182,0.0,0.0,0.02,0.005749595745760689,0.0018181818181818182,0.0,0.0,0.02,0.005749595745760689,10,4,0.023729801177978516,0,0,19,0,0,0,0,0
0.005267496320085641,0.0,0.0,0.03773584905660377,0.011136995610048574,0.005267496320085641,0.0,0.0,0.03773584905660377,0.011136995610048574,14,4,0.03657817840576172,0,0,42,0,0,0,0,0
0.008032254893125455,0.0,0.0,0.04081632653061224,0.014694030216468387,0.008032254893125455,0.0,0.0,0.04081632653061224,0.014694030216468387,19,5,0.050519466400146484,0,0,46,0,0,0,0,0
0.012192678849145763,0.0,0.0,0.04081632653061224,0.016696022872743382,0.012192678849145763,0.0,0.0,0.04081632653061224,0.016696022872743382,26,7,0.06624531745910645,0,0,35,0,0,0,0,0
0.014739373696403508,0.0,0.0,0.0425531914893617,0.017772772391810333,0.014739373696403508,0.0,0.0,0.0425531914893617,0.017772772391810333,36,10,0.08228468894958496,0,0,34,0,0,0,0,0
0.016194384276803742,0.0,0.0,0.0425531914893617,0.018167881295475755,0.016194384276803742,0.0,0.0,0.0425531914893617,0.018167881295475755,46,10,0.10250258445739746,0,0,35,0,0,0,0,0
0.019393826725471446,0.019230769230769232,0.0,0.0425531914893617,0.018222494080054854,0.019393826725471446,0.019230769230769232,0.0,0.0425531914893617,0.018222494080054854,56,10,0.11957883834838867,0,0,27,0,0,0,0,0
0.021475003291281027,0.02127659574468085,0.0,0.0425531914893617,0.017758951505473727,0.021475003291281027,0.02127659574468085,0.0,0.0425531914893617,0.017758951505473727,66,10,0.1323695182800293,0,0,21,0,0,0,0,0
0.024410239566901238,0.03571428571428571,0.0,0.0851063829787234,0.020067430176262984,0.024410239566901238,0.03571428571428571,0.0,0.0851063829787234,0.020067430176262984,76,10,0.152144193649292,0,0,32,0,0,0,0,0
0.024872473553431463,0.03508771929824561,0.0,0.0851063829787234,0.020498460254206662,0.024872473553431463,0.03508771929824561,0.0,0.0851063829787234,0.020498460254206662,86,10,0.16829395294189453,0,0,22,0,0,0,0,0
0.026360796949996212,0.03571428571428571,0.0,0.0851063829787234,0.020865416658967746,0.026360796949996212,0.03571428571428571,0.0,0.0851063829787234,0.020865416658967746,96,10,0.19014286994934082,0,0,30,0,0,0,0,0
