step,error
0,No more individual to be mutated
1,CC (Mutation error)
1,C (Mutation error)
1,No more individual to be mutated
1,No replacement occured
2,C (Mutation error)
2,No more individual to be mutated
3,CCC (Mutation error)
3,No more individual to be mutated
4, (Mutation error)
4,C#C (Mutation error)
4,CCC (Mutation error)
4,CC (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
4,No replacement occured
5, (Mutation error)
5,C#C (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6, (Mutation error)
6,CC (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
7,CCC(C)C (Mutation error)
7,CC(C)C (Mutation error)
7,C=C (Mutation error)
7, (Mutation error)
7,C#C (Mutation error)
7,CC (Mutation error)
7,C (Mutation error)
7,No more individual to be mutated
8,CC=CCC (Mutation error)
8,C=CC (Mutation error)
8,C#CC (Mutation error)
8,CCC(C)C (Mutation error)
8,C=C (Mutation error)
8, (Mutation error)
8,C#C (Mutation error)
8,CCC (Mutation error)
8,CC (Mutation error)
8,C (Mutation error)
8,No more individual to be mutated
9,CC1=CC1 (Mutation error)
9,C=CC (Mutation error)
9,C=CCC (Mutation error)
9,CC(C)(C)C (Mutation error)
9,CC(C)C (Mutation error)
9,CC (Mutation error)
9,CCC (Mutation error)
9,C#C (Mutation error)
9, (Mutation error)
9,C=C (Mutation error)
9,CCCCC (Mutation error)
9,CC#CC (Mutation error)
9,C (Mutation error)
9,No more individual to be mutated
10,CC=CCC (Mutation error)
10,CC=C1CC1 (Mutation error)
10,C=CCC (Mutation error)
10,C=C (Mutation error)
10,CC(C)C (Mutation error)
10,C#C (Mutation error)
10, (Mutation error)
10,CC (Mutation error)
11,C=CC=C (Mutation error)
11,C1=CCC=1 (Mutation error)
11,CC1C=CC1 (Mutation error)
11,CC=C1CC1 (Mutation error)
11,CC=CCC (Mutation error)
11,CCC1C=CC1 (Mutation error)
11,CCC=CCCC (Mutation error)
11,C=CC (Mutation error)
12,CC1C=C1 (Mutation error)
12,CC=CC (Mutation error)
12,C1=CCC=1 (Mutation error)
12,CC1C=CC1 (Mutation error)
12,CCC1C=C1 (Mutation error)
13,C1=CC=1 (Mutation error)
13,C1=CC1 (Mutation error)
13,C1=CCC1 (Mutation error)
14,C1=CC1 (Mutation error)
14,C1=CC=1 (Mutation error)
14,CC=CC (Mutation error)
14,CC1=C=C1 (Mutation error)
14,C1=C=CC=1 (Mutation error)
14,CC1=CC1C (Mutation error)
14,CC1=C2CC12 (Mutation error)
15,C1=C2C=C12 (Mutation error)
15,C1=CC=1 (Mutation error)
15,CC=CC (Mutation error)
15,CC1=C=C1 (Mutation error)
15,C1=CCC=1 (Mutation error)
15,CC1=C(C)C1 (Mutation error)
16,C1=C2C=C12 (Mutation error)
16,C=C1C=C1 (Mutation error)
16,C1=CC=1 (Mutation error)
16,C1=CC1 (Mutation error)
16,CC1=C=C1 (Mutation error)
16,C1=CCC=1 (Mutation error)
16,C1=CCC1 (Mutation error)
16,CC=CC (Mutation error)
16,CC1C=C1 (Mutation error)
16,CC1=CC1 (Mutation error)
16,C1=C2CC12 (Mutation error)
16,C=CC=C (Mutation error)
16,CC1=CC1C (Mutation error)
16,CC1=CCC1 (Mutation error)
16,CC1=C=CC1 (Mutation error)
16,C=CCC=C (Mutation error)
16,CCC1=CC1 (Mutation error)
17,CC=C1C=C1 (Mutation error)
17,C1=CC2=C1C2 (Mutation error)
17,C=C1C=C1 (Mutation error)
17,CC1=C2C=C12 (Mutation error)
17,C1=CC1 (Mutation error)
17,CC=CC (Mutation error)
17,CC1C=C1 (Mutation error)
17,C1=CCC1 (Mutation error)
17,CC1=CC1 (Mutation error)
17,CC1=C=C1 (Mutation error)
18,C1=CC=C1 (Mutation error)
18,C1=C2C=C12 (Mutation error)
18,CC1C2=C1C=C2 (Mutation error)
18,C1=C2CC3C1=C23 (Mutation error)
18,C1=CC1 (Mutation error)
18,C1=CC=1 (Mutation error)
18,C1=CCC1 (Mutation error)
18,C=CC=C (Mutation error)
18,C1=C=CC=1 (Mutation error)
18,CC1C=C1 (Mutation error)
18,CC1=CC1 (Mutation error)
18,C1=CCC=1 (Mutation error)
18,CC=CC (Mutation error)
18,C1=C2CC12 (Mutation error)
18,CC1(C)C=C1 (Mutation error)
18,CC1C2=C1C2 (Mutation error)
19,C1=CC=C1 (Mutation error)
19,C1=C2C=C12 (Mutation error)
19,CC=C1C=C1 (Mutation error)
19,C1=CC2=C1C2 (Mutation error)
19,C=C1C=C1 (Mutation error)
19,C1=CC1 (Mutation error)
19,C1=CC=1 (Mutation error)
19,C1=C=CC=1 (Mutation error)
19,CC1=C=C1 (Mutation error)
19,C1=C2CC12 (Mutation error)
19,C1=CCC1 (Mutation error)
19,CC=CC (Mutation error)
19,C1=CCC=1 (Mutation error)
19,CC1C=C1 (Mutation error)
19,C=CC=C (Mutation error)
19,CC1=CC1 (Mutation error)
19,CC1(C)C=C1 (Mutation error)
19,CC1=C(C)C1 (Mutation error)
19,CC12C=C1C2 (Mutation error)
19,CC1=CCC1 (Mutation error)
20,C1=C2C=C12 (Mutation error)
20,C1=CC2=C1C2 (Mutation error)
20,C=C1C=C1 (Mutation error)
20,C=C1C=CC1 (Mutation error)
20,CC1=C2C=C12 (Mutation error)
20,C1=CC1 (Mutation error)
20,C1=CC=1 (Mutation error)
21,C1=C2C=C12 (Mutation error)
21,CC=C1C=C1C (Mutation error)
21,CCC1C2=C1C=C2 (Mutation error)
21,C=C1C=C1 (Mutation error)
21,C=C1C=C(C)C1 (Mutation error)
22,C1=C2C=C12 (Mutation error)
22,CC=C1C=C1 (Mutation error)
22,C1=CC2=C1C2 (Mutation error)
22,C1=C2C=C2C1 (Mutation error)
22,C1=C2CC=C2C1 (Mutation error)
22,CCC1=CCCC=C1 (Mutation error)
22,C=C1C=C1 (Mutation error)
22,CC1=C2C=C12 (Mutation error)
23,C1=CC=C1 (Mutation error)
23,CC1=CC=C1 (Mutation error)
23,C1=C2C=C2C1 (Mutation error)
23,CCC1=CC=C1 (Mutation error)
23,CC=C1C=CC1 (Mutation error)
23,CC1=CCC=C1 (Mutation error)
24,C1=C2C=C12 (Mutation error)
24,C1=CC=C1 (Mutation error)
24,CC1=CC=C1 (Mutation error)
24,C1=CC2=C1C2 (Mutation error)
24,C=CC1=CC1=C (Mutation error)
24,CCC1=CC=C1 (Mutation error)
25,C1=C2C=C12 (Mutation error)
25,C1=CC=C1 (Mutation error)
25,CC1=CC=C1 (Mutation error)
25,C1=C2C=C2C1 (Mutation error)
25,C1=CC2=C1C2 (Mutation error)
25,CC1=CC=C1C (Mutation error)
25,CC=C1C=CC1 (Mutation error)
25,CCC1=CC=C1 (Mutation error)
25,C1=C2CC=C2C1 (Mutation error)
26,C1=C2C=C12 (Mutation error)
26,C1=C2C=C1C2 (Mutation error)
26,CC=C1C=C1 (Mutation error)
26,C1=CC2=C1C2 (Mutation error)
26,CC1C2=CC1=C2 (Mutation error)
26,C1=C2C=C2C1 (Mutation error)
26,CC1=CC=C1C (Mutation error)
27,C1=CC=C1 (Mutation error)
27,C1=C2C=C12 (Mutation error)
27,CC=C1C=C1 (Mutation error)
27,C1=CC2=C1C2 (Mutation error)
27,C1=C2C=C2C1 (Mutation error)
27,CC=C1C=C1C (Mutation error)
27,CCC=C1C=C1 (Mutation error)
27,CCC1=CC=C1 (Mutation error)
27,C1=C2CC=C2C1 (Mutation error)
27,C1=CC2C3=C1C32 (Mutation error)
27,CC1=CCC=C1 (Mutation error)
28,C1=C2C=C12 (Mutation error)
28,C1=C2C=C1C2 (Mutation error)
28,CC=C1C=C1 (Mutation error)
28,C1=C2C=C2C1 (Mutation error)
28,CC1C2=CC1=C2 (Mutation error)
28,CC1=C(C)C=C1 (Mutation error)
28,CC=C1C=C1C (Mutation error)
28,CC=C1C=CC1 (Mutation error)
29,c1cc2cc-2c1 (Mutation error)
29,C1=C2C=C12 (Mutation error)
29,C1=CC=C1 (Mutation error)
29,C1=C2C=C1C2 (Mutation error)
29,CC1=CC=C1 (Mutation error)
29,CC=C1C=C1 (Mutation error)
29,C1=CC2=C1C2 (Mutation error)
29,C=CC1=CC1=C (Mutation error)
29,CC1=CC=C1C (Mutation error)
29,CC1=C(C)C=C1 (Mutation error)
30,C=CC1=CC=C1 (Mutation error)
30,C1=CC=C1 (Mutation error)
30,C1=C2C=C12 (Mutation error)
30,CC=C1C=C1 (Mutation error)
30,CC1C2=CC1=C2 (Mutation error)
30,C1=C2C=C2C1 (Mutation error)
30,C1=CC2=C1C2 (Mutation error)
30,CC1=CC(C)=C1 (Mutation error)
30,CC1=CC=C1C (Mutation error)
31,c1cc2cc-2c1 (Mutation error)
31,C1=CC=C1 (Mutation error)
31,C1=C2C=C12 (Mutation error)
31,CC1=CC=C1 (Mutation error)
31,CC=C1C=C1 (Mutation error)
31,C1=CCC=C1 (Mutation error)
31,CC1=CC(C)=C1 (Mutation error)
32,c1cc2cc-2c1 (Mutation error)
32,C1=CC2=CC2=CC1 (Mutation error)
32,C=CC1=CC=C1 (Mutation error)
32,C1=C2C=C12 (Mutation error)
32,C1=CC=C1 (Mutation error)
32,C1=C2C=C1C2 (Mutation error)
32,CC=C1C=C1 (Mutation error)
32,C1=CC2=C1C2 (Mutation error)
32,C1=C2C=C2C1 (Mutation error)
32,C1=CCC=C1 (Mutation error)
32,CC1=CC=C1C (Mutation error)
32,CCC1=CC=C1 (Mutation error)
32,CC1C2=C1C=C2 (Mutation error)
32,CC=C1C=CC1 (Mutation error)
32,C1=CC2C3=C1C32 (Mutation error)
33,c1cc2cc-2c1 (Mutation error)
33,CC=CC1=CC=C1 (Mutation error)
33,C1=CC=C1 (Mutation error)
33,C1=C2C=C12 (Mutation error)
33,C1=C2C=C1C2 (Mutation error)
33,CC1=CC=C1 (Mutation error)
33,C1=CC2=C1C2 (Mutation error)
33,C=CC1=CC1=C (Mutation error)
33,CC1=CC=C1C (Mutation error)
34,c1cc2cc-2c1 (Mutation error)
34,C1=CC2=CC2=CC1 (Mutation error)
34,C=CC1=CC=C1 (Mutation error)
34,C=CC1=CC(C)=C1 (Mutation error)
34,C1=C2C=C12 (Mutation error)
34,C1=CC=C1 (Mutation error)
34,C1=C2C=C1C2 (Mutation error)
34,CC1=CC=C1 (Mutation error)
34,CC=C1C=C1 (Mutation error)
34,C1=CC2=C1C2 (Mutation error)
34,C1=CCC=C1 (Mutation error)
35,C=CC1=CC=C1 (Mutation error)
35,C=CC1=CC(C)=C1 (Mutation error)
35,C1=C2C=C12 (Mutation error)
35,C1=CC=C1 (Mutation error)
35,C1=C2C=C1C2 (Mutation error)
35,CC1=CC=C1 (Mutation error)
35,CC=C1C=C1 (Mutation error)
36,CCC=CC1=CC=C1 (Mutation error)
36,c1c2ccc=2c#1 (Mutation error)
36,CC=CC1=CC1 (Mutation error)
36,C=CC1=C(C)C=C1 (Mutation error)
36,C1=CC=C1 (Mutation error)
36,C1=C2C=C12 (Mutation error)
36,C=CCC1=C(C)C=C1 (Mutation error)
36,C1=C2C=C1C2 (Mutation error)
36,CC1=CC=C1 (Mutation error)
36,CC=C1C=C1 (Mutation error)
36,C1=C2C=C2C1 (Mutation error)
36,C1=CC2=C1C2 (Mutation error)
36,CC1=C(C)C=C1 (Mutation error)
36,CC1=CC(C)=C1 (Mutation error)
36,C1=CCC=C1 (Mutation error)
36,CC=C1C=C1C (Mutation error)
37,c1cc2cc-2c1 (Mutation error)
37,CC=CC1=CC=C1 (Mutation error)
37,C1=CC2=CC2=CC1 (Mutation error)
37,C1=CC=CC2=CC=12 (Mutation error)
37,C1=CC2=CC2=CCC1 (Mutation error)
37,C=CC1=CC=C1 (Mutation error)
37,CC=CC1=CC1 (Mutation error)
37,C=CC1C2=C1C=C2 (Mutation error)
37,C1=C2C=C12 (Mutation error)
37,C1=CC=C1 (Mutation error)
37,C=CCC1=C(C)C=C1 (Mutation error)
37,C1=C2C=C1C2 (Mutation error)
37,CC1=CC=C1 (Mutation error)
37,CC=C1C=C1 (Mutation error)
37,CC1C2=CC1=C2 (Mutation error)
37,C1=C2C=C2C1 (Mutation error)
37,CC=C1C=C1C (Mutation error)
38,Cc1c2cccc1-2 (Mutation error)
38,CC=CC1=CC=C1 (Mutation error)
38,c1c2ccc=2c#1 (Mutation error)
38,CC=CC1=CC1 (Mutation error)
38,C=CC1=CC=C1 (Mutation error)
39,c1cc2cc-2c1 (Mutation error)
39,Cc1c2cccc1-2 (Mutation error)
40,CC(C)C=CC1=CC=C1 (Mutation error)
40,CC=CC1=C2C=C12 (Mutation error)
40,C1=CC2=CC2=CC1 (Mutation error)
40,C1=CC=CC2=CC=12 (Mutation error)
41,CC=CC1=CC(C)=C1 (Mutation error)
41,CCC=CC1=CC=C1 (Mutation error)
41,CC(C)C=CC1=CC=C1 (Mutation error)
41,CCCC=CC1=CC=C1 (Mutation error)
41,C1=CC=CC2=CC=12 (Mutation error)
41,C1=CC2=CC2=CC1 (Mutation error)
42,CC=CC1=CC=C1 (Mutation error)
42,c1c2ccc=2c#1 (Mutation error)
42,C1=CC=CC2=CC=12 (Mutation error)
43,Cc1ccc2cc1-2 (Mutation error)
43,CCCC=CC1=CC=C1 (Mutation error)
43,CC=CC1=C2C=C12 (Mutation error)
43,C1=CC=CC2=CC=12 (Mutation error)
43,C1=CC2=CC2=CC1 (Mutation error)
43,CCC=CC1=C2C=C12 (Mutation error)
43,C1=CC2=CC2=CCC1 (Mutation error)
44,c1cc2cc-2c1 (Mutation error)
44,CCC=CC1=CC=C1 (Mutation error)
44,c1c2ccc=2c#1 (Mutation error)
44,CC=CC1=C2C=C12 (Mutation error)
44,CCC=CC1=C2C=C12 (Mutation error)
45,C1=c2cccc3c2=C13 (Mutation error)
45,Cc1c2cccc1-2 (Mutation error)
45,CC=CC1=CC=C1 (Mutation error)
45,CC=CC1=CC(C)=C1 (Mutation error)
45,CCC(C)C=CC1=CC=C1 (Mutation error)
45,C1=CCC2=CC2=C1 (Mutation error)
46,c1cc2cc-2c1 (Mutation error)
46,Cc1c2cccc1-2 (Mutation error)
46,CCc1c2cccc1-2 (Mutation error)
46,CCC=CC1=CC=C1 (Mutation error)
46,CC(C)C=CC1=CC=C1 (Mutation error)
46,c1c2ccc=2c#1 (Mutation error)
47,c1cc2cc-2c1 (Mutation error)
47,CCc1c2cccc1-2 (Mutation error)
47,CC=CC1=CC(C)=C1 (Mutation error)
47,CC(C)C=CC1=CC=C1 (Mutation error)
48,CCc1c2cccc1-2 (Mutation error)
48,CCCc1c2cccc1-2 (Mutation error)
48,CC=CC1=CC=C1 (Mutation error)
48,CC=CC1=CC=C1C (Mutation error)
48,CCC=CC1=CC=C1C (Mutation error)
49,CCc1c2cccc1-2 (Mutation error)
49,CCCc1c2cccc1-2 (Mutation error)
49,Cc1cc2ccc1-2 (Mutation error)
49,Cc1ccc2cc1-2 (Mutation error)
49,CCCCc1c2cccc1-2 (Mutation error)
49,CC1(Cc2c3cccc2-3)CC1 (Mutation error)
49,CCC=CC1=CC=C1 (Mutation error)
50,Cc1ccccc1 (Mutation error)
50,c1cc2cc-2c1 (Mutation error)
50,C1=c2cccc3c2=C13 (Mutation error)
50,CCCc1c2cccc1-2 (Mutation error)
50,CC=CC1=CC=C1C (Mutation error)
51,c1cc2cc-2c1 (Mutation error)
51,C1=c2cccc3c2=C13 (Mutation error)
52,Cc1ccccc1 (Mutation error)
52,c1cc2cc-2c1 (Mutation error)
52,CC1Cc2cccc1c2 (Mutation error)
52,Cc1c2cccc1-2 (Mutation error)
52,CCCc1c2cccc1-2 (Mutation error)
52,Cc1cc2ccc1-2 (Mutation error)
52,Cc1ccc2cc1-2 (Mutation error)
52,CCCc1c2cccc1C2C (Mutation error)
52,CC=CC1=CC=C1C (Mutation error)
52,CCc1ccc2cc1-2 (Mutation error)
52,CC(C)C=CC1=CC=C1 (Mutation error)
52,CC=CC1=CC=C1CC (Mutation error)
53,c1cc2cc-2c1 (Mutation error)
54,CC1Cc2cccc1c2 (Mutation error)
54,Cc1c2cccc1-2 (Mutation error)
54,Cc1c2cccc1C2 (Mutation error)
55,C1=c2cccc3c2=C13 (Mutation error)
55,Cc1c2cccc1C2 (Mutation error)
55,Cc1cc2ccc1-2 (Mutation error)
56,C1=c2cccc3c2=C13 (Mutation error)
56,Cc1c2cccc1-2 (Mutation error)
56,CCCc1c2cccc1-2 (Mutation error)
56,Cc1cc2ccc1-2 (Mutation error)
57,Cc1ccccc1 (Mutation error)
57,c1cc2cc-2c1 (Mutation error)
57,CCCc1c2cccc1-2 (Mutation error)
58,Cc1ccc(C)cc1 (Mutation error)
58,Cc1c2cccc1-2 (Mutation error)
58,CCc1c2cccc1-2 (Mutation error)
58,CC=CC1=CC=C1 (Mutation error)
59,c1cc2cc(c1)CC2 (Mutation error)
59,Cc1c2cccc1-2 (Mutation error)
59,CCc1c2cccc1-2 (Mutation error)
59,Cc1c2cccc1C2 (Mutation error)
59,CC=CC1=CC=C1 (Mutation error)
60,Cc1ccccc1 (Mutation error)
60,c1cc2cc-2c1 (Mutation error)
60,C=Cc1c2cccc1-2 (Mutation error)
60,CC1Cc2cccc1c2 (Mutation error)
60,c1cc2cc(c1)CCC2 (Mutation error)
61,Cc1ccc(C)cc1 (Mutation error)
61,c1cc2cc-2c1 (Mutation error)
61,C1=c2cccc3c2=C13 (Mutation error)
61,c1cc2cc(c1)CCC2 (Mutation error)
61,Cc1c2cccc1-2 (Mutation error)
61,CC=CC1=CC=C1 (Mutation error)
62,CCc1ccccc1 (Mutation error)
62,c1cc2cc-2c1 (Mutation error)
62,CC1c2cccc1c2 (Mutation error)
62,C1=c2cccc3c2=C13 (Mutation error)
62,c1cc2cc(c1)CC2 (Mutation error)
62,CC1Cc2cccc1c2 (Mutation error)
62,CCc1c2cccc1-2 (Mutation error)
62,CCCc1c2cccc1-2 (Mutation error)
62,CC(C)Cc1c2cccc1-2 (Mutation error)
63,C=Cc1c2cccc1-2 (Mutation error)
64,c1ccccc1 (Mutation error)
64,Cc1ccc(C)cc1 (Mutation error)
64,C=Cc1c2cccc1-2 (Mutation error)
64,CC1c2cccc1c2 (Mutation error)
64,CC1Cc2cccc1c2 (Mutation error)
64,c1cc2cc(c1)CCC2 (Mutation error)
65,Cc1ccccc1 (Mutation error)
65,CCc1ccccc1 (Mutation error)
65,Cc1ccccc1C (Mutation error)
65,CC=Cc1c2cccc1C2 (Mutation error)
65,c1cc2cc-2c1 (Mutation error)
65,Cc1cccc(C)c1 (Mutation error)
65,CC1c2cccc1c2 (Mutation error)
65,C1=c2cccc3c2=C13 (Mutation error)
65,c1cc2cc(c1)CC2 (Mutation error)
65,CC1c2cccc(c2)C1C (Mutation error)
65,C=CCc1c2cccc1C2 (Mutation error)
66,Cc1ccccc1 (Mutation error)
66,Cc1ccccc1C (Mutation error)
66,c1cc2cc-2c1 (Mutation error)
66,C=Cc1c2cccc1-2 (Mutation error)
66,c1cc2cc(c1)CC2 (Mutation error)
66,C1=c2cccc3c2=C13 (Mutation error)
66,CC1Cc2cccc1c2 (Mutation error)
66,Cc1cccc(C(C)C)c1 (Mutation error)
66,Cc1c2cccc1-2 (Mutation error)
68,Cc1ccccc1 (Mutation error)
68,Cc1ccccc1C (Mutation error)
68,CCCC(C)Cc1ccccc1 (Mutation error)
68,CC=Cc1c2cccc1C2 (Mutation error)
68,c1cc2cc-2c1 (Mutation error)
69,c1ccccc1 (Mutation error)
69,Cc1ccccc1 (Mutation error)
69,c1cc2cc-2c1 (Mutation error)
69,CCCc1ccc(C)cc1 (Mutation error)
70,c1ccccc1 (Mutation error)
70,Cc1ccccc1 (Mutation error)
70,CCc1ccccc1 (Mutation error)
70,c1cc2ccc1-2 (Mutation error)
70,CC=Cc1c2cccc1C2 (Mutation error)
70,c1cc2cc-2c1 (Mutation error)
70,CC1c2cccc1c2 (Mutation error)
70,c1cc2cc(c1)CC2 (Mutation error)
70,C1=c2cccc3c2=C13 (Mutation error)
71,Cc1ccccc1 (Mutation error)
71,CCc1ccccc1 (Mutation error)
71,Cc1ccccc1C (Mutation error)
71,CCCC(C)Cc1ccccc1 (Mutation error)
71,c1cc2ccc1-2 (Mutation error)
71,c1cc2ccc1CC2 (Mutation error)
71,c1c2ccc(c#1)cc2 (Mutation error)
71,CCCc1ccc(C)cc1 (Mutation error)
71,Cc1cccc(C)c1 (Mutation error)
71,C=Cc1c2cccc1-2 (Mutation error)
71,c1cc2cc(c1)CC2 (Mutation error)
72,Cc1ccccc1 (Mutation error)
72,CCc1ccccc1 (Mutation error)
72,CCCc1ccccc1 (Mutation error)
72,CCCC(C)(C)c1ccccc1 (Mutation error)
73,c1ccccc1 (Mutation error)
73,Cc1ccccc1 (Mutation error)
73,Cc1ccccc1C (Mutation error)
73,CCCC(C)Cc1ccccc1 (Mutation error)
73,CC=Cc1c2cccc1C2 (Mutation error)
73,c1cc2cc-2c1 (Mutation error)
73,C1#Cc2ccc(cc2)C1 (Mutation error)
73,CCCc1ccc(C)cc1 (Mutation error)
73,Cc1cccc(C)c1 (Mutation error)
74,c1ccccc1 (Mutation error)
74,CCc1ccccc1 (Mutation error)
74,CCCCc1ccccc1 (Mutation error)
74,c1cc2ccc1CC2 (Mutation error)
75,c1ccccc1 (Mutation error)
75,CCCc1ccccc1 (Mutation error)
75,CCCC(C)Cc1ccccc1 (Mutation error)
76,c1ccccc1 (Mutation error)
76,Cc1ccccc1 (Mutation error)
76,CCc1ccccc1 (Mutation error)
76,CCCCc1ccccc1 (Mutation error)
76,c1ccc2c(c1)C2 (Mutation error)
77,CCc1ccccc1 (Mutation error)
77,CCCCc1ccccc1 (Mutation error)
77,CCC(C)Cc1ccccc1 (Mutation error)
77,c1ccc2c(c1)C2 (Mutation error)
77,c1cc2ccc1-2 (Mutation error)
77,CCCCCc1ccccc1C (Mutation error)
77,Cc1ccc(C)cc1 (Mutation error)
78,c1ccccc1 (Mutation error)
78,CCc1ccccc1 (Mutation error)
78,CCCCCc1ccccc1 (Mutation error)
78,Cc1ccccc1C (Mutation error)
78,CCCC(C)Cc1ccccc1 (Mutation error)
78,c1cc2ccc1-2 (Mutation error)
78,CCCCc1ccccc1C (Mutation error)
79,Cc1ccccc1 (Mutation error)
79,CCCc1ccccc1 (Mutation error)
79,CCCCc1ccccc1 (Mutation error)
79,CCC(C)(C)c1ccccc1 (Mutation error)
79,c1ccc2c(c1)C2 (Mutation error)
