rediscovery_c1ccc2ccccc2c1_mean,rediscovery_c1ccc2ccccc2c1_med,rediscovery_c1ccc2ccccc2c1_min,rediscovery_c1ccc2ccccc2c1_max,rediscovery_c1ccc2ccccc2c1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00032329559326171875,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0009255409240722656,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0032052993774414062,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.005637168884277344,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.01930999755859375,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.025840044021606445,0,0,18,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,0.03140377998352051,0,0,17,0,0,0,0,0
0.003361344537815126,0.0,0.0,0.05714285714285714,0.013445378151260503,0.003361344537815126,0.0,0.0,0.05714285714285714,0.013445378151260503,16,6,0.0420384407043457,0,0,25,0,0,0,0,0
0.004506716741297125,0.0,0.0,0.05714285714285714,0.01468731521611261,0.004506716741297125,0.0,0.0,0.05714285714285714,0.01468731521611261,22,6,0.05588221549987793,0,0,32,0,0,0,0,0
0.0033436930661236734,0.0,0.0,0.05714285714285714,0.012803790857590288,0.0033436930661236734,0.0,0.0,0.05714285714285714,0.012803790857590288,30,8,0.07721590995788574,0,0,36,0,0,0,0,0
0.003846549734241169,0.0,0.0,0.05714285714285714,0.013743153216399769,0.003846549734241169,0.0,0.0,0.05714285714285714,0.013743153216399769,40,10,0.10530900955200195,0,0,67,0,0,0,0,0
0.006980345616026775,0.0,0.0,0.05714285714285714,0.017563880268527714,0.006980345616026775,0.0,0.0,0.05714285714285714,0.017563880268527714,50,10,0.12375926971435547,0,0,33,0,0,0,0,0
0.008361502958547862,0.0,0.0,0.05714285714285714,0.018936915544074895,0.008361502958547862,0.0,0.0,0.05714285714285714,0.018936915544074895,60,10,0.14168810844421387,0,0,23,0,0,0,0,0
0.011957955645492093,0.0,0.0,0.05714285714285714,0.0213986559182879,0.011957955645492093,0.0,0.0,0.05714285714285714,0.0213986559182879,70,10,0.15598583221435547,0,0,14,0,0,0,0,0
0.016578464763974437,0.0,0.0,0.06976744186046512,0.023663930595538726,0.016578464763974437,0.0,0.0,0.06976744186046512,0.023663930595538726,80,10,0.17293357849121094,0,0,19,0,0,0,0,0
0.01888178332962016,0.0,0.0,0.06976744186046512,0.024097924782878956,0.01888178332962016,0.0,0.0,0.06976744186046512,0.024097924782878956,90,10,0.18830633163452148,0,0,15,0,0,0,0,0
0.02092690295831771,0.0,0.0,0.06976744186046512,0.02450990615625242,0.02092690295831771,0.0,0.0,0.06976744186046512,0.02450990615625242,100,10,0.20610356330871582,0,0,20,0,0,0,0,0
0.022932308114615666,0.0,0.0,0.06976744186046512,0.024687928319905274,0.022932308114615666,0.0,0.0,0.06976744186046512,0.024687928319905274,110,10,0.22664189338684082,0,0,29,0,0,0,0,0
0.02495985687465816,0.0425531914893617,0.0,0.07894736842105263,0.025165837408899775,0.02495985687465816,0.0425531914893617,0.0,0.07894736842105263,0.025165837408899775,120,10,0.2517857551574707,0,0,38,0,0,0,0,0
0.025610660580483974,0.0425531914893617,0.0,0.07894736842105263,0.02504636059467986,0.025610660580483974,0.0425531914893617,0.0,0.07894736842105263,0.02504636059467986,130,10,0.28473687171936035,0,0,63,0,0,0,0,0
0.02771911705873651,0.0425531914893617,0.0,0.0975609756097561,0.026786871342903522,0.02771911705873651,0.0425531914893617,0.0,0.0975609756097561,0.026786871342903522,140,10,0.3045473098754883,0,0,26,0,0,0,0,0
0.02923053652294733,0.0425531914893617,0.0,0.11428571428571428,0.02756710010267688,0.02923053652294733,0.0425531914893617,0.0,0.11428571428571428,0.02756710010267688,150,10,0.33151841163635254,0,0,38,0,0,0,0,0
0.030364601187474256,0.0425531914893617,0.0,0.11428571428571428,0.028624676674578627,0.030364601187474256,0.0425531914893617,0.0,0.11428571428571428,0.028624676674578627,160,10,0.37050414085388184,0,0,82,0,0,0,0,0
0.03206797376008297,0.044444444444444446,0.0,0.11428571428571428,0.029415680054620835,0.03206797376008297,0.044444444444444446,0.0,0.11428571428571428,0.029415680054620835,170,10,0.38535118103027344,0,0,9,0,0,0,0,0
0.0321895432026651,0.044444444444444446,0.0,0.11428571428571428,0.029525657039443928,0.0321895432026651,0.044444444444444446,0.0,0.11428571428571428,0.029525657039443928,180,10,0.39595890045166016,0,0,8,0,0,0,0,0
0.03363145408683401,0.044444444444444446,0.0,0.11428571428571428,0.030065878472903606,0.03363145408683401,0.044444444444444446,0.0,0.11428571428571428,0.030065878472903606,190,10,0.43148207664489746,0,0,18,0,0,0,0,0
0.03472528909076331,0.044444444444444446,0.0,0.11428571428571428,0.030519112755330154,0.03472528909076331,0.044444444444444446,0.0,0.11428571428571428,0.030519112755330154,200,10,0.44510412216186523,0,0,4,0,0,0,0,0
0.03588500532229119,0.044444444444444446,0.0,0.11428571428571428,0.03106572045755172,0.03588500532229119,0.044444444444444446,0.0,0.11428571428571428,0.03106572045755172,210,10,0.4627685546875,0,0,15,0,0,0,0,0
0.037245294292476416,0.044444444444444446,0.0,0.11428571428571428,0.03171901859572656,0.037245294292476416,0.044444444444444446,0.0,0.11428571428571428,0.03171901859572656,220,10,0.479168176651001,0,0,13,0,0,0,0,0
0.038773103818826635,0.044444444444444446,0.0,0.11428571428571428,0.03216409707554063,0.038773103818826635,0.044444444444444446,0.0,0.11428571428571428,0.03216409707554063,230,10,0.5004279613494873,0,0,19,0,0,0,0,0
0.040733619519364564,0.045454545454545456,0.0,0.13636363636363635,0.03330023894469602,0.040733619519364564,0.045454545454545456,0.0,0.13636363636363635,0.03330023894469602,240,10,0.5226621627807617,0,0,26,0,0,0,0,0
0.0413121828918308,0.045454545454545456,0.0,0.13636363636363635,0.033489944846487756,0.0413121828918308,0.045454545454545456,0.0,0.13636363636363635,0.033489944846487756,250,10,0.5445141792297363,0,0,28,0,0,0,0,0
0.042113257420062396,0.045454545454545456,0.0,0.13636363636363635,0.03331171500114383,0.042113257420062396,0.045454545454545456,0.0,0.13636363636363635,0.03331171500114383,260,10,0.5737226009368896,0,0,43,0,0,0,0,0
0.04329719727740322,0.046511627906976744,0.0,0.13636363636363635,0.03352789943809716,0.04329719727740322,0.046511627906976744,0.0,0.13636363636363635,0.03352789943809716,270,10,0.5883221626281738,0,0,5,0,0,0,0,0
0.04447732066096644,0.046511627906976744,0.0,0.14285714285714285,0.0339595974591909,0.04447732066096644,0.046511627906976744,0.0,0.14285714285714285,0.0339595974591909,280,10,0.6129798889160156,0,0,27,0,0,0,0,0
0.045569662447944,0.046511627906976744,0.0,0.14285714285714285,0.03430143410832818,0.045569662447944,0.046511627906976744,0.0,0.14285714285714285,0.03430143410832818,290,10,0.6337296962738037,0,0,23,0,0,0,0,0
0.0457870151912127,0.046511627906976744,0.0,0.14285714285714285,0.03440073763198497,0.0457870151912127,0.046511627906976744,0.0,0.14285714285714285,0.03440073763198497,300,10,0.6620736122131348,0,0,39,0,0,0,0,0
0.04608046102678682,0.046511627906976744,0.0,0.14285714285714285,0.03400792357392609,0.04608046102678682,0.046511627906976744,0.0,0.14285714285714285,0.03400792357392609,310,10,0.6897740364074707,0,0,38,0,0,0,0,0
0.046678206692926216,0.046511627906976744,0.0,0.14285714285714285,0.034248970842367374,0.046678206692926216,0.046511627906976744,0.0,0.14285714285714285,0.034248970842367374,320,10,0.7246873378753662,0,0,59,0,0,0,0,0
0.04683803389633403,0.046511627906976744,0.0,0.14285714285714285,0.03395910049614779,0.04683803389633403,0.046511627906976744,0.0,0.14285714285714285,0.03395910049614779,330,10,0.7621288299560547,0,0,45,0,0,0,0,0
0.04765311776722561,0.046511627906976744,0.0,0.2702702702702703,0.03579267803187568,0.04765311776722561,0.046511627906976744,0.0,0.2702702702702703,0.03579267803187568,340,10,0.7890827655792236,0,0,31,0,0,0,0,0
0.04823759825485167,0.047619047619047616,0.0,0.2702702702702703,0.03558501620852734,0.04823759825485167,0.047619047619047616,0.0,0.2702702702702703,0.03558501620852734,350,10,0.8196187019348145,0,0,41,0,0,0,0,0
0.04874226031381862,0.047619047619047616,0.0,0.2702702702702703,0.03576485849832073,0.04874226031381862,0.047619047619047616,0.0,0.2702702702702703,0.03576485849832073,360,10,0.842383861541748,0,0,23,0,0,0,0,0
0.04963429794499474,0.047619047619047616,0.0,0.2702702702702703,0.036308393836787925,0.04963429794499474,0.047619047619047616,0.0,0.2702702702702703,0.036308393836787925,370,10,0.8747367858886719,0,0,43,0,0,0,0,0
0.05039986962894616,0.047619047619047616,0.0,0.2702702702702703,0.036484652822193125,0.05039986962894616,0.047619047619047616,0.0,0.2702702702702703,0.036484652822193125,380,10,0.9140994548797607,0,0,57,0,0,0,0,0
0.050602978898970495,0.047619047619047616,0.0,0.2702702702702703,0.036292876680167216,0.050602978898970495,0.047619047619047616,0.0,0.2702702702702703,0.036292876680167216,390,10,0.9517738819122314,0,0,39,0,0,0,0,0
0.05112877026826269,0.047619047619047616,0.0,0.2702702702702703,0.03624351269431803,0.05112877026826269,0.047619047619047616,0.0,0.2702702702702703,0.03624351269431803,400,10,0.980384111404419,0,0,39,0,0,0,0,0
0.051234987311210574,0.047619047619047616,0.0,0.2702702702702703,0.03627986386478276,0.051234987311210574,0.047619047619047616,0.0,0.2702702702702703,0.03627986386478276,410,10,1.0196800231933594,0,0,50,0,0,0,0,0
0.051476783862336714,0.047619047619047616,0.0,0.2702702702702703,0.03641144357465383,0.051476783862336714,0.047619047619047616,0.0,0.2702702702702703,0.03641144357465383,420,10,1.0616648197174072,0,0,68,0,0,0,0,0
0.05131582854785792,0.047619047619047616,0.0,0.2702702702702703,0.03617339853055477,0.05131582854785792,0.047619047619047616,0.0,0.2702702702702703,0.03617339853055477,430,10,1.0957856178283691,0,0,47,0,0,0,0,0
