rediscovery_c1ccc(-c2ccccc2)cc1_mean,rediscovery_c1ccc(-c2ccccc2)cc1_med,rediscovery_c1ccc(-c2ccccc2)cc1_min,rediscovery_c1ccc(-c2ccccc2)cc1_max,rediscovery_c1ccc(-c2ccccc2)cc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00022220611572265625,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0004940032958984375,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.002048015594482422,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0037550926208496094,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.005890369415283203,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.008140802383422852,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.013983488082885742,0,0,18,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,0.02342367172241211,0,0,26,0,0,0,0,0
0.0015151515151515152,0.0,0.0,0.022727272727272728,0.005669177858748396,0.0015151515151515152,0.0,0.0,0.022727272727272728,0.005669177858748396,14,3,0.03302931785583496,0,0,26,0,0,0,0,0
0.0011363636363636363,0.0,0.0,0.022727272727272728,0.004953294254023493,0.0011363636363636363,0.0,0.0,0.022727272727272728,0.004953294254023493,19,5,0.045725345611572266,0,0,34,0,0,0,0,0
0.004069634084107846,0.0,0.0,0.04878048780487805,0.01256582766307004,0.004069634084107846,0.0,0.0,0.04878048780487805,0.01256582766307004,28,9,0.06266260147094727,0,0,44,0,0,0,0,0
0.004764297745917567,0.0,0.0,0.04878048780487805,0.01319496671349551,0.004764297745917567,0.0,0.0,0.04878048780487805,0.01319496671349551,38,10,0.0832817554473877,0,0,39,0,0,0,0,0
0.006777553465703328,0.0,0.0,0.04878048780487805,0.015067193482264204,0.006777553465703328,0.0,0.0,0.04878048780487805,0.015067193482264204,48,10,0.10472512245178223,0,0,31,0,0,0,0,0
0.009212742195353747,0.0,0.0,0.04878048780487805,0.016749728218386283,0.009212742195353747,0.0,0.0,0.04878048780487805,0.016749728218386283,58,10,0.1296062469482422,0,0,46,0,0,0,0,0
0.011503217043460684,0.0,0.0,0.04878048780487805,0.018219571906128704,0.011503217043460684,0.0,0.0,0.04878048780487805,0.018219571906128704,68,10,0.14574289321899414,0,0,13,0,0,0,0,0
0.01523871685927269,0.0,0.0,0.04878048780487805,0.019678371758090007,0.01523871685927269,0.0,0.0,0.04878048780487805,0.019678371758090007,78,10,0.15666675567626953,0,0,9,0,0,0,0,0
0.016129087867300558,0.0,0.0,0.061224489795918366,0.020334326981939852,0.016129087867300558,0.0,0.0,0.061224489795918366,0.020334326981939852,88,10,0.17167091369628906,0,0,14,0,0,0,0,0
0.018499249505794475,0.0,0.0,0.08695652173913043,0.02190540912410306,0.018499249505794475,0.0,0.0,0.08695652173913043,0.02190540912410306,98,10,0.18912529945373535,0,0,15,0,0,0,0,0
0.02007412485131844,0.0,0.0,0.08695652173913043,0.0221770052100981,0.02007412485131844,0.0,0.0,0.08695652173913043,0.0221770052100981,108,10,0.20531892776489258,0,0,15,0,0,0,0,0
0.022001548552921628,0.020833333333333332,0.0,0.08695652173913043,0.0226899726699533,0.022001548552921628,0.020833333333333332,0.0,0.08695652173913043,0.0226899726699533,118,10,0.22097063064575195,0,0,10,0,0,0,0,0
0.022900854581138243,0.02127659574468085,0.0,0.08695652173913043,0.02293645184417904,0.022900854581138243,0.02127659574468085,0.0,0.08695652173913043,0.02293645184417904,128,10,0.24314093589782715,0,0,32,0,0,0,0,0
0.023983461974519407,0.034482758620689655,0.0,0.08695652173913043,0.023083467533970305,0.023983461974519407,0.034482758620689655,0.0,0.08695652173913043,0.023083467533970305,138,10,0.26321840286254883,0,0,30,0,0,0,0,0
0.025981083767023128,0.03773584905660377,0.0,0.08695652173913043,0.02378123201956782,0.025981083767023128,0.03773584905660377,0.0,0.08695652173913043,0.02378123201956782,148,10,0.2814605236053467,0,0,19,0,0,0,0,0
0.02755524726390382,0.038461538461538464,0.0,0.08695652173913043,0.024383059187218458,0.02755524726390382,0.038461538461538464,0.0,0.08695652173913043,0.024383059187218458,158,10,0.29437732696533203,0,0,5,0,0,0,0,0
0.028237443293208802,0.0392156862745098,0.0,0.08695652173913043,0.024696058502019353,0.028237443293208802,0.0392156862745098,0.0,0.08695652173913043,0.024696058502019353,168,10,0.30822110176086426,0,0,10,0,0,0,0,0
0.029534410841124386,0.0392156862745098,0.0,0.0975609756097561,0.02573489959018965,0.029534410841124386,0.0392156862745098,0.0,0.0975609756097561,0.02573489959018965,178,10,0.32263660430908203,0,0,12,0,0,0,0,0
0.030972448310524398,0.0392156862745098,0.0,0.0975609756097561,0.02633111530419188,0.030972448310524398,0.0392156862745098,0.0,0.0975609756097561,0.02633111530419188,188,10,0.33717918395996094,0,0,13,0,0,0,0,0
0.03210288313683974,0.04,0.0,0.0975609756097561,0.026702782095403294,0.03210288313683974,0.04,0.0,0.0975609756097561,0.026702782095403294,198,10,0.350909948348999,0,0,9,0,0,0,0,0
0.033171532751181586,0.04,0.0,0.0975609756097561,0.02700135033680931,0.033171532751181586,0.04,0.0,0.0975609756097561,0.02700135033680931,208,10,0.36531996726989746,0,0,8,0,0,0,0,0
0.03447119417291684,0.04,0.0,0.0975609756097561,0.027659515292055313,0.03447119417291684,0.04,0.0,0.0975609756097561,0.027659515292055313,218,10,0.37967896461486816,0,0,15,0,0,0,0,0
0.03488186860658721,0.04,0.0,0.0975609756097561,0.02745291289763668,0.03488186860658721,0.04,0.0,0.0975609756097561,0.02745291289763668,228,10,0.39890241622924805,0,0,17,0,0,0,0,0
0.035435202954608246,0.04,0.0,0.0975609756097561,0.02769429004903889,0.035435202954608246,0.04,0.0,0.0975609756097561,0.02769429004903889,238,10,0.41942930221557617,0,0,25,0,0,0,0,0
0.03656876680544662,0.04081632653061224,0.0,0.0975609756097561,0.028168938310201612,0.03656876680544662,0.04081632653061224,0.0,0.0975609756097561,0.028168938310201612,248,10,0.43560791015625,0,0,13,0,0,0,0,0
0.03700209520542453,0.04081632653061224,0.0,0.0975609756097561,0.02827070486038829,0.03700209520542453,0.04081632653061224,0.0,0.0975609756097561,0.02827070486038829,258,10,0.4615318775177002,0,0,31,0,0,0,0,0
0.03801231144025832,0.04081632653061224,0.0,0.0975609756097561,0.02860369140906721,0.03801231144025832,0.04081632653061224,0.0,0.0975609756097561,0.02860369140906721,268,10,0.4796102046966553,0,0,21,0,0,0,0,0
0.03890294902049909,0.04081632653061224,0.0,0.0975609756097561,0.02892374234380655,0.03890294902049909,0.04081632653061224,0.0,0.0975609756097561,0.02892374234380655,278,10,0.5047645568847656,0,0,37,0,0,0,0,0
0.0396120540121566,0.04081632653061224,0.0,0.0975609756097561,0.02910307430381757,0.0396120540121566,0.04081632653061224,0.0,0.0975609756097561,0.02910307430381757,288,10,0.5288445949554443,0,0,32,0,0,0,0,0
0.039983397931560936,0.041666666666666664,0.0,0.0975609756097561,0.02915474135223308,0.039983397931560936,0.041666666666666664,0.0,0.0975609756097561,0.02915474135223308,298,10,0.5491271018981934,0,0,21,0,0,0,0,0
0.04014226927190577,0.041666666666666664,0.0,0.0975609756097561,0.029109262358559502,0.04014226927190577,0.041666666666666664,0.0,0.0975609756097561,0.029109262358559502,308,10,0.5761311054229736,0,0,26,0,0,0,0,0
0.04095777486114579,0.041666666666666664,0.0,0.0975609756097561,0.029165838854487727,0.04095777486114579,0.041666666666666664,0.0,0.0975609756097561,0.029165838854487727,318,10,0.6104722023010254,0,0,51,0,0,0,0,0
0.04167707099976192,0.041666666666666664,0.0,0.0975609756097561,0.02934855587383023,0.04167707099976192,0.041666666666666664,0.0,0.0975609756097561,0.02934855587383023,328,10,0.6379971504211426,0,0,38,0,0,0,0,0
0.04243967063927091,0.041666666666666664,0.0,0.23255813953488372,0.031171039401311416,0.04243967063927091,0.041666666666666664,0.0,0.23255813953488372,0.031171039401311416,338,10,0.6627614498138428,0,0,29,0,0,0,0,0
0.042820590951904526,0.041666666666666664,0.0,0.23255813953488372,0.03108921284100134,0.042820590951904526,0.041666666666666664,0.0,0.23255813953488372,0.03108921284100134,348,10,0.6972596645355225,0,0,41,0,0,0,0,0
0.042626310672700896,0.041666666666666664,0.0,0.23255813953488372,0.031139963091434818,0.042626310672700896,0.041666666666666664,0.0,0.23255813953488372,0.031139963091434818,358,10,0.728158712387085,0,0,41,0,0,0,0,0
0.043218377484437645,0.041666666666666664,0.0,0.23255813953488372,0.03127916345939319,0.043218377484437645,0.041666666666666664,0.0,0.23255813953488372,0.03127916345939319,368,10,0.7602396011352539,0,0,42,0,0,0,0,0
0.043455369349097474,0.041666666666666664,0.0,0.23255813953488372,0.03116291956319499,0.043455369349097474,0.041666666666666664,0.0,0.23255813953488372,0.03116291956319499,378,10,0.7926974296569824,0,0,43,0,0,0,0,0
0.04423013368722328,0.041666666666666664,0.0,0.23255813953488372,0.031421393012018926,0.04423013368722328,0.041666666666666664,0.0,0.23255813953488372,0.031421393012018926,388,10,0.8193783760070801,0,0,30,0,0,0,0,0
0.044388152133934114,0.041666666666666664,0.0,0.23255813953488372,0.03148853259862858,0.044388152133934114,0.041666666666666664,0.0,0.23255813953488372,0.03148853259862858,398,10,0.8456048965454102,0,0,34,0,0,0,0,0
0.04486240553862364,0.0425531914893617,0.0,0.23255813953488372,0.031380215580567965,0.04486240553862364,0.0425531914893617,0.0,0.23255813953488372,0.031380215580567965,408,10,0.8722367286682129,0,0,28,0,0,0,0,0
0.0451427602355896,0.0425531914893617,0.0,0.23255813953488372,0.03129546279849373,0.0451427602355896,0.0425531914893617,0.0,0.23255813953488372,0.03129546279849373,418,10,0.898348331451416,0,0,30,0,0,0,0,0
0.045529984673732316,0.0425531914893617,0.0,0.23255813953488372,0.03131809049184157,0.045529984673732316,0.0425531914893617,0.0,0.23255813953488372,0.03131809049184157,428,10,0.9252777099609375,0,0,29,0,0,0,0,0
0.04515040306621313,0.0425531914893617,0.0,0.23255813953488372,0.031287279917864626,0.04515040306621313,0.0425531914893617,0.0,0.23255813953488372,0.031287279917864626,438,10,0.9435310363769531,0,0,11,0,0,0,0,0
0.0453395511368364,0.0425531914893617,0.0,0.23255813953488372,0.03123215005274846,0.0453395511368364,0.0425531914893617,0.0,0.23255813953488372,0.03123215005274846,448,10,0.9806861877441406,0,0,61,0,0,0,0,0
0.04582103595978536,0.0425531914893617,0.0,0.23255813953488372,0.03145056310491104,0.04582103595978536,0.0425531914893617,0.0,0.23255813953488372,0.03145056310491104,458,10,1.0094618797302246,0,0,42,0,0,0,0,0
0.046374522481551356,0.043478260869565216,0.0,0.23255813953488372,0.0316905626820466,0.046374522481551356,0.043478260869565216,0.0,0.23255813953488372,0.0316905626820466,468,10,1.0339789390563965,0,0,14,0,0,0,0,0
0.04662862945464427,0.043478260869565216,0.0,0.23255813953488372,0.03173552051868343,0.04662862945464427,0.043478260869565216,0.0,0.23255813953488372,0.03173552051868343,478,10,1.0609345436096191,0,0,21,0,0,0,0,0
0.04689869241571502,0.043478260869565216,0.0,0.23255813953488372,0.031755266050666725,0.04689869241571502,0.043478260869565216,0.0,0.23255813953488372,0.031755266050666725,488,10,1.08933687210083,0,0,19,0,0,0,0,0
0.04734606156672498,0.043478260869565216,0.0,0.23255813953488372,0.03224143650402378,0.04734606156672498,0.043478260869565216,0.0,0.23255813953488372,0.03224143650402378,498,10,1.112194538116455,0,0,13,0,0,0,0,0
0.04778214682436337,0.044444444444444446,0.0,0.23255813953488372,0.03226779507382039,0.04778214682436337,0.044444444444444446,0.0,0.23255813953488372,0.03226779507382039,508,10,1.1308348178863525,0,0,6,0,0,0,0,0
0.048285398932616436,0.044444444444444446,0.0,0.23255813953488372,0.03240536405355468,0.048285398932616436,0.044444444444444446,0.0,0.23255813953488372,0.03240536405355468,518,10,1.1525492668151855,0,0,15,0,0,0,0,0
0.04885309586308251,0.046511627906976744,0.0,0.23255813953488372,0.032501550890597246,0.04885309586308251,0.046511627906976744,0.0,0.23255813953488372,0.032501550890597246,528,10,1.1762311458587646,0,0,11,0,0,0,0,0
0.049370940152889814,0.046511627906976744,0.0,0.23255813953488372,0.032628030570686514,0.049370940152889814,0.046511627906976744,0.0,0.23255813953488372,0.032628030570686514,538,10,1.1979238986968994,0,0,6,0,0,0,0,0
0.049790337392810455,0.046511627906976744,0.0,0.23255813953488372,0.0326694745019433,0.049790337392810455,0.046511627906976744,0.0,0.23255813953488372,0.0326694745019433,548,10,1.2193412780761719,0,0,7,0,0,0,0,0
0.05022227178628614,0.04838709677419355,0.0,0.23255813953488372,0.03284612390376638,0.05022227178628614,0.04838709677419355,0.0,0.23255813953488372,0.03284612390376638,558,10,1.2451088428497314,0,0,18,0,0,0,0,0
