rediscovery_c1ccc2cccc-2cc1_mean,rediscovery_c1ccc2cccc-2cc1_med,rediscovery_c1ccc2cccc-2cc1_min,rediscovery_c1ccc2cccc-2cc1_max,rediscovery_c1ccc2cccc-2cc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00023293495178222656,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0006740093231201172,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0037636756896972656,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.006009340286254883,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.008716344833374023,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.011976242065429688,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,0.016219139099121094,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6,0.023763656616210938,0,0,12,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,5,0.035814762115478516,0,0,47,0,0,0,0,0
0.0067587739416800656,0.0,0.0,0.05714285714285714,0.016388443578287105,0.0067587739416800656,0.0,0.0,0.05714285714285714,0.016388443578287105,30,10,0.05124688148498535,0,0,32,0,0,0,0,0
0.009930037207704903,0.0,0.0,0.07692307692307693,0.020401017118085944,0.009930037207704903,0.0,0.0,0.07692307692307693,0.020401017118085944,40,10,0.07270050048828125,0,0,39,0,0,0,0,0
0.010052687864146207,0.0,0.0,0.08333333333333333,0.021416266990075063,0.010052687864146207,0.0,0.0,0.08333333333333333,0.021416266990075063,50,10,0.0960090160369873,0,0,68,0,0,0,0,0
0.013015083316841657,0.0,0.0,0.08333333333333333,0.02324701743616658,0.013015083316841657,0.0,0.0,0.08333333333333333,0.02324701743616658,60,10,0.10960912704467773,0,0,17,0,0,0,0,0
