rediscovery_C(=Cc1ccccc1)c1ccccc1_mean,rediscovery_C(=Cc1ccccc1)c1ccccc1_med,rediscovery_C(=Cc1ccccc1)c1ccccc1_min,rediscovery_C(=Cc1ccccc1)c1ccccc1_max,rediscovery_C(=Cc1ccccc1)c1ccccc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00023102760314941406,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0006229877471923828,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0023679733276367188,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.00445246696472168,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.00918722152709961,0,0,35,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0.01351165771484375,0,0,15,0,0,0,0,0
0.002364066193853428,0.0,0.0,0.02127659574468085,0.0066865889473905205,0.002364066193853428,0.0,0.0,0.02127659574468085,0.0066865889473905205,8,2,0.02028799057006836,0,0,12,0,0,0,0,0
0.010537760112228197,0.0,0.0,0.08,0.022676023739398483,0.010537760112228197,0.0,0.0,0.08,0.022676023739398483,12,4,0.028725624084472656,0,0,16,0,0,0,0,0
0.017056396372637162,0.0,0.0,0.08,0.02205038871056674,0.017056396372637162,0.0,0.0,0.08,0.02205038871056674,20,8,0.0405278205871582,0,0,12,0,0,0,0,0
0.019678616240611468,0.0,0.0,0.08,0.022636467871397063,0.019678616240611468,0.0,0.0,0.08,0.022636467871397063,30,10,0.05264449119567871,0,0,17,0,0,0,0,0
0.024184215958856836,0.03389830508474576,0.0,0.08,0.022221326019200252,0.024184215958856836,0.03389830508474576,0.0,0.08,0.022221326019200252,40,10,0.06081652641296387,0,0,2,0,0,0,0,0
0.02609738368993243,0.034482758620689655,0.0,0.08,0.02173497163984851,0.02609738368993243,0.034482758620689655,0.0,0.08,0.02173497163984851,50,10,0.07233166694641113,0,0,2,0,0,0,0,0
0.024905793430123047,0.03389830508474576,0.0,0.08,0.021470362466735265,0.024905793430123047,0.03389830508474576,0.0,0.08,0.021470362466735265,60,10,0.08428239822387695,0,0,10,0,0,0,0,0
0.025441988508496216,0.034482758620689655,0.0,0.08,0.02155147905628574,0.025441988508496216,0.034482758620689655,0.0,0.08,0.02155147905628574,70,10,0.0981745719909668,0,0,3,0,0,0,0,0
0.02661381454462791,0.034482758620689655,0.0,0.08,0.02102719166287199,0.02661381454462791,0.034482758620689655,0.0,0.08,0.02102719166287199,80,10,0.11545133590698242,0,0,9,0,0,0,0,0
0.028222808879539773,0.03508771929824561,0.0,0.08,0.021180204589404415,0.028222808879539773,0.03508771929824561,0.0,0.08,0.021180204589404415,90,10,0.13438701629638672,0,0,22,0,0,0,0,0
0.029296226376346744,0.03508771929824561,0.0,0.0851063829787234,0.021292760987060507,0.029296226376346744,0.03508771929824561,0.0,0.0851063829787234,0.021292760987060507,100,10,0.1497340202331543,0,0,8,0,0,0,0,0
0.030889429719557344,0.03508771929824561,0.0,0.0851063829787234,0.021430188644211427,0.030889429719557344,0.03508771929824561,0.0,0.0851063829787234,0.021430188644211427,110,10,0.16336274147033691,0,0,5,0,0,0,0,0
0.033087092761308855,0.03571428571428571,0.0,0.0851063829787234,0.022217281136856667,0.033087092761308855,0.03571428571428571,0.0,0.0851063829787234,0.022217281136856667,120,10,0.17610478401184082,0,0,7,0,0,0,0,0
0.03467343874610692,0.03571428571428571,0.0,0.0851063829787234,0.02271409309648197,0.03467343874610692,0.03571428571428571,0.0,0.0851063829787234,0.02271409309648197,130,10,0.192033052444458,0,0,9,0,0,0,0,0
0.035999004625957065,0.03636363636363636,0.0,0.08928571428571429,0.02309143826643689,0.035999004625957065,0.03636363636363636,0.0,0.08928571428571429,0.02309143826643689,140,10,0.20815277099609375,0,0,11,0,0,0,0,0
0.03739356665932043,0.03636363636363636,0.0,0.08928571428571429,0.023400367912842633,0.03739356665932043,0.03636363636363636,0.0,0.08928571428571429,0.023400367912842633,150,10,0.22150778770446777,0,0,9,0,0,0,0,0
0.03830676017040334,0.03636363636363636,0.0,0.12727272727272726,0.024855541263008547,0.03830676017040334,0.03636363636363636,0.0,0.12727272727272726,0.024855541263008547,160,10,0.23443937301635742,0,0,8,0,0,0,0,0
0.039259890553596404,0.037037037037037035,0.0,0.12727272727272726,0.024603258685298467,0.039259890553596404,0.037037037037037035,0.0,0.12727272727272726,0.024603258685298467,170,10,0.25372767448425293,0,0,18,0,0,0,0,0
0.040736386370902836,0.03773584905660377,0.0,0.17647058823529413,0.026473701916281733,0.040736386370902836,0.03773584905660377,0.0,0.17647058823529413,0.026473701916281733,180,10,0.2779049873352051,0,0,23,0,0,0,0,0
0.041654040749540856,0.03773584905660377,0.0,0.17647058823529413,0.026470887177025584,0.041654040749540856,0.03773584905660377,0.0,0.17647058823529413,0.026470887177025584,190,10,0.29619765281677246,0,0,17,0,0,0,0,0
0.04290090540706322,0.038461538461538464,0.0,0.17647058823529413,0.02664976779546308,0.04290090540706322,0.038461538461538464,0.0,0.17647058823529413,0.02664976779546308,200,10,0.31116747856140137,0,0,9,0,0,0,0,0
0.04411044213219852,0.038461538461538464,0.0,0.17647058823529413,0.027665653916346792,0.04411044213219852,0.038461538461538464,0.0,0.17647058823529413,0.027665653916346792,210,10,0.3340342044830322,0,0,29,0,0,0,0,0
0.04668161270077227,0.0392156862745098,0.0,0.2916666666666667,0.0330638476469546,0.04668161270077227,0.0392156862745098,0.0,0.2916666666666667,0.0330638476469546,220,10,0.3515944480895996,0,0,13,0,0,0,0,0
0.04814954204634292,0.04081632653061224,0.0,0.2916666666666667,0.03373496668412972,0.04814954204634292,0.04081632653061224,0.0,0.2916666666666667,0.03373496668412972,230,10,0.36829519271850586,0,0,5,0,0,0,0,0
0.05002851782752447,0.04081632653061224,0.0,0.30434782608695654,0.0378507575052521,0.05002851782752447,0.04081632653061224,0.0,0.30434782608695654,0.0378507575052521,240,10,0.3817281723022461,0,0,2,0,0,0,0,0
0.05180185700397123,0.04081632653061224,0.0,0.30434782608695654,0.040460111076689446,0.05180185700397123,0.04081632653061224,0.0,0.30434782608695654,0.040460111076689446,250,10,0.39780402183532715,0,0,1,0,0,0,0,0
0.052595260062342414,0.04411764705882353,0.0,0.30434782608695654,0.040211374284885006,0.052595260062342414,0.04411764705882353,0.0,0.30434782608695654,0.040211374284885006,260,10,0.41358160972595215,0,0,5,0,0,0,0,0
0.05340940101209766,0.046153846153846156,0.0,0.30434782608695654,0.04015988194408858,0.05340940101209766,0.046153846153846156,0.0,0.30434782608695654,0.04015988194408858,270,10,0.43239474296569824,0,0,5,0,0,0,0,0
