step,error
0,C (Mutation error)
0,No more individual to be mutated
0,No replacement occured
1,No more individual to be mutated
2,No more individual to be mutated
3, (Mutation error)
3,CC (Mutation error)
3,No more individual to be mutated
4,CCC (Mutation error)
4, (Mutation error)
4,CCCC (Mutation error)
4,CC (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
5,CCC (Mutation error)
5,CCCCC (Mutation error)
5, (Mutation error)
5,CCCC (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6,C=CC (Mutation error)
6,CCC (Mutation error)
6, (Mutation error)
6,CCCC (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
7,C=C (Mutation error)
7,CCC (Mutation error)
7, (Mutation error)
7,CC (Mutation error)
7,C (Mutation error)
7,No more individual to be mutated
8,CC1C=CC1 (Mutation error)
8,CCC1=C(C)C1 (Mutation error)
8,CCCC1C=C1C (Mutation error)
8,CC (Mutation error)
8,CCCC (Mutation error)
8, (Mutation error)
8,CCC (Mutation error)
8,C=CC (Mutation error)
8,CC(C)C (Mutation error)
8,C=C (Mutation error)
8,C=CCC (Mutation error)
8,C (Mutation error)
8,No more individual to be mutated
9,CC1=CC=C1 (Mutation error)
9,CCC1=CC=C1C (Mutation error)
9,CC1C=CC1 (Mutation error)
9, (Mutation error)
9,CCCCC (Mutation error)
10,CCC1=CC=C1C (Mutation error)
10,C1=CCC1 (Mutation error)
10,CC1C=CC1 (Mutation error)
11,CC1=CC=C1 (Mutation error)
11,C1=CC2CC2=C1 (Mutation error)
11,C1#CC=C1 (Mutation error)
11,C1=CCC1 (Mutation error)
11,CC1=CCC1 (Mutation error)
12,CCC1=C2C=C1C2 (Mutation error)
12,CC1=CC=C1 (Mutation error)
12,C1#CC=C1 (Mutation error)
12,C1=CCC1 (Mutation error)
12,CC1=C(C)C1 (Mutation error)
12,CC1C=CC1 (Mutation error)
12,CC1=CCC1 (Mutation error)
12,C1=C2CC2C1 (Mutation error)
12,CC1=C(C)CC1 (Mutation error)
12,CC1=CCC1C (Mutation error)
12,CCC1C=CC1 (Mutation error)
13,CCC1=CC(C)=C1 (Mutation error)
13,CC1=CC=C1 (Mutation error)
14,CCC1=CC(C)=C1 (Mutation error)
14,CC1=CC=C1 (Mutation error)
15,C1=CC2C=C2C1 (Mutation error)
15,CCC1=CC=C1C (Mutation error)
16,CCC1=C2C=C1C2 (Mutation error)
16,C=CC1=C2C=C1C2 (Mutation error)
16,C1=CC2=C(C1)C2 (Mutation error)
17,CCC1=CC(C)=C1 (Mutation error)
18,CCC1=CC(CC)=C1 (Mutation error)
18,CC1=C2C=C1C2 (Mutation error)
19,C1=C2C=C12 (Mutation error)
19,CCC1=CC(C)=C1 (Mutation error)
19,C1=CC2=C3CC2=C13 (Mutation error)
19,CC1=C2C=C12 (Mutation error)
19,CC=CC1=C2C=C1C2 (Mutation error)
19,CC1=CC=C1 (Mutation error)
20,C1=C2C=C12 (Mutation error)
20,Cc1cc2c(C)c-2c1 (Mutation error)
20,CC1=CC(C)=C1 (Mutation error)
20,CC1(C)C2=CC1=C2 (Mutation error)
20,CCC1=CC(C)=C1 (Mutation error)
20,CCC1=CC(CC)=C1 (Mutation error)
20,CCC1=CC(CC(C)C(C)C)=C1 (Mutation error)
20,C=CC1=C2C=C1C2 (Mutation error)
21,Cc1cc2c(C)c-2c1 (Mutation error)
21,C1=C2C=C2C1 (Mutation error)
21,CC1(C)C2=CC1=C2 (Mutation error)
21,C1=CC2=C3CC2=C13 (Mutation error)
22,C1=C2C=C12 (Mutation error)
22,C1=C2C=C1C2 (Mutation error)
22,C1=C2C=C2C1 (Mutation error)
22,CC1=CC(C)=C1 (Mutation error)
23,Cc1c2cccc1-2 (Mutation error)
23,c1cc2c3c-2c1C3 (Mutation error)
23,C1=C2C=C12 (Mutation error)
23,C1=C2C=C1C2 (Mutation error)
23,CC1=CC(C)=C1 (Mutation error)
23,CC1(C)C2=CC1=C2 (Mutation error)
23,CCC1=CC(C)=C1 (Mutation error)
23,C1=CC2=C3CC2=C13 (Mutation error)
24,Cc1ccc2cc1-2 (Mutation error)
24,C1=C2CC=C3C1=C23 (Mutation error)
24,CC1=CC2=C3CC2=C13 (Mutation error)
25,Cc1c2cccc1-2 (Mutation error)
25,c1cc2c3c-2c1C3 (Mutation error)
25,C1=C2C=C12 (Mutation error)
