SMILES,Step,NumChild,NumOKChild,AcceptRatio,num_connect,num_vinyl,num_ethynyl
[H][H],0,2,1,0.5,0,0,0
C=C,1,2,1,0.5,0,1,0
C=CC=C,2,6,2,0.3333333333333333,0,2,0
C=CC=CC=C,3,12,4,0.3333333333333333,0,3,0
c1ccccc1,4,4,1,0.25,1,3,0
C=Cc1ccccc1,5,20,2,0.1,1,4,0
C=Cc1ccc(C=C)cc1,6,15,1,0.06666666666666667,1,5,0
C=CC=Cc1ccc(C=C)cc1,7,42,3,0.07142857142857142,1,6,0
C=CC=CC=Cc1ccc(C=C)cc1,8,61,4,0.06557377049180328,1,7,0
C=CC=CC(C=C)=Cc1ccc(C=C)cc1,9,74,3,0.04054054054054054,1,8,0
C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1,10,99,4,0.04040404040404041,1,9,0
C=CC=CC=Cc1ccc(C=C(C=C)C=CC=C)cc1,11,128,5,0.0390625,1,10,0
C=CC=CC=CC=Cc1ccc(C=C(C=C)C=CC=C)cc1,12,161,6,0.037267080745341616,1,11,0
C=CC=CC(C=C)=Cc1ccc(C=CC=CC(C=C)=CC=C)cc1,13,181,5,0.027624309392265192,1,12,0
C=CC=C(C=C)C=CC=Cc1ccc(C=c2ccc(=C)cc2)cc1,14,133,4,0.03007518796992481,2,12,0
C=CC=CC=C(C=C)C=CC=Cc1ccc(C=c2ccc(=C)cc2)cc1,15,166,4,0.024096385542168676,2,13,0
C=CC=C(C=C)C=C(C=C)C=CC=Cc1ccc(C=c2ccc(=C)cc2)cc1,16,186,4,0.021505376344086023,2,14,0
C=CC(C=CC=Cc1ccc(C=c2ccc(=C)cc2)cc1)=Cc1ccccc1,17,153,3,0.0196078431372549,3,14,0
C=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccccc4)cc3)cc2)cc1,18,111,2,0.018018018018018018,4,14,0
C=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccccc4)cc3)cc2)cc1,19,140,3,0.02142857142857143,4,15,0
C=CC=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccccc4)cc3)cc2)cc1,20,173,3,0.017341040462427744,4,16,0
C=CC=CC=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccccc4)cc3)cc2)cc1,21,210,5,0.023809523809523808,4,17,0
C=CC=CC=CC=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccccc4)cc3)cc2)cc1,22,251,5,0.0199203187250996,4,18,0
C=CC=CC=CC=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=C)cc4)cc3)cc2)cc1,23,274,5,0.01824817518248175,4,19,0
C=CC=CC(C=C)=CC=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccc(C=C)cc4)cc3)cc2)cc1,24,299,4,0.013377926421404682,4,20,0
C=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=c4ccc(=Cc5ccc(C=C)cc5)cc4)cc3)cc2)cc1,25,236,3,0.012711864406779662,5,20,0
C=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=c4ccc(=Cc5ccc(C=C)cc5)cc4)cc3)cc2)cc1,26,220,1,0.004545454545454545,5,21,0
C=Cc1ccccc2ccc(cc2)cc2ccc(cc2)cc2ccc(cc2)cc2ccc(cc2)cc2ccc(cc2)c1,27,258,1,0.003875968992248062,6,21,0
c1cc2ccc1cc1ccc(cc1)cc1ccc(cc1)cc1ccc(cc1)cc1ccc(cc1)cc1ccc(cc1)c2,28,23,0,0.0,7,21,0
