SMILES,Step,NumChild,NumOKChild,AcceptRatio,num_connect,num_vinyl,num_ethynyl
[H][H],0,2,1,0.5,0,0,0
C=C,1,2,1,0.5,0,1,0
C=CC=C,2,6,2,0.3333333333333333,0,2,0
C=CC=CC=C,3,12,5,0.4166666666666667,0,3,0
C=CC=C(C=C)C=C,4,20,9,0.45,0,4,0
C=CC(C=C)=C(C=C)C=C,5,10,5,0.5,0,5,0
C=CC1=C(C=C)C(=C)C=C1,6,31,6,0.1935483870967742,1,5,0
C=CC=C1C=CC(C=C)=C1C=C,7,49,8,0.16326530612244897,1,6,0
C=CC=C1C=C(C=C)C(C=C)=C1C=C,8,60,9,0.15,1,7,0
C=CC=CC1=CC(=CC=C)C(C=C)=C1C=C,9,83,9,0.10843373493975904,1,8,0
C=CC=CC1=Cc2cccc(=C)c2=C1C=C,10,71,6,0.08450704225352113,2,8,0
C=CC=C(C=C)C1=Cc2cccc(=C)c2=C1C=C,11,84,5,0.05952380952380952,2,9,0
C=CC=CC=C(C=C)C1=Cc2cccc(=C)c2=C1C=C,12,111,4,0.036036036036036036,2,10,0
C=CC=CC=C(C=C)C1=Cc2cccc3cccc1c23,13,110,3,0.02727272727272727,3,10,0
C=Cc1cccccc2ccc3cccc4c1cc2c34,14,96,2,0.020833333333333332,4,10,0
C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5,15,71,1,0.014084507042253521,5,10,0
c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51,16,8,0,0.0,6,10,0
