SMILES,Step,NumChild,NumOKChild,AcceptRatio,num_connect,num_vinyl,num_ethynyl
[H][H],0,3,2,0.6666666666666666,0,0,0
c1ccccc1,4,7,3,0.42857142857142855,1,3,0
c1ccc(-c2ccccc2)cc1,8,23,6,0.2608695652173913,2,6,0
C=Cc1cccc(-c2ccccc2)c1,9,72,12,0.16666666666666666,2,7,0
C=Cc1cccc(-c2cccc(C=C)c2)c1,10,60,5,0.08333333333333333,2,8,0
C=CC=Cc1cccc(-c2cccc(C=C)c2)c1,11,143,11,0.07692307692307693,2,9,0
C=CC=Cc1cc(-c2cccc(C=C)c2)ccc1C=C,12,160,8,0.05,2,10,0
C=Cc1cccc(-c2ccc3c(=C)c(=C)ccc3c2)c1,13,129,8,0.06201550387596899,3,10,0
C=Cc1cccc(-c2ccc3c(ccc4ccccc43)c2)c1,15,163,8,0.049079754601226995,4,11,0
C=Cc1cc(-c2ccc3c(ccc4ccccc43)c2)ccc1-c1ccccc1,19,204,7,0.03431372549019608,5,14,0
c1ccc2c(c1)ccc1cc(-c3ccc4c(ccc5ccccc54)c3)ccc12,20,117,3,0.02564102564102564,6,14,0
C=Cc1ccc2c(ccc3cc(-c4ccc5c(ccc6ccccc65)c4)ccc32)c1,21,245,7,0.02857142857142857,6,15,0
C=CC=Cc1ccc2c(ccc3cc(-c4ccc5c(ccc6ccccc65)c4)ccc32)c1,22,290,12,0.041379310344827586,6,16,0
C=CC(C=C)=Cc1ccc2c(ccc3cc(-c4ccc5c(ccc6ccccc65)c4)ccc32)c1,23,269,8,0.02973977695167286,6,17,0
C=CC(=C)C(C=C)=Cc1ccc2c(ccc3cc(-c4ccc5c(ccc6ccccc65)c4)ccc32)c1,24,340,9,0.026470588235294117,6,18,0
C=CC(=C)C(C=C)=Cc1ccc2c(ccc3cc(-c4ccc5c(ccc6c7ccccc7ccc56)c4)ccc32)c1,27,394,8,0.02030456852791878,7,20,0
C=CC(=Cc1ccccc1)C(C=C)=Cc1ccc2c(ccc3cc(-c4ccc5c(ccc6c7ccccc7ccc56)c4)ccc32)c1,31,485,8,0.016494845360824743,8,23,0
C=CC(=Cc1ccccc1)c1ccc2c(ccc3c4ccc(-c5ccc6c(ccc7c8ccccc8ccc67)c5)cc4ccc23)c1,32,456,7,0.015350877192982455,9,23,0
C=CC(=Cc1cccc(C=C)c1)c1ccc2c(ccc3c4ccc(-c5ccc6c(ccc7c8ccccc8ccc67)c5)cc4ccc23)c1,33,548,8,0.014598540145985401,9,24,0
C=CC(=Cc1cccc(C=C)c1)c1ccc2c(ccc3c4ccc(-c5ccc6c(ccc7c8ccc(C=C)cc8ccc67)c5)cc4ccc23)c1,34,582,10,0.01718213058419244,9,25,0
C=CC=Cc1cccc(C=C(C=C)c2ccc3c(ccc4c5ccc(-c6ccc7c(ccc8c9ccc(C=C)cc9ccc78)c6)cc5ccc34)c2)c1,35,651,10,0.015360983102918587,9,26,0
C=CC(=C)C=Cc1cccc(C=C(C=C)c2ccc3c(ccc4c5ccc(-c6ccc7c(ccc8c9ccc(C=C)cc9ccc78)c6)cc5ccc34)c2)c1,36,689,11,0.015965166908563134,9,27,0
