SMILES,Step,NumChild,NumOKChild,AcceptRatio,num_connect,num_vinyl,num_ethynyl
[H][H],0,2,1,0.5,0,0,0
C=C,1,2,1,0.5,0,1,0
C=CC=C,2,6,2,0.3333333333333333,0,2,0
C=CC=CC=C,3,12,5,0.4166666666666667,0,3,0
C=CC=CC=CC=C,4,20,9,0.45,0,4,0
C=CC=CC=C(C=C)C=C,5,33,12,0.36363636363636365,0,5,0
C=CC=C(C=C)C=C(C=C)C=C,6,43,12,0.27906976744186046,0,6,0
C=CC(C=C)=Cc1ccccc1,7,30,6,0.2,1,6,0
C1=CC(=Cc2ccccc2)C=C1,8,29,2,0.06896551724137931,2,6,0
C1=CC2=Cc3ccccc3C2=C1,9,39,2,0.05128205128205128,3,6,0
C=CC1=CC2=Cc3ccccc3C2=C1,10,50,2,0.04,3,7,0
C=CC1=CC2=Cc3ccccc3C2=C1C=C,11,60,1,0.016666666666666666,3,8,0
C1=C2C=c3ccccc3=C2c2ccccc21,12,53,0,0.0,4,8,0
