SMILES,Step,NumChild,NumOKChild,AcceptRatio,num_connect,num_vinyl,num_ethynyl
[H][H],0,2,1,0.5,0,0,0
C=C,1,2,1,0.5,0,1,0
C=CC=C,2,6,2,0.3333333333333333,0,2,0
C=CC(=C)C=C,3,11,3,0.2727272727272727,0,3,0
C=CC(=C)C(=C)C=C,4,14,4,0.2857142857142857,0,4,0
C=CC(=C)C(=C)C(=C)C=C,5,19,6,0.3157894736842105,0,5,0
C=CC=C(C(=C)C=C)C(=C)C=C,6,30,11,0.36666666666666664,0,6,0
C=CC=c1c(=C)ccc(=C)c1=C,7,41,8,0.1951219512195122,1,6,0
C=CC=c1c(=C)cc(C=C)c(=C)c1=C,8,51,9,0.17647058823529413,1,7,0
C=Cc1cc2ccccc2c(=C)c1=C,9,50,6,0.12,2,7,0
C=CC=c1c(C=C)cc2ccccc2c1=C,10,71,5,0.07042253521126761,2,8,0
C=c1cccc2c(=C)c3ccccc3cc12,11,60,4,0.06666666666666667,3,8,0
C=CC=c1c2ccccc2cc2c(=C)cccc12,12,83,3,0.03614457831325301,3,9,0
C=CC=c1cccc2c(=CC=C)c3ccccc3cc12,13,110,2,0.01818181818181818,3,10,0
C=CC=c1cccc2c1cc1cccc3cccc2c31,14,96,1,0.010416666666666666,4,10,0
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,15,25,0,0.0,5,10,0
