SMILES,Step,NumChild,NumOKChild,AcceptRatio,num_connect,num_vinyl,num_ethynyl
[H][H],0,2,2,1.0,0,0,0
C=C,1,2,2,1.0,0,1,0
C#CC=C,2,8,3,0.375,0,1,1
C=CC#CC=C,3,7,2,0.2857142857142857,0,2,1
C=CC#CC(=C)C=C,4,18,4,0.2222222222222222,0,3,1
C=CC#CC(=C)C=CC=C,5,31,4,0.12903225806451613,0,4,1
C=CC=CC#CC(=C)C=CC=C,6,48,5,0.10416666666666667,0,5,1
C=CC=CC#Cc1ccccc1,7,33,4,0.12121212121212122,1,5,1
C=CC=CC=CC#Cc1ccccc1,8,50,3,0.06,1,6,1
C#Cc1ccc(C#CC=CC=CC=C)cc1,9,51,3,0.058823529411764705,1,6,2
C=CC#Cc1ccc(C#CC=CC=CC=C)cc1,10,61,4,0.06557377049180328,1,7,2
C=CC=CC=CC#Cc1ccc(C#CC(=C)C=C)cc1,11,73,4,0.0547945205479452,1,8,2
C#CC(C=C)=CC=CC#Cc1ccc(C#CC(=C)C=C)cc1,12,75,4,0.05333333333333334,1,8,3
C#Cc1ccc(C#Cc2ccc(C#CC(=C)C=C)cc2)cc1,13,47,3,0.06382978723404255,2,8,3
C#Cc1ccc(C#Cc2ccc(C#CC(=C)C=CC=C)cc2)cc1,14,66,3,0.045454545454545456,2,9,3
C#Cc1ccc(C#Cc2ccc(C#Cc3ccccc3)cc2)cc1,15,49,2,0.04081632653061224,3,9,3
C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#C)cc3)cc2)cc1,16,27,1,0.037037037037037035,3,9,4
C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#CC=C)cc3)cc2)cc1,17,59,3,0.05084745762711865,3,10,4
C=CC#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#CC=C)cc3)cc2)cc1,18,37,2,0.05405405405405406,3,11,4
C=CC#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#CC(=C)C=C)cc3)cc2)cc1,19,81,4,0.04938271604938271,3,12,4
C=CC#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#CC(C=C)=CC=C)cc3)cc2)cc1,20,106,4,0.03773584905660377,3,13,4
C=CC=C(C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#CC(=C)C=C)cc3)cc2)cc1)C=C,21,121,4,0.03305785123966942,3,14,4
C#CC=CC=C(C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#CC(=C)C=C)cc3)cc2)cc1)C=C,22,137,4,0.029197080291970802,3,14,5
C#CC=CC=C(C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#CC(=C)C=CC=C)cc3)cc2)cc1)C=C,23,170,4,0.023529411764705882,3,15,5
C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#CC(=C)C=CC=C)cc4)cc3)cc2)cc1,24,124,3,0.024193548387096774,4,15,5
C=CC#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#CC(=C)C=CC=C)cc4)cc3)cc2)cc1,25,139,4,0.02877697841726619,4,16,5
C#CC(=C)C=CC(=C)C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#CC=C)cc4)cc3)cc2)cc1,26,141,4,0.028368794326241134,4,16,6
C#CC(=C)C=CC(=C)C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#CC(=C)C=C)cc4)cc3)cc2)cc1,27,158,4,0.02531645569620253,4,17,6
C=CC#CC(=C)C=CC(=C)C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#CC(=C)C=C)cc4)cc3)cc2)cc1,28,175,3,0.017142857142857144,4,18,6
C=CC1=CC=CC#CC(=C)C=CC(=C)C#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc(cc2)C#C1,29,174,2,0.011494252873563218,5,18,6
C=CC1=CC=CC#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc(cc2)C#C1,30,142,1,0.007042253521126761,6,18,6
C1#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc1cc2,31,12,0,0.0,7,18,6
