SMILES,Step,NumChild,NumOKChild,AcceptRatio,num_connect,num_vinyl,num_ethynyl
[H][H],0,3,1,0.3333333333333333,0,0,0
C=C,1,4,1,0.25,0,1,0
C=CC=C,2,10,2,0.2,0,2,0
C=CC(=C)C=C,3,16,4,0.25,0,3,0
C=CC=CC(=C)C=C,4,43,4,0.09302325581395349,0,4,0
C=CC=CC(C=C)=CC=C,5,64,3,0.046875,0,5,0
C=CC=CC1=CC=CC1=C,6,54,1,0.018518518518518517,1,5,0
c1ccc2cccc-2cc1,7,35,0,0.0,2,5,0
