SMILES,Step,NumChild,NumOKChild,AcceptRatio,num_connect,num_vinyl,num_ethynyl
[H][H],0,2,1,0.5,0,0,0
C=C,1,2,1,0.5,0,1,0
C=CC=C,2,6,2,0.3333333333333333,0,2,0
C=CC(=C)C=C,3,11,3,0.2727272727272727,0,3,0
C=CC(=C)C(=C)C=C,4,14,4,0.2857142857142857,0,4,0
C=c1ccccc1=C,5,13,3,0.23076923076923078,1,4,0
C=Cc1cccc(=C)c1=C,6,32,4,0.125,1,5,0
C=CC=c1cccc(C=C)c1=C,7,49,6,0.12244897959183673,1,6,0
C=CC=c1cccc(C=C)c1=CC=C,8,69,5,0.07246376811594203,1,7,0
C=CC=CC=c1cccc(C=C)c1=CC=C,9,95,8,0.08421052631578947,1,8,0
C=Cc1cccc2ccccccccc12,10,94,7,0.07446808510638298,2,8,0
C=Cc1ccccc2c(C=C)cccc2ccc1,11,110,5,0.045454545454545456,2,9,0
C=CC=Cc1ccccc2c(C=C)cccc2ccc1,12,141,8,0.05673758865248227,2,10,0
C=CC(=C)C=Cc1ccccc2c(C=C)cccc2ccc1,13,160,7,0.04375,2,11,0
C=Cc1ccc2ccccc3c(C=C)cccc3ccc2c1,14,143,6,0.04195804195804196,3,11,0
C=Cc1ccc2ccccc3c(C=C)c(C=C)ccc3ccc2c1,15,161,7,0.043478260869565216,3,12,0
C=CC=Cc1ccc2ccc3cc(C=C)ccc3ccccc2c1C=C,16,198,7,0.03535353535353535,3,13,0
C=CC=Cc1ccc2ccc3cc(C=C)c(C=C)cc3ccccc2c1C=C,17,219,8,0.0365296803652968,3,14,0
C=CC=Cc1cc2ccccc3c(C=C)c(C=CC=C)ccc3ccc2cc1C=C,18,262,7,0.026717557251908396,3,15,0
C=CC=CC=Cc1ccc2ccc3cc(C=C)c(C=CC=C)cc3ccccc2c1C=C,19,309,9,0.02912621359223301,3,16,0
C=CC=CC=Cc1ccc2cc3c(ccc4cc(C=CC=C)c(C=C)cc43)cc2c1C=C,20,263,8,0.030418250950570342,4,16,0
C=CC=CC=Cc1ccc2cc3c(ccc4cc5ccc(=C)c(=C)c5cc43)cc2c1C=C,21,221,7,0.03167420814479638,5,16,0
C=c1ccc2cc3ccc4cc5c(ccc6ccccccccc65)cc4c3cc2c1=C,22,220,5,0.022727272727272728,6,16,0
C=c1ccc2cc3ccc4cc5c(ccc6cc7ccccc7cc65)cc4c3cc2c1=C,23,183,4,0.02185792349726776,7,16,0
C=Cc1cccc2cc3ccc4cc5c(ccc6cc7ccc(=C)c(=C)c7cc65)cc4c3cc12,24,203,4,0.019704433497536946,7,17,0
C=CC=c1c(=C)ccc2cc3ccc4cc5c(ccc6cc7cccc(C=C)c7cc65)cc4c3cc12,25,244,6,0.02459016393442623,7,18,0
C=CC=c1c(=C)ccc2cc3ccc4cc5c(ccc6cc7ccc(C=C)c(C=C)c7cc65)cc4c3cc12,26,267,7,0.026217228464419477,7,19,0
C=Cc1ccc2cc3ccc4cc5c(ccc6cc7ccc8ccccc8c7cc65)cc4c3cc2c1C=C,27,266,5,0.018796992481203006,8,19,0
C=Cc1ccc2ccc3cc4ccc5cc6c(ccc7cc8ccc(C=C)c(C=C)c8cc76)cc5c4cc3c2c1,28,291,6,0.020618556701030927,8,20,0
C=Cc1cc2ccc3cc4ccc5cc6c(ccc7cc8ccc(C=C)c(C=C)c8cc76)cc5c4cc3c2cc1C=C,29,316,7,0.022151898734177215,8,21,0
C=CC=Cc1ccc2cc3ccc4cc5c(ccc6cc7ccc8cc(C=C)c(C=C)cc8c7cc65)cc4c3cc2c1C=C,30,367,7,0.01907356948228883,8,22,0
C=CC=Cc1cc2ccc3cc4ccc5cc6c(ccc7cc8ccc(C=CC=C)c(C=C)c8cc76)cc5c4cc3c2cc1C=C,31,422,6,0.014218009478672985,8,23,0
C=CC=Cc1cc2ccc3cc4ccc5cc6c(ccc7cc8ccc(C=CC=C)c(C=CC=C)c8cc76)cc5c4cc3c2cc1C=C,32,481,8,0.016632016632016633,8,24,0
C=CC=Cc1cc2ccc3cc4ccc5cc6c(ccc7cc8ccc9cc(C=C)c(C=C)cc9c8cc76)cc5c4cc3c2cc1C=C,33,424,7,0.01650943396226415,9,24,0
C=CC=CC=Cc1cc2ccc3cc4ccc5cc6c(ccc7cc8ccc9cc(C=C)c(C=C)cc9c8cc76)cc5c4cc3c2cc1C=C,34,483,9,0.018633540372670808,9,25,0
C=CC=CC=CC=Cc1cc2ccc3cc4ccc5cc6c(ccc7cc8ccc9cc(C=C)c(C=C)cc9c8cc76)cc5c4cc3c2cc1C=C,35,546,10,0.018315018315018316,9,26,0
C=CC=CC=CC=Cc1cc2ccc3cc4ccc5cc6c(ccc7cc8ccc9cc(C=C)c(C(=C)C=C)cc9c8cc76)cc5c4cc3c2cc1C=C,36,580,10,0.017241379310344827,9,27,0
C=CC(=C)c1cc2c(ccc3cc4ccc5cc6c(ccc7cc8ccc9cc%10cccccc(C=C)ccc%10cc9c8cc76)cc5c4cc32)cc1C=C,37,548,8,0.014598540145985401,10,27,0
C=CC(=C)c1cc2c(ccc3cc4ccc5cc6c(ccc7cc8ccc9cc%10ccc%11ccc(C=C)cc%11c%10cc9c8cc76)cc5c4cc32)cc1C=C,38,486,7,0.01440329218106996,11,27,0
C=CC(=C)c1cc2c(ccc3cc4ccc5cc6c(ccc7cc8ccc9cc%10ccc%11cc(C=C)c(C=C)cc%11c%10cc9c8cc76)cc5c4cc32)cc1C=C,39,518,8,0.015444015444015444,11,28,0
C=CC=Cc1cc2ccc3cc4ccc5cc6ccc7cc8c(ccc9cc%10ccc%11cc(C=C)c(C(=C)C=C)cc%11c%10cc98)cc7c6cc5c4cc3c2cc1C=C,40,583,7,0.012006861063464836,11,29,0
C=CC=Cc1cc2ccc3cc4ccc5cc6ccc7cc8c(ccc9cc%10ccc%11cc(C=C)c(C(=C)C=C)cc%11c%10cc98)cc7c6cc5c4cc3c2cc1C=CC=C,41,652,9,0.013803680981595092,11,30,0
