SMILES,Step,NumChild,NumOKChild,AcceptRatio,num_connect,num_vinyl,num_ethynyl
[H][H],0,2,1,0.5,0,0,0
C=C,1,2,1,0.5,0,1,0
C=CC=C,2,6,2,0.3333333333333333,0,2,0
C=CC(=C)C=C,3,11,3,0.2727272727272727,0,3,0
C=CC(=C)C(=C)C=C,4,14,4,0.2857142857142857,0,4,0
C=CC=C(C=C)C(=C)C=C,5,40,13,0.325,0,5,0
C=CC=C(C=C)C(=C)C(=C)C=C,6,50,17,0.34,0,6,0
C=CC=CC(=C)C(=C)C(C=C)=CC=C,7,71,22,0.30985915492957744,0,7,0
C=CC=C(C=C)C(=C)C(=C)C=C(C=C)C=C,8,64,14,0.21875,0,8,0
C=CC=c1cccc(C=C(C=C)C=C)c1=C,9,63,5,0.07936507936507936,1,8,0
C=CC(C=C)=Cc1cccc2ccccc12,10,62,4,0.06451612903225806,2,8,0
C=CC(=C)C(C=C)=Cc1cccc2ccccc12,11,97,4,0.041237113402061855,2,9,0
C=CC=C(C=C)C(C=C)=Cc1cccc2ccccc12,12,126,3,0.023809523809523808,2,10,0
C=CC=C(C=C)c1cc2cccc3cccc(c1=C)c32,13,97,2,0.020618556701030927,3,10,0
C=Cc1cccc2c1c(=C)c1cccc3cccc2c31,14,83,1,0.012048192771084338,4,10,0
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,15,25,0,0.0,5,10,0
