SMILES,Step,NumChild,NumOKChild,AcceptRatio,num_connect,num_vinyl,num_ethynyl
[H][H],0,2,1,0.5,0,0,0
C=C,1,2,1,0.5,0,1,0
C=CC=C,2,6,2,0.3333333333333333,0,2,0
C=CC(=C)C=C,3,11,4,0.36363636363636365,0,3,0
C=CC(=C)C(=C)C=C,4,14,6,0.42857142857142855,0,4,0
C=CC1=CC=CC1=C,5,24,7,0.2916666666666667,1,4,0
C=CC1=C(C=C)C(=C)C=C1,6,31,8,0.25806451612903225,1,5,0
C=CC=C1C=CC(C=C)=C1C=C,7,49,10,0.20408163265306123,1,6,0
C=CC=CC1=C(C=C)C(=CC=C)C=C1,8,70,4,0.05714285714285714,1,7,0
C=CC=C1C=c2ccccc2=C1C=C,9,59,3,0.05084745762711865,2,7,0
C=CC=CC=C1C=c2ccccc2=C1C=C,10,82,2,0.024390243902439025,2,8,0
C=CC=C1C=C2C=c3ccccc3=C2C1=C,11,60,1,0.016666666666666666,3,8,0
C1=C2C=c3ccccc3=C2c2ccccc21,12,53,0,0.0,4,8,0
