SMILES,Step,NumChild,NumOKChild,AcceptRatio,num_connect,num_vinyl,num_ethynyl
[H][H],0,3,2,0.6666666666666666,0,0,0
C=C,1,4,2,0.5,0,1,0
c1ccccc1,4,7,0,0.0,1,3,0
