SMILES,Step,NumChild,NumOKChild,AcceptRatio,num_connect,num_vinyl,num_ethynyl
[H][H],0,3,2,0.6666666666666666,0,0,0
c1ccccc1,4,7,2,0.2857142857142857,1,3,0
C=Cc1ccccc1,5,30,7,0.23333333333333334,1,4,0
C=Cc1ccc(C=C)cc1,6,22,4,0.18181818181818182,1,5,0
C=Cc1ccc(C=C)c(C=C)c1,7,68,9,0.1323529411764706,1,6,0
C=Cc1ccc(C=Cc2ccccc2)c(C=C)c1,11,112,7,0.0625,2,9,0
C=Cc1cccc(C=Cc2ccc(C=C)cc2C=C)c1,12,159,7,0.0440251572327044,2,10,0
C=Cc1cccc(C=Cc2cc(C=C)c(C=C)cc2C=C)c1,13,178,7,0.03932584269662921,2,11,0
C=Cc1cccc(C=Cc2cc3ccccc3cc2C=C)c1,14,179,7,0.03910614525139665,3,11,0
C=CC=Cc1cccc(C=Cc2cc3ccccc3cc2C=C)c1,15,218,10,0.045871559633027525,3,12,0
C=CC=Cc1ccc2c(c1)C=Cc1cc3ccccc3cc1C=C2,16,198,9,0.045454545454545456,4,12,0
C=CC=Cc1ccc2c(c1)C=Cc1cc3cc4ccccc4cc3cc1C=C2,19,240,6,0.025,5,14,0
C=CC=Cc1cc2c(cc1C=C)C=Cc1cc3cc4ccccc4cc3cc1C=C2,20,262,3,0.011450381679389313,5,15,0
C=CC=Cc1cc2c(cc1C=CC=C)C=Cc1cc3cc4ccccc4cc3cc1C=C2,21,162,2,0.012345679012345678,5,16,0
C1=Cc2cc3cc4ccccc4cc3cc2C=Cc2cc3ccccccccc3cc21,22,166,1,0.006024096385542169,6,16,0
C1=Cc2cc3cc4ccccc4cc3cc2C=Cc2cc3cc4ccccc4cc3cc21,23,75,0,0.0,7,16,0
