rediscovery_c1ccc(-c2ccccc2)cc1_mean,rediscovery_c1ccc(-c2ccccc2)cc1_med,rediscovery_c1ccc(-c2ccccc2)cc1_min,rediscovery_c1ccc(-c2ccccc2)cc1_max,rediscovery_c1ccc(-c2ccccc2)cc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0002541542053222656,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0006184577941894531,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.004210233688354492,0,0,13,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.006868600845336914,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.01046895980834961,0,0,7,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,0.01590752601623535,0,0,12,0,0,0,0,0
0.002857142857142857,0.0,0.0,0.04,0.010301575072754256,0.002857142857142857,0.0,0.0,0.04,0.010301575072754256,13,5,0.02557659149169922,0,0,22,0,0,0,0,0
0.002,0.0,0.0,0.04,0.008717797887081349,0.002,0.0,0.0,0.04,0.008717797887081349,19,6,0.034508466720581055,0,0,14,0,0,0,0,0
0.0068869889040887675,0.0,0.0,0.0784313725490196,0.018464384055653395,0.0068869889040887675,0.0,0.0,0.0784313725490196,0.018464384055653395,29,10,0.047678232192993164,0,0,9,0,0,0,0,0
0.007995430357311858,0.0,0.0,0.0784313725490196,0.020133192803030667,0.007995430357311858,0.0,0.0,0.0784313725490196,0.020133192803030667,39,10,0.059883832931518555,0,0,11,0,0,0,0,0
