smiles,n_success_mut,n_failures_mut,rediscovery_C(=Cc1ccccc1)c1ccccc1,total,obj_computation_time,history_data
CC12C=C1C2=Cc1ccccc1,0,0,0.35714285714285715,0.35714285714285715,0.0002529621124267578,C
CC(C)CC=Cc1ccccc1,19,9,0.38181818181818183,0.38181818181818183,0.00021576881408691406,
CC=C1CC=C1C=Cc1ccccc1,0,0,0.43103448275862066,0.43103448275862066,0.0002727508544921875,
CC1C=C1C=CC=Cc1ccccc1,0,0,0.41379310344827586,0.41379310344827586,0.00026416778564453125,
CCC1(C)C=C1C=Cc1ccccc1,10,7,0.43859649122807015,0.43859649122807015,0.0002579689025878906,
CC1(CC=Cc2ccccc2)CC1,0,0,0.3620689655172414,0.3620689655172414,0.00024771690368652344,
CC1=C(C=Cc2ccccc2)C1C,30,23,0.4444444444444444,0.4444444444444444,0.00024962425231933594,
C=C1C=C1C=Cc1ccccc1,32,117,0.49019607843137253,0.49019607843137253,0.0002319812774658203,
CC1=C=C(C=Cc2ccccc2)C(C)C=C1,0,0,0.41935483870967744,0.41935483870967744,0.0003008842468261719,
C(=Cc1cc2cc-2c1)c1ccccc1,3,6,0.5272727272727272,0.5272727272727272,0.0003104209899902344,
CC(C)=C=C(C)C=Cc1ccccc1,0,0,0.35,0.35,0.00024628639221191406,
CC1=CC=CCC1=Cc1ccccc1,0,0,0.36065573770491804,0.36065573770491804,0.0002617835998535156,
CCC1=C(C=Cc2ccccc2)CC1C,0,0,0.39344262295081966,0.39344262295081966,0.00028896331787109375,
C1=CC2=C1C2=Cc1ccccc1,0,0,0.375,0.375,0.00026535987854003906,
CC1=C(CC=Cc2ccccc2)C1,0,0,0.38596491228070173,0.38596491228070173,0.0002524852752685547,
CC1=CCC1=Cc1ccccc1,0,0,0.3508771929824561,0.3508771929824561,0.0002243518829345703,
C=C1CC(C)=C(C)C=C1C=Cc1ccccc1,0,0,0.38461538461538464,0.38461538461538464,0.0003304481506347656,
CCCCC(C)C=Cc1ccccc1,3,0,0.3442622950819672,0.3442622950819672,0.00024366378784179688,
C1=CC(C=Cc2ccccc2)=CCC1,36,68,0.47368421052631576,0.47368421052631576,0.00027489662170410156,
CC1C=C(C=Cc2ccccc2)C=C=CC1,0,0,0.43548387096774194,0.43548387096774194,0.00030493736267089844,
CCC1=CCC(C=Cc2ccccc2)=C1,0,0,0.43333333333333335,0.43333333333333335,0.00027751922607421875,
C(=CC1C=C2C=C21)c1ccccc1,0,0,0.42105263157894735,0.42105263157894735,0.00027060508728027344,
C1=CC(C=Cc2ccccc2)=CCCC1,0,0,0.45,0.45,0.0002970695495605469,
C(=Cc1ccccc1)C1=CC2CC2=C1,0,0,0.4482758620689655,0.4482758620689655,0.0002930164337158203,
CC(C=Cc1ccccc1)C1=C=C1,6,6,0.4107142857142857,0.4107142857142857,0.000247955322265625,
CC=C1C=CC(C=Cc2ccccc2)=CC1,0,0,0.43548387096774194,0.43548387096774194,0.0002970695495605469,
CCC1(C)C=CC1C=Cc1ccccc1,0,0,0.3709677419354839,0.3709677419354839,0.0002856254577636719,
Cc1c2ccc(C=Cc3ccccc3)c1-2,3,2,0.4827586206896552,0.4827586206896552,0.00030612945556640625,
CCC1=CC(C=Cc2ccccc2)=CCC1,0,0,0.4126984126984127,0.4126984126984127,0.0003020763397216797,
C1=C=C(C=Cc2ccccc2)CC=1,9,10,0.44642857142857145,0.44642857142857145,0.0002474784851074219,
CC1=C2C(C=Cc3ccccc3)=C2C1,0,0,0.4067796610169492,0.4067796610169492,0.0002827644348144531,
C=C(C)C(=C)C=Cc1ccccc1,0,0,0.3684210526315789,0.3684210526315789,0.00023698806762695312,
C(=Cc1ccccc1)CC1=CCC1,0,0,0.40350877192982454,0.40350877192982454,0.00025343894958496094,
CCC1=CC(C=Cc2ccccc2)=C1C,0,0,0.4166666666666667,0.4166666666666667,0.00028014183044433594,
CC1=CC=C1CC=Cc1ccccc1,0,0,0.4067796610169492,0.4067796610169492,0.00026106834411621094,
C1=CC2(C1)CC=C2C=Cc1ccccc1,0,0,0.4576271186440678,0.4576271186440678,0.00030732154846191406,
CC1(C)C=C(C=Cc2ccccc2)CC1,0,0,0.4166666666666667,0.4166666666666667,0.00028824806213378906,
CC1=C=CC(C)C(C=Cc2ccccc2)=C1,0,0,0.41935483870967744,0.41935483870967744,0.00029850006103515625,
CC1=CC1=Cc1ccccc1,0,0,0.37735849056603776,0.37735849056603776,0.00021505355834960938,
CCC=C=Cc1ccccc1,0,0,0.34545454545454546,0.34545454545454546,0.00020384788513183594,
C(=Cc1ccccc1)CCC1C=C1,4,0,0.40350877192982454,0.40350877192982454,0.0002567768096923828,
C(=CC1CCC1)c1ccccc1,1,0,0.375,0.375,0.0002410411834716797,
CC1=C=CC(C=Cc2ccccc2)=C=C1,0,0,0.43333333333333335,0.43333333333333335,0.0002846717834472656,
CC1C=CCC(CC=Cc2ccccc2)=C1,0,0,0.390625,0.390625,0.00029397010803222656,
C1=CCC(=CC=Cc2ccccc2)C=C1,0,0,0.4262295081967213,0.4262295081967213,0.00029206275939941406,
CCC1=C=C1CC=Cc1ccccc1,0,0,0.36065573770491804,0.36065573770491804,0.0002644062042236328,
CC1=C=C(C)C(C=Cc2ccccc2)=C1,0,0,0.4166666666666667,0.4166666666666667,0.0002751350402832031,
CC1=C2C=C(C=Cc3ccccc3)C=CC12,0,0,0.43548387096774194,0.43548387096774194,0.0003199577331542969,
C1=CC=1C=Cc1ccccc1,71,189,0.5102040816326531,0.5102040816326531,0.00023245811462402344,
C(=Cc1ccccc1)C1=CC2C=C1C2,0,0,0.45614035087719296,0.45614035087719296,0.0003027915954589844,
CC1=CC(=Cc2ccccc2)C(C)=C1,0,0,0.3442622950819672,0.3442622950819672,0.000270843505859375,
C=C(C=Cc1ccccc1)CCC,0,0,0.3620689655172414,0.3620689655172414,0.0002338886260986328,
C1=CC(CC=Cc2ccccc2)C=CC1,0,0,0.4032258064516129,0.4032258064516129,0.0002980232238769531,
C1=CC(C2C=C2)=C1C=Cc1ccccc1,0,2,0.4827586206896552,0.4827586206896552,0.00032830238342285156,
C(=Cc1ccccc1)C1=CC=C2CC12,0,0,0.4482758620689655,0.4482758620689655,0.00028228759765625,
C(=Cc1ccccc1)C1=CC2=CC23CC3=C1,0,0,0.42857142857142855,0.42857142857142855,0.0003540515899658203,
C(=C1CCC1)c1ccccc1,0,0,0.34545454545454546,0.34545454545454546,0.00022864341735839844,
C=CCCC=Cc1ccccc1,0,0,0.375,0.375,0.0002129077911376953,
C1#CC(CC=Cc2ccccc2)=C1,0,0,0.40350877192982454,0.40350877192982454,0.0002434253692626953,
CCC1=CC(C=Cc2ccccc2)C1,0,0,0.3898305084745763,0.3898305084745763,0.00026535987854003906,
CC1CCC=C1C=Cc1ccccc1,0,0,0.43103448275862066,0.43103448275862066,0.0002579689025878906,
CC#CC=Cc1ccccc1,17,18,0.39622641509433965,0.39622641509433965,0.000194549560546875,
CC1C2C=C(C=Cc3ccccc3)C12,0,0,0.43103448275862066,0.43103448275862066,0.0002899169921875,
CC1=CC(CC=Cc2ccccc2)C=C1,0,0,0.4098360655737705,0.4098360655737705,0.00028252601623535156,
CC1=C(C=Cc2ccccc2)C2=CC21,0,0,0.43103448275862066,0.43103448275862066,0.00027441978454589844,
C1#CC(C=Cc2ccccc2)=CC1,0,0,0.44642857142857145,0.44642857142857145,0.000244140625,
C(=CC1C2=CC21)c1ccccc1,1,2,0.42592592592592593,0.42592592592592593,0.0002510547637939453,
CC1CC=C(C=Cc2ccccc2)C1,0,0,0.43103448275862066,0.43103448275862066,0.0002665519714355469,
CC1=CC(C=Cc2ccccc2)=C=CC1,0,0,0.43333333333333335,0.43333333333333335,0.000278472900390625,
