rediscovery_c1ccc2cccc-2cc1_mean,rediscovery_c1ccc2cccc-2cc1_med,rediscovery_c1ccc2cccc-2cc1_min,rediscovery_c1ccc2cccc-2cc1_max,rediscovery_c1ccc2cccc-2cc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00022840499877929688,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0005095005035400391,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0020041465759277344,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0036706924438476562,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.006515979766845703,0,0,7,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.00993657112121582,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.015633821487426758,0,0,16,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,0.024621248245239258,0,0,31,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,0.034639835357666016,0,0,37,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,0.042755842208862305,0,0,18,0,0,0,0,0
0.0020833333333333333,0.0,0.0,0.05,0.009991315673568165,0.0020833333333333333,0.0,0.0,0.05,0.009991315673568165,23,7,0.05749392509460449,0,0,32,0,0,0,0,0
0.002838577291381669,0.0,0.0,0.05,0.011362186791419981,0.002838577291381669,0.0,0.0,0.05,0.011362186791419981,33,10,0.07578706741333008,0,0,47,0,0,0,0,0
0.005512087620967113,0.0,0.0,0.05405405405405406,0.015431492803133013,0.005512087620967113,0.0,0.0,0.05405405405405406,0.015431492803133013,43,10,0.09622812271118164,0,0,38,0,0,0,0,0
0.008413886750590491,0.0,0.0,0.05714285714285714,0.018922152030189873,0.008413886750590491,0.0,0.0,0.05714285714285714,0.018922152030189873,53,10,0.11748814582824707,0,0,49,0,0,0,0,0
0.012260718591687373,0.0,0.0,0.05714285714285714,0.021378414994703936,0.012260718591687373,0.0,0.0,0.05714285714285714,0.021378414994703936,63,10,0.13317179679870605,0,0,11,0,0,0,0,0
0.016180968748962302,0.0,0.0,0.09302325581395349,0.02406701087157727,0.016180968748962302,0.0,0.0,0.09302325581395349,0.02406701087157727,73,10,0.1501617431640625,0,0,19,0,0,0,0,0
0.01899678677795083,0.0,0.0,0.09302325581395349,0.024904564974815822,0.01899678677795083,0.0,0.0,0.09302325581395349,0.024904564974815822,83,10,0.16292166709899902,0,0,12,0,0,0,0,0
0.02098827610985935,0.0,0.0,0.09302325581395349,0.025853180579873184,0.02098827610985935,0.0,0.0,0.09302325581395349,0.025853180579873184,93,10,0.18124938011169434,0,0,29,0,0,0,0,0
0.022935262426018007,0.0,0.0,0.0975609756097561,0.027047629934767094,0.022935262426018007,0.0,0.0,0.0975609756097561,0.027047629934767094,103,10,0.19790220260620117,0,0,21,0,0,0,0,0
0.0257993785171792,0.0,0.0,0.0975609756097561,0.028354475691063523,0.0257993785171792,0.0,0.0,0.0975609756097561,0.028354475691063523,113,10,0.21806550025939941,0,0,23,0,0,0,0,0
0.027911006977366218,0.04044117647058823,0.0,0.10526315789473684,0.029649208140420616,0.027911006977366218,0.04044117647058823,0.0,0.10526315789473684,0.029649208140420616,123,10,0.24028921127319336,0,0,38,0,0,0,0,0
0.031070168260794805,0.04257246376811594,0.0,0.10810810810810811,0.03178809995358177,0.031070168260794805,0.04257246376811594,0.0,0.10810810810810811,0.03178809995358177,133,10,0.26110148429870605,0,0,28,0,0,0,0,0
0.03395168270627783,0.044444444444444446,0.0,0.11428571428571428,0.03297297765742741,0.03395168270627783,0.044444444444444446,0.0,0.11428571428571428,0.03297297765742741,143,10,0.274660587310791,0,0,6,0,0,0,0,0
0.03509192564702334,0.044444444444444446,0.0,0.11428571428571428,0.03314528693080547,0.03509192564702334,0.044444444444444446,0.0,0.11428571428571428,0.03314528693080547,153,10,0.29059815406799316,0,0,5,0,0,0,0,0
0.03653376266733954,0.044444444444444446,0.0,0.11428571428571428,0.03327996118269587,0.03653376266733954,0.044444444444444446,0.0,0.11428571428571428,0.03327996118269587,163,10,0.3058602809906006,0,0,7,0,0,0,0,0
0.03786075822144844,0.044444444444444446,0.0,0.11428571428571428,0.03368471658043541,0.03786075822144844,0.044444444444444446,0.0,0.11428571428571428,0.03368471658043541,173,10,0.3220517635345459,0,0,8,0,0,0,0,0
0.038752152986621075,0.044444444444444446,0.0,0.11428571428571428,0.03388069484980608,0.038752152986621075,0.044444444444444446,0.0,0.11428571428571428,0.03388069484980608,183,10,0.34312939643859863,0,0,18,0,0,0,0,0
0.0394598955838001,0.045454545454545456,0.0,0.11428571428571428,0.034166259625174285,0.0394598955838001,0.045454545454545456,0.0,0.11428571428571428,0.034166259625174285,193,10,0.3579862117767334,0,0,10,0,0,0,0,0
0.040132980679974936,0.045454545454545456,0.0,0.11428571428571428,0.03416877549002735,0.040132980679974936,0.045454545454545456,0.0,0.11428571428571428,0.03416877549002735,203,10,0.37994933128356934,0,0,10,0,0,0,0,0
0.04153102091151767,0.045454545454545456,0.0,0.11428571428571428,0.03452711982585418,0.04153102091151767,0.045454545454545456,0.0,0.11428571428571428,0.03452711982585418,213,10,0.3969597816467285,0,0,12,0,0,0,0,0
0.0420466861373468,0.045454545454545456,0.0,0.14634146341463414,0.035315450346385634,0.0420466861373468,0.045454545454545456,0.0,0.14634146341463414,0.035315450346385634,223,10,0.42081618309020996,0,0,19,0,0,0,0,0
0.04274706237083715,0.045454545454545456,0.0,0.14634146341463414,0.03520434560127063,0.04274706237083715,0.045454545454545456,0.0,0.14634146341463414,0.03520434560127063,233,10,0.43762636184692383,0,0,14,0,0,0,0,0
0.043661248916277366,0.0459830866807611,0.0,0.14634146341463414,0.035617856078862434,0.043661248916277366,0.0459830866807611,0.0,0.14634146341463414,0.035617856078862434,243,10,0.4559361934661865,0,0,8,0,0,0,0,0
0.04443243652221523,0.046511627906976744,0.0,0.14634146341463414,0.03579791573025757,0.04443243652221523,0.046511627906976744,0.0,0.14634146341463414,0.03579791573025757,253,10,0.4835085868835449,0,0,35,0,0,0,0,0
0.04497618729314369,0.046511627906976744,0.0,0.14634146341463414,0.035607623918525046,0.04497618729314369,0.046511627906976744,0.0,0.14634146341463414,0.035607623918525046,263,10,0.5030150413513184,0,0,18,0,0,0,0,0
