rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_mean,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_med,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_min,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_max,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00024437904357910156,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0005269050598144531,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0027883052825927734,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.005082130432128906,0,0,6,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.007021188735961914,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.009873628616333008,0,0,9,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.012216329574584961,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.014383792877197266,0,0,2,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.01678466796875,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.019382476806640625,0,0,3,0,0,0,0,0
0.004024144869215292,0.0,0.0,0.028169014084507043,0.009857101580616411,0.004024144869215292,0.0,0.0,0.028169014084507043,0.009857101580616411,6,2,0.024463415145874023,0,0,12,0,0,0,0,0
0.003129890453834116,0.0,0.0,0.028169014084507043,0.008852667057108576,0.003129890453834116,0.0,0.0,0.028169014084507043,0.008852667057108576,8,2,0.03298330307006836,0,0,29,0,0,0,0,0
0.005636891524586113,0.0,0.0,0.039473684210526314,0.012813959012622724,0.005636891524586113,0.0,0.0,0.039473684210526314,0.012813959012622724,11,3,0.04104733467102051,0,0,26,0,0,0,0,0
0.004227668643439585,0.0,0.0,0.039473684210526314,0.011362477131731536,0.004227668643439585,0.0,0.0,0.039473684210526314,0.011362477131731536,15,4,0.051455020904541016,0,0,22,0,0,0,0,0
0.006400825599521742,0.0,0.0,0.0410958904109589,0.013652733922899205,0.006400825599521742,0.0,0.0,0.0410958904109589,0.013652733922899205,24,9,0.0658423900604248,0,0,48,0,0,0,0,0
0.007842694977101996,0.0,0.0,0.0410958904109589,0.015025777170907348,0.007842694977101996,0.0,0.0,0.0410958904109589,0.015025777170907348,34,10,0.08679795265197754,0,0,36,0,0,0,0,0
0.008550854263236192,0.0,0.0,0.0410958904109589,0.015508255432626464,0.008550854263236192,0.0,0.0,0.0410958904109589,0.015508255432626464,44,10,0.10694599151611328,0,0,44,0,0,0,0,0
0.008781115406754098,0.0,0.0,0.0410958904109589,0.014922008198559766,0.008781115406754098,0.0,0.0,0.0410958904109589,0.014922008198559766,54,10,0.12771868705749512,0,0,35,0,0,0,0,0
0.009678682405242493,0.0,0.0,0.0410958904109589,0.014805451985866493,0.009678682405242493,0.0,0.0,0.0410958904109589,0.014805451985866493,64,10,0.14194798469543457,0,0,11,0,0,0,0,0
0.012256693357938745,0.0,0.0,0.10256410256410256,0.018398591179209063,0.012256693357938745,0.0,0.0,0.10256410256410256,0.018398591179209063,74,10,0.16011548042297363,0,0,14,0,0,0,0,0
0.01411429210690134,0.0,0.0,0.10666666666666667,0.020660949276253796,0.01411429210690134,0.0,0.0,0.10666666666666667,0.020660949276253796,84,10,0.17792391777038574,0,0,29,0,0,0,0,0
0.013925558967547545,0.0,0.0,0.10666666666666667,0.020999666561162,0.013925558967547545,0.0,0.0,0.10666666666666667,0.020999666561162,94,10,0.19717192649841309,0,0,26,0,0,0,0,0
0.015573066551351213,0.0,0.0,0.10666666666666667,0.0213871762366187,0.015573066551351213,0.0,0.0,0.10666666666666667,0.0213871762366187,104,10,0.2167038917541504,0,0,25,0,0,0,0,0
0.016389895399085235,0.011111111111111112,0.0,0.10666666666666667,0.021502849613348817,0.016389895399085235,0.011111111111111112,0.0,0.10666666666666667,0.021502849613348817,114,10,0.23594260215759277,0,0,22,0,0,0,0,0
0.017752891710105825,0.011494252873563218,0.0,0.10666666666666667,0.022196780196915237,0.017752891710105825,0.011494252873563218,0.0,0.10666666666666667,0.022196780196915237,124,10,0.2552504539489746,0,0,18,0,0,0,0,0
0.01962155156899099,0.011904761904761904,0.0,0.10666666666666667,0.023358815529664474,0.01962155156899099,0.011904761904761904,0.0,0.10666666666666667,0.023358815529664474,134,10,0.27055835723876953,0,0,14,0,0,0,0,0
0.021343287973568215,0.012345679012345678,0.0,0.10666666666666667,0.024840897794639015,0.021343287973568215,0.012345679012345678,0.0,0.10666666666666667,0.024840897794639015,144,10,0.284043550491333,0,0,11,0,0,0,0,0
0.02226666822884603,0.0125,0.0,0.10666666666666667,0.024581240038813453,0.02226666822884603,0.0125,0.0,0.10666666666666667,0.024581240038813453,154,10,0.30052947998046875,0,0,14,0,0,0,0,0
0.023842167316497725,0.02247191011235955,0.0,0.10666666666666667,0.025773448661655977,0.023842167316497725,0.02247191011235955,0.0,0.10666666666666667,0.025773448661655977,164,10,0.3175930976867676,0,0,11,0,0,0,0,0
0.02386255562209536,0.022988505747126436,0.0,0.10666666666666667,0.025460174592215504,0.02386255562209536,0.022988505747126436,0.0,0.10666666666666667,0.025460174592215504,174,10,0.3362421989440918,0,0,11,0,0,0,0,0
0.02465105944769324,0.022988505747126436,0.0,0.10666666666666667,0.025306828458400564,0.02465105944769324,0.022988505747126436,0.0,0.10666666666666667,0.025306828458400564,184,10,0.35071849822998047,0,0,6,0,0,0,0,0
0.02505525441761573,0.023529411764705882,0.0,0.10666666666666667,0.025091491605863818,0.02505525441761573,0.023529411764705882,0.0,0.10666666666666667,0.025091491605863818,194,10,0.36548399925231934,0,0,8,0,0,0,0,0
0.025697088321624373,0.023529411764705882,0.0,0.10666666666666667,0.025332791250317458,0.025697088321624373,0.023529411764705882,0.0,0.10666666666666667,0.025332791250317458,204,10,0.3839552402496338,0,0,10,0,0,0,0,0
0.0258165692216683,0.023809523809523808,0.0,0.10666666666666667,0.025191323550727,0.0258165692216683,0.023809523809523808,0.0,0.10666666666666667,0.025191323550727,214,10,0.3983585834503174,0,0,5,0,0,0,0,0
0.027233199571775293,0.024096385542168676,0.0,0.11267605633802817,0.026242876863840175,0.027233199571775293,0.024096385542168676,0.0,0.11267605633802817,0.026242876863840175,224,10,0.42212891578674316,0,0,38,0,0,0,0,0
0.02743696870179247,0.024096385542168676,0.0,0.11267605633802817,0.026342339362295564,0.02743696870179247,0.024096385542168676,0.0,0.11267605633802817,0.026342339362295564,234,10,0.4504823684692383,0,0,35,0,0,0,0,0
0.027406629860342657,0.024691358024691357,0.0,0.11267605633802817,0.026124797473502697,0.027406629860342657,0.024691358024691357,0.0,0.11267605633802817,0.026124797473502697,244,10,0.4736642837524414,0,0,24,0,0,0,0,0
0.027202286846946925,0.024096385542168676,0.0,0.11267605633802817,0.026060545758461597,0.027202286846946925,0.024096385542168676,0.0,0.11267605633802817,0.026060545758461597,254,10,0.49825072288513184,0,0,19,0,0,0,0,0
0.02802265587621353,0.024691358024691357,0.0,0.11267605633802817,0.026170215717679784,0.02802265587621353,0.024691358024691357,0.0,0.11267605633802817,0.026170215717679784,264,10,0.529766321182251,0,0,39,0,0,0,0,0
0.028977248395279712,0.024691358024691357,0.0,0.14102564102564102,0.027438386687954133,0.028977248395279712,0.024691358024691357,0.0,0.14102564102564102,0.027438386687954133,274,10,0.556633472442627,0,0,40,0,0,0,0,0
0.029940385365134273,0.025974025974025976,0.0,0.18666666666666668,0.02904157160740607,0.029940385365134273,0.025974025974025976,0.0,0.18666666666666668,0.02904157160740607,284,10,0.5845456123352051,0,0,37,0,0,0,0,0
0.030374865561225883,0.02702702702702703,0.0,0.18666666666666668,0.0289138432295022,0.030374865561225883,0.02702702702702703,0.0,0.18666666666666668,0.0289138432295022,294,10,0.6173336505889893,0,0,37,0,0,0,0,0
0.03170512308459396,0.02702702702702703,0.0,0.22857142857142856,0.03224406795550014,0.03170512308459396,0.02702702702702703,0.0,0.22857142857142856,0.03224406795550014,304,10,0.6364631652832031,0,0,12,0,0,0,0,0
0.03295456236891294,0.03225806451612903,0.0,0.22857142857142856,0.03361349580902317,0.03295456236891294,0.03225806451612903,0.0,0.22857142857142856,0.03361349580902317,314,10,0.6563897132873535,0,0,15,0,0,0,0,0
0.03326165385587643,0.03296703296703297,0.0,0.22857142857142856,0.03368525120771053,0.03326165385587643,0.03296703296703297,0.0,0.22857142857142856,0.03368525120771053,324,10,0.675147533416748,0,0,8,0,0,0,0,0
0.034206313526943755,0.03333333333333333,0.0,0.22857142857142856,0.034085051608487175,0.034206313526943755,0.03333333333333333,0.0,0.22857142857142856,0.034085051608487175,334,10,0.6892926692962646,0,0,6,0,0,0,0,0
0.03437464065070633,0.03333333333333333,0.0,0.22857142857142856,0.0338310757778756,0.03437464065070633,0.03333333333333333,0.0,0.22857142857142856,0.0338310757778756,344,10,0.7168519496917725,0,0,27,0,0,0,0,0
0.03528517273574083,0.033707865168539325,0.0,0.22857142857142856,0.034874892449844645,0.03528517273574083,0.033707865168539325,0.0,0.22857142857142856,0.034874892449844645,354,10,0.7366468906402588,0,0,14,0,0,0,0,0
0.03685112695916976,0.03409090909090909,0.0,0.22857142857142856,0.03635806318606738,0.03685112695916976,0.03409090909090909,0.0,0.22857142857142856,0.03635806318606738,364,10,0.7569124698638916,0,0,9,0,0,0,0,0
0.03763322430992622,0.03409090909090909,0.0,0.22857142857142856,0.03711040421265931,0.03763322430992622,0.03409090909090909,0.0,0.22857142857142856,0.03711040421265931,374,10,0.7815127372741699,0,0,14,0,0,0,0,0
0.03883016129299499,0.03409090909090909,0.0,0.22857142857142856,0.037650134975547894,0.03883016129299499,0.03409090909090909,0.0,0.22857142857142856,0.037650134975547894,384,10,0.8015632629394531,0,0,8,0,0,0,0,0
0.03945039330217814,0.034482758620689655,0.0,0.22857142857142856,0.03773767931622619,0.03945039330217814,0.034482758620689655,0.0,0.22857142857142856,0.03773767931622619,394,10,0.8209505081176758,0,0,8,0,0,0,0,0
