rediscovery_c1ccccc1_mean,rediscovery_c1ccccc1_med,rediscovery_c1ccccc1_min,rediscovery_c1ccccc1_max,rediscovery_c1ccccc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0006468296051025391,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0019376277923583984,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0038101673126220703,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.006143808364868164,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.011070966720581055,0,0,35,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0.015554666519165039,0,0,15,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,0.022727489471435547,0,0,12,0,0,0,0,0
0.013354700854700854,0.0,0.0,0.1111111111111111,0.03273836206419778,0.013354700854700854,0.0,0.0,0.1111111111111111,0.03273836206419778,12,4,0.031169891357421875,0,0,16,0,0,0,0,0
0.019484126984126986,0.0,0.0,0.1111111111111111,0.033583202165429,0.019484126984126986,0.0,0.0,0.1111111111111111,0.033583202165429,20,8,0.042220115661621094,0,0,12,0,0,0,0,0
0.018402477790408822,0.0,0.0,0.1111111111111111,0.030866052547425433,0.018402477790408822,0.0,0.0,0.1111111111111111,0.030866052547425433,29,9,0.05897092819213867,0,0,41,0,0,0,0,0
0.017833343944091997,0.0,0.0,0.1111111111111111,0.02886687657993167,0.017833343944091997,0.0,0.0,0.1111111111111111,0.02886687657993167,39,10,0.08077073097229004,0,0,45,0,0,0,0,0
0.02022683549043393,0.0,0.0,0.1111111111111111,0.02741798093187092,0.02022683549043393,0.0,0.0,0.1111111111111111,0.02741798093187092,49,10,0.0917356014251709,0,0,0,0,0,0,0,0
0.021126554382855458,0.0,0.0,0.1111111111111111,0.027864493763670707,0.021126554382855458,0.0,0.0,0.1111111111111111,0.027864493763670707,59,10,0.10409188270568848,0,0,4,0,0,0,0,0
0.024992056672681527,0.0,0.0,0.1111111111111111,0.02949074592825324,0.024992056672681527,0.0,0.0,0.1111111111111111,0.02949074592825324,69,10,0.11322188377380371,0,0,0,0,0,0,0,0
0.027788066364406828,0.026709401709401708,0.0,0.1111111111111111,0.030592608619531163,0.027788066364406828,0.026709401709401708,0.0,0.1111111111111111,0.030592608619531163,79,10,0.3247416019439697,0,0,3,0,0,0,0,0
0.029156693798847912,0.02817460317460317,0.0,0.1111111111111111,0.030873788466103995,0.029156693798847912,0.02817460317460317,0.0,0.1111111111111111,0.030873788466103995,89,10,0.33600759506225586,0,0,8,0,0,0,0,0
0.030210883786199006,0.028991596638655463,0.0,0.1111111111111111,0.031019925186266242,0.030210883786199006,0.028991596638655463,0.0,0.1111111111111111,0.031019925186266242,99,10,0.35427355766296387,0,0,20,0,0,0,0,0
0.03143589361118443,0.030303030303030304,0.0,0.1111111111111111,0.030528447594508814,0.03143589361118443,0.030303030303030304,0.0,0.1111111111111111,0.030528447594508814,109,10,0.3746061325073242,0,0,34,0,0,0,0,0
0.0321197053134289,0.030303030303030304,0.0,0.12903225806451613,0.031274028470279706,0.0321197053134289,0.030303030303030304,0.0,0.12903225806451613,0.031274028470279706,119,10,0.394214391708374,0,0,22,0,0,0,0,0
0.03330624892702925,0.030776515151515152,0.0,0.12903225806451613,0.031025883354282253,0.03330624892702925,0.030776515151515152,0.0,0.12903225806451613,0.031025883354282253,129,10,0.4125640392303467,0,0,10,0,0,0,0,0
0.034873168210755506,0.03125,0.0,0.12903225806451613,0.03211742734101757,0.034873168210755506,0.03125,0.0,0.12903225806451613,0.03211742734101757,139,10,0.42636799812316895,0,0,9,0,0,0,0,0
0.036983888267209365,0.0339080459770115,0.0,0.12903225806451613,0.03255497189599839,0.036983888267209365,0.0339080459770115,0.0,0.12903225806451613,0.03255497189599839,149,10,0.4450829029083252,0,0,16,0,0,0,0,0
0.03743568185425591,0.0339080459770115,0.0,0.12903225806451613,0.03250790565093983,0.03743568185425591,0.0339080459770115,0.0,0.12903225806451613,0.03250790565093983,159,10,0.4613473415374756,0,0,5,0,0,0,0,0
0.037795011695858444,0.034482758620689655,0.0,0.12903225806451613,0.03229984606939006,0.037795011695858444,0.034482758620689655,0.0,0.12903225806451613,0.03229984606939006,169,10,0.4744255542755127,0,0,4,0,0,0,0,0
0.03821630340370442,0.034482758620689655,0.0,0.12903225806451613,0.03219722545234676,0.03821630340370442,0.034482758620689655,0.0,0.12903225806451613,0.03219722545234676,179,10,0.487443208694458,0,0,6,0,0,0,0,0
0.03891989064956921,0.034482758620689655,0.0,0.12903225806451613,0.03214338453423901,0.03891989064956921,0.034482758620689655,0.0,0.12903225806451613,0.03214338453423901,189,10,0.5064675807952881,0,0,14,0,0,0,0,0
0.03999640466801245,0.035098522167487683,0.0,0.17391304347826086,0.03344951670738857,0.03999640466801245,0.035098522167487683,0.0,0.17391304347826086,0.03344951670738857,199,10,0.5211153030395508,0,0,4,0,0,0,0,0
