step,error
0,No more individual to be mutated
1,CC (Mutation error)
1,C (Mutation error)
1,No more individual to be mutated
1,No replacement occured
2,C (Mutation error)
2,No more individual to be mutated
3,CCC (Mutation error)
3,No more individual to be mutated
4, (Mutation error)
4,C#C (Mutation error)
4,CCC (Mutation error)
4,CC (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
4,No replacement occured
5, (Mutation error)
5,C#C (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6, (Mutation error)
6,CC (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
7,CCCC (Mutation error)
7,C#CC (Mutation error)
7,C=CCC (Mutation error)
7,C=C (Mutation error)
7, (Mutation error)
7,C#C (Mutation error)
7,CCC (Mutation error)
7,CC (Mutation error)
7,C (Mutation error)
7,No more individual to be mutated
8,CCCC (Mutation error)
8,CC(C)C (Mutation error)
8,C=C (Mutation error)
8, (Mutation error)
8,C#C (Mutation error)
8,CCC (Mutation error)
8,CC (Mutation error)
8,C (Mutation error)
8,No more individual to be mutated
9,CCC1=CC1 (Mutation error)
9,CC (Mutation error)
9,CCC (Mutation error)
9,C#C (Mutation error)
9, (Mutation error)
9,C=C (Mutation error)
9,CC(C)C (Mutation error)
9,C=CCCC (Mutation error)
9,C#CC (Mutation error)
9,CCCCC (Mutation error)
9,CCCCCC (Mutation error)
9,C (Mutation error)
9,No more individual to be mutated
10,CCC1=CC1 (Mutation error)
10,C#CC (Mutation error)
10,CC (Mutation error)
10,CCC (Mutation error)
10,C#C (Mutation error)
10, (Mutation error)
10,C=C (Mutation error)
10,C=CCC (Mutation error)
10,CCCCC (Mutation error)
10,CCCC (Mutation error)
10,CCCC(C)C (Mutation error)
10,C=CCCC (Mutation error)
10,CCC(C)CC (Mutation error)
11,C1=CC=1 (Mutation error)
11,C1=CC1 (Mutation error)
11,CCC(C)C (Mutation error)
11,CCCC (Mutation error)
11,C#CC (Mutation error)
11,C=CCC (Mutation error)
11,CC=CC (Mutation error)
11,CC(C)C (Mutation error)
11,CCCCC (Mutation error)
11, (Mutation error)
11,C#C (Mutation error)
11,CCC (Mutation error)
11,CC (Mutation error)
11,C=C (Mutation error)
11,CCCCCC (Mutation error)
11,C1#CCC1 (Mutation error)
12,C1=CC1 (Mutation error)
12,C1=CC=1 (Mutation error)
12,CC1C=C1 (Mutation error)
12,CC1=CC1C (Mutation error)
12,C1CC2=C1C2 (Mutation error)
12,CC1C=CC1C (Mutation error)
12,CC (Mutation error)
12,CCCCC (Mutation error)
12,CCCC (Mutation error)
12,C#CC (Mutation error)
13,C1=CC1 (Mutation error)
13,C1=CC=1 (Mutation error)
13,CC1=CC1 (Mutation error)
14,C1=C2C=C12 (Mutation error)
14,CC1=C2C=C12 (Mutation error)
14,C1=CC1 (Mutation error)
14,C1=CC=1 (Mutation error)
14,C1=CCC=1 (Mutation error)
14,CC1=CC(C)C1 (Mutation error)
15,C1=CC1 (Mutation error)
15,C1#CC=C1 (Mutation error)
15,CC1=CC1 (Mutation error)
15,CC1=C=C1 (Mutation error)
16,C1=C2C=C12 (Mutation error)
16,C=C1C=C1C (Mutation error)
16,C1=CC1 (Mutation error)
16,CC1C=C1 (Mutation error)
16,CC1=CC1 (Mutation error)
16,CC1=C=C1 (Mutation error)
16,C1=CCC=1 (Mutation error)
16,C1#CC=C1 (Mutation error)
16,CC1=CCC1 (Mutation error)
16,CC1C2=CC21 (Mutation error)
16,CC1C2=C1C2 (Mutation error)
17,C=C1C=C1C (Mutation error)
17,C1=CC=1 (Mutation error)
17,C1=CC1 (Mutation error)
17,C1=CCC1 (Mutation error)
17,C1#CC=C1 (Mutation error)
17,CC1=CC1 (Mutation error)
17,CC1C=C1 (Mutation error)
17,CC1=CC1C (Mutation error)
18,C1=C2C=C12 (Mutation error)
18,C1=CC2=CC=12 (Mutation error)
18,CC1=C2C=C12 (Mutation error)
18,C1=C2C3=CC123 (Mutation error)
18,C=C1C=C(C)CC1 (Mutation error)
18,C=C1C=C1 (Mutation error)
18,C1=CC1 (Mutation error)
18,C1=CC=1 (Mutation error)
18,C1=C2CC12 (Mutation error)
18,CC1=CC1 (Mutation error)
18,CC1C=C1 (Mutation error)
18,C1=CCC=1 (Mutation error)
18,CC1=C=C1 (Mutation error)
18,C1=CCC1 (Mutation error)
18,C1#CC=C1 (Mutation error)
19,C1=CC2=CC=12 (Mutation error)
19,CC1=C2C=C12 (Mutation error)
19,CC1=C2C=C2C1 (Mutation error)
19,CC(C)C1=C2C=C2C1 (Mutation error)
19,C1=C2C3=CC123 (Mutation error)
19,C=C1C=C(C)CC1 (Mutation error)
19,C=C1C=C1 (Mutation error)
19,C1=CC=1 (Mutation error)
19,C1=CC1 (Mutation error)
19,C1=C2CC=12 (Mutation error)
19,CC1=C=C1 (Mutation error)
19,CC1=CC1 (Mutation error)
19,CC1C=C1 (Mutation error)
19,C1=CCC=1 (Mutation error)
19,C1=CCC1 (Mutation error)
19,C1C2=C1C2 (Mutation error)
19,CC1=C(C)C1 (Mutation error)
19,CC1(C)C=C1 (Mutation error)
19,CC1=CC1C (Mutation error)
19,CC1C2=C=C21 (Mutation error)
19,CC1=CCC1 (Mutation error)
20,C1=C2C=C2C1 (Mutation error)
20,CC1=C2C=C2C1C (Mutation error)
21,C1=C2C=C12 (Mutation error)
21,C1=CC2=CC=12 (Mutation error)
21,CC1C=C2C=C21 (Mutation error)
21,CC1=C2C=C12 (Mutation error)
21,CC1=C=C2C=C12 (Mutation error)
22,C1=C2C=C2C1 (Mutation error)
22,CCC1=C2C=C21 (Mutation error)
22,CC1=C=C2C=C12 (Mutation error)
22,CC1=C2C=C2C1 (Mutation error)
22,CCC1=C2C=C2C1 (Mutation error)
23,C1=C2C=C12 (Mutation error)
23,C1=C2C=C2C1 (Mutation error)
24,C1=C2C=C12 (Mutation error)
24,C1=C2C=C1C2 (Mutation error)
24,CCC1=C2C=C21 (Mutation error)
24,CC1=C2C=C2C1 (Mutation error)
24,CCC1=C2C(C)=C12 (Mutation error)
24,C1C2=C3C1=C3C2 (Mutation error)
25,C1=C2C=C12 (Mutation error)
25,C1=C2C=C1C2 (Mutation error)
25,C1=C2C=C2C1 (Mutation error)
25,CC1C=C2C=C21 (Mutation error)
25,C1=C2C=C2CC1 (Mutation error)
25,CC1CC2=CC1=C2 (Mutation error)
25,CC1C=C2C=C2C1 (Mutation error)
25,CC1=C2C=C12 (Mutation error)
25,CCC1=C2C=C21 (Mutation error)
25,CC1=C2C=C2C1 (Mutation error)
25,CC1=C2C=C2C1C (Mutation error)
25,CC1=C2C(C)=C2C1 (Mutation error)
25,CC1C=C2C=C1C2 (Mutation error)
26,C1=C2C=C12 (Mutation error)
26,C1=C2C=C1C2 (Mutation error)
26,C1=C2C=C2C1 (Mutation error)
26,C1=C2C=C2CC1 (Mutation error)
26,CCC1=C2C=C21 (Mutation error)
27,C1=C2C=C12 (Mutation error)
27,c1c2c3cc-3c1-2 (Mutation error)
27,C1=CC2=CC=12 (Mutation error)
27,C1=C2C=C2C1 (Mutation error)
27,CC1C=C2C=C21 (Mutation error)
27,CC1CC2=CC(=C2)C1 (Mutation error)
27,CC1=C2C=C12 (Mutation error)
27,CC1=C2C3=C2C13 (Mutation error)
27,CC1=C=C2C=C12 (Mutation error)
27,CC1=C2C=C2C1 (Mutation error)
28,C1=C2C=C12 (Mutation error)
28,C1=CC2=CC=12 (Mutation error)
28,C1=C2C=C2C1 (Mutation error)
28,CC1C=C2C=C21 (Mutation error)
28,C1=C2C=C2CC1 (Mutation error)
28,CC1CC=C2C=C21 (Mutation error)
28,CCC1CC=C2C=C21 (Mutation error)
28,CC1=C2C=C12 (Mutation error)
28,C1=C2C3=C1C23 (Mutation error)
28,CC1=C2C(C)=C12 (Mutation error)
28,CCC1=C2C=C21 (Mutation error)
28,CC1=C=C2C=C12 (Mutation error)
28,CC1=C2C=C2C1 (Mutation error)
28,C1C2=C3C1=C3C2 (Mutation error)
29,C1=C2C=C12 (Mutation error)
29,C1=C2C=C2CC1 (Mutation error)
30,C1=C2C=C12 (Mutation error)
30,C1=C2C=C1C2 (Mutation error)
30,CC1CC2=CC1=C2 (Mutation error)
31,C1=C2C=C12 (Mutation error)
31,C1=C2C=C1C2 (Mutation error)
31,CCc1c2c3cc-3c1-2 (Mutation error)
31,C1=C2C=C2C1 (Mutation error)
32,C=C1C=C2C=C12 (Mutation error)
32,C1=C2C=C12 (Mutation error)
32,CC1=C2C3=CC3=C2C1 (Mutation error)
32,Cc1c2c3cc-3c1-2 (Mutation error)
32,C1=C2C=C1C2 (Mutation error)
32,CCc1c2c3cc-3c1-2 (Mutation error)
32,C1=CC2=CC=12 (Mutation error)
32,CCCc1c2c3cc-3c1-2 (Mutation error)
32,CC1C=C2C=C21 (Mutation error)
32,CC1C=C2C=C2C1 (Mutation error)
32,Cc1cc2cc-2c1 (Mutation error)
33,C1=C2C=C12 (Mutation error)
33,CC1=C2C3=CC3=C2C1 (Mutation error)
33,CC1=C2C3=CC3=C2CC1 (Mutation error)
33,c1c2c3cc-3c1-2 (Mutation error)
33,C1=C2C=C1C2 (Mutation error)
33,C1=CC2=CC=12 (Mutation error)
33,C1=C2C=C2C1 (Mutation error)
33,CC1C=C2C=C21 (Mutation error)
33,C1=C2C=C2CC1 (Mutation error)
33,CC1CC2=CC1=C2 (Mutation error)
34,c1c2c3cc-3c1-2 (Mutation error)
35,C=C1C=C2C=C12 (Mutation error)
35,C1=C2C=C12 (Mutation error)
35,CCCC=C1C=C2C=C12 (Mutation error)
35,c1c2c3cc-3c1-2 (Mutation error)
35,c1c2c3cc-3c1C2 (Mutation error)
35,Cc1cc2cc-2c1C (Mutation error)
36,Cc1ccc2cc1-2 (Mutation error)
36,C1=C2C=C12 (Mutation error)
36,CC1=CC2=CC2=CCC1 (Mutation error)
36,CC1=C2C3=CC3=C2C1 (Mutation error)
36,c1c2c3cc-3c1-2 (Mutation error)
37,C=C1C=C2C=C12 (Mutation error)
37,C1=C2C=C12 (Mutation error)
37,CC(C)=C1C=C2C=C21 (Mutation error)
37,CC1=C2C3=CC3=C2C1 (Mutation error)
37,c1c2c3cc-3c1-2 (Mutation error)
37,CC1=CC1=C1C=C1 (Mutation error)
38,Cc1c2cccc1-2 (Mutation error)
38,C=C1C=C2C=C12 (Mutation error)
38,C1=C2C=C12 (Mutation error)
38,CC1=C2C3=CC3=C2C1 (Mutation error)
38,CC1=C2CC3=CC(=C12)C3 (Mutation error)
38,c1c2c3cc-3c1-2 (Mutation error)
38,CC1=CC1=C1C=C1 (Mutation error)
38,CC1=C2C3=CC3=C2C(C)C1 (Mutation error)
38,CC1=C2C3=CC3=C2CC1C (Mutation error)
39,C1=C2C=C12 (Mutation error)
39,CC(C)=C1C=C2C=C21 (Mutation error)
39,CC1=CCC=C2C=C12 (Mutation error)
39,CC1=C2CC3=CC(=C12)C3 (Mutation error)
40,Cc1ccc2cc1-2 (Mutation error)
40,C=C1C=C2C=C12 (Mutation error)
40,C1=C2C=C12 (Mutation error)
40,CC=c1cc2c3c(c1-2)C=3 (Mutation error)
40,c1c2c1c1c3cc2c31 (Mutation error)
41,Cc1c2cccc1-2 (Mutation error)
41,Cc1ccc2cc1-2 (Mutation error)
41,C=C1C=C2C=C12 (Mutation error)
41,C1=C2C=C12 (Mutation error)
41,CC=c1cc2c3c(c1-2)C=3 (Mutation error)
41,CC(C)=C1C=C2C=C21 (Mutation error)
41,CC1=C2C3=CC3=C2C1 (Mutation error)
41,c1c2c1c1c3cc2c31 (Mutation error)
42,Cc1c2cccc1-2 (Mutation error)
42,Cc1ccc2c(C)c1-2 (Mutation error)
42,C=C1C=C2C=C12 (Mutation error)
42,C1=C2C=C12 (Mutation error)
42,CCC1=CC2=CC2=CCC1 (Mutation error)
43,C=C1C=C2C=C12 (Mutation error)
44,C=C1C=C2C=C12 (Mutation error)
44,C1=C2C=C12 (Mutation error)
44,CC1=CC2=CC2=C(C)CCC1 (Mutation error)
45,Cc1c2cccc1-2 (Mutation error)
45,C1=C2C=C12 (Mutation error)
45,CC1=CC2=CC2=CCC1 (Mutation error)
46,Cc1c2cccc1-2 (Mutation error)
46,Cc1ccc2cc1-2 (Mutation error)
46,CC1=CC2=CC2=CC1 (Mutation error)
46,C1=C2C=C12 (Mutation error)
46,CC1=CC2=CC2=CCC1 (Mutation error)
47,Cc1c2cccc1-2 (Mutation error)
47,Cc1ccc2cc1-2 (Mutation error)
47,C=C1C=C2C=C12 (Mutation error)
47,C1=C2C=C12 (Mutation error)
47,CC=c1cc2c3c(c1-2)C=3 (Mutation error)
48,Cc1ccc2c(C)c1-2 (Mutation error)
48,CC=c1cc2c3c(c1-2)C=3 (Mutation error)
48,CCC1=CC2=CC2=CC1 (Mutation error)
48,CCC1=CC2=CC2=CCC1 (Mutation error)
48,CC1=CC2=CC2=CCC1(C)C (Mutation error)
48,CC1=CC2=CC2=C(C)C(C)C1 (Mutation error)
49,Cc1c2cccc1-2 (Mutation error)
49,C1=C2C=C12 (Mutation error)
49,CC=c1cc2c3c(c1-2)C=3 (Mutation error)
49,CC1=CC2=CC2=CC(C)C1 (Mutation error)
49,CCC1=CC2=CC2=CCC1 (Mutation error)
49,CC1=CC2=CC2=CCC1(C)C (Mutation error)
50,C=C1C=C2C=C12 (Mutation error)
50,C1=C2C=C12 (Mutation error)
50,CC1=CC2=CC2=CCC1 (Mutation error)
50,CC1=CC2=CC2=CC(C)C1 (Mutation error)
51,C1=C2C=C12 (Mutation error)
52,CCc1c2cccc1-2 (Mutation error)
52,Cc1ccc2cc1-2 (Mutation error)
52,Cc1ccc2c(C)c1-2 (Mutation error)
52,C=C1C=C2C=C12 (Mutation error)
52,C1=C2C=C12 (Mutation error)
52,CCC1=CC2=CC2=CC1 (Mutation error)
52,CC1=CC2=CC2=CCC1 (Mutation error)
52,CCCc1c2ccc(C)c1-2 (Mutation error)
52,CCc1ccc2c(CC)c1-2 (Mutation error)
52,CC1=CC2=CC2=CCC1(C)C (Mutation error)
53,CC1=CC2=CC2=C(C)CC(C)=C1 (Mutation error)
53,C=C1C=C2C=C12 (Mutation error)
53,C1=C2C=C12 (Mutation error)
53,CC1=CC2=CC2=CCC1 (Mutation error)
54,C=Cc1c2cccc1-2 (Mutation error)
54,Cc1ccc2cc1-2 (Mutation error)
54,Cc1ccc2c(C)c1-2 (Mutation error)
54,CCc1c2ccc(C)c1-2 (Mutation error)
54,CC1=CC2=CC2=CC1C (Mutation error)
54,C=C1C=C2C=C12 (Mutation error)
54,c1cc2c3c-2c1CCC3 (Mutation error)
54,CCCc1c2ccc(C)c1-2 (Mutation error)
55,CCc1c2cccc1-2 (Mutation error)
55,C=Cc1c2cccc1-2 (Mutation error)
55,C=C1C=C2C=C12 (Mutation error)
55,C1=C2C=C12 (Mutation error)
56,c1cc2cc-2c1 (Mutation error)
56,Cc1ccc2cc1-2 (Mutation error)
56,Cc1ccc2c(C)c1-2 (Mutation error)
57,Cc1c2cccc1-2 (Mutation error)
57,C=Cc1c2cccc1-2 (Mutation error)
57,CC1=CC2=CC2=C(C)CCC(C)=C1 (Mutation error)
58,CC1=CC2=CC2=C(C)C=C1C (Mutation error)
59,Cc1c2cccc1-2 (Mutation error)
59,CC1=c2c1cc1c(c2C)C=1 (Mutation error)
60,Cc1c2c(cc3c1=C3)=C2 (Mutation error)
60,Cc1c2cccc1-2 (Mutation error)
60,C=Cc1c2cccc1-2 (Mutation error)
61,Cc1ccccc1 (Mutation error)
61,Cc1c2cccc1-2 (Mutation error)
61,C=Cc1c2cccc1-2 (Mutation error)
61,c1ccccc1 (Mutation error)
61,CC(C)(C)c1c2cccc1-2 (Mutation error)
61,CC1=c2c1cc1c(c2C)C=1 (Mutation error)
61,CC1=CC2=CC2=C(C)C(C)=C1 (Mutation error)
62,Cc1ccccc1 (Mutation error)
62,C1=c2cc3c(cc21)=C3 (Mutation error)
62,Cc1c2cccc1-2 (Mutation error)
62,CCCc1ccccc1C (Mutation error)
62,CCc1c2cccc1-2 (Mutation error)
63,CCC1=c2cc3c(cc21)=C3 (Mutation error)
63,Cc1c2c(cc3c1=C3)=C2 (Mutation error)
63,C=Cc1c2cccc1-2 (Mutation error)
64,Cc1ccccc1C (Mutation error)
65,C1=c2cc3c(cc21)=C3 (Mutation error)
65,Cc1c2c(cc3c1=C3)=C2 (Mutation error)
65,Cc1c2cccc1-2 (Mutation error)
65,Cc1ccccc1C(C)C (Mutation error)
65,CCc1c2c(cc3c1=C3)=C2 (Mutation error)
65,C=Cc1c2cccc1-2 (Mutation error)
66,Cc1ccccc1 (Mutation error)
66,CCc1c2c(cc3c1=C3)=C2 (Mutation error)
66,CCc1c2cccc1-2 (Mutation error)
68,CCC1=c2cc3c(cc21)=C3 (Mutation error)
68,CCC(C)Cc1ccccc1 (Mutation error)
68,CCc1ccccc1C (Mutation error)
68,CCCc1ccccc1C (Mutation error)
69,Cc1ccccc1 (Mutation error)
69,CC1=c2cc3c(cc21)=C3 (Mutation error)
69,c1ccc2c(c1)C2 (Mutation error)
69,Cc1c2c(cc3c1=C3)=C2 (Mutation error)
69,Cc1ccccc1C(C)C (Mutation error)
69,CCCc1ccccc1C (Mutation error)
70,CCC1=c2cc3c(cc21)=C3 (Mutation error)
70,CC(C)C1=c2cc3c(cc21)=C3 (Mutation error)
71,Cc1ccccc1 (Mutation error)
72,Cc1ccccc1 (Mutation error)
72,CCc1ccccc1C (Mutation error)
72,CCCC1=c2cc3c(cc21)=C3 (Mutation error)
72,Cc1c2c(cc3c1=C3)=C2 (Mutation error)
73,Cc1ccccc1 (Mutation error)
73,CC1=c2cc3c(cc21)=C3 (Mutation error)
73,Cc1ccccc1C (Mutation error)
73,C1=c2cc3c(cc21)=C3 (Mutation error)
73,CCc1ccccc1C (Mutation error)
73,Cc1c2cccc1-2 (Mutation error)
74,CCC1=c2cc3c(cc21)=C3 (Mutation error)
74,c1ccc2c(c1)CC2 (Mutation error)
74,CC(C)C1=c2cc3c(cc21)=C3 (Mutation error)
74,CCc1ccccc1C (Mutation error)
74,Cc1c2cccc1-2 (Mutation error)
75,CC1=c2cc3c(cc21)=C3 (Mutation error)
75,Cc1ccccc1C (Mutation error)
75,C1=c2cc3c(cc21)=C3 (Mutation error)
75,c1ccc2c(c1)CC2 (Mutation error)
75,Cc1c2c(cc3c1=C3)=C2 (Mutation error)
75,Cc1ccccc1C(C)C (Mutation error)
76,Cc1ccccc1 (Mutation error)
76,Cc1ccccc1C (Mutation error)
76,CCCC1=c2cc3c(cc21)=C3 (Mutation error)
76,Cc1c2cccc1-2 (Mutation error)
77,Cc1ccccc1C (Mutation error)
77,C1=c2cc3c(cc21)=C3 (Mutation error)
77,c1ccc2c(c1)CC2 (Mutation error)
77,CCC(C)Cc1ccccc1 (Mutation error)
77,CCCC1=c2cc3c(cc21)=C3 (Mutation error)
78,Cc1ccccc1 (Mutation error)
78,CC1=c2cc3c(cc21)=C3 (Mutation error)
78,Cc1ccccc1C (Mutation error)
78,c1ccc2c(c1)CC2 (Mutation error)
78,CCc1ccccc1C (Mutation error)
78,Cc1c2c(cc3c1=C3)=C2 (Mutation error)
79,Cc1ccccc1 (Mutation error)
79,c1ccc2c(c1)C2 (Mutation error)
79,Cc1ccccc1C (Mutation error)
79,c1ccc2c(c1)CC2 (Mutation error)
79,CC(C)C1=c2cc3c(cc21)=C3 (Mutation error)
79,CCCC1=c2cc3c(cc21)=C3 (Mutation error)
79,Cc1ccccc1C(C)C (Mutation error)
79,CCC(C)C1=c2cc3c(cc21)=C3 (Mutation error)
79,Cc1ccccc1C1CC1 (Mutation error)
79,CCc1ccccc1CC (Mutation error)
79,CCc1c2c(cc3c1=C3)=C2 (Mutation error)
81,CC1=c2cc3c(cc21)=C3 (Mutation error)
81,c1ccc2c(c1)CC2 (Mutation error)
81,CC(C)C1=c2cc3c(cc21)=C3 (Mutation error)
81,CCC(C)Cc1ccccc1 (Mutation error)
81,CCc1ccccc1C (Mutation error)
81,c1ccc2c(c1)CCC2 (Mutation error)
82,Cc1ccccc1 (Mutation error)
82,CCc1ccccc1 (Mutation error)
82,Cc1ccccc1C (Mutation error)
82,CCc1ccccc1C (Mutation error)
82,Cc1c2c(cc3c1=C3)=C2 (Mutation error)
82,Cc1c2cccc1-2 (Mutation error)
82,c1ccc2c(c1)CCC2 (Mutation error)
83,Cc1ccccc1 (Mutation error)
83,c1ccc2c(c1)C2 (Mutation error)
83,CC1c2ccccc21 (Mutation error)
83,CCC1=c2cc3c(cc21)=C3 (Mutation error)
83,CC(C)C1=c2cc3c(cc21)=C3 (Mutation error)
83,Cc1c2cccc1-2 (Mutation error)
84,Cc1ccccc1 (Mutation error)
84,CCc1ccccc1 (Mutation error)
84,CC1c2ccccc21 (Mutation error)
84,CCC1=c2cc3c(cc21)=C3 (Mutation error)
84,C1=c2cc3c(cc21)=C3 (Mutation error)
84,c1ccc2c(c1)CC2 (Mutation error)
84,CCCC1=c2cc3c(cc21)=C3 (Mutation error)
84,c1ccc2c(c1)CCC2 (Mutation error)
84,C1#Cc2ccccc2C1 (Mutation error)
85,Cc1ccccc1 (Mutation error)
85,c1ccc2c(c1)C2 (Mutation error)
85,c1ccc2c(c1)CC2 (Mutation error)
85,CC(C)C1=c2cc3c(cc21)=C3 (Mutation error)
86,CC1c2ccccc21 (Mutation error)
86,CCC1=c2cc3c(cc21)=C3 (Mutation error)
86,C1=c2cc3c(cc21)=C3 (Mutation error)
86,CCc1ccccc1C (Mutation error)
87,CCc1ccccc1 (Mutation error)
87,Cc1ccccc1C (Mutation error)
87,c1ccc2c(c1)CC2 (Mutation error)
87,C1=c2cc3c(cc21)=C3 (Mutation error)
87,CCC(C)Cc1ccccc1 (Mutation error)
87,C1#CC1C1=c2cc3c(cc21)=C3 (Mutation error)
87,Cc1c2c(cc3c1=C3)=C2 (Mutation error)
87,Cc1c2cccc1-2 (Mutation error)
88,C1=c2cc3c(cc21)=C3 (Mutation error)
89,CCc1ccccc1 (Mutation error)
89,Cc1ccccc1C (Mutation error)
89,CC1c2ccccc21 (Mutation error)
89,c1ccc2c(c1)CC2 (Mutation error)
89,C1=c2cc3c(cc21)=C3 (Mutation error)
89,CCc1ccccc1C (Mutation error)
90,Cc1ccccc1 (Mutation error)
90,CC1=c2cc3c(cc21)=C3 (Mutation error)
90,c1ccc2c(c1)C2 (Mutation error)
90,Cc1ccccc1C (Mutation error)
