rediscovery_c1ccc2ccccc2c1_mean,rediscovery_c1ccc2ccccc2c1_med,rediscovery_c1ccc2ccccc2c1_min,rediscovery_c1ccc2ccccc2c1_max,rediscovery_c1ccc2ccccc2c1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0003008842468261719,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0006246566772460938,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0023393630981445312,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.004153013229370117,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0064351558685302734,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.008793115615844727,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.014912128448486328,0,0,18,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,0.024761438369750977,0,0,26,0,0,0,0,0
0.0017543859649122805,0.0,0.0,0.02631578947368421,0.0065643112048665644,0.0017543859649122805,0.0,0.0,0.02631578947368421,0.0065643112048665644,14,3,0.03472542762756348,0,0,26,0,0,0,0,0
0.0013157894736842105,0.0,0.0,0.02631578947368421,0.005735393346764045,0.0013157894736842105,0.0,0.0,0.02631578947368421,0.005735393346764045,19,5,0.04782223701477051,0,0,34,0,0,0,0,0
0.00474181726450329,0.0,0.0,0.05714285714285714,0.014654183302485553,0.00474181726450329,0.0,0.0,0.05714285714285714,0.014654183302485553,28,9,0.06521415710449219,0,0,44,0,0,0,0,0
0.005537358939156115,0.0,0.0,0.05714285714285714,0.015359421228269216,0.005537358939156115,0.0,0.0,0.05714285714285714,0.015359421228269216,38,10,0.08638429641723633,0,0,39,0,0,0,0,0
0.007822598416185853,0.0,0.0,0.05714285714285714,0.01741719214492006,0.007822598416185853,0.0,0.0,0.05714285714285714,0.01741719214492006,48,10,0.10846400260925293,0,0,31,0,0,0,0,0
0.010604382148415702,0.0,0.0,0.05714285714285714,0.019315730566165642,0.010604382148415702,0.0,0.0,0.05714285714285714,0.019315730566165642,58,10,0.13409042358398438,0,0,46,0,0,0,0,0
0.013214390453206092,0.0,0.0,0.05714285714285714,0.020962291146066684,0.013214390453206092,0.0,0.0,0.05714285714285714,0.020962291146066684,68,10,0.15065550804138184,0,0,13,0,0,0,0,0
0.01746623877947889,0.0,0.0,0.05714285714285714,0.02258903176584429,0.01746623877947889,0.0,0.0,0.05714285714285714,0.02258903176584429,78,10,0.16193795204162598,0,0,9,0,0,0,0,0
0.01848329249716149,0.0,0.0,0.06976744186046512,0.02332823127463809,0.01848329249716149,0.0,0.0,0.06976744186046512,0.02332823127463809,88,10,0.1775503158569336,0,0,14,0,0,0,0,0
0.021188955984073617,0.0,0.0,0.1,0.025115562224977312,0.021188955984073617,0.0,0.0,0.1,0.025115562224977312,98,10,0.1955280303955078,0,0,15,0,0,0,0,0
0.0229912995162843,0.0,0.0,0.1,0.02542157028126639,0.0229912995162843,0.0,0.0,0.1,0.02542157028126639,108,10,0.212158203125,0,0,15,0,0,0,0,0
0.025183697400795617,0.023809523809523808,0.0,0.1,0.025991485210802478,0.025183697400795617,0.023809523809523808,0.0,0.1,0.025991485210802478,118,10,0.2282695770263672,0,0,10,0,0,0,0,0
0.026189735673517525,0.024390243902439025,0.0,0.1,0.026263605418124853,0.026189735673517525,0.024390243902439025,0.0,0.1,0.026263605418124853,128,10,0.25101256370544434,0,0,32,0,0,0,0,0
0.027409955781105857,0.038461538461538464,0.0,0.1,0.02640667788656615,0.027409955781105857,0.038461538461538464,0.0,0.1,0.02640667788656615,138,10,0.2717452049255371,0,0,30,0,0,0,0,0
0.029673754741100924,0.0425531914893617,0.0,0.1,0.02718986172415764,0.029673754741100924,0.0425531914893617,0.0,0.1,0.02718986172415764,148,10,0.29064464569091797,0,0,19,0,0,0,0,0
0.03104185637732043,0.043478260869565216,0.0,0.1,0.02782813304995892,0.03104185637732043,0.043478260869565216,0.0,0.1,0.02782813304995892,158,10,0.3054313659667969,0,0,13,0,0,0,0,0
0.032929254684137106,0.044444444444444446,0.0,0.1,0.028890193157957003,0.032929254684137106,0.044444444444444446,0.0,0.1,0.028890193157957003,168,10,0.32030797004699707,0,0,13,0,0,0,0,0
0.034329218592348054,0.044444444444444446,0.0,0.11428571428571428,0.02963764678296584,0.034329218592348054,0.044444444444444446,0.0,0.11428571428571428,0.02963764678296584,178,10,0.33432745933532715,0,0,4,0,0,0,0,0
0.0348731239577823,0.044444444444444446,0.0,0.11428571428571428,0.029679232940204685,0.0348731239577823,0.044444444444444446,0.0,0.11428571428571428,0.029679232940204685,188,10,0.34793567657470703,0,0,7,0,0,0,0,0
0.0360252174757306,0.044444444444444446,0.0,0.11428571428571428,0.030005559626483456,0.0360252174757306,0.044444444444444446,0.0,0.11428571428571428,0.030005559626483456,198,10,0.3606276512145996,0,0,5,0,0,0,0,0
0.03677480406232706,0.044444444444444446,0.0,0.11428571428571428,0.03022596947931401,0.03677480406232706,0.044444444444444446,0.0,0.11428571428571428,0.03022596947931401,208,10,0.37866878509521484,0,0,16,0,0,0,0,0
0.03778066402434981,0.045454545454545456,0.0,0.11428571428571428,0.030750273411671775,0.03778066402434981,0.045454545454545456,0.0,0.11428571428571428,0.030750273411671775,218,10,0.39630866050720215,0,0,23,0,0,0,0,0
0.03889888230516177,0.045454545454545456,0.0,0.11428571428571428,0.03110026413796901,0.03889888230516177,0.045454545454545456,0.0,0.11428571428571428,0.03110026413796901,228,10,0.4082024097442627,0,0,3,0,0,0,0,0
0.03978398650687423,0.045454545454545456,0.0,0.11428571428571428,0.031332419262030904,0.03978398650687423,0.045454545454545456,0.0,0.11428571428571428,0.031332419262030904,238,10,0.42937779426574707,0,0,27,0,0,0,0,0
0.0412015510369614,0.045454545454545456,0.0,0.11428571428571428,0.0319447766688892,0.0412015510369614,0.045454545454545456,0.0,0.11428571428571428,0.0319447766688892,248,10,0.4450991153717041,0,0,10,0,0,0,0,0
0.04166373974566585,0.045454545454545456,0.0,0.11428571428571428,0.03176595388879264,0.04166373974566585,0.045454545454545456,0.0,0.11428571428571428,0.03176595388879264,258,10,0.4669520854949951,0,0,30,0,0,0,0,0
0.04313222442481864,0.046511627906976744,0.0,0.11428571428571428,0.03220321934416263,0.04313222442481864,0.046511627906976744,0.0,0.11428571428571428,0.03220321934416263,268,10,0.4861335754394531,0,0,19,0,0,0,0,0
0.044120567596243415,0.046511627906976744,0.0,0.11428571428571428,0.032335182920353076,0.044120567596243415,0.046511627906976744,0.0,0.11428571428571428,0.032335182920353076,278,10,0.5060920715332031,0,0,16,0,0,0,0,0
0.0451857965543242,0.046511627906976744,0.0,0.11428571428571428,0.03282791417115306,0.0451857965543242,0.046511627906976744,0.0,0.11428571428571428,0.03282791417115306,288,10,0.5284426212310791,0,0,27,0,0,0,0,0
0.04618638524993602,0.047619047619047616,0.0,0.11428571428571428,0.03321831618035965,0.04618638524993602,0.047619047619047616,0.0,0.11428571428571428,0.03321831618035965,298,10,0.5524780750274658,0,0,28,0,0,0,0,0
0.0472275483970712,0.047619047619047616,0.0,0.11428571428571428,0.033344949923824245,0.0472275483970712,0.047619047619047616,0.0,0.11428571428571428,0.033344949923824245,308,10,0.5866563320159912,0,0,62,0,0,0,0,0
0.04796012886126001,0.047619047619047616,0.0,0.11428571428571428,0.03346664461958219,0.04796012886126001,0.047619047619047616,0.0,0.11428571428571428,0.03346664461958219,318,10,0.6105036735534668,0,0,28,0,0,0,0,0
0.048420078284608106,0.04878048780487805,0.0,0.11428571428571428,0.03342902537704337,0.048420078284608106,0.04878048780487805,0.0,0.11428571428571428,0.03342902537704337,328,10,0.6520161628723145,0,0,69,0,0,0,0,0
