step,error
0,No more individual to be mutated
1,No more individual to be mutated
2, (Mutation error)
2,CC (Mutation error)
2,C (Mutation error)
2,No more individual to be mutated
3, (Mutation error)
3,C (Mutation error)
3,No more individual to be mutated
4, (Mutation error)
4,CC (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
5,C=C (Mutation error)
5,C1=CC1 (Mutation error)
5,CCCC (Mutation error)
5, (Mutation error)
5,CCC (Mutation error)
5,CC (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6,CC1C(C)C1C (Mutation error)
6,CC (Mutation error)
6,CCC (Mutation error)
6, (Mutation error)
6,CCCC (Mutation error)
6,CC#CCC (Mutation error)
7,C=CC (Mutation error)
7,C=CCC (Mutation error)
7,C=C (Mutation error)
7,C=C(CC)CCC (Mutation error)
7,C1=CC1 (Mutation error)
7,CCC (Mutation error)
7, (Mutation error)
7,CCC(C)CC (Mutation error)
7,CCCCC (Mutation error)
7,C#CCC (Mutation error)
7,CC1=C2CC12 (Mutation error)
7,C1=CCC1 (Mutation error)
7,CC(C)C (Mutation error)
7,CC#CCC (Mutation error)
8,C=CC (Mutation error)
8,C=C (Mutation error)
8,CCCC (Mutation error)
8,CCCCC (Mutation error)
8,CC(C)C (Mutation error)
8, (Mutation error)
8,CCC (Mutation error)
8,CCC(C)C (Mutation error)
9,C=CC (Mutation error)
9,C=C (Mutation error)
10,C=CC=CCC (Mutation error)
10,C=CC (Mutation error)
10,C=CC(C)C (Mutation error)
10,C=CCCC (Mutation error)
10,C=CCCCC (Mutation error)
10,C=CC(C)(C)CC (Mutation error)
10,C=CC1CC=CC1 (Mutation error)
10,C=C (Mutation error)
10,CC=CCC (Mutation error)
11,C=CC=C (Mutation error)
11,C=CCC=C (Mutation error)
12,C=CC=C (Mutation error)
12,C=CC=CCC (Mutation error)
12,C=CC(C)C=C (Mutation error)
12,C=CCCC=C (Mutation error)
12,C=CCC(C)C=C (Mutation error)
12,C=CCCC=CC (Mutation error)
13,C=CC=CC (Mutation error)
13,C=CC=C(C)C=C (Mutation error)
13,C=CCC(C)C=C (Mutation error)
13,C=CCC=CC (Mutation error)
13,C=CC=C(C)CC (Mutation error)
13,C=C=C(C)C=C (Mutation error)
14,C=CC(C)C=C (Mutation error)
15,C=CC=C (Mutation error)
15,C=CC=CCC (Mutation error)
15,C=CC=C(C)C=C (Mutation error)
15,C=C=CC=C (Mutation error)
15,C=CCC=C (Mutation error)
15,C=CC(C)C=C (Mutation error)
15,C=CCC(C)C=C (Mutation error)
15,C=CC(C=C)CCC (Mutation error)
16,C=CC=C (Mutation error)
16,C=CC=CCCC (Mutation error)
16,C=CC(C)C=C (Mutation error)
16,C=CCCC=C (Mutation error)
16,C=CCC(C)C=C (Mutation error)
16,C=CCC=CC (Mutation error)
17,C=CC=CC (Mutation error)
17,C=CC=CCC (Mutation error)
17,C=CC=CCCC (Mutation error)
17,C=CC=CCCCCC (Mutation error)
17,C=CCC=C (Mutation error)
17,C=CC(C)C=C (Mutation error)
17,C=CCCC=C (Mutation error)
17,C=CCC(C)C=C (Mutation error)
17,C=CC(C=C)CC (Mutation error)
17,C=CCC=CC (Mutation error)
17,C=CCCC=CC (Mutation error)
17,C=CC(C)CC=CC (Mutation error)
18,C=CC=CC (Mutation error)
