rediscovery_c1ccc2ccccc2c1_mean,rediscovery_c1ccc2ccccc2c1_med,rediscovery_c1ccc2ccccc2c1_min,rediscovery_c1ccc2ccccc2c1_max,rediscovery_c1ccc2ccccc2c1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00032782554626464844,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.001009225845336914,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.003992795944213867,0,0,2,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.009228229522705078,0,0,18,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.014642000198364258,0,0,8,0,0,0,0,0
0.004395604395604396,0.0,0.0,0.05714285714285714,0.015226820286319801,0.004395604395604396,0.0,0.0,0.05714285714285714,0.015226820286319801,12,5,0.022069454193115234,0,0,10,0,0,0,0,0
0.0075099304335184735,0.0,0.0,0.05714285714285714,0.01847275761923952,0.0075099304335184735,0.0,0.0,0.05714285714285714,0.01847275761923952,20,8,0.03128838539123535,0,0,7,0,0,0,0,0
0.008333214745687429,0.0,0.0,0.05714285714285714,0.019137387150545318,0.008333214745687429,0.0,0.0,0.05714285714285714,0.019137387150545318,30,10,0.04772639274597168,0,0,24,0,0,0,0,0
0.011223838789253473,0.0,0.0,0.05714285714285714,0.02127417301333456,0.011223838789253473,0.0,0.0,0.05714285714285714,0.02127417301333456,40,10,0.05884504318237305,0,0,6,0,0,0,0,0
0.012886633427286492,0.0,0.0,0.05714285714285714,0.022163381648890215,0.012886633427286492,0.0,0.0,0.05714285714285714,0.022163381648890215,50,10,0.07658624649047852,0,0,22,0,0,0,0,0
0.01867346155371603,0.0,0.0,0.1,0.027148032989242152,0.01867346155371603,0.0,0.0,0.1,0.027148032989242152,60,10,0.09548449516296387,0,0,21,0,0,0,0,0
0.022094417385903627,0.0,0.0,0.1,0.028145266823658234,0.022094417385903627,0.0,0.0,0.1,0.028145266823658234,70,10,0.11650228500366211,0,0,18,0,0,0,0,0
0.0266782074626493,0.0,0.0,0.11428571428571428,0.030965862415302293,0.0266782074626493,0.0,0.0,0.11428571428571428,0.030965862415302293,80,10,0.12928271293640137,0,0,10,0,0,0,0,0
0.028481959525202796,0.037037037037037035,0.0,0.11428571428571428,0.03090350067913798,0.028481959525202796,0.037037037037037035,0.0,0.11428571428571428,0.03090350067913798,90,10,0.15789484977722168,0,0,44,0,0,0,0,0
0.03233157680915653,0.0425531914893617,0.0,0.14634146341463414,0.033108245845969365,0.03233157680915653,0.0425531914893617,0.0,0.14634146341463414,0.033108245845969365,100,10,0.17259907722473145,0,0,9,0,0,0,0,0
0.03337812580867779,0.0425531914893617,0.0,0.14634146341463414,0.03334773459827932,0.03337812580867779,0.0425531914893617,0.0,0.14634146341463414,0.03334773459827932,110,10,0.18947124481201172,0,0,21,0,0,0,0,0
0.035698847077444314,0.044444444444444446,0.0,0.14634146341463414,0.03344754019131051,0.035698847077444314,0.044444444444444446,0.0,0.14634146341463414,0.03344754019131051,120,10,0.203078031539917,0,0,4,0,0,0,0,0
0.03838244294956228,0.045454545454545456,0.0,0.14634146341463414,0.03400410983013219,0.03838244294956228,0.045454545454545456,0.0,0.14634146341463414,0.03400410983013219,130,10,0.2181692123413086,0,0,4,0,0,0,0,0
0.040466517997453426,0.045454545454545456,0.0,0.14634146341463414,0.03430344477907813,0.040466517997453426,0.045454545454545456,0.0,0.14634146341463414,0.03430344477907813,140,10,0.23361587524414062,0,0,7,0,0,0,0,0
0.04179871064840506,0.046511627906976744,0.0,0.14634146341463414,0.03470737334557466,0.04179871064840506,0.046511627906976744,0.0,0.14634146341463414,0.03470737334557466,150,10,0.2496809959411621,0,0,8,0,0,0,0,0
0.0434830601171122,0.046511627906976744,0.0,0.14634146341463414,0.03488565044804281,0.0434830601171122,0.046511627906976744,0.0,0.14634146341463414,0.03488565044804281,160,10,0.27046871185302734,0,0,21,0,0,0,0,0
