smiles,n_success_mut,n_failures_mut,rediscovery_c1ccc2ccccc2c1,total,obj_computation_time,history_data
Cc1cccc(C2=CC2)c1C,0,0,0.17647058823529413,0.17647058823529413,0.00021576881408691406,C
C1=C2CC1c1cccc2c1,0,0,0.20408163265306123,0.20408163265306123,0.00025534629821777344,
C1=CC2=CCC=C2C=1,0,0,0.125,0.125,0.00014710426330566406,
C1=CC2Cc3cccc2c31,0,0,0.2,0.2,0.00022745132446289062,
C1=C=C(C2=CC2)C=CC=1,0,0,0.12,0.12,0.00016760826110839844,
C1=Cc2c3cccc2C=13,0,0,0.1875,0.1875,0.00020766258239746094,
C=c1c2cccc1c2,20,9,0.325,0.325,0.0001895427703857422,
C=C=Cc1ccc(C)cc1,0,0,0.20833333333333334,0.20833333333333334,0.00018286705017089844,
C1=CC=1C1C=CC=CC1,0,0,0.12,0.12,0.0001685619354248047,
CC12C=C1c1ccc(cc1)C2,0,0,0.21568627450980393,0.21568627450980393,0.0002601146697998047,
C1=C(c2ccccc2)CC1,32,27,0.3409090909090909,0.3409090909090909,0.0002079010009765625,
C1=C2C=1c1ccccc12,0,0,0.26666666666666666,0.26666666666666666,0.00020003318786621094,
C1=C2Cc3ccccc3C12,0,0,0.2765957446808511,0.2765957446808511,0.0002262592315673828,
c1cccc2ccc=2cc1,3,1,0.5,0.5,0.00021839141845703125,
C1=CCC=c2c3ccc=3c2=C1,0,0,0.18867924528301888,0.18867924528301888,0.00025010108947753906,
CC1=Cc2ccccc2C1,0,0,0.2826086956521739,0.2826086956521739,0.0002071857452392578,
Cc1ccc2c(c1)C1=C=C12,0,0,0.1346153846153846,0.1346153846153846,0.0002219676971435547,
Cc1ccc2c(c1)C=CC2,0,0,0.18,0.18,0.00020170211791992188,
CC1=CC1C1=CCC=C1,0,0,0.12244897959183673,0.12244897959183673,0.00015664100646972656,
C1=CC2=C(C1)c1ccccc12,0,0,0.2857142857142857,0.2857142857142857,0.0002484321594238281,
CC1=C=C1c1ccccc1,13,4,0.3181818181818182,0.3181818181818182,0.0002040863037109375,
CC1=CCc2c3ccc-3c21,0,0,0.1346153846153846,0.1346153846153846,0.00021696090698242188,
C1=CC2=C(C1)c1cccc2c1,0,0,0.21153846153846154,0.21153846153846154,0.0002529621124267578,
CC1CC=C(c2ccccc2)C1,0,0,0.3,0.3,0.00024700164794921875,
C1=CC(=CCc2ccccc2)CC1,0,0,0.3018867924528302,0.3018867924528302,0.00026607513427734375,
CC1=CC(c2ccc(C)cc2)=C1,0,0,0.23529411764705882,0.23529411764705882,0.00024366378784179688,
Cc1ccc(C2=C=C=C2)cc1,0,0,0.22,0.22,0.00021076202392578125,
C1=CCC2C=CC2=C1,0,0,0.125,0.125,0.00015020370483398438,
CCc1ccccc1C1=C=C1,0,0,0.2708333333333333,0.2708333333333333,0.00020956993103027344,
C=CCc1cccc(C)c1,0,0,0.1836734693877551,0.1836734693877551,0.00017762184143066406,
CC(CC1C=C1)c1ccccc1,0,0,0.30612244897959184,0.30612244897959184,0.00022840499877929688,
C1=C2Cc3ccc(cc3)C2=C1,0,0,0.23529411764705882,0.23529411764705882,0.00026607513427734375,
C1=CC(C2=CCC=C2)C=C1,0,0,0.15384615384615385,0.15384615384615385,0.000179290771484375,
CC1(C)C=C1c1ccccc1,2,1,0.3333333333333333,0.3333333333333333,0.0002143383026123047,
C=Cc1ccc(C)cc1,0,0,0.2222222222222222,0.2222222222222222,0.0001659393310546875,
C1=CC2C=C(C1)c1cccc2c1,0,0,0.2222222222222222,0.2222222222222222,0.0002834796905517578,
C1=C(c2cc3ccc2-3)C1,0,0,0.16666666666666666,0.16666666666666666,0.0002052783966064453,
CC1c2ccccc21,1,0,0.2926829268292683,0.2926829268292683,0.00015807151794433594,
Cc1ccccc1C1=C=CC1C,0,0,0.2549019607843137,0.2549019607843137,0.0002338886260986328,
C1=Cc2ccccc21,36,77,0.35,0.35,0.00017261505126953125,
C1=CC=1c1c#cccc1,0,0,0.16666666666666666,0.16666666666666666,0.00018739700317382812,
CC1=C=C1c1ccc2cc1-2,0,0,0.13725490196078433,0.13725490196078433,0.00022602081298828125,
C1=Cc2ccccc2CCC1,0,0,0.2857142857142857,0.2857142857142857,0.00022840499877929688,
CC1=CC(C)(c2ccccc2)C1,1,0,0.3125,0.3125,0.00023221969604492188,
C1=CC=C2CC(=C1)C1=C2C=C1,0,0,0.14545454545454545,0.14545454545454545,0.00021338462829589844,
C1=CC2CC=CC2=C1,0,0,0.125,0.125,0.0001475811004638672,
C1=c2c3cc(cc2c3)CC1,0,0,0.15384615384615385,0.15384615384615385,0.0002713203430175781,
