smiles,n_success_mut,n_failures_mut,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,total,obj_computation_time,history_data
c1cc2cccc3c2cccc(c1)c1cc2cc(c2)c13,5,39,0.6301369863013698,0.6301369863013698,0.0005908012390136719,C
c1cc2c3cccc4c5ccc6ccc2c4c5c6c3c1,0,0,0.6216216216216216,0.6216216216216216,0.00058746337890625,
CCCC(C)c1cccc2cccc3c4cccc5c(ccc3c45)c12,0,0,0.6024096385542169,0.6024096385542169,0.0006656646728515625,
C=c1ccc2c(c1)c1cccc3cccc2c3ccc1,0,0,0.6081081081081081,0.6081081081081081,0.0005099773406982422,
CC1C=C1c1cc2c3ccccc4cccc1c4c2ccc3,2,9,0.6103896103896104,0.6103896103896104,0.0005183219909667969,
c1cc(C2CC2)c2cccc3c2ccc2cccc(c1)c23,3,2,0.6052631578947368,0.6052631578947368,0.0005354881286621094,
c1cc2cccc3c4c(c5ccc6c(ccc(c1)c26)c35)C4,0,0,0.5974025974025974,0.5974025974025974,0.000591278076171875,
CC1=CC1=Cc1cccc2cccc3ccc4c1cccc4c23,0,0,0.6075949367088608,0.6075949367088608,0.0005738735198974609,
C1=CC=1Cc1cc2c3ccccc4cccc1c4c2ccc3,0,0,0.6025641025641025,0.6025641025641025,0.0005214214324951172,
CC(C)=c1ccccc2cccc3ccc4c1cccc4c23,1,2,0.6103896103896104,0.6103896103896104,0.00046896934509277344,
CCC(C)c1cccc2c1cccc1c3cccc4ccc1c3c42,0,0,0.6049382716049383,0.6049382716049383,0.0005931854248046875,
Cc1c2ccc3ccccc4c5cccc(c3c2C=C4)c15,0,0,0.6052631578947368,0.6052631578947368,0.0005199909210205078,
CCC1Cc2c3cccc2c2cccc4cccc3cccc1c42,3,12,0.6375,0.6375,0.0006084442138671875,
CC1(c2c3cccc4cccc5c6cccc(c43)c6c25)C=CC1,0,0,0.6075949367088608,0.6075949367088608,0.0006399154663085938,
c1cc2ccc3c4cc5cc6c(cccc6c34)c2c5c1,0,0,0.6,0.6,0.000606536865234375,
Cc1c2cccc1c1cccc3cccc2cccc(C2CC2)c31,2,3,0.6455696202531646,0.6455696202531646,0.0006356239318847656,
Cc1c2cccc1c1cccc3ccc4c2cccc4c31,7,89,0.6486486486486487,0.6486486486486487,0.0004935264587402344,
CC1C=C1c1c2cccc3cccc4ccc1c1c4cccc1c32,10,81,0.625,0.625,0.0006003379821777344,
Cc1cc2c3ccc4c5ccc6cccc(cccc(c12)c35)c64,0,0,0.6,0.6,0.0006189346313476562,
c1cc2cccc3c4ccc5c(ccc(c1)c25)c34,40,353,0.7272727272727273,0.7272727272727273,0.0004425048828125,
CCc1c2cccc3cccc4ccc1c1c4cccc1c32,23,190,0.6447368421052632,0.6447368421052632,0.0005481243133544922,
Cc1c(C)c2cc3cccc4c1cccc1cccc(c12)c34,7,162,0.631578947368421,0.631578947368421,0.0005800724029541016,
c1cc2ccc3c4ccc5c6c(cccc6c35)c(c1)c24,4,105,0.6438356164383562,0.6438356164383562,0.0006847381591796875,
CCc1c(CC)c2cc3cccc(c4cccc5cccc1c54)c32,0,0,0.6049382716049383,0.6049382716049383,0.0006415843963623047,
CC1C=C=C1c1cccc2cccc3ccc4c1cccc4c23,0,0,0.6,0.6,0.0005419254302978516,
CC1=c2cc(c3cc4cccc5c2cccc2cccc(c23)c45)C1,0,0,0.5975609756097561,0.5975609756097561,0.000720977783203125,
CCCc1c2cccc1c1c3cccc2c2ccc2c1ccc3,0,0,0.6,0.6,0.0005409717559814453,
CC#Cc1cccc2c1cccc1c3cccc4ccc1c3c42,0,9,0.620253164556962,0.620253164556962,0.0006022453308105469,
c1cc2cccc3c4ccc5ccc6c(c1)c2c5c4c63,6,167,0.6666666666666666,0.6666666666666666,0.0005834102630615234,
CC1c2c3cccc2c2cccc4cccc3cccc(c42)C1C,7,20,0.6455696202531646,0.6455696202531646,0.0005891323089599609,
c1cc2cccc3c2c2cc4cccc(c(c1)c1ccc2CC1)c43,1,5,0.65,0.65,0.0007271766662597656,
C1=c2c1cccc1cccc3ccc4c2cccc4c13,20,173,0.6666666666666666,0.6666666666666666,0.00048613548278808594,
C1=C(Cc2cccc3cccc4c3ccc3cccc2c34)CC1,0,0,0.6,0.6,0.0005483627319335938,
CCCCc1cccc2cccc3cccc(c4cccc2c4C)c13,0,0,0.6219512195121951,0.6219512195121951,0.0006015300750732422,
C=C=Cc1cccc2cccc3c4cccc5c(ccc3c45)c12,0,8,0.6410256410256411,0.6410256410256411,0.0006279945373535156,
CC(C1=C=C1)c1cccc2cccc3ccc4c1cccc4c23,1,0,0.6075949367088608,0.6075949367088608,0.0005381107330322266,
C=CC1c2c1c1cc3cccc4c2cccc2cccc(c21)c34,0,0,0.6,0.6,0.0006878376007080078,
C1#CC(c2cccc3cccc4c3ccc3cccc2c34)=C1,6,64,0.6233766233766234,0.6233766233766234,0.0004947185516357422,
CCC=Cc1c2cccc3cccc4ccc1c1c4cccc1c32,0,0,0.5975609756097561,0.5975609756097561,0.0005950927734375,
Cc1c2cccc3cccc4ccc1c1c4cccc1c32,22,204,0.6712328767123288,0.6712328767123288,0.0005211830139160156,
CCCc1cccc2c1cccc1c3cccc4ccc1c3c42,2,30,0.620253164556962,0.620253164556962,0.0005400180816650391,
CCc1cccc2cccc3cccc(c4cccc2c4C(C)C)c13,2,5,0.6296296296296297,0.6296296296296297,0.0006084442138671875,
C1=C=C(c2cccc3cccc4c3ccc3cccc2c34)C=1,31,158,0.6233766233766234,0.6233766233766234,0.0005109310150146484,
c1cc2cccc3c4ccc5ccc2c(c1)c5c34,11,229,0.6764705882352942,0.6764705882352942,0.00044798851013183594,
CC(C)Cc1cccc2cccc3c4cccc5ccc3c4c5c12,0,0,0.6049382716049383,0.6049382716049383,0.0006184577941894531,
CCC1c2cccc3cccc4cccc(c5cccc3c5C1C)c24,0,0,0.6219512195121951,0.6219512195121951,0.0006089210510253906,
c1cc2cccc3c4ccc5c2c(c1)c1ccc1c5c34,2,107,0.6438356164383562,0.6438356164383562,0.0005586147308349609,
CC1C=Cc2c3cccc2c2cccc4cccc3cccc1c42,0,5,0.6375,0.6375,0.0006511211395263672,
CC=c1ccc(C)c2c3cccc4cccc(c4ccc3)c12,0,3,0.6103896103896104,0.6103896103896104,0.0005183219909667969,
CCc1cccc2cccc3c4cccc5c(ccc3c45)c12,2,62,0.6666666666666666,0.6666666666666666,0.0005810260772705078,
CC1(C)C=c2ccc1c1c3cccc4cccc(c4ccc3)c21,0,0,0.6075949367088608,0.6075949367088608,0.0006160736083984375,
Cc1c2c3cccc4cccc5c4c4cccc3c4c1c52,0,0,0.6052631578947368,0.6052631578947368,0.0005841255187988281,
c1cc2ccc3c(c1)c1c4ccc4c1c1cccc2c31,0,0,0.6,0.6,0.0006177425384521484,
C#CCc1c2cccc3cccc4ccc1c1c4cccc1c32,6,21,0.620253164556962,0.620253164556962,0.0005662441253662109,
Cc1ccc2ccc3cc4cccc(c5cccc1c25)c43,0,0,0.6052631578947368,0.6052631578947368,0.0005156993865966797,
Cc1ccc2cccc3c4ccc(c5cccc1cc45)c23,0,0,0.6052631578947368,0.6052631578947368,0.0006396770477294922,
CC1C=C(c2cccc3cccc4ccc5c2cccc5c34)C1,0,0,0.6075949367088608,0.6075949367088608,0.0005354881286621094,
CCCc1c2c3cccc4ccc2c2cccc(ccc3)c2c14,0,0,0.6,0.6,0.0006699562072753906,
C1=C2C=1C2c1cccc2cccc3c2ccc2cccc1c23,0,0,0.6025641025641025,0.6025641025641025,0.0005288124084472656,
