smiles,n_success_mut,n_failures_mut,rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C,total,obj_computation_time,history_data
C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C(C=C)C(=C)C,0,0,0.5915492957746479,0.5915492957746479,0.0003693103790283203,C
C=CC(=C)C=C(C=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C,0,0,0.5205479452054794,0.5205479452054794,0.0003399848937988281,
C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)CC(C)=C(C)C,0,0,0.5131578947368421,0.5131578947368421,0.0003859996795654297,
C=CC(=C)C(=C)C(=C)C(=CC)C(=C)C(=C)C(=C)C(=C)C(=C)C(C)C,0,0,0.5384615384615384,0.5384615384615384,0.000423431396484375,
C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=CC)C(=C)C(C)=C(C)C,0,0,0.5384615384615384,0.5384615384615384,0.00042057037353515625,
C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C(C)C,80,96,0.6666666666666666,0.6666666666666666,0.0003910064697265625,
C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=CC)C(=C)C(=C)C=C(C)C,0,0,0.5128205128205128,0.5128205128205128,0.0004086494445800781,
C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(C)=C(C)C(=C)CC,0,0,0.5131578947368421,0.5131578947368421,0.0003895759582519531,
C=CC(=C)C(=C)C(=C)C(=C)C(C)=C(C)C(=C)C(=CC)C(=C)C=C,0,0,0.5128205128205128,0.5128205128205128,0.000400543212890625,
C=CC(C)=C(C=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C,0,0,0.5540540540540541,0.5540540540540541,0.0003814697265625,
C=CC(=C)C(=C)C(=C)C(=C)C(=C)CC(=C)C(=CC)C(=C)C=C,0,0,0.5263157894736842,0.5263157894736842,0.00038242340087890625,
C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(C)CC(C)C=C,0,0,0.6410256410256411,0.6410256410256411,0.0005016326904296875,
C=CC(C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C,0,0,0.56,0.56,0.00040149688720703125,
C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)CC(=C)C(C)=C(C)C,0,0,0.5384615384615384,0.5384615384615384,0.00042724609375,
C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=CC)C(C=C)=C(C)C,0,0,0.5324675324675324,0.5324675324675324,0.0003981590270996094,
C=C(C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)CCC,0,0,0.5625,0.5625,0.000476837158203125,
C=CC(=C)C(=C)C(=C)CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)CCC,0,0,0.5125,0.5125,0.0004355907440185547,
C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)CC=CCC,0,0,0.5,0.5,0.000354766845703125,
C=CC(=C)C(=C)C(=C)C(=C)C(=CCC)C(=C)C(=C)C(=C)C(C)=C(C)C,0,0,0.5,0.5,0.00045299530029296875,
C=CC(=C)C(=C)C(=C)C=C(C=C)C(=C)C(=C)C(=C)C=C,0,0,0.5205479452054794,0.5205479452054794,0.00034928321838378906,
C=CC(=C)C(=C)C(=C)C(=C)C(=CC)C(=C)C(=C)C(=C)C(=C)CCC,0,0,0.5316455696202531,0.5316455696202531,0.0004286766052246094,
C=CCC(=C)C(=C)C(=C)C(=C)C(=CC)C(=C)C(=C)C(=C)C=C,0,0,0.5064935064935064,0.5064935064935064,0.0003762245178222656,
C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)CCC(C)=CC,0,0,0.5714285714285714,0.5714285714285714,0.00042724609375,
C=CC(=C)C(=C)C(=C)C(=C)C(=C)CC(=CC)C(=C)C(=C)C(=C)C,0,0,0.5128205128205128,0.5128205128205128,0.00039958953857421875,
C=CC(=C)C(=C)C(=C)CC(=C)C(=C)C(=C)C(=C)C(=C)C(C)=CC,0,0,0.5128205128205128,0.5128205128205128,0.00039505958557128906,
C=CC(=C)C(=C)C(=C)C(=C)C(=C)CC(=C)C(=C)C(=C)C(=C)C(C)C,0,0,0.5189873417721519,0.5189873417721519,0.0004353523254394531,
C=C(C)C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C,0,0,0.5540540540540541,0.5540540540540541,0.000385284423828125,
C=CCC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(C=C)=CC,0,0,0.5064935064935064,0.5064935064935064,0.00037980079650878906,
C=CC(=C)C(=CC)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)CCC(C)C=C,0,0,0.5176470588235295,0.5176470588235295,0.0004987716674804688,
C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=CC(=C)C,14,10,0.6857142857142857,0.6857142857142857,0.0004036426544189453,
