rediscovery_c1ccc2cccc-2cc1_mean,rediscovery_c1ccc2cccc-2cc1_med,rediscovery_c1ccc2cccc-2cc1_min,rediscovery_c1ccc2cccc-2cc1_max,rediscovery_c1ccc2cccc-2cc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0003333091735839844,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0008893013000488281,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0028731822967529297,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0052263736724853516,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.020738601684570312,0,0,35,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0.025424718856811523,0,0,15,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,0.0327451229095459,0,0,12,0,0,0,0,0
0.011593669488406332,0.0,0.0,0.10526315789473684,0.02961168801694616,0.011593669488406332,0.0,0.0,0.10526315789473684,0.02961168801694616,12,4,0.04181694984436035,0,0,16,0,0,0,0,0
0.018401348230787856,0.0,0.0,0.10526315789473684,0.02865832275947846,0.018401348230787856,0.0,0.0,0.10526315789473684,0.02865832275947846,20,8,0.05382490158081055,0,0,12,0,0,0,0,0
0.020236202649976845,0.0,0.0,0.10526315789473684,0.029338741438085337,0.020236202649976845,0.0,0.0,0.10526315789473684,0.029338741438085337,29,9,0.07188725471496582,0,0,44,0,0,0,0,0
0.022933583613455436,0.0,0.0,0.10526315789473684,0.027825116068043006,0.022933583613455436,0.0,0.0,0.10526315789473684,0.027825116068043006,39,10,0.08883929252624512,0,0,24,0,0,0,0,0
0.027320968722084032,0.0392156862745098,0.0,0.10526315789473684,0.02943960254154826,0.027320968722084032,0.0392156862745098,0.0,0.10526315789473684,0.02943960254154826,49,10,0.10389828681945801,0,0,7,0,0,0,0,0
0.03070509047344998,0.04124149659863945,0.0,0.10526315789473684,0.029262021419553343,0.03070509047344998,0.04124149659863945,0.0,0.10526315789473684,0.029262021419553343,59,10,0.1182100772857666,0,0,7,0,0,0,0,0
