smiles,n_success_mut,n_failures_mut,rediscovery_c1ccc(-c2ccccc2)cc1,total,obj_computation_time,history_data
Cc1ccccc1C1=CC=C1,0,0,0.28846153846153844,0.28846153846153844,0.0002148151397705078,C
c1ccc2c(c1)C1=C2C1,0,0,0.23529411764705882,0.23529411764705882,0.0001933574676513672,
C1=CC(C2=CCCCC=C2)=CC1,0,0,0.125,0.125,0.00021338462829589844,
CC1=CC(C)C(c2ccccc2)=C1,0,0,0.37735849056603776,0.37735849056603776,0.0002396106719970703,
CC1=CC=C1C1=CC=CC1,0,0,0.1206896551724138,0.1206896551724138,0.0001690387725830078,
C1=CCCC(c2ccccc2)C=1,0,0,0.2857142857142857,0.2857142857142857,0.0002269744873046875,
C1=CCCC(c2cc3ccc2-3)=C1,0,0,0.18032786885245902,0.18032786885245902,0.000255584716796875,
CC1C=C(C2=CCCC=C2)C=CCC1,0,0,0.11594202898550725,0.11594202898550725,0.00024390220642089844,
C1#CC(C2C=CC=CC2)=C1,0,0,0.1016949152542373,0.1016949152542373,0.00017499923706054688,
C1=CCC(c2ccccc2)C1,0,0,0.3018867924528302,0.3018867924528302,0.0002067089080810547,
Cc1ccc(C2=CC=CC2C)cc1,0,0,0.23728813559322035,0.23728813559322035,0.00023555755615234375,
C1=CC(c2ccccc2)=CCCC1,0,0,0.3888888888888889,0.3888888888888889,0.0002472400665283203,
C1=CC=CCC=1c1ccccc1,30,13,0.4117647058823529,0.4117647058823529,0.00022292137145996094,
CC1=C(c2ccccc2)C(C)CC=C1,0,0,0.35714285714285715,0.35714285714285715,0.0002372264862060547,
CC1=CC=CC1C1=CC#C1,0,0,0.10344827586206896,0.10344827586206896,0.00017261505126953125,
CC1=CCCC1c1ccccc1,0,0,0.2909090909090909,0.2909090909090909,0.00023317337036132812,
CC1=CCC=C(C2=CC=CC2)C=C1,0,0,0.13846153846153847,0.13846153846153847,0.00022292137145996094,
CC1=CCC=C=C1c1ccccc1,0,0,0.37037037037037035,0.37037037037037035,0.0002357959747314453,
CC=CCc1ccc2cc1-2,0,0,0.14035087719298245,0.14035087719298245,0.00019598007202148438,
Cc1ccc(C2=CC=C2)c(C)c1,0,0,0.1694915254237288,0.1694915254237288,0.00022292137145996094,
CC1C=CCCC1c1ccccc1,0,0,0.27586206896551724,0.27586206896551724,0.00022673606872558594,
Cc1cccc2c1C2C,0,0,0.1509433962264151,0.1509433962264151,0.00016951560974121094,
C1#CCC(C2=CC2)=CC=C1,0,0,0.1016949152542373,0.1016949152542373,0.0001690387725830078,
C1=CC(C2=CC3C=C23)C=C1,0,0,0.13793103448275862,0.13793103448275862,0.00017833709716796875,
CC1=CC=CC(C2=CC2C)=CC1,0,0,0.11290322580645161,0.11290322580645161,0.00020623207092285156,
CC1C=c2c(c3ccc2cc3)=C1,0,0,0.2033898305084746,0.2033898305084746,0.00028514862060546875,
C1=CCC(C2=CCC=C2)=CC1,0,0,0.13114754098360656,0.13114754098360656,0.00018596649169921875,
C1=C2CCC=1c1ccccc12,0,0,0.21052631578947367,0.21052631578947367,0.00023651123046875,
CC1C=C2C=C1c1ccccc12,0,0,0.24561403508771928,0.24561403508771928,0.00024819374084472656,
c1cc2c3cc1c1c2C3C1,0,0,0.11864406779661017,0.11864406779661017,0.0002765655517578125,
C1=CCC=CC(C2=CCCCCC2)=C1,0,0,0.11428571428571428,0.11428571428571428,0.0002372264862060547,
C1=CC=C(C2=CC=CCCC2)C=1,0,0,0.125,0.125,0.0002033710479736328,
C1=CC(c2ccccc2)CCC1,0,0,0.2857142857142857,0.2857142857142857,0.00022649765014648438,
CC1=CC(C2=CC(C)C=C2)=CCC=C1,0,0,0.13432835820895522,0.13432835820895522,0.00023055076599121094,
Cc1ccccc1C1=CC(C)C=C1,0,0,0.25862068965517243,0.25862068965517243,0.00024056434631347656,
C1=C(Cc2ccccc2)C1,0,0,0.32653061224489793,0.32653061224489793,0.00019216537475585938,
CC1C=C1C1=CCCCC=C1,0,0,0.09836065573770492,0.09836065573770492,0.00018978118896484375,
CC1C=CC1C1=CC=CC1,0,0,0.1016949152542373,0.1016949152542373,0.00016736984252929688,
C1=CCC(c2ccccc2)=CCC1,0,0,0.3888888888888889,0.3888888888888889,0.0002446174621582031,
c1cccc(C2=CCCC2)c#1,0,0,0.13114754098360656,0.13114754098360656,0.00021886825561523438,
C1=CCC=C(C2=CCCC=CC2)C=C1,0,0,0.14705882352941177,0.14705882352941177,0.00023508071899414062,
C1=CCCCCC(C2=CCC=CC2)=C1,0,0,0.11428571428571428,0.11428571428571428,0.00023937225341796875,
CC1CC=CC(c2ccccc2)=CC1,0,0,0.375,0.375,0.0002562999725341797,
CC1CC=C=C=C1c1ccccc1,0,0,0.34545454545454546,0.34545454545454546,0.000244140625,
Cc1cc2c3ccccc3c1=2,0,0,0.23636363636363636,0.23636363636363636,0.00024771690368652344,
C1=CC(C2=CC2)=CCCC1,0,0,0.1016949152542373,0.1016949152542373,0.0001659393310546875,
C1=CC=1c1ccccc1,18,15,0.4418604651162791,0.4418604651162791,0.0001709461212158203,
CC1C=CC(c2ccc3cc2-3)=C1,0,0,0.18333333333333332,0.18333333333333332,0.0002560615539550781,
CC1CC=CC=C1C1C=CC=C1,0,0,0.12698412698412698,0.12698412698412698,0.00020623207092285156,
CC1C=CC(C2=CC=CCC2)=CC1,0,0,0.12121212121212122,0.12121212121212122,0.00022363662719726562,
C1=CCC(CC2=C3C=C32)=C1,0,0,0.1016949152542373,0.1016949152542373,0.00018715858459472656,
C1=CCC(C2=CCCC2)=C1,0,0,0.1,0.1,0.00016427040100097656,
C=Cc1ccccc1,0,0,0.3111111111111111,0.3111111111111111,0.00014090538024902344,
CC=CCc1ccccc1C,0,0,0.21818181818181817,0.21818181818181817,0.0001842975616455078,
CC12C=C(C1)c1cccc2c1,0,0,0.21818181818181817,0.21818181818181817,0.00024580955505371094,
CC1=CC(c2ccccc2)=C=CC1,0,0,0.37037037037037035,0.37037037037037035,0.0002307891845703125,
CC1C=CC(C2=CC=CC2)=C1,0,0,0.13333333333333333,0.13333333333333333,0.00018668174743652344,
CC1C=C1C1C=CC=CC1,0,0,0.10344827586206896,0.10344827586206896,0.00017333030700683594,
C=C1C2=C1c1ccccc12,0,0,0.22641509433962265,0.22641509433962265,0.00021076202392578125,
CC12C=C1c1cccc2c1,0,0,0.22641509433962265,0.22641509433962265,0.0002079010009765625,
CC1C#CC(c2ccccc2)=C1,0,0,0.36538461538461536,0.36538461538461536,0.00022792816162109375,
C1=CCC(C2=C3C=CC32)=C1,0,0,0.1206896551724138,0.1206896551724138,0.00017213821411132812,
C1=CCCC(C2=CCCC=C2)C=C1,0,0,0.11940298507462686,0.11940298507462686,0.0002186298370361328,
Cc1cccc(C2=C=CC=CC2)c1,0,0,0.23333333333333334,0.23333333333333334,0.0002307891845703125,
C1=CCCC(C2=CCC=C2)C=C1,0,0,0.125,0.125,0.00020456314086914062,
CC1=CC(C2=CC=CCC=C2C)=C1,0,0,0.125,0.125,0.00022459030151367188,
C1=C(c2cccc3c2C3)CC1,0,0,0.15254237288135594,0.15254237288135594,0.00022077560424804688,
CC1(c2ccccc2)C=CC=C1,0,0,0.33962264150943394,0.33962264150943394,0.00021219253540039062,
CC1C=C1Cc1ccccc1,0,0,0.3137254901960784,0.3137254901960784,0.00020551681518554688,
CC1=CC=C1C1=CCC=CC=C1,0,0,0.14516129032258066,0.14516129032258066,0.0002040863037109375,
CC1C=CC(Cc2ccccc2)=C1,0,0,0.32142857142857145,0.32142857142857145,0.00023102760314941406,
CC1=CC(C)C(C2=CCC=C2)=C1,0,0,0.1111111111111111,0.1111111111111111,0.00020241737365722656,
CC=C1C=CC2=C=CC=C21,0,0,0.1016949152542373,0.1016949152542373,0.00017642974853515625,
CC1=CCC=C1c1ccccc1,0,0,0.39215686274509803,0.39215686274509803,0.00021457672119140625,
CC1C=CCC(c2ccccc2)=CC1,0,0,0.375,0.375,0.00025343894958496094,
C=C(C=CC)c1ccccc1,0,0,0.2641509433962264,0.2641509433962264,0.0001804828643798828,
C1=CC2c3ccc(cc3)CC12,0,0,0.21052631578947367,0.21052631578947367,0.0002543926239013672,
CC1=C(c2ccccc2)C=C1,8,9,0.4166666666666667,0.4166666666666667,0.00019979476928710938,
CCC1C=C(c2ccccc2)C1,0,0,0.37254901960784315,0.37254901960784315,0.00021576881408691406,
C1=C=C(C2=C3C=C32)C=CC=1,0,0,0.1016949152542373,0.1016949152542373,0.0001850128173828125,
CC=C1c2cccc(c2)CC1C,0,0,0.1864406779661017,0.1864406779661017,0.00024318695068359375,
C1=C2C=C12,9,21,0.0975609756097561,0.0975609756097561,9.512901306152344e-05,
CC1C=CC(C2=CCC=C2)=C1,0,0,0.13333333333333333,0.13333333333333333,0.0001842975616455078,
CC1=C=CC=C1c1ccccc1,0,0,0.39215686274509803,0.39215686274509803,0.00022649765014648438,
CCC1C=CC(c2ccccc2)=C1,0,0,0.39622641509433965,0.39622641509433965,0.00023674964904785156,
C1=C=C(C2=CCC2)C=CC=1,0,0,0.1016949152542373,0.1016949152542373,0.0001690387725830078,
C1=CC(c2ccc3cc2-3)=CC1,0,0,0.1896551724137931,0.1896551724137931,0.0002205371856689453,
Cc1ccccc1C1=CCC=C1,0,0,0.26785714285714285,0.26785714285714285,0.00022745132446289062,
C=C1C=C1C1=CC=CCCC1,0,0,0.09836065573770492,0.09836065573770492,0.00018930435180664062,
CC1CC2=C(c3ccccc3)C=C21,0,0,0.34545454545454546,0.34545454545454546,0.0002589225769042969,
CC1C=C(C2=CCC=C2)C1,0,0,0.10344827586206896,0.10344827586206896,0.00016021728515625,
Cc1cc(C)cc(C2=CC=C2)c1,0,0,0.15,0.15,0.0002224445343017578,
Cc1ccccc1CC1=CC=CCC1,0,0,0.24193548387096775,0.24193548387096775,0.0002586841583251953,
CC1=CC=CCCC1C1=CC1,0,0,0.09836065573770492,0.09836065573770492,0.00019741058349609375,
C1=CCC(Cc2ccccc2)=C1,0,0,0.3333333333333333,0.3333333333333333,0.00022554397583007812,
C1=CC=CCC=1C1=CC=CC=CC1,0,0,0.15384615384615385,0.15384615384615385,0.00022077560424804688,
CC1=CC(C2=CC=C=C=C2)=C1,0,0,0.11666666666666667,0.11666666666666667,0.00019359588623046875,
