step,error
0,No more individual to be mutated
1,C (Mutation error)
1,No more individual to be mutated
2,CCC (Mutation error)
2,C (Mutation error)
2,No more individual to be mutated
3,C=C (Mutation error)
3,CCC (Mutation error)
3,CC (Mutation error)
3,C (Mutation error)
3,No more individual to be mutated
3,No replacement occured
4,CC (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
5,C=C (Mutation error)
5,CC (Mutation error)
5,No more individual to be mutated
6, (Mutation error)
6,C1CC1 (Mutation error)
6,C=C (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
7,C#C (Mutation error)
7,CCCCC (Mutation error)
7,C=C(C)CC (Mutation error)
7,CCCC(C)C (Mutation error)
7, (Mutation error)
7,C=CCC (Mutation error)
7,C=CC (Mutation error)
7,C=C (Mutation error)
7,CCC (Mutation error)
7,CC (Mutation error)
7,C (Mutation error)
7,No more individual to be mutated
8, (Mutation error)
8,CC (Mutation error)
8,CCC (Mutation error)
8,C=C (Mutation error)
8,C1CC1 (Mutation error)
8,C1#CC1 (Mutation error)
8,CC1C#C1 (Mutation error)
8,C#C (Mutation error)
9,CC1=CC1 (Mutation error)
9,C=C1CC1 (Mutation error)
9,C1CC1 (Mutation error)
9, (Mutation error)
9,C=CC (Mutation error)
9,C=C (Mutation error)
9,CCC (Mutation error)
9,CC (Mutation error)
9,C=C(C)C (Mutation error)
9,C#C (Mutation error)
9,C=C(C)CC (Mutation error)
9,CCCCC (Mutation error)
9,CC(C)C (Mutation error)
9,CC1C#CC1 (Mutation error)
10,C1=CC=1 (Mutation error)
10,C1=CC1 (Mutation error)
10,C1#CC2C=C12 (Mutation error)
10,C1#CC2CC=C1C2 (Mutation error)
10,C=C1CC1 (Mutation error)
10,CCCC (Mutation error)
10,C=C(C)CC (Mutation error)
10,C1#CCC1 (Mutation error)
10,C=C(C)C (Mutation error)
10, (Mutation error)
10,C#C (Mutation error)
10,C1#CC1 (Mutation error)
10,C1CC1 (Mutation error)
10,C=CC (Mutation error)
10,C=C (Mutation error)
10,CCC (Mutation error)
10,CC (Mutation error)
11,C1=CC1 (Mutation error)
11,CC1=CC1 (Mutation error)
11,C=C1C#CC1C (Mutation error)
11,CC=C1C#CC1 (Mutation error)
11,C#C (Mutation error)
11,C=CCCC (Mutation error)
12,C=C1C=C1C (Mutation error)
12,C1=CC1 (Mutation error)
12,CC1=CC1 (Mutation error)
13,C=C1C=C1C (Mutation error)
13,C=C1C=CC1 (Mutation error)
13,C1=CC1 (Mutation error)
13,C1=CC=1 (Mutation error)
13,CC1=CC1 (Mutation error)
13,C1#CC2C=C12 (Mutation error)
13,CCC1=C=CC1 (Mutation error)
13,CCC1C=CC1 (Mutation error)
13,C1#CC2CC=C1C2 (Mutation error)
14,C=C1C=CC1 (Mutation error)
14,C1=CC=1 (Mutation error)
14,CC1=CC1 (Mutation error)
14,C1=CCC=1 (Mutation error)
14,CC1C=C1 (Mutation error)
14,C1#CC2C=C12 (Mutation error)
14,CCCC1=C=C1 (Mutation error)
15,C=C1C=C1 (Mutation error)
15,C=C1C=CC1 (Mutation error)
15,C1=CC1 (Mutation error)
15,C1=CC=1 (Mutation error)
15,CC1=CC1 (Mutation error)
15,C1=CCC1 (Mutation error)
15,CC1C=CC1 (Mutation error)
15,CC1=C=CC1 (Mutation error)
15,CCC1C=C1 (Mutation error)
15,CC1(C)C=CC1 (Mutation error)
16,C=C1C=C1 (Mutation error)
16,C=C1C=C1C (Mutation error)
16,C=C1C=C1CC (Mutation error)
16,C1=CCC=1 (Mutation error)
16,CC1C=C1 (Mutation error)
16,CC1=C=C1 (Mutation error)
16,C1=CCC1 (Mutation error)
16,CC1=CC1 (Mutation error)
17,C1=C2C=C12 (Mutation error)
17,C=C1C=C1 (Mutation error)
17,C=C1C=CC1 (Mutation error)
17,C1=CC=1 (Mutation error)
17,C1=CC1 (Mutation error)
17,C1=C2CC=12 (Mutation error)
17,C1=CCC1 (Mutation error)
17,CC1C=C1 (Mutation error)
17,CC1=CC1C (Mutation error)
17,CC1=C(C)C1 (Mutation error)
17,CC1=C=CC1 (Mutation error)
18,C=C1C=C1 (Mutation error)
18,C=C1C=C1C (Mutation error)
18,C=C1C=CC1 (Mutation error)
18,C1=CC=1 (Mutation error)
18,C1=CC1 (Mutation error)
18,C1=C2CC=12 (Mutation error)
18,C1=CCC1 (Mutation error)
18,C1=CCC=1 (Mutation error)
18,CC1C=C1 (Mutation error)
18,CC1=C=C1 (Mutation error)
18,CC12C=C1C2 (Mutation error)
18,CC1=C(C)C1 (Mutation error)
18,CC1C=CC1 (Mutation error)
18,CC1=C=CC1 (Mutation error)
19,C=C1C=C1 (Mutation error)
19,C=C1C=C1C (Mutation error)
19,C=C1C=C1CC (Mutation error)
19,C=C1CC=C1C (Mutation error)
19,CC=C1C=CC1 (Mutation error)
19,C1=CC=1 (Mutation error)
19,C1=CC1 (Mutation error)
19,CC1C=C1 (Mutation error)
19,CC1=C=C1 (Mutation error)
19,CC1=CC1 (Mutation error)
19,C1=C2CC=12 (Mutation error)
19,C1=CCC=1 (Mutation error)
19,CC1(C)C=C1 (Mutation error)
19,CC1=C(C)C1 (Mutation error)
19,CC1=CC1C (Mutation error)
19,CC1=C=CC1 (Mutation error)
20,CC1=C2C=C12 (Mutation error)
20,CC=C1C=CC1 (Mutation error)
20,C=C1CC=C1CC (Mutation error)
20,C1=CC1 (Mutation error)
20,C1=CCC=1 (Mutation error)
20,CC1C=C1 (Mutation error)
20,CC1=CC1 (Mutation error)
20,CC1=C=C1 (Mutation error)
20,C1=CCC1 (Mutation error)
20,CC1(C)C=C1 (Mutation error)
20,C1=C2CC1C2 (Mutation error)
21,C1=C2C=C12 (Mutation error)
21,C=C1C=C1 (Mutation error)
21,C=C1C=CC1 (Mutation error)
21,C=C1C=C1CCC (Mutation error)
21,C1=CC1 (Mutation error)
21,C1=CC=1 (Mutation error)
21,CC1C=C1 (Mutation error)
22,C1=C2C=C12 (Mutation error)
22,C1=C2C3=CC123 (Mutation error)
22,C=C1C=C1 (Mutation error)
22,CC=C1C=C1 (Mutation error)
22,C=C1CC=C1C (Mutation error)
22,C=C1C=C1CC (Mutation error)
22,CCC1=C2C=C21 (Mutation error)
22,C=C1C=C1CCC (Mutation error)
22,C=C1CC=C1CC (Mutation error)
23,C1=C2C=C12 (Mutation error)
23,C=C1C=C1 (Mutation error)
23,C=C1C=C1C (Mutation error)
23,C=C1C=CC1 (Mutation error)
23,CC1=C2C=C12 (Mutation error)
23,CC=C1C=C1 (Mutation error)
23,C=C1CC=C1C (Mutation error)
24,C1=C2C=C12 (Mutation error)
24,C1=C2CC3(C=C23)C1 (Mutation error)
24,C=C1C=C1 (Mutation error)
24,CC1=C2C=C12 (Mutation error)
24,C=C1CC=C1C (Mutation error)
25,C1=C2C=C12 (Mutation error)
25,C1=CC2CC=C12 (Mutation error)
25,C1=C2C3=CC23C1 (Mutation error)
25,C=C1C=C1 (Mutation error)
25,C=C1C=C1C (Mutation error)
25,C=C1C2=CC12 (Mutation error)
25,CC=C1C=C1 (Mutation error)
25,CC=C1C=C1C (Mutation error)
25,C=C1C=C(C)C1 (Mutation error)
25,CC(C)=C1C=C1 (Mutation error)
25,CCC1=C2C=C21 (Mutation error)
26,C1=C2CC13C=C23 (Mutation error)
26,C1=CC2CC=C12 (Mutation error)
26,C1=C2C3=CC23C1 (Mutation error)
26,CC1C2=CCC1=C2 (Mutation error)
26,C=C1C=C1 (Mutation error)
26,C=C1C=C1C (Mutation error)
26,CC1=C2C=C12 (Mutation error)
26,CC=C1C=C1 (Mutation error)
26,CC(C)=C1C=C1 (Mutation error)
27,C1=C2CC13C=C23 (Mutation error)
27,C1=CC2CC=C12 (Mutation error)
27,CC1C=C2CC13C=C23 (Mutation error)
27,C=C1C=C1 (Mutation error)
27,C=C1C2=CC12 (Mutation error)
27,C=C1C=C=C1 (Mutation error)
27,C=C1C=CC1 (Mutation error)
28,C1=C2C=C1C2 (Mutation error)
28,C1=CC12C=C2 (Mutation error)
28,C1=C2C3=CC123 (Mutation error)
28,C1=C2C=C2C1 (Mutation error)
28,C1=C2C=C(C1)C2 (Mutation error)
28,C1=C2CC3=CC123 (Mutation error)
28,C1=C2CC3(C=C23)C1 (Mutation error)
28,C=C1C=C1 (Mutation error)
28,CC1=C2C=C12 (Mutation error)
28,C=C1C=C=C1 (Mutation error)
29,C1=CC=C1 (Mutation error)
29,C1=C2C=C12 (Mutation error)
29,C1=CC12C=C2 (Mutation error)
29,C1=CC2(C=C2)C1 (Mutation error)
30,C1=C2C=C12 (Mutation error)
30,C1=CC=C1 (Mutation error)
30,C1=C2C=C1C2 (Mutation error)
30,C1=C2C3=CC123 (Mutation error)
30,C1=C2C=C2C1 (Mutation error)
30,C1=C2C3=CC23C1 (Mutation error)
30,CC1=CC=CC1 (Mutation error)
30,C1=C2C=C3C1C23 (Mutation error)
30,C1=CCCC=C1 (Mutation error)
31,c1cc2ccc1-2 (Mutation error)
31,C1=C2C=C12 (Mutation error)
31,C1=C2C=C1C2 (Mutation error)
31,C1=CC2=CC=12 (Mutation error)
31,C1=C2C=C2C1 (Mutation error)
31,C1=CC2CC=C12 (Mutation error)
32,C1=CC=C1 (Mutation error)
32,C1=C2C=C12 (Mutation error)
32,C1=C2C=C1C2 (Mutation error)
32,C1=CC12C=C2 (Mutation error)
32,C1=CC2=CC=12 (Mutation error)
32,CC1=CC=C1C (Mutation error)
32,C1=C2CC13C=C23 (Mutation error)
32,C1=CC2(C=C2)C1 (Mutation error)
32,C1=C2C3=CC23C1 (Mutation error)
33,c1cc2ccc1-2 (Mutation error)
33,C1=C2C=C12 (Mutation error)
33,C1=CC=C1 (Mutation error)
33,C1=C2C=C1C2 (Mutation error)
33,C1=C2C3=CC123 (Mutation error)
33,C1=C2C=C2C1 (Mutation error)
33,C1=CC2=CC=12 (Mutation error)
33,C1=CC2C=C12 (Mutation error)
34,C1=C2C=C12 (Mutation error)
34,C1=CC=C1 (Mutation error)
34,C1=C2C3=CC123 (Mutation error)
34,C1=CC12C=C2 (Mutation error)
34,C1=CC2C=C12 (Mutation error)
34,C1=CC2=CC=12 (Mutation error)
34,C1=C2C=C2C1 (Mutation error)
34,CC1=CC=C1C (Mutation error)
34,CC1=CC12C=C2 (Mutation error)
34,CCC1=CC=C1 (Mutation error)
34,CC1=CC=CC1 (Mutation error)
35,C1=CC=C1 (Mutation error)
35,C1=C2C=C12 (Mutation error)
35,C1=C2C=C1C2 (Mutation error)
35,CC1=CC=C1 (Mutation error)
35,C1=C2C3=CC123 (Mutation error)
35,C1=CC12C=C2 (Mutation error)
35,C1=CC2C=C12 (Mutation error)
35,C1=CC2=CC=12 (Mutation error)
35,CC1=C(C)C=C1 (Mutation error)
35,CC1=CC=C1C (Mutation error)
36,c1cc2ccc1-2 (Mutation error)
36,C1=C2C=C1C2 (Mutation error)
36,CC1=CC=C1 (Mutation error)
36,C1=C2C=C2C1 (Mutation error)
36,C1=CC2=CC=12 (Mutation error)
37,CCc1cc2ccc1-2 (Mutation error)
37,C1=C2C=C12 (Mutation error)
37,C1=C2C=C1C2 (Mutation error)
37,C1=C2C3=CC123 (Mutation error)
37,C1=CC2C=C12 (Mutation error)
