rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_mean,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_med,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_min,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_max,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00027298927307128906,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0006430149078369141,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.004044532775878906,0,0,13,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0065081119537353516,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.00990605354309082,0,0,7,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,0.015009403228759766,0,0,12,0,0,0,0,0
0.0019305019305019305,0.0,0.0,0.02702702702702703,0.006960523697806929,0.0019305019305019305,0.0,0.0,0.02702702702702703,0.006960523697806929,13,5,0.024080991744995117,0,0,22,0,0,0,0,0
0.0013513513513513514,0.0,0.0,0.02702702702702703,0.005890403977757667,0.0013513513513513514,0.0,0.0,0.02702702702702703,0.005890403977757667,19,6,0.03249716758728027,0,0,14,0,0,0,0,0
0.004599629480226495,0.0,0.0,0.05333333333333334,0.012386657989910435,0.004599629480226495,0.0,0.0,0.05333333333333334,0.012386657989910435,29,10,0.04488062858581543,0,0,9,0,0,0,0,0
0.00539777405822182,0.0,0.0,0.05333333333333334,0.013643119291957948,0.00539777405822182,0.0,0.0,0.05333333333333334,0.013643119291957948,39,10,0.05645346641540527,0,0,11,0,0,0,0,0
0.008301456214889051,0.0,0.0,0.05555555555555555,0.015738906746566094,0.008301456214889051,0.0,0.0,0.05555555555555555,0.015738906746566094,49,10,0.07370376586914062,0,0,23,0,0,0,0,0
