rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_mean,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_med,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_min,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_max,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00029349327087402344,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0006265640258789062,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0022673606872558594,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.004074573516845703,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.007122516632080078,0,0,7,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.01068115234375,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.016643047332763672,0,0,16,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,0.026092052459716797,0,0,31,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,0.04413104057312012,0,0,37,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,0.06980562210083008,0,0,18,0,0,0,0,0
0.0011904761904761904,0.0,0.0,0.02857142857142857,0.005709323242038952,0.0011904761904761904,0.0,0.0,0.02857142857142857,0.005709323242038952,23,7,0.08517789840698242,0,0,32,0,0,0,0,0
0.0016461379072176814,0.0,0.0,0.02857142857142857,0.006586091005262431,0.0016461379072176814,0.0,0.0,0.02857142857142857,0.006586091005262431,33,10,0.10412931442260742,0,0,47,0,0,0,0,0
0.0031873573276149435,0.0,0.0,0.029850746268656716,0.008908712102200834,0.0031873573276149435,0.0,0.0,0.029850746268656716,0.008908712102200834,43,10,0.12514781951904297,0,0,38,0,0,0,0,0
0.004776828142515926,0.0,0.0,0.03076923076923077,0.010701311587559085,0.004776828142515926,0.0,0.0,0.03076923076923077,0.010701311587559085,53,10,0.14714694023132324,0,0,49,0,0,0,0,0
0.007046834803489808,0.0,0.0,0.03076923076923077,0.012232383277972488,0.007046834803489808,0.0,0.0,0.03076923076923077,0.012232383277972488,63,10,0.16340351104736328,0,0,11,0,0,0,0,0
0.009393955931436309,0.0,0.0,0.0547945205479452,0.013932023317048212,0.009393955931436309,0.0,0.0,0.0547945205479452,0.013932023317048212,73,10,0.18103575706481934,0,0,19,0,0,0,0,0
0.011217735882455854,0.0,0.0,0.0547945205479452,0.0148447919421069,0.011217735882455854,0.0,0.0,0.0547945205479452,0.0148447919421069,83,10,0.1942133903503418,0,0,12,0,0,0,0,0
0.012371855459137248,0.0,0.0,0.0547945205479452,0.015372078787844213,0.012371855459137248,0.0,0.0,0.0547945205479452,0.015372078787844213,93,10,0.21318888664245605,0,0,29,0,0,0,0,0
0.013620279562115784,0.0,0.0,0.05714285714285714,0.016311523869262098,0.013620279562115784,0.0,0.0,0.05714285714285714,0.016311523869262098,103,10,0.23105692863464355,0,0,21,0,0,0,0,0
0.01509651296090079,0.0,0.0,0.05714285714285714,0.01685409607785041,0.01509651296090079,0.0,0.0,0.05714285714285714,0.01685409607785041,113,10,0.25215864181518555,0,0,21,0,0,0,0,0
