step,error
0,No more individual to be mutated
1,CC (Mutation error)
1,C (Mutation error)
1,No more individual to be mutated
1,No replacement occured
2,CC (Mutation error)
2,No more individual to be mutated
3, (Mutation error)
3,C (Mutation error)
3,No more individual to be mutated
4, (Mutation error)
4,CC (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
5,CCCC (Mutation error)
5, (Mutation error)
5,CC (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6,CCC (Mutation error)
6, (Mutation error)
6,CC (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
7,CCCCCC (Mutation error)
7,CCCC (Mutation error)
7, (Mutation error)
7,C (Mutation error)
7,No more individual to be mutated
8,C#C (Mutation error)
8,C=C (Mutation error)
8,CCCCCC (Mutation error)
8,C1CCC1 (Mutation error)
8, (Mutation error)
8,CC (Mutation error)
8,C (Mutation error)
8,No more individual to be mutated
9,CC (Mutation error)
9, (Mutation error)
9,CCCC (Mutation error)
9,CCC (Mutation error)
9,C=C (Mutation error)
10,C1CC1 (Mutation error)
10,CC (Mutation error)
10, (Mutation error)
10,CCCC (Mutation error)
10,CCC (Mutation error)
10,CCCCCC (Mutation error)
10,C=C (Mutation error)
10,C1CCCC1 (Mutation error)
10,C#C (Mutation error)
10,CC1CCCC1 (Mutation error)
10,CC(C)C (Mutation error)
10,CCCCC (Mutation error)
11,C1=CC=1 (Mutation error)
11,C1=CC1 (Mutation error)
11,CC1C=C1 (Mutation error)
11,C1=CCC=1 (Mutation error)
11,CC1=CC1 (Mutation error)
11,CCCC (Mutation error)
11, (Mutation error)
11,CC (Mutation error)
11,C1CCC1 (Mutation error)
11,CCCCCC (Mutation error)
11,C=C (Mutation error)
11,C#C (Mutation error)
11,CCC (Mutation error)
12,C1=CCC=C1 (Mutation error)
12,C1=CC1 (Mutation error)
12,CC1C=CC1 (Mutation error)
12,C1=CCCC1 (Mutation error)
12,C1=C2CC12 (Mutation error)
12,C1=C2CC2C1 (Mutation error)
13,C1=CC1 (Mutation error)
13,C1=CC=1 (Mutation error)
13,C1=CCC1 (Mutation error)
13,CC1C=C1 (Mutation error)
13,C1=CCCC1 (Mutation error)
13,C1=C2CC12 (Mutation error)
14,C1=CCC=C1 (Mutation error)
14,CC1=CCC=C1 (Mutation error)
14,C1=CC=1 (Mutation error)
14,C1=CCC=1 (Mutation error)
14,CC1C=C1 (Mutation error)
14,C1=CCC1 (Mutation error)
14,C1=CCCC=1 (Mutation error)
14,CCC1C=CC1 (Mutation error)
14,CCC1(C)C=CC1 (Mutation error)
14,CC1=CC1 (Mutation error)
14,CC1=C=CC1 (Mutation error)
14,CC1=CCC1 (Mutation error)
15,C1=CC=1 (Mutation error)
15,C1=CC1 (Mutation error)
15,CC1C=C1 (Mutation error)
15,CC1C=CC1 (Mutation error)
15,C1=CCCC=1 (Mutation error)
15,CCC1C=CC1 (Mutation error)
16,C1=CCC=C1 (Mutation error)
16,C1=CC=1 (Mutation error)
16,CC1C=C1 (Mutation error)
16,C1=CCC=1 (Mutation error)
16,CC1C=CC1 (Mutation error)
16,CCC1C=C1 (Mutation error)
16,C1=CCCC1 (Mutation error)
16,CCC1(C)C=C1 (Mutation error)
16,CCC1C=CC1 (Mutation error)
17,CC1C=CCC=C1 (Mutation error)
17,C1=CC1 (Mutation error)
17,C1=CC=1 (Mutation error)
17,C1=C2C=C12 (Mutation error)
17,C1=CCC1 (Mutation error)
17,CC1C=C1 (Mutation error)
17,CC1C=CC1 (Mutation error)
17,CCC1C=C1 (Mutation error)
17,C1=CCCC1 (Mutation error)
17,C1=CCCC=1 (Mutation error)
17,CC1C=CC1C (Mutation error)
17,CCC1C=CC1 (Mutation error)
18,C1=CC=C1 (Mutation error)
18,C1=CC1 (Mutation error)
18,C1=CC=1 (Mutation error)
18,CC1C=C1 (Mutation error)
18,C1=C=CC=1 (Mutation error)
18,C1#CC=C1 (Mutation error)
18,C1=C2C=C12 (Mutation error)
18,CC1(C)C=C1 (Mutation error)
18,CC1(C)C=CC1 (Mutation error)
19,C1=CC=C1 (Mutation error)
19,C1=CCC=C1 (Mutation error)
19,CC1C=CCC=C1 (Mutation error)
19,C1=CC=1 (Mutation error)
19,C1=CC1 (Mutation error)
19,C1#CC=C1 (Mutation error)
19,C1=C2C=C12 (Mutation error)
19,C1=CCC1 (Mutation error)
19,CC1(C)C=C1 (Mutation error)
19,CCC1C=C1 (Mutation error)
19,C1=CC12CC2 (Mutation error)
19,CC1(C)C=CC1 (Mutation error)
19,C1=CCCC1 (Mutation error)
20,C1=CC=C1 (Mutation error)
20,CC1=CCC=C1 (Mutation error)
20,C1=CC1 (Mutation error)
20,C1=CC=1 (Mutation error)
20,CC1=CCC=CC1 (Mutation error)
20,C1=CCC=1 (Mutation error)
20,C1=C2C=C12 (Mutation error)
20,CC1C=C1 (Mutation error)
20,C1=CCC1 (Mutation error)
21,C1=CC2(C=C2)C1 (Mutation error)
21,CC1C=CCC=C1 (Mutation error)
21,C1=CC1 (Mutation error)
21,C1=CC=1 (Mutation error)
21,CC1C=C1 (Mutation error)
21,C1#CC=C1 (Mutation error)
21,C1=CCC1 (Mutation error)
21,C1=C=CC=1 (Mutation error)
21,C1=CCC=1 (Mutation error)
22,C1=CC=C1 (Mutation error)
22,C1=CC2(C=C2)C1 (Mutation error)
22,CC1=CCC=C1 (Mutation error)
22,CC1=CC2(C=C2)C1 (Mutation error)
22,C1=CC=1 (Mutation error)
22,C1=CC1 (Mutation error)
22,CC1=CCC=CC1 (Mutation error)
22,CC1=CC2(C=C2)C1C (Mutation error)
22,C1=CCC1 (Mutation error)
22,C1#CC=C1 (Mutation error)
22,CC1C=C1 (Mutation error)
22,C1=CCC=1 (Mutation error)
23,C1=CC=C1 (Mutation error)
23,C1=CC12C=C2 (Mutation error)
23,C1=CCC=C1 (Mutation error)
23,CC1=CC12C=C2 (Mutation error)
23,CC1=CC2(C=C2)C1 (Mutation error)
23,C1=CC1 (Mutation error)
23,C1=CC=1 (Mutation error)
23,CC1=CCCC=C1 (Mutation error)
23,CC1=CCC=CC1 (Mutation error)
23,CCC1=CC2(C=C2)C1 (Mutation error)
23,CC1=CC(C)C=CC1 (Mutation error)
23,C1#CC=C1 (Mutation error)
23,C1=C=CC=1 (Mutation error)
23,C1=CCC=1 (Mutation error)
23,C1=CCC1 (Mutation error)
23,CC1C=C1 (Mutation error)
23,CC1(C)C=C1 (Mutation error)
24,C1=CC=C1 (Mutation error)
24,C1=CCC=C1 (Mutation error)
25,C1=CC=C1 (Mutation error)
25,C1=CC12C=C2 (Mutation error)
25,C1=CCC=C1 (Mutation error)
25,CC1C=CC12C=C2 (Mutation error)
25,CC1C=CCC=C1 (Mutation error)
25,CC1=CC2(C=C2)C1 (Mutation error)
26,C1=CC=C1 (Mutation error)
26,C1=CC12C=C2 (Mutation error)
26,C1=CC2(C=C2)C1 (Mutation error)
26,CC1C=CC=CC1 (Mutation error)
26,CCC1C=CCC=C1 (Mutation error)
26,CCC1=CC=C1 (Mutation error)
26,CC1=CC=CC1 (Mutation error)
27,C1=CC=C1 (Mutation error)
27,C1=CC12C=C2 (Mutation error)
27,C1=CCC=C1 (Mutation error)
27,CC1C=CC=CC1 (Mutation error)
27,CC1=CC=C1 (Mutation error)
27,CCC1=CC=C1 (Mutation error)
27,CC1=CC=C=C1 (Mutation error)
27,C1=CC23C=C2C13 (Mutation error)
27,CC1=CCC=C1 (Mutation error)
27,CC1=CC2(C=C2)C1 (Mutation error)
27,CC1=CC12C=CC2 (Mutation error)
27,C1=CC1 (Mutation error)
28,C1=CC=C1 (Mutation error)
28,CC1=CC=C1 (Mutation error)
28,CC1=CC12C=C2 (Mutation error)
28,CC1=C=CC=C1 (Mutation error)
28,C1=CC23C=C2C13 (Mutation error)
28,CC1=CC=C=C1 (Mutation error)
29,C1=CC=C1 (Mutation error)
29,C1=CC12C=C2 (Mutation error)
29,C1=CC2(C=CC2)C1 (Mutation error)
29,CC1C=CC12C=C2 (Mutation error)
29,C=C1C=CCC=C1 (Mutation error)
29,CC1C=CCC=C1 (Mutation error)
29,CC1=CC=C1 (Mutation error)
29,CCC1=CC=C1 (Mutation error)
30,C1=CC=C1 (Mutation error)
30,C1=CC12C=C2 (Mutation error)
30,C1=CC2(C=C2)C1 (Mutation error)
30,CC1C=CC=CC1 (Mutation error)
30,CC1C=CCC=C1 (Mutation error)
30,CC1(C)C=CC=CC1 (Mutation error)
30,CC1=CC12C=C2 (Mutation error)
30,CCCC1C=CCC=C1 (Mutation error)
30,CCC1=CC=C1 (Mutation error)
31,C1=CC=C1 (Mutation error)
31,C1=CC12C=C2 (Mutation error)
31,C1=CCC=C1 (Mutation error)
31,C1=CC2(C=C2)C1 (Mutation error)
31,CC1C=CC=C1 (Mutation error)
32,C1=CC=C1 (Mutation error)
32,C1=CC12C=C2 (Mutation error)
32,C1=CCC=C1 (Mutation error)
32,C1=CC2(C=C2)C1 (Mutation error)
32,CC1C=CC=C1 (Mutation error)
32,C1=CC12C1=CC2=C1 (Mutation error)
32,C1=CCCC=C1 (Mutation error)
32,CC1C=CC12C=C2 (Mutation error)
32,CC1C=CC=CC1 (Mutation error)
32,CCC1C=CC12C=C2 (Mutation error)
32,CCC1C=CCC=C1 (Mutation error)
32,CCCC1C=CCC=C1 (Mutation error)
32,CC1=CC12C=C2 (Mutation error)
32,CCC1=CC=C1 (Mutation error)
32,C=CC1=CC=C1 (Mutation error)
32,CC1=CC=C=C1 (Mutation error)
33,C1=CC=C1 (Mutation error)
33,C1=CC12C=C2 (Mutation error)
33,C1=CCC=C1 (Mutation error)
33,C1=CC2(C=C2)C1 (Mutation error)
33,CC1C=CC=C1 (Mutation error)
33,C1=CC=CCC=1 (Mutation error)
33,C1=CCCC=C1 (Mutation error)
33,CC1(C)C=CC=CC1 (Mutation error)
33,CC1=CC=C1 (Mutation error)
34,C1=CC=C1 (Mutation error)
34,C1=CC12C=C2 (Mutation error)
34,C1=CC=CC=1 (Mutation error)
34,C1=CCC=C1 (Mutation error)
34,C1=CCCC=C1 (Mutation error)
34,C1=CCC=CC1 (Mutation error)
34,C=C1C=CCC=C1 (Mutation error)
35,C1=CC=C1 (Mutation error)
35,C1=CCC=C1 (Mutation error)
35,C1=CC=CC=1 (Mutation error)
35,C1=CCC=CC1 (Mutation error)
35,CC1(C)C=CC=C1 (Mutation error)
35,C=C1C=CCC=C1 (Mutation error)
36,C1=CC=C1 (Mutation error)
36,C1=CCC=C1 (Mutation error)
36,CC1C=CC=C1 (Mutation error)
36,C1=CC12C1=CC2=C1 (Mutation error)
36,C1=CC2(C=CC2)C1 (Mutation error)
36,CC1C=CC12C=C2 (Mutation error)
36,C=C1C=CCC=C1 (Mutation error)
37,C1=CC=C1 (Mutation error)
37,C1=CC12C=C2 (Mutation error)
37,C1=CC=CC=1 (Mutation error)
37,C1=CCC=C1 (Mutation error)
37,C1=CC2(C=C2)C1 (Mutation error)
37,CC1C=CC=C1 (Mutation error)
37,C1=CC=CCC=1 (Mutation error)
37,C1=CC12C1=CC2=C1 (Mutation error)
37,C1=CC2(C=CC2)C1 (Mutation error)
37,C=C1C=CCC=C1 (Mutation error)
37,CC1C=CCC=C1 (Mutation error)
38,C1=CC=C1 (Mutation error)
38,C1=CC12C=C2 (Mutation error)
38,C1=CC=CC=1 (Mutation error)
38,C1=CC2(C=C2)C1 (Mutation error)
38,C1=CCC=CC1 (Mutation error)
38,C1=CCCC=C1 (Mutation error)
38,CC1C=CC=CC1 (Mutation error)
38,CC1C=CCC=C1 (Mutation error)
39,C1=CC=C1 (Mutation error)
39,C1=CC12C=C2 (Mutation error)
39,C1=CC2(C=C2)C1 (Mutation error)
39,C1=CCCC=C1 (Mutation error)
39,C1=CC12C1=CC2=C1 (Mutation error)
40,C1=CC=C1 (Mutation error)
40,C1=CC12C=C2 (Mutation error)
40,C1=CC2=CC2C=C1 (Mutation error)
40,C1=CCC=C1 (Mutation error)
40,C1=CC=CC=1 (Mutation error)
40,C1=CC2=CC2C=CC1 (Mutation error)
40,C1=CC2(C=C2)C1 (Mutation error)
40,C1=CCC=CC1 (Mutation error)
40,C1=CC12C1=CC2=C1 (Mutation error)
40,CC1(C)C=CC=C1 (Mutation error)
40,CC1C=CC12C=C2 (Mutation error)
40,CC1C=CC=CC1 (Mutation error)
41,C1=CC=C1 (Mutation error)
41,C1=CCC=C1 (Mutation error)
41,C1=CC2(C=C2)C1 (Mutation error)
41,C1=CCCC=C1 (Mutation error)
41,CC1(C)C=CC=C1 (Mutation error)
42,C1=CC=C1 (Mutation error)
42,C1=CC12C=C2 (Mutation error)
42,C1=CC2=CC2C=CC1 (Mutation error)
42,C1=CC2(C=C2)C1 (Mutation error)
42,C=C1C=CC=C1 (Mutation error)
42,C1=CC12C1=CC2=C1 (Mutation error)
42,C1=CC2(C=1)C=CC2 (Mutation error)
43,C1=CC=C1 (Mutation error)
43,C1=CC12C=C2 (Mutation error)
43,C1=CC2=CC2C=C1 (Mutation error)
43,C1=CC=CC=1 (Mutation error)
43,C1=CCC=C1 (Mutation error)
43,C1=CC2=CC2C=CC1 (Mutation error)
43,C1=CC2(C=C2)C1 (Mutation error)
43,C=C1C=CC=C1 (Mutation error)
43,CC1C=CC=C1 (Mutation error)
43,C1=CCC=CC1 (Mutation error)
43,C1=CCCC=C1 (Mutation error)
43,CC1(C)C=CC=C1 (Mutation error)
43,C=C1C=CC=CC1 (Mutation error)
43,CC1C=CC=CC1 (Mutation error)
43,CC1C=C=CC=C1 (Mutation error)
43,C1=CC=CCCC=1 (Mutation error)
44,C1=CC=C1 (Mutation error)
44,C1=CC12C=C2 (Mutation error)
44,C1=CCC=C1 (Mutation error)
44,C1=CC=CC=1 (Mutation error)
44,C1=CC2=CC2C=CC1 (Mutation error)
44,C1=CCCC=C1 (Mutation error)
44,C1=CCC=CC1 (Mutation error)
44,CC1C=CC12C=C2 (Mutation error)
45,C1=CC=C1 (Mutation error)
45,C1=CC12C=C2 (Mutation error)
45,C1=CC2=CC2C=C1 (Mutation error)
45,C1=CCC=C1 (Mutation error)
45,C1=CC2=CC2C=CC1 (Mutation error)
45,CC1(C)C=CC=C1 (Mutation error)
46,C1=CC=C1 (Mutation error)
46,C1=CC12C=C2 (Mutation error)
46,C1=CC=CC=1 (Mutation error)
46,C1=CCC=C1 (Mutation error)
46,CC1C=CC=C1 (Mutation error)
46,C1=CC12C1=CC2=C1 (Mutation error)
46,C1=CCCC=C1 (Mutation error)
46,CC1(C)C=CC=C1 (Mutation error)
46,CC1C=CC12C=C2 (Mutation error)
46,CC1C=CC=CC1 (Mutation error)
47,C1=CC=C1 (Mutation error)
47,C1=CC12C=C2 (Mutation error)
47,C1=CC2=CC2C=C1 (Mutation error)
47,C1=CC=CC=1 (Mutation error)
47,C1=CCC=C1 (Mutation error)
47,C1=CC2=CC2C=CC1 (Mutation error)
47,C1=CC2(C=C2)C1 (Mutation error)
47,CC1C=CC=C1 (Mutation error)
47,C1=CCC=CC1 (Mutation error)
47,C1=CCCC=C1 (Mutation error)
47,C1=CC=CCC=1 (Mutation error)
47,C1=CC2(C=1)C=CC2 (Mutation error)
47,C1=CC2(C=C2)CC1 (Mutation error)
48,C1=CC=C1 (Mutation error)
48,C1=CC12C=C2 (Mutation error)
48,C1=CCC=C1 (Mutation error)
48,C1=CC2(C=C2)C1 (Mutation error)
48,CC1C=CC=C1 (Mutation error)
48,C1=CC12C1=CC2=C1 (Mutation error)
48,CC1(C)C=CC=C1 (Mutation error)
48,C1=CC2(C=CC2)C1 (Mutation error)
48,CC1C=CC12C=C2 (Mutation error)
49,C1=CC=C1 (Mutation error)
49,C1=CC12C=C2 (Mutation error)
49,C1=CCC=C1 (Mutation error)
49,C1=CC=CC=1 (Mutation error)
49,C1=CC2(C=C2)C1 (Mutation error)
49,CC1C=CC=C1 (Mutation error)
49,C1=CCC=CC1 (Mutation error)
49,C1=CC=CCC=1 (Mutation error)
49,CC1C=CC12C=C2 (Mutation error)
49,CC1(C)C=CC=C1 (Mutation error)
49,C=C1C=CC=CC1 (Mutation error)
50,C1=CC=C1 (Mutation error)
50,C1=CC12C=C2 (Mutation error)
50,C1=CCC=C1 (Mutation error)
50,C1=CC2(C=1)C=C2 (Mutation error)
50,CC1C=CC=C1 (Mutation error)
50,C1=CCC=CC1 (Mutation error)
51,C1=CC=C1 (Mutation error)
51,C1=CC12C=C2 (Mutation error)
51,C1=CC2=CC2C=C1 (Mutation error)
51,C1=CCC=C1 (Mutation error)
51,C1=CC2(C=C2)C1 (Mutation error)
51,C=C1C=CC=C1 (Mutation error)
51,CC1C=CC=C1 (Mutation error)
51,C1=CC12C1=CC2=C1 (Mutation error)
51,C1=CCC=CC1 (Mutation error)
51,C1=CCCC=C1 (Mutation error)
51,CC1(C)C=CC=C1 (Mutation error)
51,C1=CC(C2=CC2)=C1 (Mutation error)
51,C1=CC2(C=CC2)C1 (Mutation error)
51,CC1C=CC12C=C2 (Mutation error)
52,C1=CC=CCC=C1 (Mutation error)
52,C1=CC=C1 (Mutation error)
52,C1=CC12C=C2 (Mutation error)
52,C1=CC2=CC2C=C1 (Mutation error)
52,C1=CCC=C1 (Mutation error)
52,C1=CC=CC=1 (Mutation error)
52,C=C1C=CC=C1 (Mutation error)
52,C1=CC=CCC=1 (Mutation error)
52,C1=CCC=CC1 (Mutation error)
52,C1=CC12C1=CC2=C1 (Mutation error)
53,C1=CC=C1 (Mutation error)
53,C1=CC12C=C2 (Mutation error)
53,C1=CC2=CC2C=C1 (Mutation error)
53,C1=CC=CC=1 (Mutation error)
53,C1=CCC=C1 (Mutation error)
53,C1=CC2=CC2C=CC1 (Mutation error)
53,C1=CC2(C=1)C=C2 (Mutation error)
53,C1=CC2(C=C2)C1 (Mutation error)
53,CC1C=CC=C1 (Mutation error)
53,C=C1C=CC=C1 (Mutation error)
53,C1=CC12C1=CC2=C1 (Mutation error)
53,C1=CCC=CC1 (Mutation error)
53,C1=CC2(C=CC2)C1 (Mutation error)
54,C1=CC=C1 (Mutation error)
54,C1=CC12C=C2 (Mutation error)
54,C1=CC=CC=1 (Mutation error)
54,C1=CCC=C1 (Mutation error)
54,C1=CC2=CC2C=CC1 (Mutation error)
54,CC1C=CC=C1 (Mutation error)
54,C=C1C=CC=C1 (Mutation error)
54,C1=CC12C1=CC2=C1 (Mutation error)
54,C1=CCCC=C1 (Mutation error)
54,C1=CCC=CC1 (Mutation error)
55,C1=CC=CCC=C1 (Mutation error)
55,C1=CC=C1 (Mutation error)
55,C1=CC12C=C2 (Mutation error)
55,CC1=CC=CCC=C1 (Mutation error)
55,C1=CC=CC=1 (Mutation error)
55,C1=CCC=C1 (Mutation error)
55,C1=CC2(C=1)C=C2 (Mutation error)
55,C1=CC2(C=C2)C1 (Mutation error)
55,C1=CC=CCC=1 (Mutation error)
56,C1=CC=C1 (Mutation error)
56,C1=CC(C2C=C2)=C1 (Mutation error)
56,C1=CC12C=C2 (Mutation error)
56,CC1=CC=CCC=C1 (Mutation error)
56,C1=CC=CC=1 (Mutation error)
56,C1=CCC=C1 (Mutation error)
56,C1=CC2=CC2C=CC1 (Mutation error)
56,C1=CC2(C=C2)C1 (Mutation error)
56,C1=CC1C1C=C1 (Mutation error)
56,CC1C=CC=C1 (Mutation error)
56,C1=CCC=CC1 (Mutation error)
57,C1=CC=C1 (Mutation error)
57,C1=CC12C=C2 (Mutation error)
57,C1=CCC=C1 (Mutation error)
57,C1=CC=CC=1 (Mutation error)
57,C1=CC2(C=1)C=C2 (Mutation error)
57,C1=CC2(C=C2)C1 (Mutation error)
57,C1=CC1C1C=C1 (Mutation error)
57,c1cc2ccc1=2 (Mutation error)
58,C1=CC=CCC=C1 (Mutation error)
58,C1=CC=C1 (Mutation error)
58,CC1C=CC=CC=C1 (Mutation error)
58,C1=CCC=CCC=C1 (Mutation error)
58,C1=CC(C2C=C2)=C1 (Mutation error)
58,C1=CC12C=C2 (Mutation error)
58,C1=CC2(C=C2)C1 (Mutation error)
59,C1=CC=C1 (Mutation error)
59,C1=CCC=CCC=C1 (Mutation error)
59,C1=CC12C=C2 (Mutation error)
59,C1=CC(CC2C=C2)=C1 (Mutation error)
59,C1=CC=CC=1 (Mutation error)
59,C1=CCC=C1 (Mutation error)
59,C1=CC2(C=1)C=C2 (Mutation error)
59,C1=CC1C1C=C1 (Mutation error)
59,C1=CC2(C=C2)C1 (Mutation error)
59,CC1C=CC=C1 (Mutation error)
59,C=C1C=CC=C1 (Mutation error)
60,C1=CC=CCC=C1 (Mutation error)
60,C1=CC=C1 (Mutation error)
60,CC1C=CC=CC=C1 (Mutation error)
60,C1=CC=C2C=C2C=C1 (Mutation error)
60,C1=CC12C=C2 (Mutation error)
60,C1=CC(CC2C=C2)=C1 (Mutation error)
60,C1=CCC=C1 (Mutation error)
60,C1=CC=CC=1 (Mutation error)
60,C1=CC2=CC2C=CC1 (Mutation error)
61,C1=CC=C1 (Mutation error)
61,C1=CC=C2C=C2C=C1 (Mutation error)
61,C1=CC(C2C=C2)=C1 (Mutation error)
61,C1=CC12C=C2 (Mutation error)
61,C1=CC=CC=1 (Mutation error)
61,C1=CCC=C1 (Mutation error)
62,C1=CC=C1 (Mutation error)
62,CC1C=CC=CC=C1 (Mutation error)
62,C1=CCC=CCC=C1 (Mutation error)
62,C1=CC12C=C2 (Mutation error)
62,CC1=CCC=CC=C1 (Mutation error)
62,C1=CCC=C1 (Mutation error)
62,C1=CC=CC=1 (Mutation error)
62,C1=CCC2=CC2C=C1 (Mutation error)
63,C1=CC=C1 (Mutation error)
63,CC1C=CC=CC=C1 (Mutation error)
63,C1=CC=C2C=C2C=C1 (Mutation error)
63,C1=CC12C=C2 (Mutation error)
63,C1=CC2=CC2C=C1 (Mutation error)
63,C1=CCC=C1 (Mutation error)
63,C1=CC=CC=1 (Mutation error)
63,C1=CC2=CC2C=CC1 (Mutation error)
64,C1=CC=C1 (Mutation error)
64,CC1C=CC=CC=C1 (Mutation error)
64,C1=CC(C2C=C2)=C1 (Mutation error)
64,CCC1(C)C=CC=CC=C1 (Mutation error)
64,C1=CC12C=C2 (Mutation error)
65,C1=CC=CCC=C1 (Mutation error)
65,C1=CC=C1 (Mutation error)
65,CC1C=CC=CC=C1 (Mutation error)
65,C1=CC(C2C=C2)=C1 (Mutation error)
65,CCC1(C)C=CC=CC=C1 (Mutation error)
65,C1=CC12C=C2 (Mutation error)
