rediscovery_c1ccccc1_mean,rediscovery_c1ccccc1_med,rediscovery_c1ccccc1_min,rediscovery_c1ccccc1_max,rediscovery_c1ccccc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0005633831024169922,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0011959075927734375,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.004628181457519531,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.006748199462890625,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.010505199432373047,0,0,16,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.01341867446899414,0,0,6,0,0,0,0,0
0.014492753623188406,0.0,0.0,0.08695652173913043,0.03240678228260565,0.014492753623188406,0.0,0.0,0.08695652173913043,0.03240678228260565,5,1,0.017218589782714844,0,0,7,0,0,0,0,0
0.010869565217391304,0.0,0.0,0.08695652173913043,0.028758166424615116,0.010869565217391304,0.0,0.0,0.08695652173913043,0.028758166424615116,7,2,0.022238492965698242,0,0,13,0,0,0,0,0
0.007246376811594203,0.0,0.0,0.08695652173913043,0.024033512973589855,0.007246376811594203,0.0,0.0,0.08695652173913043,0.024033512973589855,11,4,0.027121782302856445,0,0,7,0,0,0,0,0
0.010230179028132991,0.0,0.0,0.08695652173913043,0.028016499105123584,0.010230179028132991,0.0,0.0,0.08695652173913043,0.028016499105123584,16,5,0.03815007209777832,0,0,34,0,0,0,0,0
0.014233991358332414,0.0,0.0,0.08695652173913043,0.0282381741432916,0.014233991358332414,0.0,0.0,0.08695652173913043,0.0282381741432916,26,10,0.05199766159057617,0,0,19,0,0,0,0,0
0.020947346796236867,0.0,0.0,0.13793103448275862,0.03579756941833299,0.020947346796236867,0.0,0.0,0.13793103448275862,0.03579756941833299,36,10,0.07062315940856934,0,0,39,0,0,0,0,0
0.021749926211097736,0.0,0.0,0.13793103448275862,0.034510406309203163,0.021749926211097736,0.0,0.0,0.13793103448275862,0.034510406309203163,46,10,0.0893547534942627,0,0,30,0,0,0,0,0
