rediscovery_c1ccc2cccc-2cc1_mean,rediscovery_c1ccc2cccc-2cc1_med,rediscovery_c1ccc2cccc-2cc1_min,rediscovery_c1ccc2cccc-2cc1_max,rediscovery_c1ccc2cccc-2cc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0002448558807373047,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0007758140563964844,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.002961874008178711,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0054187774658203125,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.008864164352416992,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.015140771865844727,0,0,18,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,0.02093815803527832,0,0,17,0,0,0,0,0
0.003361344537815126,0.0,0.0,0.05714285714285714,0.013445378151260503,0.003361344537815126,0.0,0.0,0.05714285714285714,0.013445378151260503,16,6,0.03214406967163086,0,0,25,0,0,0,0,0
0.004506716741297125,0.0,0.0,0.05714285714285714,0.01468731521611261,0.004506716741297125,0.0,0.0,0.05714285714285714,0.01468731521611261,22,6,0.04660534858703613,0,0,32,0,0,0,0,0
0.0033436930661236734,0.0,0.0,0.05714285714285714,0.012803790857590288,0.0033436930661236734,0.0,0.0,0.05714285714285714,0.012803790857590288,30,8,0.06881880760192871,0,0,36,0,0,0,0,0
0.003846549734241169,0.0,0.0,0.05714285714285714,0.013743153216399769,0.003846549734241169,0.0,0.0,0.05714285714285714,0.013743153216399769,40,10,0.09722757339477539,0,0,67,0,0,0,0,0
0.006980345616026775,0.0,0.0,0.05714285714285714,0.017563880268527714,0.006980345616026775,0.0,0.0,0.05714285714285714,0.017563880268527714,50,10,0.11638522148132324,0,0,33,0,0,0,0,0
0.008361502958547862,0.0,0.0,0.05714285714285714,0.018936915544074895,0.008361502958547862,0.0,0.0,0.05714285714285714,0.018936915544074895,60,10,0.13503766059875488,0,0,23,0,0,0,0,0
0.011957955645492093,0.0,0.0,0.05714285714285714,0.0213986559182879,0.011957955645492093,0.0,0.0,0.05714285714285714,0.0213986559182879,70,10,0.1499767303466797,0,0,14,0,0,0,0,0
0.016578464763974437,0.0,0.0,0.06976744186046512,0.023663930595538726,0.016578464763974437,0.0,0.0,0.06976744186046512,0.023663930595538726,80,10,0.16777443885803223,0,0,19,0,0,0,0,0
0.01888178332962016,0.0,0.0,0.06976744186046512,0.024097924782878956,0.01888178332962016,0.0,0.0,0.06976744186046512,0.024097924782878956,90,10,0.1837477684020996,0,0,15,0,0,0,0,0
0.02092690295831771,0.0,0.0,0.06976744186046512,0.02450990615625242,0.02092690295831771,0.0,0.0,0.06976744186046512,0.02450990615625242,100,10,0.2024245262145996,0,0,20,0,0,0,0,0
0.022932308114615666,0.0,0.0,0.06976744186046512,0.024687928319905274,0.022932308114615666,0.0,0.0,0.06976744186046512,0.024687928319905274,110,10,0.22410273551940918,0,0,29,0,0,0,0,0
