rediscovery_c1ccc2cccc-2cc1_mean,rediscovery_c1ccc2cccc-2cc1_med,rediscovery_c1ccc2cccc-2cc1_min,rediscovery_c1ccc2cccc-2cc1_max,rediscovery_c1ccc2cccc-2cc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0003230571746826172,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0008757114410400391,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.003697633743286133,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.005914211273193359,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.033942461013793945,0,0,16,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.03687644004821777,0,0,6,0,0,0,0,0
0.009523809523809523,0.0,0.0,0.05714285714285714,0.021295885499997995,0.009523809523809523,0.0,0.0,0.05714285714285714,0.021295885499997995,5,1,0.04119586944580078,0,0,7,0,0,0,0,0
0.007142857142857143,0.0,0.0,0.05714285714285714,0.01889822365046136,0.007142857142857143,0.0,0.0,0.05714285714285714,0.01889822365046136,7,2,0.046291351318359375,0,0,13,0,0,0,0,0
0.0047619047619047615,0.0,0.0,0.05714285714285714,0.015793451382644763,0.0047619047619047615,0.0,0.0,0.05714285714285714,0.015793451382644763,11,4,0.051180124282836914,0,0,7,0,0,0,0,0
0.006722689075630252,0.0,0.0,0.05714285714285714,0.018410842269081212,0.006722689075630252,0.0,0.0,0.05714285714285714,0.018410842269081212,16,5,0.0623471736907959,0,0,34,0,0,0,0,0
0.011766145855765821,0.0,0.0,0.05714285714285714,0.02209342302102167,0.011766145855765821,0.0,0.0,0.05714285714285714,0.02209342302102167,26,10,0.07550835609436035,0,0,19,0,0,0,0,0
0.018403344334266748,0.0,0.0,0.11428571428571428,0.028433522071611705,0.018403344334266748,0.0,0.0,0.11428571428571428,0.028433522071611705,36,10,0.09488725662231445,0,0,43,0,0,0,0,0
0.0207327263888855,0.0,0.0,0.11428571428571428,0.027940993472498992,0.0207327263888855,0.0,0.0,0.11428571428571428,0.027940993472498992,46,10,0.11384916305541992,0,0,26,0,0,0,0,0
0.023890693937622217,0.0,0.0,0.11428571428571428,0.027530448545105453,0.023890693937622217,0.0,0.0,0.11428571428571428,0.027530448545105453,56,10,0.12941670417785645,0,0,12,0,0,0,0,0
0.02705685700039234,0.0425531914893617,0.0,0.11428571428571428,0.0273570133226729,0.02705685700039234,0.0425531914893617,0.0,0.11428571428571428,0.0273570133226729,66,10,0.15667319297790527,0,0,55,0,0,0,0,0
0.030553620509940073,0.044444444444444446,0.0,0.11428571428571428,0.028893582330476137,0.030553620509940073,0.044444444444444446,0.0,0.11428571428571428,0.028893582330476137,76,10,0.1714468002319336,0,0,12,0,0,0,0,0
0.032453126936539727,0.045454545454545456,0.0,0.11428571428571428,0.028579000142500588,0.032453126936539727,0.045454545454545456,0.0,0.11428571428571428,0.028579000142500588,86,10,0.18863201141357422,0,0,20,0,0,0,0,0
0.03480119891298825,0.046511627906976744,0.0,0.11428571428571428,0.030215578368167836,0.03480119891298825,0.046511627906976744,0.0,0.11428571428571428,0.030215578368167836,96,10,0.20734214782714844,0,0,22,0,0,0,0,0
0.03615357312253574,0.046511627906976744,0.0,0.11428571428571428,0.030635300798820646,0.03615357312253574,0.046511627906976744,0.0,0.11428571428571428,0.030635300798820646,106,10,0.23133134841918945,0,0,35,0,0,0,0,0
0.03690393116960001,0.046511627906976744,0.0,0.11428571428571428,0.030821681134257563,0.03690393116960001,0.046511627906976744,0.0,0.11428571428571428,0.030821681134257563,116,10,0.25318145751953125,0,0,26,0,0,0,0,0
0.038506691309802006,0.046511627906976744,0.0,0.11428571428571428,0.031096260869989664,0.038506691309802006,0.046511627906976744,0.0,0.11428571428571428,0.031096260869989664,126,10,0.26595449447631836,0,0,3,0,0,0,0,0
0.04076848607631831,0.046511627906976744,0.0,0.11428571428571428,0.031540257250690526,0.04076848607631831,0.046511627906976744,0.0,0.11428571428571428,0.031540257250690526,136,10,0.2873225212097168,0,0,22,0,0,0,0,0
0.0426511424424622,0.046511627906976744,0.0,0.11428571428571428,0.03160525258457864,0.0426511424424622,0.046511627906976744,0.0,0.11428571428571428,0.03160525258457864,146,10,0.30258703231811523,0,0,7,0,0,0,0,0
0.044622767235888545,0.046511627906976744,0.0,0.11428571428571428,0.0324133778482443,0.044622767235888545,0.046511627906976744,0.0,0.11428571428571428,0.0324133778482443,156,10,0.3182671070098877,0,0,9,0,0,0,0,0
0.04608922092668792,0.047619047619047616,0.0,0.11428571428571428,0.03280284220971724,0.04608922092668792,0.047619047619047616,0.0,0.11428571428571428,0.03280284220971724,166,10,0.33911943435668945,0,0,23,0,0,0,0,0
0.046877567831435346,0.047619047619047616,0.0,0.11428571428571428,0.03298374009053517,0.046877567831435346,0.047619047619047616,0.0,0.11428571428571428,0.03298374009053517,176,10,0.3540933132171631,0,0,7,0,0,0,0,0
0.04688190239948267,0.047619047619047616,0.0,0.11428571428571428,0.03264426043807327,0.04688190239948267,0.047619047619047616,0.0,0.11428571428571428,0.03264426043807327,186,10,0.3719351291656494,0,0,11,0,0,0,0,0
0.04821854439788045,0.04878048780487805,0.0,0.13636363636363635,0.03334986443336397,0.04821854439788045,0.04878048780487805,0.0,0.13636363636363635,0.03334986443336397,196,10,0.39217305183410645,0,0,28,0,0,0,0,0
0.0498899438220201,0.04878048780487805,0.0,0.13636363636363635,0.03369797023884453,0.0498899438220201,0.04878048780487805,0.0,0.13636363636363635,0.03369797023884453,206,10,0.41214752197265625,0,0,11,0,0,0,0,0
0.05059372651837424,0.04878048780487805,0.0,0.13636363636363635,0.03370686098958032,0.05059372651837424,0.04878048780487805,0.0,0.13636363636363635,0.03370686098958032,216,10,0.42906951904296875,0,0,12,0,0,0,0,0
0.05098398947608722,0.04878048780487805,0.0,0.13636363636363635,0.03356738238103261,0.05098398947608722,0.04878048780487805,0.0,0.13636363636363635,0.03356738238103261,226,10,0.46088433265686035,0,0,48,0,0,0,0,0
0.05154300887908666,0.04878048780487805,0.0,0.13636363636363635,0.033201774676884926,0.05154300887908666,0.04878048780487805,0.0,0.13636363636363635,0.033201774676884926,236,10,0.48166370391845703,0,0,16,0,0,0,0,0
0.05304906088716728,0.05,0.0,0.16279069767441862,0.03395867491848605,0.05304906088716728,0.05,0.0,0.16279069767441862,0.03395867491848605,246,10,0.5058226585388184,0,0,21,0,0,0,0,0
0.053781652642531444,0.05,0.0,0.16279069767441862,0.03402115790467492,0.053781652642531444,0.05,0.0,0.16279069767441862,0.03402115790467492,256,10,0.5371379852294922,0,0,44,0,0,0,0,0
0.05405066796848468,0.05,0.0,0.16279069767441862,0.03412295761765884,0.05405066796848468,0.05,0.0,0.16279069767441862,0.03412295761765884,266,10,0.5629844665527344,0,0,29,0,0,0,0,0
0.05483609391757672,0.05128205128205128,0.0,0.16279069767441862,0.03424640167378393,0.05483609391757672,0.05128205128205128,0.0,0.16279069767441862,0.03424640167378393,276,10,0.5911746025085449,0,0,37,0,0,0,0,0
0.055420810986165636,0.05128205128205128,0.0,0.19047619047619047,0.03475847629532441,0.055420810986165636,0.05128205128205128,0.0,0.19047619047619047,0.03475847629532441,286,10,0.6206343173980713,0,0,33,0,0,0,0,0
0.05693205737860552,0.05405405405405406,0.0,0.4117647058823529,0.040494541982703004,0.05693205737860552,0.05405405405405406,0.0,0.4117647058823529,0.040494541982703004,296,10,0.6397140026092529,0,0,17,0,0,0,0,0
