step,error
0,No more individual to be mutated
1,CC (Mutation error)
1,C (Mutation error)
1,No more individual to be mutated
1,No replacement occured
2,CC (Mutation error)
2,No more individual to be mutated
3, (Mutation error)
3,C (Mutation error)
3,No more individual to be mutated
4, (Mutation error)
4,CC (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
5,CCCC (Mutation error)
5, (Mutation error)
5,CC (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6,CCC (Mutation error)
6, (Mutation error)
6,CC (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
7,CCCCCC (Mutation error)
7,CCCC (Mutation error)
7, (Mutation error)
7,C (Mutation error)
7,No more individual to be mutated
8,C#C (Mutation error)
8,C=C (Mutation error)
8,CCCCCC (Mutation error)
8,C1CCC1 (Mutation error)
8, (Mutation error)
8,CC (Mutation error)
8,C (Mutation error)
8,No more individual to be mutated
9,CC (Mutation error)
9, (Mutation error)
9,CCCC (Mutation error)
9,CCC (Mutation error)
9,C=C (Mutation error)
10,C1CC1 (Mutation error)
10,CC (Mutation error)
10, (Mutation error)
10,CCCC (Mutation error)
10,CCC (Mutation error)
10,CCCCCC (Mutation error)
10,C=C (Mutation error)
10,C1CCCC1 (Mutation error)
10,C#C (Mutation error)
10,CC1CCCC1 (Mutation error)
10,CC(C)C (Mutation error)
10,CCCCC (Mutation error)
11,C1=C2C=C12 (Mutation error)
11,C1=CC1 (Mutation error)
11,C1=C2CC12 (Mutation error)
11,C1=CCC=1 (Mutation error)
11,CC1=CC1 (Mutation error)
11,C1=CCCC1 (Mutation error)
11, (Mutation error)
11,CCC (Mutation error)
11,CC (Mutation error)
11,C1CCC1 (Mutation error)
11,C=C (Mutation error)
12,C1=C2C=C12 (Mutation error)
12,C1=CC1 (Mutation error)
12,CC1C=C1 (Mutation error)
12,C1=CCC=1 (Mutation error)
12,CC1C=CC1 (Mutation error)
12,CCC1=CC1 (Mutation error)
13,C1=CC1 (Mutation error)
13,C1=CCC=1 (Mutation error)
13,CC1=C=C1 (Mutation error)
13,CC1C=C1 (Mutation error)
13,CC1=CC1 (Mutation error)
13,C1=CCC1 (Mutation error)
13,C1=C2CC12 (Mutation error)
13,CC1=C2CC12 (Mutation error)
14,CC1=C2C=C12 (Mutation error)
14,C1=CC=1 (Mutation error)
14,C1=CC1 (Mutation error)
14,C1=C2CC12 (Mutation error)
14,CC12C=C1C2 (Mutation error)
14,CC1=CC1C (Mutation error)
14,CC1(C)C=C1 (Mutation error)
15,C1=CC1 (Mutation error)
15,C1=CC=1 (Mutation error)
15,CC1=CC1 (Mutation error)
15,C1=C2CC12 (Mutation error)
15,CC1C=C1 (Mutation error)
15,C1=CCC1 (Mutation error)
15,CC1(C)C=C1 (Mutation error)
15,C1=C2CC1C2 (Mutation error)
15,CC1=CCC1 (Mutation error)
16,C1=CC=1C1=CC1 (Mutation error)
16,CC1=C2C=C12 (Mutation error)
16,CC1=C2C=C1C2 (Mutation error)
16,CC1=C(C2=C=C2)C1 (Mutation error)
16,C1=CC=1 (Mutation error)
16,C1=CC1 (Mutation error)
16,C1=CCC1 (Mutation error)
16,CC1C=C1 (Mutation error)
16,CC1=CC1 (Mutation error)
16,C1=C2CC1C2 (Mutation error)
17,C1=C2C=C12 (Mutation error)
17,C1=CC=1C1=CC1 (Mutation error)
17,CCC1=C2C=C21 (Mutation error)
17,CC1=C(C2=C=C2)C1 (Mutation error)
17,C1=CC=1 (Mutation error)
17,C1=CC1 (Mutation error)
17,C1=CCC1 (Mutation error)
17,CC1C=C1 (Mutation error)
17,C1=C2CC12 (Mutation error)
17,CC1=CC1 (Mutation error)
17,CC1(C)C=C1 (Mutation error)
17,C1=C2CC1C2 (Mutation error)
18,C1=C2C=C12 (Mutation error)
18,C1=C2C=C1C2 (Mutation error)
18,C1=CC12C=C2 (Mutation error)
18,C1=CC=1C1=CC1 (Mutation error)
18,CC1=C2C=C12 (Mutation error)
18,CC1=C(C2=C=C2)C1 (Mutation error)
18,C1=CC1 (Mutation error)
18,C1=CC=1 (Mutation error)
18,C1=CCC1 (Mutation error)
18,CC1C=C1 (Mutation error)
18,CC1=C=C1 (Mutation error)
18,C1=CCC=1 (Mutation error)
18,C1=C2CC12 (Mutation error)
19,C1=CC12C=C2 (Mutation error)
19,C1=CC=1C1=CC1 (Mutation error)
20,C1=C2C=C1C2 (Mutation error)
20,C1=C2C=C2C1 (Mutation error)
20,C1=CC=1C1=CC1 (Mutation error)
20,CCC1=CC(C)=C1 (Mutation error)
20,CC12C3=CC1=C32 (Mutation error)
21,C1=C2C=C12 (Mutation error)
21,C1=C2C=C1C2 (Mutation error)
21,C1=CC12C=C2 (Mutation error)
21,C1=C2C=C2C1 (Mutation error)
21,CC1=CC(C)=C1 (Mutation error)
22,C1=C2C=C1C2 (Mutation error)
22,C1=C2C=C2C1 (Mutation error)
22,C1=C2CC13C=C23 (Mutation error)
23,C1=C2C=C12 (Mutation error)
23,C1=CC12C=C2 (Mutation error)
23,C1=CC2=CC=1C2 (Mutation error)
23,CC1=CC12C=C2C (Mutation error)
23,CC1C=C1C1=C=C1 (Mutation error)
24,C1=C2C=C12 (Mutation error)
24,C1=CC=C1 (Mutation error)
24,CC1=CC=C1 (Mutation error)
24,C1=CC12C=C2 (Mutation error)
24,C1=CC2=CC=12 (Mutation error)
24,CC1=CC12C=C2C (Mutation error)
24,CC1C=C1C1=C=C1 (Mutation error)
25,C1=C2C=C12 (Mutation error)
25,C1=CC=C1 (Mutation error)
25,CC1=CC=C1 (Mutation error)
25,C1=CC2=CC=12 (Mutation error)
25,C1=CC2(C=C2)C1 (Mutation error)
25,C1=C2C=C(C1)C2 (Mutation error)
25,CC1=CC12C=C2C (Mutation error)
25,C1=CC2=CC=1C2 (Mutation error)
26,C1=C2C=C1C2 (Mutation error)
26,C1=C2C=C2C1 (Mutation error)
26,CC1C2=CC1=C2 (Mutation error)
26,C1=CC=1C1=CC1 (Mutation error)
27,C1=CC2=CC(=C2)C1 (Mutation error)
27,C1=C2C=C12 (Mutation error)
27,C1=CC=C1 (Mutation error)
27,CC1=CC=C1 (Mutation error)
27,C1=CC2=CC=12 (Mutation error)
27,C1=C2C=C2C1 (Mutation error)
27,CC1C2=CC1=C2 (Mutation error)
27,CC1=CC12C=C2 (Mutation error)
27,C1=C2C=C(C1)C2 (Mutation error)
28,C1=CC=C1 (Mutation error)
28,C1=C2C=C12 (Mutation error)
28,C1=C2C=C1C2 (Mutation error)
28,C1=CC12C=C2 (Mutation error)
28,C1=C2C=C2C1 (Mutation error)
28,C1=CC2=CC=12 (Mutation error)
28,C1=CCC=C1 (Mutation error)
28,CC1=C(C)C=C1 (Mutation error)
29,C1=CC=C1 (Mutation error)
29,C1=C2C=C12 (Mutation error)
29,C1=C2C=C1C2 (Mutation error)
29,CC1=CC=C1 (Mutation error)
29,C1=C2C=C2C1 (Mutation error)
29,CC1=CC(C)=C1 (Mutation error)
29,CC1=C(C)C=C1 (Mutation error)
30,C1=CC=C1 (Mutation error)
30,C1=C2C=C12 (Mutation error)
30,C1=C2C=C1C2 (Mutation error)
30,C1=CC12C=C2 (Mutation error)
30,C1=CC2=CC=12 (Mutation error)
31,C1=C2C=C12 (Mutation error)
31,C1=CC=C1 (Mutation error)
31,C1=C2C=C1C2 (Mutation error)
31,C1=CC12C=C2 (Mutation error)
31,C1=C2CC2=C1 (Mutation error)
31,C1=CCC=C1 (Mutation error)
31,CC1=CC12C=C2 (Mutation error)
31,CC1=CC=C1C (Mutation error)
32,C1=C2C=C12 (Mutation error)
32,C1=CC=C1 (Mutation error)
32,C1=C2C=C1C2 (Mutation error)
32,CC1=CC=C1 (Mutation error)
32,C1=CC12C=C2 (Mutation error)
32,C1=C2CC2=C1 (Mutation error)
32,C1=C2C=C2C1 (Mutation error)
32,CC1=CC=C1C (Mutation error)
32,C1=CCC=C1 (Mutation error)
32,CC1=CC(C)=C1 (Mutation error)
32,CCC1=CC=C1 (Mutation error)
32,C1=C2CC13C=C23 (Mutation error)
33,C1=CC2=CCC=C2C1 (Mutation error)
33,C1=CC=C1 (Mutation error)
33,C1=C2C=C12 (Mutation error)
33,C1=C2C=C1C2 (Mutation error)
33,CC1=CC=C1 (Mutation error)
33,C1=CC12C=C2 (Mutation error)
33,C1=CC2=CC=12 (Mutation error)
33,C1=C2CC2=C1 (Mutation error)
33,C1=CCC=C1 (Mutation error)
33,CC1=C(C)C=C1 (Mutation error)
33,CC1=CC(C)=C1 (Mutation error)
33,C1=C2CC13C=C23 (Mutation error)
34,C1=CC2=CC(=C2)C1 (Mutation error)
34,C1=CC2=CC=C2C1 (Mutation error)
34,C1=C2C=C12 (Mutation error)
34,C1=CC=C1 (Mutation error)
34,C1=C2C=C1C2 (Mutation error)
34,CC1=CC=C1 (Mutation error)
34,CC1=CCC2=CC=C12 (Mutation error)
34,C1=CC12C=C2 (Mutation error)
34,CC1C2=CC1=C2 (Mutation error)
34,C1=CC2=CC=12 (Mutation error)
34,C1=C2CC2=C1 (Mutation error)
34,C1=C2C=C2C1 (Mutation error)
34,C1=CCC=C1 (Mutation error)
34,CC1=CC(C)=C1 (Mutation error)
34,CC1=CC=C1C (Mutation error)
34,CC1(C)C2=CC1=C2 (Mutation error)
34,C1=C2CC13C=C23 (Mutation error)
34,C1=CC2(C=C2)C1 (Mutation error)
34,CCC1=CC=C1 (Mutation error)
34,C1=CC12C1=C2C1 (Mutation error)
34,C1=CC2=CC=1C2 (Mutation error)
35,C1=CC2=CC(=C2)C1 (Mutation error)
35,C1=CC2=CC=C2C1 (Mutation error)
35,C1=CC2=CCC=C2C1 (Mutation error)
35,C1=C2C=C12 (Mutation error)
35,C1=C2C=C1C2 (Mutation error)
35,CC1=CC=C1 (Mutation error)
35,C1=CC12C=C2 (Mutation error)
35,C1=C2C=C2C1 (Mutation error)
35,C1=C2CC2=C1 (Mutation error)
35,C1=CC2=CC=12 (Mutation error)
35,CC1=CC12C=C2 (Mutation error)
35,CC1=C(C)C=C1 (Mutation error)
35,CC1=CC=C1C (Mutation error)
35,CC1=CC(C)=C1 (Mutation error)
35,C1=C2CC13C=C23 (Mutation error)
35,CC1C2=C1C=C2 (Mutation error)
35,C1=CC12C1=C2C1 (Mutation error)
35,CC1=CC12C=C2C (Mutation error)
36,C1=CC2=CC=C2C1 (Mutation error)
36,C1=C2C=C12 (Mutation error)
36,C1=CC=C1 (Mutation error)
36,CC1=CC=C1 (Mutation error)
36,C1=CC2=CC=12 (Mutation error)
36,CC1C2=CC1=C2 (Mutation error)
36,C1=C2C=C2C1 (Mutation error)
36,CC1=CC(C)=C1 (Mutation error)
36,C1=CCC=C1 (Mutation error)
36,CC1=CC12C=C2 (Mutation error)
36,C1=CC12C1=C2C1 (Mutation error)
37,C1=CC2=CCC=C2C1 (Mutation error)
37,C1=C2C=C12 (Mutation error)
37,C1=CC=C1 (Mutation error)
37,C1=C2C=C1C2 (Mutation error)
37,CC1=CC=C1 (Mutation error)
37,C1=CC12C=C2 (Mutation error)
37,CC1C2=CC1=C2 (Mutation error)
37,C1=C2CC2=C1 (Mutation error)
37,C1=C2C=C2C1 (Mutation error)
37,CC1=C(C)C=C1 (Mutation error)
37,C1=CCC=C1 (Mutation error)
37,CC1=CC=C1C (Mutation error)
37,C1=CC12C1=C2C1 (Mutation error)
37,CC1(C)C2=CC1=C2 (Mutation error)
37,CC1C2=C1C=C2 (Mutation error)
37,C1=CC2(C=C2)C1 (Mutation error)
38,C1=CC2=CC(=C2)C1 (Mutation error)
38,C1=CC2=CC=C2C1 (Mutation error)
38,C1=CC=C1 (Mutation error)
38,C1=C2C=C12 (Mutation error)
38,C1=C2C=C1C2 (Mutation error)
38,CC1=CC=C1 (Mutation error)
38,C1=C2CC2=C1 (Mutation error)
38,C1=C2C=C2C1 (Mutation error)
38,C1=CC2=CC=12 (Mutation error)
38,CC1=CC(C)=C1 (Mutation error)
38,CC1=CC=C1C (Mutation error)
39,C1=CC2=CC(=C2)C1 (Mutation error)
39,C1=CC2=CCC=C2C1 (Mutation error)
39,C1=CC=C1 (Mutation error)
39,C1=C2C=C12 (Mutation error)
39,C1=C2C=C1C2 (Mutation error)
39,CC1=CC=C1 (Mutation error)
39,CC1=CCC2=CC=C12 (Mutation error)
39,C1=CC12C=C2 (Mutation error)
39,C1=C2C=C2C1 (Mutation error)
39,CC1C2=CC1=C2 (Mutation error)
39,C1=CC2=CC=12 (Mutation error)
39,C1=CC=CC=1 (Mutation error)
39,CC1=CC=C1C (Mutation error)
39,CC1=C(C)C=C1 (Mutation error)
39,CC1=CC12C=C2 (Mutation error)
39,CC1=CC(C)=C1 (Mutation error)
39,C1=CCC=C1 (Mutation error)
40,c1cc2ccc1-2 (Mutation error)
40,CC1CC=CC2=CC=C21 (Mutation error)
40,C1=C2C=C12 (Mutation error)
40,C1=CC=C1 (Mutation error)
40,C1=C2C=C1C2 (Mutation error)
40,C1=CC12C=C2 (Mutation error)
41,C1=CC2=CC=C2C1 (Mutation error)
41,C1=C2C=C12 (Mutation error)
41,CC1=CC2=CC1=C2 (Mutation error)
41,CC1=CC=C1 (Mutation error)
42,C1=CC2=CC(=C2)C1 (Mutation error)
42,C1=CC2=CCC=C12 (Mutation error)
42,C1=CC2=CCC=C2C1 (Mutation error)
42,CC1CC=CC2=CC=C21 (Mutation error)
42,C1=C2C=C12 (Mutation error)
42,CC1=CC=C1 (Mutation error)
42,CC1=CC2=CCC=C12 (Mutation error)
43,c1cc2ccc1-2 (Mutation error)
43,C1=CC2=CC1=C2 (Mutation error)
43,c1cc2c3c1c23 (Mutation error)
43,C1=CC2=CC(=C2)C1 (Mutation error)
43,C1=CC2=CCC=C2C1 (Mutation error)
43,C1=C2C=C12 (Mutation error)
43,CC1=CC2=CC1=C2 (Mutation error)
43,CC1=CC=C1 (Mutation error)
43,CC1=C2C=CCC2=C1 (Mutation error)
43,CC1=C2C=CC2=CC1 (Mutation error)
43,C1=CC12C=C2 (Mutation error)
43,C1=CC2C=C12 (Mutation error)
44,C1=CC2=CC(=C2)C1 (Mutation error)
44,C1=CC2=CCC=C2C1 (Mutation error)
44,C1=CC=C1 (Mutation error)
44,C1=C2C=C12 (Mutation error)
45,c1cc2ccc1-2 (Mutation error)
45,C1=CC2=CC1=C2 (Mutation error)
45,C1=CC2=CC(=C2)C1 (Mutation error)
45,C1=CC=C1 (Mutation error)
45,C1=C2C=C12 (Mutation error)
46,C1=CC2=CC1=C2 (Mutation error)
46,c1cc2c3c1c23 (Mutation error)
47,C1=CC2=CC=C2C1 (Mutation error)
48,CCc1cc2ccc1-2 (Mutation error)
48,C1=CC2=CC1=C2 (Mutation error)
48,C1=CC2=CC=C1C2 (Mutation error)
48,C1=CC2=CC=C2C1 (Mutation error)
49,c1cc2ccc1-2 (Mutation error)
49,Cc1cc2ccc1-2 (Mutation error)
49,C1=CC2=CC1=C2 (Mutation error)
49,C1=CC2=CC(=C2)C1 (Mutation error)
49,C1=CC2=CCC=C12 (Mutation error)
49,C1=CC2=CC=C1C2 (Mutation error)
50,C1=CC2=CC1=C2 (Mutation error)
50,c1cc2c3c1c23 (Mutation error)
50,CCCc1cc2ccc1-2 (Mutation error)
50,C1=CC2=CC=C1C2 (Mutation error)
51,c1cc2ccc1-2 (Mutation error)
51,CCCc1cc2ccc1-2 (Mutation error)
51,C1=CC2=CC(=C2)C1 (Mutation error)
51,C1=CC2=CCC=C12 (Mutation error)
52,c1cc2ccc1-2 (Mutation error)
52,CCCc1cc2ccc1-2 (Mutation error)
52,C1=CC2=CC=C1C2 (Mutation error)
52,C1=CC2=CCC=C12 (Mutation error)
52,Cc1c2ccc-2c1C (Mutation error)
53,c1cc2ccc1-2 (Mutation error)
53,Cc1cc2ccc1-2 (Mutation error)
53,C1=CC2=CC1=C2 (Mutation error)
53,c1cc2c3c1c23 (Mutation error)
53,C1=CC=C2C=CC=12 (Mutation error)
54,C1=CC2=CC(=C2)C1 (Mutation error)
54,C1=CC2=CCC=C12 (Mutation error)
55,c1cc2ccc1-2 (Mutation error)
55,CCc1cc2ccc1-2 (Mutation error)
56,c1cc2ccc1-2 (Mutation error)
56,C#Cc1cc2ccc1-2 (Mutation error)
56,c1cc2c3c1c23 (Mutation error)
56,C1=CC2=CC1=C2 (Mutation error)
56,CCCc1cc2ccc1-2 (Mutation error)
56,C1=CC=C2C=CC=12 (Mutation error)
57,c1cc2ccc1-2 (Mutation error)
57,C1=CC2=CC1=C2 (Mutation error)
58,CCCCc1ccccc1 (Mutation error)
58,c1ccccc1 (Mutation error)
58,c1cc2c3c1c23 (Mutation error)
58,C1=CC2=CC1=C2 (Mutation error)
58,CCCc1cc2ccc1-2 (Mutation error)
58,C1=CC2=CC(=C2)C1 (Mutation error)
59,CCc1ccccc1 (Mutation error)
59,CCCc1ccccc1 (Mutation error)
59,CCCCc1ccc(C)cc1 (Mutation error)
59,CCc1cc2ccc1-2 (Mutation error)
59,c1cc2c3c1c23 (Mutation error)
59,C1=CC2=CC1=C2 (Mutation error)
59,CCCc1cc2ccc1-2 (Mutation error)
59,c1cc2c3c-2c1C3 (Mutation error)
59,C1=CC2=CC=C2C1 (Mutation error)
60,c1cc2ccc1-2 (Mutation error)
60,c1cc2cc-2c1 (Mutation error)
60,CCc1cccc(C)c1 (Mutation error)
61,c1ccccc1 (Mutation error)
62,CCc1ccccc1 (Mutation error)
62,c1ccccc1 (Mutation error)
63,Cc1ccccc1 (Mutation error)
63,Cc1ccccc1C (Mutation error)
63,CCCCc1ccccc1 (Mutation error)
63,CCc1ccccc1C (Mutation error)
63,CCCCCc1ccccc1 (Mutation error)
63,c1ccccc1 (Mutation error)
63,c1cc2cc-2c1 (Mutation error)
63,CCCCc1ccc(C)cc1 (Mutation error)
64,CCc1ccccc1C (Mutation error)
64,c1cc2ccc1-2 (Mutation error)
64,c1ccccc1 (Mutation error)
65,Cc1ccccc1C (Mutation error)
65,CCCCc1ccccc1 (Mutation error)
65,CCCC(C)c1ccccc1 (Mutation error)
65,c1ccccc1 (Mutation error)
65,CCCCc1ccccc1C (Mutation error)
66,Cc1ccccc1 (Mutation error)
66,CCc1ccccc1 (Mutation error)
66,CCCc1ccccc1 (Mutation error)
66,CCCCc1ccccc1 (Mutation error)
66,c1cc2ccc1-2 (Mutation error)
66,CCCCCc1ccccc1 (Mutation error)
66,CCCc1ccccc1CC (Mutation error)
66,c1cc2cc-2c1 (Mutation error)
68,Cc1ccccc1CC1=CC1 (Mutation error)
68,c1cc2ccc1-2 (Mutation error)
68,CCCCCc1ccccc1 (Mutation error)
68,c1ccccc1 (Mutation error)
68,CCc1ccccc1CC (Mutation error)
69,C1=C(c2ccccc2)C1 (Mutation error)
69,CCc1ccccc1 (Mutation error)
69,Cc1ccccc1CC1=CC1 (Mutation error)
69,c1cc2ccc1-2 (Mutation error)
69,c1ccccc1 (Mutation error)
69,CCc1ccccc1CC (Mutation error)
69,Cc1ccccc1CC1=CCC1 (Mutation error)
70,CCc1ccccc1C (Mutation error)
70,c1cc2ccc1-2 (Mutation error)
71,Cc1ccccc1 (Mutation error)
71,CCCCc1ccccc1 (Mutation error)
72,Cc1ccccc1 (Mutation error)
72,CCc1ccccc1C (Mutation error)
72,CCCC(C)c1ccccc1 (Mutation error)
72,c1cc2ccc1-2 (Mutation error)
72,Cc1ccccc1C(C)C (Mutation error)
72,CCCCCc1ccccc1 (Mutation error)
73,Cc1ccccc1 (Mutation error)
73,CCc1ccccc1 (Mutation error)
73,c1cc2ccc1-2 (Mutation error)
73,c1ccc2c(c1)CCC2 (Mutation error)
74,Cc1ccccc1 (Mutation error)
74,CCCc1ccccc1 (Mutation error)
74,CCCCc1ccccc1 (Mutation error)
74,CCCC(C)c1ccccc1 (Mutation error)
74,c1cc2ccc1-2 (Mutation error)
74,CCCCCc1ccccc1 (Mutation error)
74,c1ccccc1 (Mutation error)
75,CCc1ccccc1C (Mutation error)
75,Cc1ccccc1CC1=CC1 (Mutation error)
75,c1cc2ccc1-2 (Mutation error)
76,C1=C(c2ccccc2)C1 (Mutation error)
76,Cc1ccccc1 (Mutation error)
76,CCCc1ccccc1 (Mutation error)
76,Cc1ccccc1C (Mutation error)
76,CC1c2ccccc21 (Mutation error)
76,c1ccc2c(c1)CC2 (Mutation error)
76,CCc1ccccc1C (Mutation error)
76,c1cc2ccc1-2 (Mutation error)
76,c1ccccc1 (Mutation error)
77,Cc1ccccc1C (Mutation error)
77,c1ccc2c(c1)CC2 (Mutation error)
77,CCc1ccccc1C (Mutation error)
77,CCCC(C)c1ccccc1 (Mutation error)
77,c1cc2ccc1-2 (Mutation error)
77,c1ccc2c(c1)CCC2 (Mutation error)
77,CCCCCc1ccccc1 (Mutation error)
78,C1=C(c2ccccc2)C1 (Mutation error)
78,CCc1ccccc1 (Mutation error)
78,Cc1ccccc1C (Mutation error)
78,c1ccc2c(c1)CC2 (Mutation error)
78,CCCCc1ccccc1 (Mutation error)
78,Cc1ccccc1CC1=CC1 (Mutation error)
78,c1cc2ccc1-2 (Mutation error)
78,CCCCCc1ccccc1 (Mutation error)
79,C1=C(c2ccccc2)C1 (Mutation error)
79,c1ccc(C2CCC2)cc1 (Mutation error)
80,Cc1ccccc1 (Mutation error)
80,c1ccc2c(c1)CC2 (Mutation error)
80,CCc1ccccc1C (Mutation error)
80,CCCC(C)c1ccccc1 (Mutation error)
80,c1cc2ccc1-2 (Mutation error)
81,Cc1ccccc1 (Mutation error)
81,CCc1ccccc1 (Mutation error)
81,Cc1ccccc1C (Mutation error)
81,CCCCc1ccccc1 (Mutation error)
81,c1cc2ccc1-2 (Mutation error)
81,Cc1ccccc1C(C)C (Mutation error)
82,Cc1ccccc1 (Mutation error)
82,CCc1ccccc1 (Mutation error)
82,C#CCc1ccccc1 (Mutation error)
82,CC1c2ccccc21 (Mutation error)
82,Cc1ccccc1C1=CC1 (Mutation error)
82,CCCC(C)c1ccccc1 (Mutation error)
83,Cc1ccccc1 (Mutation error)
83,CCc1ccccc1 (Mutation error)
83,C#CCc1ccccc1 (Mutation error)
83,c1ccc(C2CC2)cc1 (Mutation error)
83,CCc1ccccc1C (Mutation error)
84,C1=C(c2ccccc2)C1 (Mutation error)
84,Cc1ccccc1 (Mutation error)
84,CC1c2ccccc21 (Mutation error)
84,CC(C)Cc1ccccc1 (Mutation error)
84,c1ccc2c(c1)CC2 (Mutation error)
84,c1ccc(C2CCC2)cc1 (Mutation error)
