rediscovery_c1ccccc1_mean,rediscovery_c1ccccc1_med,rediscovery_c1ccccc1_min,rediscovery_c1ccccc1_max,rediscovery_c1ccccc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0006480216979980469,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0015060901641845703,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.004991769790649414,0,0,2,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.009843587875366211,0,0,18,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.014606237411499023,0,0,8,0,0,0,0,0
0.006688963210702341,0.0,0.0,0.08695652173913043,0.023171248261791,0.006688963210702341,0.0,0.0,0.08695652173913043,0.023171248261791,12,5,0.02120065689086914,0,0,10,0,0,0,0,0
0.007460383819079471,0.0,0.0,0.08695652173913043,0.02052696861681356,0.007460383819079471,0.0,0.0,0.08695652173913043,0.02052696861681356,20,8,0.030196189880371094,0,0,7,0,0,0,0,0
0.008780516468104125,0.0,0.0,0.08695652173913043,0.022722044691991256,0.008780516468104125,0.0,0.0,0.08695652173913043,0.022722044691991256,30,10,0.04461503028869629,0,0,24,0,0,0,0,0
0.011763817930436135,0.0,0.0,0.08695652173913043,0.024564668400953744,0.011763817930436135,0.0,0.0,0.08695652173913043,0.024564668400953744,40,10,0.054352521896362305,0,0,6,0,0,0,0,0
0.012378079458612957,0.0,0.0,0.08695652173913043,0.025727229546487398,0.012378079458612957,0.0,0.0,0.08695652173913043,0.025727229546487398,50,10,0.07192635536193848,0,0,33,0,0,0,0,0
0.016121008713130082,0.0,0.0,0.08695652173913043,0.026799654133661976,0.016121008713130082,0.0,0.0,0.08695652173913043,0.026799654133661976,60,10,0.08443498611450195,0,0,17,0,0,0,0,0
0.020254494698624233,0.0,0.0,0.1,0.0295883603993576,0.020254494698624233,0.0,0.0,0.1,0.0295883603993576,70,10,0.31150174140930176,0,0,14,0,0,0,0,0
