step,error
0,No more individual to be mutated
1,CC (Mutation error)
1,C (Mutation error)
1,No more individual to be mutated
1,No replacement occured
2,C (Mutation error)
2,No more individual to be mutated
3,CCC (Mutation error)
3,No more individual to be mutated
4, (Mutation error)
4,C#C (Mutation error)
4,CCC (Mutation error)
4,CC (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
4,No replacement occured
5, (Mutation error)
5,C#C (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6, (Mutation error)
6,CC (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
7,C=CC (Mutation error)
7,C=C (Mutation error)
7,CCCC (Mutation error)
7, (Mutation error)
7,C#C (Mutation error)
7,CCC (Mutation error)
7,CC (Mutation error)
7,C (Mutation error)
7,No more individual to be mutated
8,C=CC (Mutation error)
8,C=C (Mutation error)
8,CC=CC (Mutation error)
8,C#CC (Mutation error)
8, (Mutation error)
8,C#C (Mutation error)
8,CCC (Mutation error)
8,CC (Mutation error)
8,C (Mutation error)
8,No more individual to be mutated
9,C=C (Mutation error)
9,CC=CC (Mutation error)
9,CC (Mutation error)
9,CCC (Mutation error)
9,C#C (Mutation error)
9, (Mutation error)
9,C#CC (Mutation error)
9,CCC(C)CC (Mutation error)
9,CCC1C#CC1 (Mutation error)
9,CCCC (Mutation error)
9,CC#CC (Mutation error)
9,CCC(CC)CC (Mutation error)
9,C#CCC (Mutation error)
9,C (Mutation error)
9,No more individual to be mutated
10,C=CC (Mutation error)
10,C=C (Mutation error)
10,C#CC (Mutation error)
10,CC (Mutation error)
10,CCC (Mutation error)
10,C#C (Mutation error)
10, (Mutation error)
10,CCC(C)CC (Mutation error)
10,CC#CC (Mutation error)
10,CCCC (Mutation error)
10,CCC(C)(C)CC (Mutation error)
11,C=CC (Mutation error)
11,C=C (Mutation error)
11,CC=CC (Mutation error)
11,CCC=CCC (Mutation error)
11, (Mutation error)
11,CC(C)C (Mutation error)
11,C#C (Mutation error)
11,CCC (Mutation error)
11,CC (Mutation error)
11,C#CC (Mutation error)
11,CC#CC (Mutation error)
12,C=C (Mutation error)
12,CC=CC (Mutation error)
12,C=C1C=C1C (Mutation error)
12,CC=C1C#C1 (Mutation error)
13,C=CC (Mutation error)
13,C=C(C)C (Mutation error)
13,C=CCC (Mutation error)
13,C=C(C)CC (Mutation error)
13,C=CCCC (Mutation error)
13,C=CC(C)CC (Mutation error)
13,C=C (Mutation error)
13,CC=CC (Mutation error)
13,C=C=CC (Mutation error)
13,C=C=C(C)C (Mutation error)
13,CC=C=CC (Mutation error)
13,CCC=CCC (Mutation error)
13,CCC=CCCC (Mutation error)
14,C=CC (Mutation error)
14,C=C (Mutation error)
14,CC=CC (Mutation error)
14,CC=C(C)C (Mutation error)
15,C=CC(=C)C (Mutation error)
15,C=CC (Mutation error)
15,C=C(C)C (Mutation error)
15,C=C(C)CC (Mutation error)
15,C=CC(C)CC (Mutation error)
15,C=C (Mutation error)
15,C=C=C (Mutation error)
15,CC=CC (Mutation error)
15,C=C=CC (Mutation error)
15,C=C=C(C)C (Mutation error)
15,CC=C(C)C (Mutation error)
15,CC=CCC (Mutation error)
16,C=CC(=C)C (Mutation error)
16,C=CC (Mutation error)
16,C=C(C)C (Mutation error)
16,C=CCC (Mutation error)
16,C=CC(C)C (Mutation error)
16,C=CCCC (Mutation error)
16,C=C(C)C(C)C (Mutation error)
16,C=C(C)CCC (Mutation error)
16,C=C(CC)CCC (Mutation error)
16,C=C (Mutation error)
16,C=C=C (Mutation error)
16,CC=CC (Mutation error)
16,C=C=C(C)C (Mutation error)
16,CC=CCC (Mutation error)
17,C=C(C)C=CC (Mutation error)
17,C=CC (Mutation error)
17,C=CCC (Mutation error)
17,C=CC(C)C (Mutation error)
17,C=CCCC (Mutation error)
17,C=C(C)C(C)C (Mutation error)
17,C=CC(C)(C)C (Mutation error)
17,C=CCC(C)C (Mutation error)
17,C=C(C)CCC (Mutation error)
17,C=C(CC)CC (Mutation error)
17,C=C (Mutation error)
17,C=C=C (Mutation error)
18,C=CC(=C)C (Mutation error)
18,C=C(C)C=CC (Mutation error)
18,C=C(C)C (Mutation error)
18,C=CCC (Mutation error)
18,C=CC(C)C (Mutation error)
18,C=CCCC (Mutation error)
18,C=CCC(C)C (Mutation error)
18,C=C(C)CCC (Mutation error)
19,C=CC(=C)C (Mutation error)
19,C=CCC(=C)CC (Mutation error)
19,C=CC (Mutation error)
19,C=C(C)C (Mutation error)
19,C=CCC (Mutation error)
19,C=CC(C)C (Mutation error)
19,C=C(C)CC (Mutation error)
19,C=CC#CC (Mutation error)
19,C=C(C)CCC (Mutation error)
20,C=CC (Mutation error)
20,C=C(C)C (Mutation error)
20,C=CCC (Mutation error)
20,C=CC(C)C (Mutation error)
20,C=CCCC (Mutation error)
20,C=CC(C)(C)C (Mutation error)
20,C=CCC(C)C (Mutation error)
20,C=C(C)CCC (Mutation error)
21,C=C(C)C=CC (Mutation error)
21,C=CC (Mutation error)
21,C=C(C)C (Mutation error)
21,C=CCC (Mutation error)
21,C=C(C)CC (Mutation error)
21,C=CC(C)(C)C (Mutation error)
21,C=CCCC (Mutation error)
21,C=CCC(C)C (Mutation error)
22,C=C(C)C(=C)CC (Mutation error)
22,C=CCC(=C)CC (Mutation error)
22,C=C(C)C=CC (Mutation error)
22,C=C(C=CC)CC (Mutation error)
22,C=C(C=CCC)CC (Mutation error)
22,C=CC1=C(C)C1=C (Mutation error)
22,C=CC (Mutation error)
22,C=C(C)C (Mutation error)
22,C=CCC (Mutation error)
22,C=C(C)CC (Mutation error)
22,C=CC(C)(C)C (Mutation error)
22,C=CCCC (Mutation error)
22,C=C(C)C(C)C (Mutation error)
22,C=CC1CC1 (Mutation error)
23,C=CC(C)=CC (Mutation error)
23,C=C(C)CC(=C)C (Mutation error)
23,C=CC(=CC)CC (Mutation error)
23,C=CCC(=C)CC (Mutation error)
23,C=C(C)C=CC (Mutation error)
23,C=C(C)C=CCC (Mutation error)
23,C=CC (Mutation error)
23,C=C(C)C (Mutation error)
23,C=C(C)CC (Mutation error)
23,C=CC(C)C (Mutation error)
23,C=CCCC (Mutation error)
24,C=CC(=C)C=CC (Mutation error)
24,C=C(C)C(=C)C (Mutation error)
24,C=CC(C)=CC (Mutation error)
24,C=C(C)CC(=C)C (Mutation error)
24,C=C(C)C=CC (Mutation error)
24,C=C(C=CCC)CC (Mutation error)
24,C=CC (Mutation error)
24,C=C(C)C (Mutation error)
24,C=CCC (Mutation error)
24,C=C(C)CC (Mutation error)
24,C=CC(C)C (Mutation error)
25,C=CC(=C)CC (Mutation error)
25,C=CC(C)=CC (Mutation error)
25,C=C(C)C(=C)CC (Mutation error)
25,C=CC(C)=CCC (Mutation error)
25,C=C(C)C=CCC (Mutation error)
26,C=C(C)C(=C)C (Mutation error)
27,C=CC(=C)C=CC (Mutation error)
27,C=CC(=C)C (Mutation error)
28,C=CC(=C)C (Mutation error)
28,C=C(C)C(=C)C (Mutation error)
28,C=CC(C)=CC (Mutation error)
28,C=C(C)C(=C)CC (Mutation error)
28,C=CC(C)=CCC (Mutation error)
29,C=CC(=C)C(=C)C (Mutation error)
29,C=CC=C(C=C)CC (Mutation error)
29,C=CC(=C)C (Mutation error)
29,C=CC(=C)CC (Mutation error)
29,C=CC(C)=CC (Mutation error)
29,C=CC(C)C=C (Mutation error)
29,C=CCC(=C)CC (Mutation error)
30,C=CC(=C)C(=C)C (Mutation error)
30,C=CC(=C)C (Mutation error)
30,C=CC(=C)CC (Mutation error)
30,C=CC(=C)C(C)C (Mutation error)
30,C=CC(=C)C(C)(C)CC (Mutation error)
30,C=CC(C)C=C (Mutation error)
30,C=CC(C)=CC (Mutation error)
30,C=CC(C)=CCC (Mutation error)
31,C=CC(=C)C(=C)C (Mutation error)
31,C=CCC(=C)C=C (Mutation error)
31,C=CC(=C)C=CC (Mutation error)
31,C=CC(=C)CC (Mutation error)
31,C=C(C)C(=C)C (Mutation error)
31,C=CC(C)C=C (Mutation error)
31,C=CC(C)=CC (Mutation error)
31,C=C(C)C(=C)CC (Mutation error)
32,C=CC(=C)C=CC (Mutation error)
32,C=CC=C(C)C(=C)C (Mutation error)
32,C=CC=C(C=C)CC (Mutation error)
32,C=CC(=C)C (Mutation error)
32,C=CC(=C)C(C)(C)C (Mutation error)
32,C=CC(=C)C1CC1(C)C (Mutation error)
32,C=CC(=C)C(C)(C)CC (Mutation error)
32,C=CC(C)=CC (Mutation error)
33,C=CC(=C)C(=C)C (Mutation error)
33,C=CC(=C)C=CC (Mutation error)
33,C=CC(=C)C (Mutation error)
33,C=CC(=C)CC (Mutation error)
33,C=CC(=C)C(C)C (Mutation error)
34,C=CC(C)=CC(=C)C (Mutation error)
34,C=CC=C(C)C(=C)C (Mutation error)
34,C=CC(=C)C=CCC (Mutation error)
34,C=CC=C(C=C)CC (Mutation error)
34,C=CC(=C)CCC (Mutation error)
34,C=CC(=C)C(C)(C)C (Mutation error)
34,C=CC(=C)C1C#CC1 (Mutation error)
35,C=CC(=CC)C(=C)C (Mutation error)
36,C=CC(=CC)C(=C)C (Mutation error)
36,C=CC=C(C)C=C (Mutation error)
36,C=CC(=C)C=CC (Mutation error)
36,C=CC=C(C)C(=C)C (Mutation error)
36,C=CC(=C)CC=CC (Mutation error)
36,C=CC(=C)C (Mutation error)
37,C=CC(=C)C(=C)C (Mutation error)
37,C=CC=C(C)C=C (Mutation error)
37,C=CC(=C)C=CC (Mutation error)
37,C=CC=C(C)C(=C)C (Mutation error)
37,C=CC=C(C=C)CC (Mutation error)
38,C=CC(=C)C(=C)C (Mutation error)
38,C=CC(=C)C=C (Mutation error)
38,C=CCCC(=C)C=C (Mutation error)
38,C=CC(C=C)=CCC (Mutation error)
38,C=CC(=CCC)C(=C)C (Mutation error)
38,C=CC(C=C)=CC(C)C (Mutation error)
38,C=CC(=CC)C(=C)CC (Mutation error)
38,C=CC(C(=C)CC)=C(C)C (Mutation error)
38,C=CC(=C)C=CC (Mutation error)
39,C=CC(=C)C(=C)C (Mutation error)
39,C=CCCC(=C)C=C (Mutation error)
39,C=CC(=CCC)C(=C)C (Mutation error)
40,C=CC(=C)C=C (Mutation error)
40,C=CC(C=C)=CC (Mutation error)
40,C=CC(=CC)C(=C)C (Mutation error)
40,C=CC(C=C)=CCC (Mutation error)
40,C=CC(=CC)C(=C)CC (Mutation error)
41,C=CCC(=C)C=C (Mutation error)
41,C=CC(C=C)=C(C)C (Mutation error)
41,C=CC(C)=CC(=C)C (Mutation error)
42,C=CC(=C)C(=C)C (Mutation error)
42,C=CC(=C)C=C (Mutation error)
42,C=CCC(=C)C=C (Mutation error)
42,C=CC(C=C)=C(C)C (Mutation error)
42,C=CC(=C)CC(=C)C (Mutation error)
42,C=CC(C)=CC(=C)C (Mutation error)
42,C=CC(C=C)=CCC (Mutation error)
42,C=CC(C=C)=CC(C)C (Mutation error)
42,C=CC(=C)CC(C)=CC (Mutation error)
42,C=CC(C)=CCC(=C)C (Mutation error)
42,C=CC(=CCC)C(=C)C (Mutation error)
43,C=CC(=C)C(=C)C (Mutation error)
43,C=CCC(=C)C=C (Mutation error)
43,C=CCCC(=C)C=C (Mutation error)
43,C=CCCCC(=C)C=C (Mutation error)
43,C=CC(C=C)=CC (Mutation error)
43,C=CC(C)=CC(=C)C (Mutation error)
43,C=CC(=C=CC)C=C (Mutation error)
43,C=CC(C)=CCC(=C)C (Mutation error)
43,C=CC(=CC)C(=C)CC (Mutation error)
43,C=CC(C=C)=CC(C)C (Mutation error)
44,C=CC(=C)C(=C)C (Mutation error)
44,C=CCC(=C)C=C (Mutation error)
44,C=CC(C=C)=C(C)C (Mutation error)
44,C=CCCCC(=C)C=C (Mutation error)
44,C=CC(C=C)=CC (Mutation error)
44,C=CC(=CC)C(=C)C (Mutation error)
45,C=CC(=C)C=C (Mutation error)
45,C=CC(=C)C(C)=CC (Mutation error)
45,C=CC(=C)C(C)=C(C)C (Mutation error)
45,C=CCC(=C)C=C (Mutation error)
46,C=CC(=C)C(=C)C (Mutation error)
46,C=C(C)C(=C)C(=C)C (Mutation error)
46,C=CC(=C)CC(=C)C (Mutation error)
46,C=CC(C=C)=C(C)C (Mutation error)
46,C=C(C)C(=C)C(=C)CC (Mutation error)
47,C=CC(=C)C(C)=CC (Mutation error)
47,C=CC(=C)C(C)=C(C)C (Mutation error)
47,C=CC(=C)C(C)=CCC (Mutation error)
47,C=C(C)C(=C)C(=C)C (Mutation error)
47,C=CC(C=C)=C(C)C (Mutation error)
47,C=C(C)C(=C)C(=C)CC (Mutation error)
47,C=CCC(C)C(=C)C=C (Mutation error)
48,C=CC(=C)C=C (Mutation error)
48,C=CC(=C)C(C)=CC (Mutation error)
48,C=CC(C)=C(C)C=C (Mutation error)
48,C=CCCC(=C)C=C (Mutation error)
48,C=CC(C)=C(C=C)CC (Mutation error)
48,C=CC(C=C)=C(C)CC (Mutation error)
48,C=CCC(C)C(=C)C=C (Mutation error)
49,C=CC(=C)C(=C)C (Mutation error)
49,C=CC(=C)C(C)=C(C)C (Mutation error)
49,C=CC(=C)CC(=C)C (Mutation error)
50,C=CC(=C)C=C (Mutation error)
50,C=CC(=C)C(C)=CC (Mutation error)
50,C=CCC(=C)C=C (Mutation error)
50,C=CC(=C)C(C)C=C (Mutation error)
50,C=CC(C=C)=C(C)C (Mutation error)
50,C=C(C)C(=C)C(=C)CC (Mutation error)
51,C=CC(=C)C(=C)C (Mutation error)
51,C=CC(=C)C=C (Mutation error)
51,C=CC(=C)C(C)=C(C)C (Mutation error)
51,C=CCC(=C)C=C (Mutation error)
52,C=CC(=C)C(=C)C (Mutation error)
52,C=CC(=C)C(C)=CCC (Mutation error)
52,C=CCC(=C)C=C (Mutation error)
53,C=CC(=C)C(=C)C (Mutation error)
53,C=CC(=C)C=C (Mutation error)
53,C=CCC(=C)C=C (Mutation error)
53,C=CC(=C)C(C)C=C (Mutation error)
54,C=CC(=C)C(=C)CCC (Mutation error)
54,C=CC(C)=C(C(=C)C)C(=C)C (Mutation error)
54,C=CC(=C)C(C)=CC (Mutation error)
54,C=CCC(C(=C)C)=C(C)C=C (Mutation error)
54,C=CC(=C)C(C)=CCC (Mutation error)
54,C=CC(C)=C(C=C)C=C (Mutation error)
54,C=CC(=C)C(=CC)CC (Mutation error)
54,C=C(C)C(=C)C(=C)C (Mutation error)
54,C=CC(C=C)=C(C)C (Mutation error)
54,C=CC(=C)C(C)C=C (Mutation error)
55,C=CC(=C)C(=C)CC (Mutation error)
55,C=CC(=C)C=C (Mutation error)
55,C=CC(=C)C(C)=CC (Mutation error)
55,C=CC(=C)C(CC)=C(C)C (Mutation error)
55,C=CC(=C)C(=CCC)CC (Mutation error)
56,C=CC(=C)C=C (Mutation error)
56,C=CC(=C)C(=C)CCC (Mutation error)
56,C=CC(=C)C(C)=CC (Mutation error)
56,C=CCC(C(=C)C)=C(C)C=C (Mutation error)
56,C=CC(=C)C(C)=CCC (Mutation error)
56,C=CC(C)=C(C=C)C=C (Mutation error)
56,C=CC(=C)C(CC)=C(C)C (Mutation error)
56,C=CCC(=C)C=C (Mutation error)
56,C=CC(=C)C(=CCC)CC (Mutation error)
56,C=C(C)C(=C)C(=C)C (Mutation error)
56,C=CC(=C)CC(=C)C (Mutation error)
56,C=CC(C)=C(C)C=C (Mutation error)
56,C=CC(=C)C(=CCCC)CC (Mutation error)
56,C=CCCC(=C)C=C (Mutation error)
57,C=CC(=C)C(C)=CC (Mutation error)
58,C=CC(=C)C(=C)C (Mutation error)
58,C=CC(=C)C(=C)CC (Mutation error)
58,C=CC(=C)C=C (Mutation error)
58,C=CC(=C)C(CC)=C(C)C (Mutation error)
58,C=CC(=C)C(C)=C(C)CC (Mutation error)
59,C=CC(=C)C=C (Mutation error)
59,C=CC(=C)C(=C)CCC (Mutation error)
59,C=CC(=C)C(C)=C(C)C (Mutation error)
60,C=CC(=C)C=C (Mutation error)
60,C=CC(C)=C(C(=C)C)C(=C)CC (Mutation error)
60,C=CC(=C)C(C)=CCC (Mutation error)
60,C=CC(C)=C(C=C)C=C (Mutation error)
61,C=CC(=C)C(=C)C (Mutation error)
61,C=CC(=C)C(=C)CC (Mutation error)
61,C=CC(=C)C(=C)CCC (Mutation error)
61,C=CC(C)=C(CC(=C)C)C(=C)C (Mutation error)
62,C=CC(=C)C(=C)C (Mutation error)
62,C=CC(=C)C(=C)CCC (Mutation error)
62,C=CC(C)=C(CC(=C)C)C(=C)C (Mutation error)
63,C=CC(=C)C(=C)C (Mutation error)
63,C=CC(=C)C(=C)CC (Mutation error)
63,C=CC(=C)C=C (Mutation error)
63,C=CC(=C)C(=C)CCC (Mutation error)
63,C=CC(C)=C(C(=C)C)C(=C)C (Mutation error)
63,C=CC(=C)C(C)=CC (Mutation error)
63,C=CC(=C)C(C)=C(C)C (Mutation error)
63,C=CC(=C)C(C)=CCC (Mutation error)
63,C=CC=C(C=C)C(=C)C (Mutation error)
63,C=CC(=C)C(CC)=C(C)C (Mutation error)
63,C=CC(=C)C(C)=C(C)CC (Mutation error)
64,C=CC(=C)C(=C)C (Mutation error)
64,C=CC(=C)C(=C)CC (Mutation error)
64,C=CC(=C)C=C (Mutation error)
64,C=CC(C)=C(C(=C)C)C(=C)C (Mutation error)
64,C=C=C(C)C(=C)C=C (Mutation error)
64,C=CC(=C)C(C)=CC (Mutation error)
64,C=CC(=C)C(C)=CCC (Mutation error)
65,C=CC(=C)C(=C)CC (Mutation error)
65,C=CC(=C)C=C (Mutation error)
65,C=CC(=C)C(=C)CCC (Mutation error)
65,C=CC(=C)C(C)=CC (Mutation error)
65,C=CC(C)=CC(=C)CC(=C)C (Mutation error)
65,C=CC(=C)C(C)=C(C)C (Mutation error)
65,C=CC(=C)C(C)=CCC (Mutation error)
66,C=CC(=C)C=C (Mutation error)
67,C=CC(=C)C(=C)CC (Mutation error)
67,C=CC(=C)C=C (Mutation error)
67,C=CC(=C)C(=C)CCC (Mutation error)
67,C=CC(=C)C(=C)CC(C)C (Mutation error)
67,C=C=C(C)C(=C)C=C (Mutation error)
67,C=CCC(C(=C)C)=C(C)C=C (Mutation error)
68,C=CC(=C)C(=C)C (Mutation error)
68,C=CC(C)=C(C=C)C(=C)C (Mutation error)
68,C#CC(=C)C(=C)C=C (Mutation error)
68,C=CC(=C)C=C (Mutation error)
68,C=CC(C=C)=C(CCC)C(=C)C (Mutation error)
68,C=CC(C)=CC(=C)CC(=C)C (Mutation error)
69,C=CC(=C)C(=C)C (Mutation error)
69,C=CC(=C)C(=C)CCC (Mutation error)
69,C=CC(C)=C(C(=C)C)C(=C)C (Mutation error)
70,C=CC(=C)C(=C)CC (Mutation error)
70,C#CC(=C)C(=C)C=C (Mutation error)
70,C=CC(CC)=C(C=C)C(=C)C (Mutation error)
70,C=CC(=C)C=C (Mutation error)
70,C=CC(C=C)=C(CC(=C)C)C(C)C (Mutation error)
71,C=CC(C)=C(C=C)C(=C)C (Mutation error)
71,C=CC(C=C)=C(C(=C)C)C(C)C (Mutation error)
72,C=CC(C)=C(C=C)C(=C)C (Mutation error)
72,C=CC(=C)C(=C)CC (Mutation error)
72,C#CC(=C)C(=C)C=C (Mutation error)
72,C=CC(CC)=C(C=C)C(=C)C (Mutation error)
72,C=CC(=C)C=C (Mutation error)
72,C=C=C(C)C(=C)C=C (Mutation error)
73,C=CC(C)=C(C=C)C(=C)C (Mutation error)
73,C=CC(CC)=C(C=C)C(=C)C (Mutation error)
73,C=CC(=C)C=C (Mutation error)
73,C=CC(=C)C(=C)CCC (Mutation error)
73,C=CC(C=C)=C(CC(=C)C)C(C)C (Mutation error)
74,C=CC(=C)C(=C)C (Mutation error)
74,C=CC(=C)C(=C)CC (Mutation error)
74,C#CC(=C)C(=C)C=C (Mutation error)
74,C=CC(=C)C=C (Mutation error)
74,C=CC(=C)C(=C)CCC (Mutation error)
74,C=CC(C)=C(C(=C)C)C(=C)C (Mutation error)
74,C=CC(=C)C(C)=CC (Mutation error)
75,C=CC(=C)C(=C)C (Mutation error)
75,C=CC(C)=C(C=C)C(=C)C (Mutation error)
75,C#CC(=C)C(=C)C=C (Mutation error)
75,C=CC(=C)C(=C)CC (Mutation error)
75,C=CC(=C)C=C (Mutation error)
75,C=CC(C=C)=C(C(=C)C)C(C)CC (Mutation error)
75,C=CC(=C)C(=C)CC(C)(C)C (Mutation error)
75,C=CC(=C)C(C)=CC (Mutation error)
75,C=C=C(C)C(=C)C=C (Mutation error)
76,C=CC(=C)C(=C)C (Mutation error)
76,C=CC(C)=C(C=C)C(=C)C (Mutation error)
76,C=CC(=C)C(=C)CC (Mutation error)
76,C=CC(C=C)=C(CC)C(=C)C (Mutation error)
76,C=CC(=C)C=C (Mutation error)
76,C=CC(C=C)=C(CC(=C)C)C(C)C (Mutation error)
76,C=CC(C=C)=C(C(=C)C)C(C)CC (Mutation error)
76,C=CC(C)=C(C(=C)C)C(=C)C (Mutation error)
77,C=CC(=C)C(=C)C (Mutation error)
77,C=CC(CC)=C(C=C)C(=C)C (Mutation error)
77,C=CC(=C)C=C (Mutation error)
77,C=CC(=C)C(=C)CCC (Mutation error)
77,C=CC(C=C)=C(C(=C)C)C(C)C (Mutation error)
77,C=CC(C=C)=C(CC(=C)C)C(C)C (Mutation error)
77,C=CC(=C)C(=C)CCCC (Mutation error)
77,C=CC(C=C)=C(CCC)CC(=C)C (Mutation error)
78,C=CCC(=C)C(=C)C=C (Mutation error)
79,C#CC(=C)C(=C)C=C (Mutation error)
79,C=CC(=C)C=C (Mutation error)
79,C=CC(C=C)=C(C(=C)C)C(C)C (Mutation error)
80,C=CCC(=C)C(=C)C=C (Mutation error)
80,C=CC(=C)C(=C)C (Mutation error)
80,C=CCC(=C)CC(=C)C=C (Mutation error)
80,C#CC(=C)C(=C)C=C (Mutation error)
80,C=CC(=C)C(=C)CC (Mutation error)
80,C=CC(C=C)=C(CC)C(=C)C (Mutation error)
80,C=CC(CC)=C(C=C)C(=C)C (Mutation error)
80,C=CC(C)=C(C=C)CC(=C)C (Mutation error)
80,C=CC(=C)C=C (Mutation error)
80,C=CC(=C)C(=C)CCC (Mutation error)
81,C=CC(=C)C(=C)C (Mutation error)
81,C=CC(CC)=C(C=C)C(=C)C (Mutation error)
81,C=CC(=C)C(=C)CCC (Mutation error)
82,C=CC(=C)C(=C)C (Mutation error)
82,C=CC(C)=C(C=C)C(=C)C (Mutation error)
