rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C_mean,rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C_med,rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C_min,rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C_max,rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0002567768096923828,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0005671977996826172,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0023102760314941406,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0042095184326171875,0,0,0,0,0,0,0,0
0.01092896174863388,0.0,0.0,0.03278688524590164,0.015455885927574811,0.01092896174863388,0.0,0.0,0.03278688524590164,0.015455885927574811,2,1,0.006632804870605469,0,0,0,0,0,0,0,0
0.006557377049180328,0.0,0.0,0.03278688524590164,0.013114754098360656,0.006557377049180328,0.0,0.0,0.03278688524590164,0.013114754098360656,4,2,0.009155988693237305,0,0,1,0,0,0,0,0
0.010050741608118658,0.0,0.0,0.047619047619047616,0.017798926531141235,0.010050741608118658,0.0,0.0,0.047619047619047616,0.017798926531141235,7,3,0.013580799102783203,0,0,6,0,0,0,0,0
0.010488373193291226,0.0,0.0,0.047619047619047616,0.018458506566195493,0.010488373193291226,0.0,0.0,0.047619047619047616,0.018458506566195493,11,4,0.02016758918762207,0,0,13,0,0,0,0,0
0.00951750132078001,0.0,0.0,0.047619047619047616,0.018018962203734213,0.00951750132078001,0.0,0.0,0.047619047619047616,0.018018962203734213,17,6,0.03231620788574219,0,0,34,0,0,0,0,0
0.008885250627359755,0.0,0.0,0.047619047619047616,0.016645950540524458,0.008885250627359755,0.0,0.0,0.047619047619047616,0.016645950540524458,25,8,0.04543137550354004,0,0,36,0,0,0,0,0
