rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_mean,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_med,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_min,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_max,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0002727508544921875,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0007598400115966797,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0038917064666748047,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.006129026412963867,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.008810997009277344,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.012011289596557617,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,0.016186237335205078,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6,0.023589372634887695,0,0,12,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,5,0.035355567932128906,0,0,47,0,0,0,0,0
0.0037802627164793537,0.0,0.0,0.03076923076923077,0.00912467744940418,0.0037802627164793537,0.0,0.0,0.03076923076923077,0.00912467744940418,30,10,0.05033564567565918,0,0,32,0,0,0,0,0
0.00561623426974078,0.0,0.0,0.043478260869565216,0.011467314092344869,0.00561623426974078,0.0,0.0,0.043478260869565216,0.011467314092344869,40,10,0.07141852378845215,0,0,39,0,0,0,0,0
0.005667715369553936,0.0,0.0,0.045454545454545456,0.011956061045329668,0.005667715369553936,0.0,0.0,0.045454545454545456,0.011956061045329668,50,10,0.09420466423034668,0,0,68,0,0,0,0,0
0.007436078395748838,0.0,0.0,0.045454545454545456,0.013135117337917264,0.007436078395748838,0.0,0.0,0.045454545454545456,0.013135117337917264,60,10,0.10763430595397949,0,0,17,0,0,0,0,0
0.009357445290386464,0.0,0.0,0.045454545454545456,0.013498726988102719,0.009357445290386464,0.0,0.0,0.045454545454545456,0.013498726988102719,70,10,0.1189272403717041,0,0,7,0,0,0,0,0
