step,error
0,No more individual to be mutated
1,CC (Mutation error)
1,C (Mutation error)
1,No more individual to be mutated
1,No replacement occured
2,C (Mutation error)
2,No more individual to be mutated
3,CCC (Mutation error)
3,No more individual to be mutated
4, (Mutation error)
4,C#C (Mutation error)
4,CCC (Mutation error)
4,CC (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
4,No replacement occured
5, (Mutation error)
5,C#C (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6, (Mutation error)
6,CC (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
7,CCCC (Mutation error)
7,C#CC (Mutation error)
7,C=CCC (Mutation error)
7,C=C (Mutation error)
7, (Mutation error)
7,C#C (Mutation error)
7,CCC (Mutation error)
7,CC (Mutation error)
7,C (Mutation error)
7,No more individual to be mutated
8,CCCC (Mutation error)
8,CC(C)C (Mutation error)
8,C=C (Mutation error)
8, (Mutation error)
8,C#C (Mutation error)
8,CCC (Mutation error)
8,CC (Mutation error)
8,C (Mutation error)
8,No more individual to be mutated
9,CCC1=CC1 (Mutation error)
9,CC (Mutation error)
9,CCC (Mutation error)
9,C#C (Mutation error)
9, (Mutation error)
9,C=C (Mutation error)
9,CC(C)C (Mutation error)
9,C=CCCC (Mutation error)
9,C#CC (Mutation error)
9,CCCCC (Mutation error)
9,CCCCCC (Mutation error)
9,C (Mutation error)
9,No more individual to be mutated
10,CCC1=CC1 (Mutation error)
10,C#CC (Mutation error)
10,CC (Mutation error)
10,CCC (Mutation error)
10,C#C (Mutation error)
10, (Mutation error)
10,C=C (Mutation error)
10,C=CCC (Mutation error)
10,CCCCC (Mutation error)
10,CCCC (Mutation error)
10,CCCC(C)C (Mutation error)
10,C=CCCC (Mutation error)
10,CCC(C)CC (Mutation error)
11,C1=CC=1 (Mutation error)
11,C1=CC1 (Mutation error)
11,CCC(C)C (Mutation error)
11,CCCC (Mutation error)
11,C#CC (Mutation error)
11,C=CCC (Mutation error)
11,CC=CC (Mutation error)
11,CC(C)C (Mutation error)
11,CCCCC (Mutation error)
11, (Mutation error)
11,C#C (Mutation error)
11,CCC (Mutation error)
11,CC (Mutation error)
11,C=C (Mutation error)
11,CCCCCC (Mutation error)
11,C1#CCC1 (Mutation error)
12,C1=CC1 (Mutation error)
12,C1=CC=1 (Mutation error)
12,C1=CCCC=1 (Mutation error)
12,CC1=CC1C (Mutation error)
12,CCC1=CC1(C)C (Mutation error)
12,CCC1=CC1CC (Mutation error)
12,CCCC(C)C (Mutation error)
12,CCCC (Mutation error)
12,CC (Mutation error)
12, (Mutation error)
12,C#C (Mutation error)
13,C1=CC1 (Mutation error)
13,C1=CC=1 (Mutation error)
13,CC1=CC1 (Mutation error)
14,C1=CC1 (Mutation error)
14,C1=CC=1 (Mutation error)
14,C1=CCC1 (Mutation error)
14,CCC1C=C1 (Mutation error)
14,C1=C2C=C2C1 (Mutation error)
14,CC1C=C=CC1 (Mutation error)
14,CCC1=CC1 (Mutation error)
15,C1=CC=1 (Mutation error)
15,CC1C=CC1 (Mutation error)
15,C1=CCCC=1 (Mutation error)
15,C1=CCCC1 (Mutation error)
16,CC1C=C1 (Mutation error)
16,C1=CCC1 (Mutation error)
16,CC1C=CC1 (Mutation error)
16,CC1C=C=C1 (Mutation error)
16,C1=CCCC1 (Mutation error)
16,CC1C=C=CC1 (Mutation error)
16,C1=CC2=C(C1)C2 (Mutation error)
17,C1=CC=1 (Mutation error)
17,C1=CC1 (Mutation error)
17,C1=CCC=1 (Mutation error)
17,CC1C=C1 (Mutation error)
17,C1=C2C=C12 (Mutation error)
17,C1=CCC1 (Mutation error)
17,CC1C=CC1 (Mutation error)
17,CCC1C=C1 (Mutation error)
17,C1=C2C=C2C1 (Mutation error)
17,C1=CCCC1 (Mutation error)
17,C1=CCCC=1 (Mutation error)
17,C1=CC2=C(C1)C2 (Mutation error)
17,CCC12C=CC1C2 (Mutation error)
17,CC1=CC1 (Mutation error)
17,CC1=C=C1 (Mutation error)
18,C1=CC=1 (Mutation error)
18,C1=CC1 (Mutation error)
18,C1=CCC1 (Mutation error)
18,CC1C=CC1 (Mutation error)
18,CC1C=C=C1 (Mutation error)
18,CCC1C=C1 (Mutation error)
18,C1=C2C=C2C1 (Mutation error)
18,C1=CCCC=1 (Mutation error)
19,C1=CC=1 (Mutation error)
19,C1=CC1 (Mutation error)
19,CC1C=C1 (Mutation error)
19,C1=CCC1 (Mutation error)
19,C1=C2C=C12 (Mutation error)
19,CC1(C)C=C1 (Mutation error)
19,CC1C=C=C1 (Mutation error)
19,CC1C=CC1 (Mutation error)
19,CCC1C=C1 (Mutation error)
19,C1=CCCC=1 (Mutation error)
19,CC1C=CC1C (Mutation error)
20,C1=CC=1 (Mutation error)
20,C1=CC1 (Mutation error)
20,CC1C=C1 (Mutation error)
20,C1=CCC=1 (Mutation error)
20,C1=CCC1 (Mutation error)
20,C1=C2C=C12 (Mutation error)
20,CC1(C)C=CC1 (Mutation error)
21,C1=CC2C=C12 (Mutation error)
21,C1=CC1 (Mutation error)
21,C1=CC=1 (Mutation error)
21,C1=CCC=1 (Mutation error)
21,CC1C=C=C1 (Mutation error)
21,CC1C=CC1 (Mutation error)
22,CC1=CC=C1 (Mutation error)
22,C1=CC1 (Mutation error)
22,C1=CCC1 (Mutation error)
22,CC1C=C1 (Mutation error)
22,C1=C2C=C12 (Mutation error)
22,C1=CCC=1 (Mutation error)
22,C=C1C=C1 (Mutation error)
22,CC1C=C=C1 (Mutation error)
22,CCC1C=C1 (Mutation error)
22,CC1(C)C=CC1 (Mutation error)
22,C1=C2C=C2C1 (Mutation error)
22,C1=CCCC=1 (Mutation error)
22,C1=CC#CC=1 (Mutation error)
22,CC1=CC(C)=C1 (Mutation error)
22,C1=CCCC1 (Mutation error)
23,CC1=CC=C1 (Mutation error)
23,CC12C=CC1=C2 (Mutation error)
23,C1=CC=1 (Mutation error)
23,C1=CC1 (Mutation error)
23,C1=CCC=1 (Mutation error)
23,C1=CCC1 (Mutation error)
23,CC1C=C1 (Mutation error)
23,C=C1C=C1 (Mutation error)
23,C1=C2C=C12 (Mutation error)
23,C=C1C=CC1 (Mutation error)
23,CC1C=C=C1 (Mutation error)
23,CC1(C)C=CC1 (Mutation error)
23,C1=CCCC1 (Mutation error)
24,C1=CCC=C1 (Mutation error)
24,CC1=CC=C1 (Mutation error)
24,CC12C=CC1=C2 (Mutation error)
24,CC1=CC=CC1 (Mutation error)
24,CC1=CC=C=C1 (Mutation error)
24,CC1=CCC=C1 (Mutation error)
24,C1=CC1 (Mutation error)
24,C1=CC=1 (Mutation error)
24,C1=CCC1 (Mutation error)
24,CC1C=C1 (Mutation error)
24,C=C1C=C1 (Mutation error)
24,C1=CCC=1 (Mutation error)
24,C1=C2C=C12 (Mutation error)
24,CC1(C)C=C1 (Mutation error)
24,C=C1C=CC1 (Mutation error)
24,CC1C=CC1 (Mutation error)
24,CCC1C=C1 (Mutation error)
24,CC1(C)C=CC1 (Mutation error)
24,C1=C2C=C2C1 (Mutation error)
24,C1=CCCC1 (Mutation error)
24,CC1=C(C)C=C1 (Mutation error)
24,CC1C=CC1C (Mutation error)
24,CC1=CC(C)=C1 (Mutation error)
24,CCC1(C)C=C1 (Mutation error)
24,CCC1C=CC1 (Mutation error)
24,CC1=C2C=CC12 (Mutation error)
24,CC1CC=CC1 (Mutation error)
24,CC1C=CCC1 (Mutation error)
24,CC1C=C=CC1 (Mutation error)
25,C1=CC2C=C12 (Mutation error)
25,CC12C=CC1=C2 (Mutation error)
25,C1=CC1 (Mutation error)
25,C1=CC=1 (Mutation error)
25,C1=CCC=1 (Mutation error)
25,C1=CCC1 (Mutation error)
25,CC1C=C1 (Mutation error)
25,CC1(C)C=C1 (Mutation error)
26,C1=CC=CC=1 (Mutation error)
26,CC1=CCC=C1 (Mutation error)
26,C1=CC1 (Mutation error)
26,C1=CC=1 (Mutation error)
27,C1=CC=C1 (Mutation error)
27,C1=CCC=C1 (Mutation error)
27,C1=CC=CC=1 (Mutation error)
27,CC1=CC=C1 (Mutation error)
27,CC12C=CC1=C2 (Mutation error)
27,CC1=CCC=C1 (Mutation error)
27,CC1=C=CC=C1 (Mutation error)
27,C1=CC1 (Mutation error)
27,C1=CC=1 (Mutation error)
27,C=C1C=C1 (Mutation error)
27,CC1C=C1 (Mutation error)
27,C1=C2C=C12 (Mutation error)
27,C1=CCC=1 (Mutation error)
27,C1=CCC1 (Mutation error)
27,CC1(C)C=C1 (Mutation error)
27,CC1C=CC1 (Mutation error)
27,CC1C=C=C1 (Mutation error)
27,C=C1C=CC1 (Mutation error)
27,CC1(C)C=CC1 (Mutation error)
27,C1=CCCC=1 (Mutation error)
28,C1=CC=C1 (Mutation error)
28,C1=CCC=C1 (Mutation error)
28,CC1=CC=C1 (Mutation error)
28,C1=CC2C=C12 (Mutation error)
28,CC12C=CC1=C2 (Mutation error)
28,CC1=C=CC=C1 (Mutation error)
28,CC1=CC=C=C1 (Mutation error)
28,C1=CC=1 (Mutation error)
28,C1=CC1 (Mutation error)
28,CC1=CCCC=C1 (Mutation error)
28,CC1C=C1 (Mutation error)
28,C1=C2C=C12 (Mutation error)
28,C=C1C=C1 (Mutation error)
28,C1=CCC1 (Mutation error)
28,CC1(C)C=C1 (Mutation error)
28,C=C1C=CC1 (Mutation error)
28,CC1C=CC1 (Mutation error)
28,CCC1C=C1 (Mutation error)
29,C1=CC=C1 (Mutation error)
29,C1=CCCC=C1 (Mutation error)
29,CC12C=CC1=C2 (Mutation error)
29,CC1=CC=C=C1 (Mutation error)
29,C1=CC=1 (Mutation error)
29,C1=CC1 (Mutation error)
30,C1=CC=C1 (Mutation error)
30,C1=CC=CC=1 (Mutation error)
30,CC1C=CC=C1 (Mutation error)
30,C1=CCCC=C1 (Mutation error)
30,CC1=CC=C1 (Mutation error)
30,CC12C=CC1=C2 (Mutation error)
30,CC1=CCC=C1 (Mutation error)
30,CC1=CC=CC1 (Mutation error)
30,C1=CC=1 (Mutation error)
30,C1=CC1 (Mutation error)
31,C1=CC=C1 (Mutation error)
31,C1=CCC=C1 (Mutation error)
31,CC1=CC=C1 (Mutation error)
31,C1=CC2C=C12 (Mutation error)
31,CC1=CC=C=C1 (Mutation error)
31,C1=CC2CC=C12 (Mutation error)
31,CC1=CCC=C1 (Mutation error)
31,CC1=CC=CC1 (Mutation error)
31,C1=CC=1 (Mutation error)
31,C1=CC1 (Mutation error)
31,CCC1=CCC=C1 (Mutation error)
32,C1=CCC=C1 (Mutation error)
32,C1=CCCC=C1 (Mutation error)
32,C1=CCCC=CC1 (Mutation error)
32,C1=CC2C=C12 (Mutation error)
32,CC12C=CC1=C2 (Mutation error)
32,CC1=CC=C=C1 (Mutation error)
33,C1=CC=C1 (Mutation error)
33,C1=CCC=C1 (Mutation error)
33,C1=CC=CC=1 (Mutation error)
33,CCC1C=CC=C1 (Mutation error)
33,CC1=CC=C1 (Mutation error)
33,C1=CC2C=C12 (Mutation error)
33,CCC1=CC=C1 (Mutation error)
33,CC1=CCC=C1 (Mutation error)
33,C1=CC2C=C1C2 (Mutation error)
34,C1=CC=C1 (Mutation error)
34,C1=CCC=C1 (Mutation error)
34,C1=CC=CC=1 (Mutation error)
34,C1=CCCC=C1 (Mutation error)
34,CC1=CC=C1 (Mutation error)
34,C1=CC2C=C12 (Mutation error)
35,C1=CC=C1 (Mutation error)
35,C1=CCC=C1 (Mutation error)
35,C1=CC=CC=1 (Mutation error)
35,C1=CCCC=C1 (Mutation error)
35,C1=CC=CCC=1 (Mutation error)
35,CCC1C=CC=C1 (Mutation error)
35,CC1C=CCC=C1 (Mutation error)
35,CC1=CC=C1 (Mutation error)
35,CC1C=CC=C2C=C21 (Mutation error)
35,CC12C=CC1=C2 (Mutation error)
35,CC1=CC=C=C1 (Mutation error)
35,CC1=CC=CC1 (Mutation error)
36,C1=CC=C1 (Mutation error)
36,C1=CCC=C1 (Mutation error)
36,CC1C=CC=C1 (Mutation error)
36,C1=CCCC=C1 (Mutation error)
36,C1=CC=CCC=1 (Mutation error)
36,CCC1C=CC=C1 (Mutation error)
36,C1=CCC2=CC2=C1 (Mutation error)
37,C1=CC=C1 (Mutation error)
37,C1=CCC=C1 (Mutation error)
37,CC1C=CC=C1 (Mutation error)
37,C1=CCCC=C1 (Mutation error)
37,CCC1C=CC=C1 (Mutation error)
37,C1=CCC2=CC2=C1 (Mutation error)
37,CC1=CC=C1 (Mutation error)
37,CC1C=CC=C2C=C21 (Mutation error)
37,CCC1C=CC=CC1 (Mutation error)
37,c1cc2ccc1CC2 (Mutation error)
37,C1=CCCCC=CC1 (Mutation error)
37,C1=CC2C=C12 (Mutation error)
37,CC1=CC=C=C1 (Mutation error)
38,C1=CC=C1 (Mutation error)
38,C1=CC=CC=1 (Mutation error)
38,CC1C=CC=C1 (Mutation error)
38,C1=CC=CCC=1 (Mutation error)
38,C1=CCCC=CC1 (Mutation error)
38,CC1=CC=C1 (Mutation error)
38,CC1C=CC=C2C=C21 (Mutation error)
38,CCC1C=CCC=C1 (Mutation error)
38,CCC1C=CC=CC1 (Mutation error)
38,c1cc2ccc1CC2 (Mutation error)
38,C1=CC2C=C12 (Mutation error)
39,C1=CC=CC=1 (Mutation error)
39,C1=CCC=C1 (Mutation error)
39,CC1C=CC=C1 (Mutation error)
39,CC1(C)C=CC=C1 (Mutation error)
39,C1=CCCC=CC1 (Mutation error)
39,C1=CCC2=CC2=C1 (Mutation error)
39,CC1=CC=C1 (Mutation error)
40,C1=CC=C1 (Mutation error)
40,C1=CC=CC=1 (Mutation error)
40,C1=CCC=C1 (Mutation error)
40,CC1C=CC=C1 (Mutation error)
40,C1=CCCC=C1 (Mutation error)
40,C1=CC=CCC=1 (Mutation error)
40,CCC1C=CC=C1 (Mutation error)
40,C1=CCCCC=C1 (Mutation error)
40,CC1=CC=C1 (Mutation error)
40,C1=CCCCC=CC1 (Mutation error)
41,C1=CC=C1 (Mutation error)
41,C1=CCC=C1 (Mutation error)
41,CC1C=CC=C1 (Mutation error)
41,C1=CC=CCC=1 (Mutation error)
41,C1=CCCC=C1 (Mutation error)
41,CC1C=CCC=C1 (Mutation error)
41,C1=CCC2=CC2=C1 (Mutation error)
41,CCC1(C)C=CC=C1 (Mutation error)
41,CC1=CC=C1 (Mutation error)
41,C=CC1C=CC=CC1 (Mutation error)
41,CC1C=CC=C2C=C21 (Mutation error)
42,Cc1ccccc1 (Mutation error)
42,C1=CC=C1 (Mutation error)
42,C1=CCC=C1 (Mutation error)
42,C1=CC=CC=1 (Mutation error)
42,CC1C=CC=C1 (Mutation error)
42,C1=CC=CCC=1 (Mutation error)
42,CC1C=CCC=C1 (Mutation error)
42,CCC1C=CC=C1 (Mutation error)
42,C1=CCCC=CC1 (Mutation error)
42,C1=CCC2=CC2=C1 (Mutation error)
42,CC1=CC=C1 (Mutation error)
42,CCC1(C)C=CC=C1 (Mutation error)
43,C1=CC=C1 (Mutation error)
43,C1=CCC=C1 (Mutation error)
43,C1=CC=CC=1 (Mutation error)
43,CC1C=CC=C1 (Mutation error)
43,C1=CC=C=CC=1 (Mutation error)
43,C1=CCCC=C1 (Mutation error)
43,CC1(C)C=CC=C1 (Mutation error)
43,CCC1C=CC=C1 (Mutation error)
43,CC1C=CC=CC1 (Mutation error)
43,C1=CCCC=CC1 (Mutation error)
43,CC1=CC=C1 (Mutation error)
43,C=CC1C=CC=CC1 (Mutation error)
44,C1=CC=CC=1 (Mutation error)
44,C1=CCC=C1 (Mutation error)
44,CC1C=CC=C1 (Mutation error)
44,C1=CCCC=C1 (Mutation error)
44,CC1C=CC=CC1 (Mutation error)
44,C1=CCCC=CC1 (Mutation error)
45,C1=CC=C1 (Mutation error)
45,C1=CCC=C1 (Mutation error)
45,C1=CC=CC=1 (Mutation error)
45,CC1C=CC=C1 (Mutation error)
45,CC1C=CCC=C1 (Mutation error)
45,CCC1C=CC=C1 (Mutation error)
46,C1=CC=C1 (Mutation error)
46,C1=CC=CC=1 (Mutation error)
46,CC1C=CC=C1 (Mutation error)
46,C1=CC=C=CC=1 (Mutation error)
46,C1=CCCC=C1 (Mutation error)
46,Cc1c#cccc1 (Mutation error)
46,CCC1C=CC=C1 (Mutation error)
46,C=CC1C=CC=C1 (Mutation error)
46,C1#CC12C=CC=C2 (Mutation error)
46,CC1C=CCC=C1 (Mutation error)
47,C1=CC=C1 (Mutation error)
47,c1cc2cc(c1)C2 (Mutation error)
47,C1=CCC=C1 (Mutation error)
47,C1=CC=CC=1 (Mutation error)
47,CC1C=CC=C1 (Mutation error)
47,C1=CC=CCC=1 (Mutation error)
47,CCC1C=CC=C1 (Mutation error)
47,CC1C=CCC=C1 (Mutation error)
47,CC1C=CC=CC1 (Mutation error)
47,C1#CC12C=CC=C2 (Mutation error)
47,C1=CC=CCCC=1 (Mutation error)
47,C1=CC=C=CCC=1 (Mutation error)
47,C1=CCCCC=C1 (Mutation error)
48,Cc1ccccc1 (Mutation error)
48,C1=CC=C1 (Mutation error)
48,C1=CC=CC=1 (Mutation error)
48,C1=CCC=C1 (Mutation error)
48,CC1C=CC=C1 (Mutation error)
48,C1=CC=CCC=1 (Mutation error)
48,C1=CC=C=CC=1 (Mutation error)
48,CCC1C=CC=C1 (Mutation error)
48,CC1C=CCC=C1 (Mutation error)
48,C1=CCCC=CC1 (Mutation error)
49,Cc1ccccc1 (Mutation error)
49,C1=CCC=C1 (Mutation error)
49,C1=CC=CC=1 (Mutation error)
49,CC1C=CC=C1 (Mutation error)
49,C1=CC=CCC=1 (Mutation error)
49,C1=CC=C=CC=1 (Mutation error)
49,C1=CCCC=C1 (Mutation error)
49,CC1C=CCC=C1 (Mutation error)
49,CCC1C=CC=C1 (Mutation error)
49,CC1C=CC=CC1 (Mutation error)
49,C1=CCCCC=C1 (Mutation error)
49,C1=CC=CCCC=1 (Mutation error)
49,C1=CC=C=CCC=1 (Mutation error)
50,C1=CC=C1 (Mutation error)
50,C1=CCC=C1 (Mutation error)
50,C1=CC=CC=1 (Mutation error)
50,CC1C=CC=C1 (Mutation error)
50,C1=CC=C=CC=1 (Mutation error)
50,C1=CCC=CC1 (Mutation error)
50,Cc1c#cccc1 (Mutation error)
50,C=CC1C=CC=C1 (Mutation error)
50,CC1C=CCC=C1 (Mutation error)
50,CC1C=CC=CC1 (Mutation error)
50,CC1C=C=CC=C1 (Mutation error)
51,C1=CC=C1 (Mutation error)
51,C1=CCC=C1 (Mutation error)
51,C1=CC=CC=1 (Mutation error)
51,C1=CCCC=C1 (Mutation error)
51,C1=CC=CCC=1 (Mutation error)
51,C1#CC12C=CC=C2 (Mutation error)
51,C=CC1C=CC=C1 (Mutation error)
52,Cc1ccccc1 (Mutation error)
52,C1=CC=C1 (Mutation error)
52,CC1c2cccc1c2 (Mutation error)
52,C1=CCC=C1 (Mutation error)
52,C1=CC=CC=1 (Mutation error)
52,CC1C=CC=C1 (Mutation error)
52,C1=CCCC=C1 (Mutation error)
52,C1=CC=CCC=1 (Mutation error)
52,C1=CCC=CC1 (Mutation error)
52,C1=CC=C=CC=1 (Mutation error)
52,CC1C=C=CC=C1 (Mutation error)
52,C1#CC12C=CC=C2 (Mutation error)
52,CC1C=CCC=C1 (Mutation error)
52,C=CC1C=CC=C1 (Mutation error)
52,CCC1C=CC=C1 (Mutation error)
52,C1=CCCC=CC1 (Mutation error)
52,C1=CC=C=CCC=1 (Mutation error)
52,C1=CC=CCCC=1 (Mutation error)
52,C1=CCCCC=C1 (Mutation error)
52,CC1=CC=C1 (Mutation error)
52,CC1(C)C=CCC=C1 (Mutation error)
52,CCC1C=CC=CC1 (Mutation error)
53,C1=CC=C1 (Mutation error)
53,c1cc2cc(c1)C2 (Mutation error)
53,C1=CC=CC=1 (Mutation error)
53,C1=CCC=C1 (Mutation error)
53,CC1C=CC=C1 (Mutation error)
53,C1=CCCC=C1 (Mutation error)
53,C1=CC=C=CC=1 (Mutation error)
53,C1=CCC=CC1 (Mutation error)
53,CC1C=CC=CC1 (Mutation error)
53,CC1C=C=CC=C1 (Mutation error)
53,CCC1C=CC=C1 (Mutation error)
53,CC1C=CCC=C1 (Mutation error)
53,C1=CC2CC2C=C1 (Mutation error)
53,C1=CC=CCCC=1 (Mutation error)
54,C1=CCC=C1 (Mutation error)
54,CC1C=CC=C1 (Mutation error)
54,C1=CC=CCC=1 (Mutation error)
54,C1=CCC=CC1 (Mutation error)
54,CC1(C)C=CC=C1 (Mutation error)
55,C1=CC=C1 (Mutation error)
55,c1cc2cc(c1)C2 (Mutation error)
55,CC1c2cccc1c2 (Mutation error)
55,C1=CCC=C1 (Mutation error)
55,C1=CC=CC=1 (Mutation error)
55,c1cc2cc(c1)C21CC1 (Mutation error)
55,C1=CCC=CC1 (Mutation error)
55,C1=CC=CCC=1 (Mutation error)
55,CC1C=CC=CC1 (Mutation error)
55,CC1C=CCC=C1 (Mutation error)
55,CC1C=C=CC=C1 (Mutation error)
56,C1=CC=C1 (Mutation error)
56,C=C1C=CC=CC12C=C2 (Mutation error)
56,c1cc2cc(c1)C2 (Mutation error)
56,C1=CC=CC=1 (Mutation error)
56,C1=CCC=C1 (Mutation error)
56,c1cc2cc(c1)CC2 (Mutation error)
56,C1=CCCC=C1 (Mutation error)
56,C1=CC=C=CC=1 (Mutation error)
56,C1=CCC=CC1 (Mutation error)
56,CC1(C)C=CC=C1 (Mutation error)
56,CCC1C=CC=C1 (Mutation error)
56,CC1C=CC=CC1 (Mutation error)
57,c1ccccc#1 (Mutation error)
57,C1=CC=C1 (Mutation error)
57,CC1c2cccc1c2 (Mutation error)
57,C1=CCC=C1 (Mutation error)
57,C1=CC=CC=1 (Mutation error)
57,c1cc2cc(c1)CC2 (Mutation error)
57,CC1C=CC=C1 (Mutation error)
58,Cc1ccccc1 (Mutation error)
58,C1=CC=C1 (Mutation error)
58,c1cc2cc(c1)C2 (Mutation error)
58,CC1c2cccc1c2 (Mutation error)
58,C1=CC=CC=1 (Mutation error)
58,C1=CCC=C1 (Mutation error)
58,CC1C=CC=C1 (Mutation error)
58,C=C1C=CC=C1 (Mutation error)
58,c1cc2cc(c1)C21CC1 (Mutation error)
58,CC1=CCCC=CC=C1 (Mutation error)
58,C1=CCC=CC1 (Mutation error)
58,C1=CC=CCC=1 (Mutation error)
