step,error
0,C (Mutation error)
0,No more individual to be mutated
0,No replacement occured
1,No more individual to be mutated
2, (Mutation error)
2,C (Mutation error)
2,No more individual to be mutated
2,No replacement occured
3, (Mutation error)
3,No more individual to be mutated
4,CC (Mutation error)
4, (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
4,No replacement occured
5,CC (Mutation error)
5, (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
5,No replacement occured
6,CC (Mutation error)
6, (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
6,No replacement occured
7, (Mutation error)
7,C (Mutation error)
7,No more individual to be mutated
8,CC (Mutation error)
8, (Mutation error)
8,C (Mutation error)
8,No more individual to be mutated
9,CCCC (Mutation error)
9,C#C (Mutation error)
9, (Mutation error)
9,No more individual to be mutated
10,C=C (Mutation error)
10,C#C (Mutation error)
10,CC (Mutation error)
10, (Mutation error)
10,C (Mutation error)
10,No more individual to be mutated
11,C1CCCC1 (Mutation error)
11,C1=CC1 (Mutation error)
11,CCC (Mutation error)
11,CC (Mutation error)
11, (Mutation error)
11,C (Mutation error)
11,No more individual to be mutated
12,C=CCC (Mutation error)
12,C=C (Mutation error)
12,CCCCC (Mutation error)
12,CCC (Mutation error)
12,C#C (Mutation error)
12,CC (Mutation error)
12, (Mutation error)
12,C (Mutation error)
12,No more individual to be mutated
13,C=C (Mutation error)
13,C#CC#C (Mutation error)
13,CCCCC (Mutation error)
13,CCCC (Mutation error)
13,C#C (Mutation error)
13, (Mutation error)
13,C (Mutation error)
13,No more individual to be mutated
14,C=CC (Mutation error)
14,C=C (Mutation error)
14,C=C1CC1 (Mutation error)
14, (Mutation error)
14,CC (Mutation error)
14,C#C (Mutation error)
14,CCCC (Mutation error)
14,CCC (Mutation error)
14,C1CCCC1 (Mutation error)
14,C#CC (Mutation error)
14,CC#CC (Mutation error)
14,C1CC1 (Mutation error)
14,C1CCC1 (Mutation error)
15,C=CC (Mutation error)
15,C=CC1CC1 (Mutation error)
15,C=C (Mutation error)
15,CCC (Mutation error)
15,CCCC (Mutation error)
15,C1=CC1 (Mutation error)
15,C#C (Mutation error)
15,CCCCC (Mutation error)
15,C#CC (Mutation error)
15,CC (Mutation error)
15, (Mutation error)
16,C=CC (Mutation error)
16,C=CC1CC1 (Mutation error)
16,C=C (Mutation error)
16,C=C1CC1 (Mutation error)
16,C#CC (Mutation error)
16,CC(C)C (Mutation error)
16,CCC1CC1 (Mutation error)
16,C#CC#C (Mutation error)
17,C=CC (Mutation error)
17,C=CCCC (Mutation error)
17,C=CC(C)(C)C (Mutation error)
17,C=CCC(C)CC (Mutation error)
17,C=C (Mutation error)
17,CC=CC (Mutation error)
18,C#CC(=C)C (Mutation error)
18,C=CCCC (Mutation error)
18,C=CC(C)(C)C (Mutation error)
18,C=CCC(C)C (Mutation error)
18,C=CCCCC (Mutation error)
19,C=CCC=C (Mutation error)
19,C=CC (Mutation error)
19,C=CCC (Mutation error)
19,C=CC(C)C (Mutation error)
19,C#CC(=C)C (Mutation error)
19,C=CCCC (Mutation error)
19,C=CC1CC1 (Mutation error)
19,C#CCC=C (Mutation error)
19,C=CCC(C)C (Mutation error)
19,C=C(C)CCC (Mutation error)
20,C=CC (Mutation error)
20,C=CCC (Mutation error)
20,C#CC=C (Mutation error)
20,C#CC(=C)C (Mutation error)
20,C=CC(C)(C)C (Mutation error)
20,C#CCC=C (Mutation error)
20,C=C(CC)CC (Mutation error)
20,C=CCC(C)C (Mutation error)
21,C=C(C)C (Mutation error)
21,C#CC=C (Mutation error)
21,C#CC(=C)C (Mutation error)
21,C=CC(C)C (Mutation error)
21,C=CCCC (Mutation error)
22,C=CC(=C)C (Mutation error)
22,C=CC=C (Mutation error)
22,C=CCC=C (Mutation error)
22,C=CCC(C)C=C (Mutation error)
22,C=CC (Mutation error)
22,C=C(C)C (Mutation error)
22,C#CC=C (Mutation error)
22,C=CCC (Mutation error)
22,C=C(C)CC (Mutation error)
22,C=CC(C)C (Mutation error)
22,C#CC(=C)C (Mutation error)
22,C=C(CC)CC (Mutation error)
23,C=CC(=C)C (Mutation error)
23,C=CCC=C (Mutation error)
23,C=CC (Mutation error)
23,C=C(C)C (Mutation error)
23,C=CCC (Mutation error)
24,C=CCC(=C)C (Mutation error)
24,C=CC (Mutation error)
24,C=C(C)C (Mutation error)
24,C#CC=C (Mutation error)
