smiles,n_success_mut,n_failures_mut,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51,total,obj_computation_time,history_data
C1#CC1=c1ccc2ccc3ccc4ccc5ccc(cc1)c1c5c2c3c41,2,159,0.7792207792207793,0.7792207792207793,0.0007827281951904297,C
C=C(C)C=c1c2c3ccc4ccc5ccc6ccc(cc3)c(c42)c6c15,2,597,0.7733333333333333,0.7733333333333333,0.0006601810455322266,
C(=C1CC1)=c1c2c3ccc4ccc(cc3)c2c2c3ccc(cc3)c2c14,9,623,0.7631578947368421,0.7631578947368421,0.0007472038269042969,
CC=CC=c1ccc2ccc3ccc4ccc5ccc(cc1)c1c5c2c3c41,0,163,0.75,0.75,0.0007283687591552734,
C#Cc1c2c3cccc4ccc5ccc6ccc(cc3)c1c6c5c42,0,890,0.7466666666666667,0.7466666666666667,0.0006532669067382812,
CC1=CC1=c1ccc2ccc3ccc4ccc5ccc(cc1)c1c5c2c3c41,8,154,0.759493670886076,0.759493670886076,0.0007770061492919922,
c1cc2ccc3ccc4ccc5ccc1c1c6ccc6c(c21)c1c5c4c31,1,127,0.7468354430379747,0.7468354430379747,0.0009214878082275391,
CCC(C)C=c1c2c3ccc4ccc5ccc6ccc(cc3)c(c42)c6c15,11,505,0.7435897435897436,0.7435897435897436,0.000682830810546875,
C1=C(C=c2c3c4c5ccc6ccc7ccc8ccc(cc5)c(c2c64)c8c73)C1,0,184,0.75,0.75,0.0007431507110595703,
C1=C=c2c(c3c4c5ccc6ccc(ccc7ccc(cc5)c4c73)c26)=C=1,0,168,0.7532467532467533,0.7532467532467533,0.000637054443359375,
C1=CC=c2c=1c1c3c4ccc5ccc(ccc6ccc(cc4)c3c61)c25,0,187,0.7532467532467533,0.7532467532467533,0.0006113052368164062,
CC=CC=c1c2c3ccc4ccc(cc3)c2c2c3ccc(cc3)c2c14,16,651,0.7631578947368421,0.7631578947368421,0.0007522106170654297,
CC=c1ccc2ccc1c1c3c4ccc5ccc6ccc(cc4)c(c6c53)c21,10,909,0.75,0.75,0.0010609626770019531,
Cc1ccc2ccc3ccc4ccc(c1)c1c2c3c4c2c3ccc(cc3)c21,5,758,0.75,0.75,0.0008862018585205078,
C=C=c1c2ccc3ccc4ccc(cc2)c2c1c3c4c1c3ccc(cc3)c21,0,609,0.75,0.75,0.0009462833404541016,
CC#CC(C)=c1c2c3ccc4ccc(cc3)c2c2c3ccc(cc3)c2c14,10,561,0.7435897435897436,0.7435897435897436,0.0007297992706298828,
C=C1C2C(=c3c4c5ccc6ccc7ccc8ccc(cc5)c(c64)c8c37)C12,14,444,0.7435897435897436,0.7435897435897436,0.0007748603820800781,
C=C1Cc2ccc3ccc4ccc5ccc6ccc(ccc21)c1c6c3c4c51,2,161,0.75,0.75,0.0007159709930419922,
c1cc2ccc3ccc4ccc5ccc1c1c(=C6C78C9=C7C968)c3c4c5c21,2,374,0.7435897435897436,0.7435897435897436,0.0007998943328857422,
C(=C1C#C1)=c1c2c3ccc4ccc(cc3)c2c2c3ccc(cc3)c2c14,4,590,0.7631578947368421,0.7631578947368421,0.0007622241973876953,
