rediscovery_c1ccccc1_mean,rediscovery_c1ccccc1_med,rediscovery_c1ccccc1_min,rediscovery_c1ccccc1_max,rediscovery_c1ccccc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0005636215209960938,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0009686946868896484,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0026903152465820312,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0044629573822021484,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.007273435592651367,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.009848594665527344,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.015918970108032227,0,0,18,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,0.025942325592041016,0,0,26,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,0.035978078842163086,0,0,26,0,0,0,0,0
0.006583850931677018,0.0,0.0,0.08,0.02137151464108446,0.006583850931677018,0.0,0.0,0.08,0.02137151464108446,22,8,0.05060100555419922,0,0,22,0,0,0,0,0
0.012586904599648228,0.0,0.0,0.08695652173913043,0.027705481684472868,0.012586904599648228,0.0,0.0,0.08695652173913043,0.027705481684472868,32,10,0.06563210487365723,0,0,22,0,0,0,0,0
0.013567464374357439,0.0,0.0,0.08695652173913043,0.027514116196052728,0.013567464374357439,0.0,0.0,0.08695652173913043,0.027514116196052728,42,10,0.09021234512329102,0,0,69,0,0,0,0,0
0.017171000241663254,0.0,0.0,0.08695652173913043,0.029161933174050535,0.017171000241663254,0.0,0.0,0.08695652173913043,0.029161933174050535,52,10,0.3145732879638672,0,0,11,0,0,0,0,0
0.01691734660460568,0.0,0.0,0.08695652173913043,0.027487425421930112,0.01691734660460568,0.0,0.0,0.08695652173913043,0.027487425421930112,62,10,0.33300161361694336,0,0,23,0,0,0,0,0
0.020454521850511286,0.0,0.0,0.08695652173913043,0.028881119524302612,0.020454521850511286,0.0,0.0,0.08695652173913043,0.028881119524302612,72,10,0.3484060764312744,0,0,13,0,0,0,0,0
0.02243764011551079,0.0,0.0,0.08695652173913043,0.029140442583541034,0.02243764011551079,0.0,0.0,0.08695652173913043,0.029140442583541034,82,10,0.36275434494018555,0,0,7,0,0,0,0,0
0.023026729251473303,0.0,0.0,0.08695652173913043,0.02877500426319327,0.023026729251473303,0.0,0.0,0.08695652173913043,0.02877500426319327,92,10,0.3749709129333496,0,0,9,0,0,0,0,0
0.024854831683289152,0.0,0.0,0.08695652173913043,0.02903339441393451,0.024854831683289152,0.0,0.0,0.08695652173913043,0.02903339441393451,102,10,0.3990929126739502,0,0,38,0,0,0,0,0
0.026625010467871035,0.02564102564102564,0.0,0.1111111111111111,0.030361412703324993,0.026625010467871035,0.02564102564102564,0.0,0.1111111111111111,0.030361412703324993,112,10,0.4140927791595459,0,0,14,0,0,0,0,0
0.027174017426356625,0.02702702702702703,0.0,0.1111111111111111,0.03077404186264146,0.027174017426356625,0.02702702702702703,0.0,0.1111111111111111,0.03077404186264146,122,10,0.42807698249816895,0,0,16,0,0,0,0,0
0.027668175100789543,0.02702702702702703,0.0,0.1111111111111111,0.03075698077242439,0.027668175100789543,0.02702702702702703,0.0,0.1111111111111111,0.03075698077242439,132,10,0.4458589553833008,0,0,13,0,0,0,0,0
0.028629218650574245,0.02857142857142857,0.0,0.1111111111111111,0.030651578981582446,0.028629218650574245,0.02857142857142857,0.0,0.1111111111111111,0.030651578981582446,142,10,0.45940470695495605,0,0,16,0,0,0,0,0
