rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_mean,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_med,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_min,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_max,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00027370452880859375,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0007765293121337891,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.00337982177734375,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0055387020111083984,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.00937509536743164,0,0,16,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.012325286865234375,0,0,6,0,0,0,0,0
0.005128205128205128,0.0,0.0,0.03076923076923077,0.011467015269229691,0.005128205128205128,0.0,0.0,0.03076923076923077,0.011467015269229691,5,1,0.0159609317779541,0,0,7,0,0,0,0,0
0.0038461538461538464,0.0,0.0,0.03076923076923077,0.010175966581017656,0.0038461538461538464,0.0,0.0,0.03076923076923077,0.010175966581017656,7,2,0.02101302146911621,0,0,13,0,0,0,0,0
0.002564102564102564,0.0,0.0,0.03076923076923077,0.00850416612911641,0.002564102564102564,0.0,0.0,0.03076923076923077,0.00850416612911641,11,4,0.025920867919921875,0,0,7,0,0,0,0,0
0.0036199095022624436,0.0,0.0,0.03076923076923077,0.009913530452582192,0.0036199095022624436,0.0,0.0,0.03076923076923077,0.009913530452582192,16,5,0.037026405334472656,0,0,34,0,0,0,0,0
0.006548378830898319,0.0,0.0,0.03076923076923077,0.012265480455047197,0.006548378830898319,0.0,0.0,0.03076923076923077,0.012265480455047197,26,10,0.05026817321777344,0,0,19,0,0,0,0,0
0.010288098406458949,0.0,0.0,0.06153846153846154,0.015724649582720827,0.010288098406458949,0.0,0.0,0.06153846153846154,0.015724649582720827,36,10,0.06967520713806152,0,0,43,0,0,0,0,0
0.01169525611940149,0.0,0.0,0.06153846153846154,0.015579850793963379,0.01169525611940149,0.0,0.0,0.06153846153846154,0.015579850793963379,46,10,0.08854913711547852,0,0,26,0,0,0,0,0
0.013575481829502974,0.0,0.0,0.06153846153846154,0.015458516309586626,0.013575481829502974,0.0,0.0,0.06153846153846154,0.015458516309586626,56,10,0.10400605201721191,0,0,12,0,0,0,0,0
0.015707024016735245,0.025974025974025976,0.0,0.06153846153846154,0.015974600906526974,0.015707024016735245,0.025974025974025976,0.0,0.06153846153846154,0.015974600906526974,66,10,0.13111186027526855,0,0,55,0,0,0,0,0
0.01770150635916283,0.02666666666666667,0.0,0.06153846153846154,0.016752180308394343,0.01770150635916283,0.02666666666666667,0.0,0.06153846153846154,0.016752180308394343,76,10,0.14581918716430664,0,0,12,0,0,0,0,0
0.019336116987310577,0.02702702702702703,0.0,0.06153846153846154,0.017458737560390913,0.019336116987310577,0.02702702702702703,0.0,0.06153846153846154,0.017458737560390913,86,10,0.16295933723449707,0,0,20,0,0,0,0,0
0.020789416267841702,0.0273972602739726,0.0,0.06153846153846154,0.018389486409086924,0.020789416267841702,0.0273972602739726,0.0,0.06153846153846154,0.018389486409086924,96,10,0.18078374862670898,0,0,22,0,0,0,0,0
0.022575017722945512,0.0273972602739726,0.0,0.06153846153846154,0.01879013365958481,0.022575017722945512,0.0273972602739726,0.0,0.06153846153846154,0.01879013365958481,106,10,0.2083594799041748,0,0,50,0,0,0,0,0
0.02328451069793952,0.0273972602739726,0.0,0.06153846153846154,0.01927742597222563,0.02328451069793952,0.0273972602739726,0.0,0.06153846153846154,0.01927742597222563,116,10,0.22444820404052734,0,0,15,0,0,0,0,0
0.024388415874490303,0.0273972602739726,0.0,0.06153846153846154,0.01924312320395606,0.024388415874490303,0.0273972602739726,0.0,0.06153846153846154,0.01924312320395606,126,10,0.24305987358093262,0,0,15,0,0,0,0,0
0.026021538824156056,0.0273972602739726,0.0,0.06153846153846154,0.019624210903533203,0.026021538824156056,0.0273972602739726,0.0,0.06153846153846154,0.019624210903533203,136,10,0.2618279457092285,0,0,18,0,0,0,0,0
0.026700827226469246,0.0273972602739726,0.0,0.06153846153846154,0.019950601662857337,0.026700827226469246,0.0273972602739726,0.0,0.06153846153846154,0.019950601662857337,146,10,0.2739722728729248,0,0,2,0,0,0,0,0
0.02754287154317557,0.0273972602739726,0.0,0.06153846153846154,0.020105891013147303,0.02754287154317557,0.0273972602739726,0.0,0.06153846153846154,0.020105891013147303,156,10,0.28897690773010254,0,0,11,0,0,0,0,0
0.028665766431921706,0.027777777777777776,0.0,0.06153846153846154,0.020481814072595847,0.028665766431921706,0.027777777777777776,0.0,0.06153846153846154,0.020481814072595847,166,10,0.30544447898864746,0,0,12,0,0,0,0,0
0.029325052034086006,0.027777777777777776,0.0,0.06153846153846154,0.02033619702949581,0.029325052034086006,0.027777777777777776,0.0,0.06153846153846154,0.02033619702949581,176,10,0.32422637939453125,0,0,17,0,0,0,0,0
0.029620293968345073,0.027777777777777776,0.0,0.06153846153846154,0.020399146432108006,0.029620293968345073,0.027777777777777776,0.0,0.06153846153846154,0.020399146432108006,186,10,0.34287190437316895,0,0,8,0,0,0,0,0
0.030597820765969178,0.028169014084507043,0.0,0.06153846153846154,0.020487213437565023,0.030597820765969178,0.028169014084507043,0.0,0.06153846153846154,0.020487213437565023,196,10,0.3742492198944092,0,0,46,0,0,0,0,0
0.03099630752983112,0.028169014084507043,0.0,0.07246376811594203,0.020807544196886883,0.03099630752983112,0.028169014084507043,0.0,0.07246376811594203,0.020807544196886883,206,10,0.3984508514404297,0,0,28,0,0,0,0,0
0.03138786594522185,0.02857142857142857,0.0,0.07246376811594203,0.020744472447205627,0.03138786594522185,0.02857142857142857,0.0,0.07246376811594203,0.020744472447205627,216,10,0.4293172359466553,0,0,39,0,0,0,0,0
0.03208690777938022,0.02857142857142857,0.0,0.08695652173913043,0.02094670232430717,0.03208690777938022,0.02857142857142857,0.0,0.08695652173913043,0.02094670232430717,226,10,0.45293354988098145,0,0,21,0,0,0,0,0
0.032524716821381645,0.02857142857142857,0.0,0.08695652173913043,0.021056264903557137,0.032524716821381645,0.02857142857142857,0.0,0.08695652173913043,0.021056264903557137,236,10,0.4894242286682129,0,0,42,0,0,0,0,0
0.03320362707297302,0.02857142857142857,0.0,0.08695652173913043,0.021150924269680918,0.03320362707297302,0.02857142857142857,0.0,0.08695652173913043,0.021150924269680918,246,10,0.5150210857391357,0,0,26,0,0,0,0,0
0.03409334310414593,0.02857142857142857,0.0,0.11428571428571428,0.02169041031901359,0.03409334310414593,0.02857142857142857,0.0,0.11428571428571428,0.02169041031901359,256,10,0.5390925407409668,0,0,21,0,0,0,0,0
0.034758255626004764,0.028985507246376812,0.0,0.11428571428571428,0.02167598581931957,0.034758255626004764,0.028985507246376812,0.0,0.11428571428571428,0.02167598581931957,266,10,0.5669407844543457,0,0,23,0,0,0,0,0
0.034981738818688546,0.028985507246376812,0.0,0.11428571428571428,0.021648015709846233,0.034981738818688546,0.028985507246376812,0.0,0.11428571428571428,0.021648015709846233,276,10,0.6076698303222656,0,0,62,0,0,0,0,0
0.035614269631416916,0.029850746268656716,0.0,0.11428571428571428,0.021805361074502535,0.035614269631416916,0.029850746268656716,0.0,0.11428571428571428,0.021805361074502535,286,10,0.642214298248291,0,0,37,0,0,0,0,0
