rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_mean,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_med,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_min,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_max,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0002548694610595703,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0005419254302978516,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.002138376235961914,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0038726329803466797,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0068013668060302734,0,0,7,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.010309696197509766,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.01618361473083496,0,0,16,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,0.025513648986816406,0,0,31,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,0.03584718704223633,0,0,37,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,0.04416513442993164,0,0,18,0,0,0,0,0
0.0014367816091954023,0.0,0.0,0.034482758620689655,0.006890562533495286,0.0014367816091954023,0.0,0.0,0.034482758620689655,0.006890562533495286,23,7,0.05932188034057617,0,0,32,0,0,0,0,0
0.001978518937252685,0.0,0.0,0.034482758620689655,0.007916747367463882,0.001978518937252685,0.0,0.0,0.034482758620689655,0.007916747367463882,33,10,0.07816076278686523,0,0,47,0,0,0,0,0
0.0038335961361876895,0.0,0.0,0.03636363636363636,0.010718794979237525,0.0038335961361876895,0.0,0.0,0.03636363636363636,0.010718794979237525,43,10,0.09905338287353516,0,0,38,0,0,0,0,0
