rediscovery_C(=Cc1ccccc1)c1ccccc1_mean,rediscovery_C(=Cc1ccccc1)c1ccccc1_med,rediscovery_C(=Cc1ccccc1)c1ccccc1_min,rediscovery_C(=Cc1ccccc1)c1ccccc1_max,rediscovery_C(=Cc1ccccc1)c1ccccc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.5590253702034524,0.5538461538461539,0.5423728813559322,0.6296296296296297,0.015404143765997075,0.5590253702034524,0.5538461538461539,0.5423728813559322,0.6296296296296297,0.015404143765997075,140688,10,363.8218128681183,0,1343,110,0,0,0,0,0
0.5590532625410501,0.5538461538461539,0.5423728813559322,0.6296296296296297,0.015384094867407369,0.5590532625410501,0.5538461538461539,0.5423728813559322,0.6296296296296297,0.015384094867407369,142085,10,367.42200446128845,0,1387,118,0,0,0,0,0
0.5591253011671949,0.5538461538461539,0.5423728813559322,0.6296296296296297,0.015355831255890294,0.5591253011671949,0.5538461538461539,0.5423728813559322,0.6296296296296297,0.015355831255890294,142872,10,369.4971435070038,0,777,84,0,0,0,0,0
0.5591718784463732,0.5538461538461539,0.543859649122807,0.6296296296296297,0.015324760150153384,0.5591718784463732,0.5538461538461539,0.543859649122807,0.6296296296296297,0.015324760150153384,144574,10,373.9615435600281,0,1692,151,0,0,0,0,0
0.5592478512027362,0.5538461538461539,0.543859649122807,0.6296296296296297,0.015290634832785739,0.5592478512027362,0.5538461538461539,0.543859649122807,0.6296296296296297,0.015290634832785739,146150,10,378.31239080429077,0,1566,138,0,0,0,0,0
0.5592683503114706,0.5538461538461539,0.543859649122807,0.6296296296296297,0.015279398275114379,0.5592683503114706,0.5538461538461539,0.543859649122807,0.6296296296296297,0.015279398275114379,147791,10,382.6271231174469,0,1631,120,0,0,0,0,0
0.5593672357757362,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015233053460810733,0.5593672357757362,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015233053460810733,150093,10,388.5391824245453,0,2292,178,0,0,0,0,0
0.5594220729637164,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015201319548562032,0.5594220729637164,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015201319548562032,152414,10,394.5843358039856,0,2311,183,0,0,0,0,0
0.5594657159832787,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015176136510104805,0.5594657159832787,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015176136510104805,153523,10,397.4655718803406,0,1099,83,0,0,0,0,0
0.5595542007906913,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015147089367741205,0.5595542007906913,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015147089367741205,155303,10,402.00101041793823,0,1770,174,0,0,0,0,0
0.5596065763563022,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015120173423894028,0.5596065763563022,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015120173423894028,156947,10,406.34015822410583,0,1634,131,0,0,0,0,0
0.559652164577137,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015096998475202834,0.559652164577137,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015096998475202834,158820,10,411.23462414741516,0,1863,175,0,0,0,0,0
0.5597344356676008,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015064253010442017,0.5597344356676008,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015064253010442017,161719,10,418.76280665397644,0,2889,218,0,0,0,0,0
0.5598300737251952,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015031095301432358,0.5598300737251952,0.5555555555555556,0.5441176470588235,0.6296296296296297,0.015031095301432358,163764,10,423.9367253780365,0,2035,204,0,0,0,0,0
0.5598723736251418,0.5555555555555556,0.5454545454545454,0.6296296296296297,0.015016084798133553,0.5598723736251418,0.5555555555555556,0.5454545454545454,0.6296296296296297,0.015016084798133553,165416,10,428.20293283462524,0,1642,151,0,0,0,0,0
0.5599586136260232,0.5573770491803278,0.5454545454545454,0.6296296296296297,0.014982151877199652,0.5599586136260232,0.5573770491803278,0.5454545454545454,0.6296296296296297,0.014982151877199652,168485,10,436.201696395874,0,3059,214,0,0,0,0,0
