smiles,n_success_mut,n_failures_mut,rediscovery_C(=Cc1ccccc1)c1ccccc1,total,obj_computation_time,history_data
Cc1ccc(C=Cc2ccccccccc2)cc1,0,204,0.6333333333333333,0.6333333333333333,0.0003390312194824219,C
CC1Cc2cc(C=Cc3ccccc3)cccccc1c2,3,167,0.625,0.625,0.00040912628173828125,
CC1C2CC12c1cccccc(C=Cc2ccccc2)ccc1,0,160,0.6268656716417911,0.6268656716417911,0.0004551410675048828,
CCc1cc(C=Cc2ccccc2)cccccc2c1C2,1,154,0.625,0.625,0.0003974437713623047,
CCc1c2cccccc(C=Cc3ccccc3)cc1-2,8,320,0.6557377049180327,0.6557377049180327,0.00037932395935058594,
CC#Cc1cccccc(C=Cc2ccccc2)ccc1C,1,177,0.6307692307692307,0.6307692307692307,0.0003960132598876953,
C(=Cc1ccccccc(C23CC2C3)cc1)c1ccccc1,2,173,0.6307692307692307,0.6307692307692307,0.0004296302795410156,
C=C=C1c2cccccc(C=Cc3ccccc3)ccc21,11,291,0.6507936507936508,0.6507936507936508,0.0004267692565917969,
Cc1ccc(C=Cc2ccccc2)cccccc1C1=CC1,1,173,0.6307692307692307,0.6307692307692307,0.0004248619079589844,
CCCc1c2cccccc(C=Cc3ccccc3)cc1-2,1,154,0.625,0.625,0.0003986358642578125,
C(=Cc1cccccc(CC2=CC2)ccc1)c1ccccc1,13,268,0.6461538461538462,0.6461538461538462,0.0004284381866455078,
C(=Cc1cccccc2c3c(c1)C2C3)c1ccccc1,7,289,0.6557377049180327,0.6557377049180327,0.0004343986511230469,
C=C1Cc2cc(C=Cc3ccccc3)cccccc1c2,0,138,0.625,0.625,0.0004038810729980469,
C#CC1Cc2ccc(C=Cc3ccccc3)cccccc21,1,127,0.6212121212121212,0.6212121212121212,0.0004146099090576172,
CC=C1c2cccccc(C=Cc3ccccc3)ccc21,13,287,0.6507936507936508,0.6507936507936508,0.00040721893310546875,
CC1=Cc2ccc(C=Cc3ccccc3)cccccc2C1,0,0,0.6212121212121212,0.6212121212121212,0.0004146099090576172,
CC1=C(c2cccccc(C=Cc3ccccc3)ccc2)C1,6,298,0.65625,0.65625,0.0004105567932128906,
C1=CC(c2cccccc(C=Cc3ccccc3)ccc2)C1,11,268,0.6461538461538462,0.6461538461538462,0.00043201446533203125,
CCC(C)(C)c1cccccc(C=Cc2ccccc2)ccc1,4,211,0.6363636363636364,0.6363636363636364,0.00040793418884277344,
C=C1Cc2cccccc(C=Cc3ccccc3)cc1c2,0,155,0.625,0.625,0.00042247772216796875,
C=Cc1ccccccc(C=Cc2ccccc2)cc1C,1,210,0.6349206349206349,0.6349206349206349,0.000370025634765625,
CCCc1ccccccc(C=Cc2ccccc2)cc1,6,296,0.6507936507936508,0.6507936507936508,0.00035881996154785156,
CCC(CC=Cc1ccccc1)CC=Cc1ccccc1,0,0,0.625,0.625,0.00036215782165527344,
C(=Cc1ccccc1)c1ccccccccc1,11,349,0.7777777777777778,0.7777777777777778,0.000335693359375,
Cc1ccccccc(C=Cc2ccccc2)cc1C,7,353,0.6666666666666666,0.6666666666666666,0.0003535747528076172,
C=c1ccc(C=Cc2ccccc2)cccccc1=CCC,1,138,0.6307692307692307,0.6307692307692307,0.0003972053527832031,
C=Cc1cc#cc(C=Cc2ccccc2)ccccc1,0,154,0.6290322580645161,0.6290322580645161,0.0003573894500732422,
CC1Cc2cccccc(C=Cc3ccccc3)cc1c2,2,156,0.625,0.625,0.00039649009704589844,
C(=Cc1ccccc2c(ccc1)C2)c1ccccc1,1,321,0.7068965517241379,0.7068965517241379,0.0003719329833984375,
CC(C)C(C=Cc1ccccc1)CC=Cc1ccccc1,0,1,0.6349206349206349,0.6349206349206349,0.00036597251892089844,
CC(=Cc1ccccc1)C1=C(C=Cc2ccccc2)C1C,0,0,0.6349206349206349,0.6349206349206349,0.00037932395935058594,
CC=C(C)c1ccccccc(C=Cc2ccccc2)cc1,0,174,0.6307692307692307,0.6307692307692307,0.00039315223693847656,
CC12CC1(c1cccccc(C=Cc3ccccc3)ccc1)C2,1,172,0.6363636363636364,0.6363636363636364,0.00046443939208984375,
CC=C(C=Cc1ccccc1)C=Cc1ccccc1,2,4,0.6896551724137931,0.6896551724137931,0.00032639503479003906,
C=C1c2cccc(C=Cc3ccccc3)ccccc2C1C,0,173,0.6307692307692307,0.6307692307692307,0.00042510032653808594,
CCc1cccccc(C=Cc2ccccc2)cc2c1C2,0,155,0.625,0.625,0.00039505958557128906,
Cc1cccccc(C=Cc2ccccc2)cc2c1CC2,1,154,0.625,0.625,0.0003962516784667969,
CC(C=Cc1ccccc1)=CCC=Cc1ccccc1,2,5,0.6557377049180327,0.6557377049180327,0.00035309791564941406,
C=C1C(C)C1c1cccccc(C=Cc2ccccc2)ccc1,8,207,0.6363636363636364,0.6363636363636364,0.0004382133483886719,
C=CC(C=C)c1cccccc(C=Cc2ccccc2)ccc1,1,135,0.6268656716417911,0.6268656716417911,0.00042247772216796875,
C=C(C)c1cccccccc(C=Cc2ccccc2)c1,5,218,0.6349206349206349,0.6349206349206349,0.000377655029296875,
C(=Cc1ccccc1)C1=CC1C=Cc1ccccc1,1,1,0.7068965517241379,0.7068965517241379,0.0003528594970703125,
c1c2cccccc(C=Cc3ccccc3)c-2c#1,0,166,0.6271186440677966,0.6271186440677966,0.00034427642822265625,
C=C=Cc1ccccc(C=Cc2ccccc2)cccc1,9,257,0.6507936507936508,0.6507936507936508,0.00037407875061035156,
c1cc(C=Cc2ccccc2)cccccc(C2=CC2)c#1,0,132,0.625,0.625,0.00039887428283691406,
C#Cc1cccc(C=Cc2ccccc2)ccccc1C=C,3,157,0.6307692307692307,0.6307692307692307,0.00039839744567871094,
CC1CC1=Cc1ccccccc(C=Cc2ccccc2)cc1,2,148,0.6268656716417911,0.6268656716417911,0.0004425048828125,
CC=C(C=Cc1ccccc1)CC=Cc1ccccc1,4,13,0.6557377049180327,0.6557377049180327,0.0003407001495361328,
CCCCC(C=Cc1ccccc1)C=Cc1ccccc1,0,0,0.625,0.625,0.0003612041473388672,
CCC=C(C=Cc1ccccc1)CC=Cc1ccccc1,0,1,0.625,0.625,0.00037932395935058594,
CC(C)c1c2cccccc(C=Cc3ccccc3)cc1-2,5,206,0.6349206349206349,0.6349206349206349,0.0004074573516845703,
CC(C)(C=Cc1ccccc1)C=Cc1ccccc1,0,3,0.7017543859649122,0.7017543859649122,0.00032591819763183594,
C=C=C1c2ccccccc(C=Cc3ccccc3)cc21,0,155,0.625,0.625,0.0004107952117919922,
C#Cc1ccccc(C=Cc2ccccc2)cccc1C#C,1,171,0.6307692307692307,0.6307692307692307,0.00040984153747558594,
CC1=C(c2ccccccc(C=Cc3ccccc3)cc2)C1,2,170,0.6307692307692307,0.6307692307692307,0.0004382133483886719,
C=Cc1cccccc(C)cc(C=Cc2ccccc2)c1,1,210,0.6349206349206349,0.6349206349206349,0.00037479400634765625,
C=C1CC12c1ccccc(C=Cc3ccccc3)cccc12,2,137,0.6307692307692307,0.6307692307692307,0.0004525184631347656,
C#CC1c2cccccc(C=Cc3ccccc3)cc1c2,0,117,0.625,0.625,0.00043773651123046875,
Cc1cccccc(C=Cc2ccccc2)ccc1C1=CC1,0,173,0.6307692307692307,0.6307692307692307,0.0004127025604248047,
C1=Cc2cccccc(C=Cc3ccccc3)ccc2C=1,6,229,0.640625,0.640625,0.0004215240478515625,
C=CC(=C)Cc1cccccc(C=Cc2ccccc2)ccc1,2,151,0.6268656716417911,0.6268656716417911,0.000415802001953125,
C1#CC12c1cccccc(C=Cc3ccccc3)cc2c1,0,149,0.625,0.625,0.0004322528839111328,
CC12CC1C2(C=Cc1ccccc1)C=Cc1ccccc1,0,3,0.6349206349206349,0.6349206349206349,0.00038814544677734375,
CC1(C)CC1(C=Cc1ccccc1)C=Cc1ccccc1,1,9,0.6451612903225806,0.6451612903225806,0.0003714561462402344,
CC=CC(C)c1cccccc(C=Cc2ccccc2)ccc1,0,160,0.6268656716417911,0.6268656716417911,0.0004277229309082031,
C#CCc1ccccccc(C=Cc2ccccc2)cc1,15,288,0.6507936507936508,0.6507936507936508,0.00037932395935058594,
CC1C2C(c3cccccc(C=Cc4ccccc4)ccc3)C12,0,155,0.6268656716417911,0.6268656716417911,0.0004439353942871094,
C1#CC(C=Cc2ccccc2)C1=Cc1ccccc1,0,0,0.6229508196721312,0.6229508196721312,0.00035643577575683594,
CC(C)=C1c2ccccc(C=Cc3ccccc3)cccc21,2,173,0.6307692307692307,0.6307692307692307,0.0004241466522216797,
Cc1ccccc1C=Cc1ccccc1,2,18,0.6538461538461539,0.6538461538461539,0.0002620220184326172,
C(=Cc1ccccc1)=Cc1ccccc1,0,1,0.7058823529411765,0.7058823529411765,0.0002503395080566406,
C=CCC(C)c1cccccc(C=Cc2ccccc2)ccc1,2,158,0.6268656716417911,0.6268656716417911,0.0004177093505859375,
C#CC1(C)c2cccccc(C=Cc3ccccc3)ccc21,0,159,0.6307692307692307,0.6307692307692307,0.0004379749298095703,
CCC1(C=Cc2ccccc2)CC1C=Cc1ccccc1,0,2,0.625,0.625,0.0003752708435058594,
