rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_mean,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_med,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_min,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_max,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0003185272216796875,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0006625652313232422,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0024127960205078125,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.004264354705810547,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.00658869743347168,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.008980751037597656,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.01525735855102539,0,0,18,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,0.0252988338470459,0,0,26,0,0,0,0,0
0.000980392156862745,0.0,0.0,0.014705882352941176,0.003668291555660727,0.000980392156862745,0.0,0.0,0.014705882352941176,0.003668291555660727,14,3,0.035490989685058594,0,0,26,0,0,0,0,0
0.0007352941176470588,0.0,0.0,0.014705882352941176,0.0032050727526034355,0.0007352941176470588,0.0,0.0,0.014705882352941176,0.0032050727526034355,19,5,0.04888272285461426,0,0,34,0,0,0,0,0
0.0025974434272699543,0.0,0.0,0.03076923076923077,0.008005215826262532,0.0025974434272699543,0.0,0.0,0.03076923076923077,0.008005215826262532,28,9,0.0666205883026123,0,0,44,0,0,0,0,0
0.003057977248762536,0.0,0.0,0.03076923076923077,0.008441075112013412,0.003057977248762536,0.0,0.0,0.03076923076923077,0.008441075112013412,38,10,0.08807921409606934,0,0,39,0,0,0,0,0
0.004420822701942773,0.0,0.0,0.03076923076923077,0.009798949321435426,0.004420822701942773,0.0,0.0,0.03076923076923077,0.009798949321435426,48,10,0.11037254333496094,0,0,31,0,0,0,0,0
0.006046649354285633,0.0,0.0,0.03076923076923077,0.010952619406483689,0.006046649354285633,0.0,0.0,0.03076923076923077,0.010952619406483689,58,10,0.13636088371276855,0,0,46,0,0,0,0,0
0.007584628979935487,0.0,0.0,0.03076923076923077,0.011977773647617537,0.007584628979935487,0.0,0.0,0.03076923076923077,0.011977773647617537,68,10,0.15304160118103027,0,0,13,0,0,0,0,0
0.010100097998015341,0.0,0.0,0.03076923076923077,0.013006674993410895,0.010100097998015341,0.0,0.0,0.03076923076923077,0.013006674993410895,78,10,0.1643993854522705,0,0,9,0,0,0,0,0
0.010856126643464307,0.0,0.0,0.05555555555555555,0.013901597530847222,0.010856126643464307,0.0,0.0,0.05555555555555555,0.013901597530847222,88,10,0.17998695373535156,0,0,14,0,0,0,0,0
0.012564120000591046,0.0,0.0,0.05714285714285714,0.015186415588300943,0.012564120000591046,0.0,0.0,0.05714285714285714,0.015186415588300943,98,10,0.19793701171875,0,0,15,0,0,0,0,0
0.013712575501592371,0.0,0.0,0.05714285714285714,0.01555972607986531,0.013712575501592371,0.0,0.0,0.05714285714285714,0.01555972607986531,108,10,0.21468305587768555,0,0,15,0,0,0,0,0
0.015222749446794151,0.013888888888888888,0.0,0.058823529411764705,0.016311134059933438,0.015222749446794151,0.013888888888888888,0.0,0.058823529411764705,0.016311134059933438,118,10,0.23101091384887695,0,0,10,0,0,0,0,0
0.01597373738325666,0.014084507042253521,0.0,0.058823529411764705,0.01669970535526373,0.01597373738325666,0.014084507042253521,0.0,0.058823529411764705,0.01669970535526373,128,10,0.25082921981811523,0,0,22,0,0,0,0,0
0.017244526549088004,0.025974025974025976,0.0,0.058823529411764705,0.017268494920138093,0.017244526549088004,0.025974025974025976,0.0,0.058823529411764705,0.017268494920138093,138,10,0.27371764183044434,0,0,31,0,0,0,0,0
0.01878841468051376,0.02631578947368421,0.0,0.07228915662650602,0.018332605269770586,0.01878841468051376,0.02631578947368421,0.0,0.07228915662650602,0.018332605269770586,148,10,0.2932395935058594,0,0,13,0,0,0,0,0
0.020626154885303817,0.02666666666666667,0.0,0.07792207792207792,0.019676137251173117,0.020626154885303817,0.02666666666666667,0.0,0.07792207792207792,0.019676137251173117,158,10,0.3068833351135254,0,0,2,0,0,0,0,0
