step,error
0,No more individual to be mutated
1,C (Mutation error)
1,No more individual to be mutated
2,C#C (Mutation error)
2,CC (Mutation error)
2,C (Mutation error)
2,No more individual to be mutated
2,No replacement occured
3,CC (Mutation error)
3,No more individual to be mutated
4, (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
5,C=C (Mutation error)
5, (Mutation error)
5,C#C (Mutation error)
5,CC (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6,CCCCCC (Mutation error)
6,CCCC(C)C (Mutation error)
6, (Mutation error)
6,CC (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
7,C1=CC1 (Mutation error)
7,C#CC (Mutation error)
7,C=C (Mutation error)
7,CC (Mutation error)
7,CCC (Mutation error)
7, (Mutation error)
7,CCCCCC (Mutation error)
7,CC=CC (Mutation error)
7,C=CCC (Mutation error)
7,CC#CCC (Mutation error)
7,C (Mutation error)
7,No more individual to be mutated
8,C1=CCCC1 (Mutation error)
8,CC (Mutation error)
8,C#C (Mutation error)
8,CCC (Mutation error)
8, (Mutation error)
8,C=C (Mutation error)
8,CC1CC1 (Mutation error)
8,CC(C)C (Mutation error)
8,CCC(C)(C)C (Mutation error)
8,CC=CC (Mutation error)
8,C=CCC (Mutation error)
8,C1CC1 (Mutation error)
8,CCC(C)C (Mutation error)
8,CCC(C)CC (Mutation error)
8,C (Mutation error)
8,No more individual to be mutated
9,C1=CC1 (Mutation error)
9,CC (Mutation error)
9,C#C (Mutation error)
9,CCC (Mutation error)
9, (Mutation error)
9,CCCCC (Mutation error)
9,CCCC (Mutation error)
9,C=C (Mutation error)
9,CC1CC1 (Mutation error)
9,C=CCC (Mutation error)
9,C1#CC1 (Mutation error)
9,CC#CC (Mutation error)
9,C#CC (Mutation error)
9,C1CC1 (Mutation error)
9,CCC(C)C (Mutation error)
9,C=CC (Mutation error)
10,C1=CC1 (Mutation error)
10,C1=CCCC1 (Mutation error)
10,C#C (Mutation error)
10,C#CC (Mutation error)
10,CC (Mutation error)
10,C=CCC (Mutation error)
10,CC=CC (Mutation error)
10,CC(C)C (Mutation error)
10,CCC (Mutation error)
10,CCC(C)C (Mutation error)
10,CCCC(C)C (Mutation error)
10,C=C (Mutation error)
10,CCCC (Mutation error)
10,CCCCC (Mutation error)
10, (Mutation error)
10,CCC(C)CC(C)C (Mutation error)
10,CC=C(C)C (Mutation error)
10,CCC1C#C1 (Mutation error)
11,C1=CCCC1 (Mutation error)
11,CC1=CC1 (Mutation error)
11,CC1CC1 (Mutation error)
11,CCC(C)CC (Mutation error)
11,CC#CCC (Mutation error)
11,CC=CC (Mutation error)
11,CC(C)C (Mutation error)
12,C1=CC1 (Mutation error)
12,CC1=CC1(C)C (Mutation error)
12,CCCC1=CCC1 (Mutation error)
12,CCC(C)C (Mutation error)
12,C=CC (Mutation error)
12,C1CC1 (Mutation error)
12,C#CC (Mutation error)
13,C1=CC1 (Mutation error)
13,C1=CCC1 (Mutation error)
13,CC1C=C1 (Mutation error)
13,CC1C=CC1 (Mutation error)
13,C1=C2CC12 (Mutation error)
13,CC1=C=C1 (Mutation error)
13,CCC1=CC(C)C1 (Mutation error)
13,C1CC1 (Mutation error)
14,C1=CC1 (Mutation error)
14,CC1C=CC1 (Mutation error)
15,C1=CC=C1 (Mutation error)
15,C1=CC1 (Mutation error)
15,C1=CCC1 (Mutation error)
15,CC1C=C1 (Mutation error)
15,C1=CCCC1 (Mutation error)
15,C=C1C#CC=CC1 (Mutation error)
16,C1=CC=C1 (Mutation error)
16,CC1=CCC=C1 (Mutation error)
16,C1=CC1 (Mutation error)
16,C1=CCC1 (Mutation error)
16,CC1C=C1 (Mutation error)
16,CCC1C=C1 (Mutation error)
16,C1=CC2(C1)CC2 (Mutation error)
16,CCC1C=CC1 (Mutation error)
16,CC1C=CCCC1C (Mutation error)
17,C1=CC=C1 (Mutation error)
17,CC1=CCC=C1 (Mutation error)
17,C1=CC1 (Mutation error)
17,CC1C=C1 (Mutation error)
17,C1=CCC1 (Mutation error)
17,CC1(C)C=C1 (Mutation error)
17,CCC1C=C1 (Mutation error)
17,C1=CC12CC2 (Mutation error)
17,CC1(C)C=CC1 (Mutation error)
17,CCC1(C)C=C1 (Mutation error)
17,C1=CCCC1 (Mutation error)
17,CC1C=CCC1C (Mutation error)
18,C1=CCC=C1 (Mutation error)
18,CC1=CCC=C1 (Mutation error)
18,CC1=CC=CC1 (Mutation error)
18,C1=CC1 (Mutation error)
18,CC1C=C1 (Mutation error)
18,C1=CCC1 (Mutation error)
18,C=C1C=CC1 (Mutation error)
18,CC1(C)C=CC1 (Mutation error)
18,C1=CCCC1 (Mutation error)
18,CCC1C=CC1 (Mutation error)
18,C=C1CC=CC1 (Mutation error)
18,C1#CCCC=C1 (Mutation error)
19,C1=CC=C1 (Mutation error)
19,C1=CCC=C1 (Mutation error)
19,CC1=CC=C1 (Mutation error)
19,C1=CC1 (Mutation error)
19,CC1C=C1 (Mutation error)
19,CC1(C)C=C1 (Mutation error)
20,C1=CCCC=CC1 (Mutation error)
20,C1=CCCCC=CC1 (Mutation error)
20,CC1=CCC=C1 (Mutation error)
20,C1=CC1 (Mutation error)
20,CC1=CCC=CC1 (Mutation error)
20,C1=CCC1 (Mutation error)
20,CC1C=C1 (Mutation error)
20,CC1(C)C=C1 (Mutation error)
21,C1=CCC=C1 (Mutation error)
21,CC1=CC=C1 (Mutation error)
21,CC1=CC=CC1 (Mutation error)
21,C1=CC1 (Mutation error)
21,C1=CC=1 (Mutation error)
21,CC1=CCC=CC1 (Mutation error)
22,C1=CC=CC=1 (Mutation error)
22,C1=CCC=C1 (Mutation error)
22,CC1=CC=C1 (Mutation error)
22,C1=CCCCC=CC1 (Mutation error)
22,CC12C=CC1=C2 (Mutation error)
22,CC1=CCC=C1 (Mutation error)
22,CC1=CC=CC1C (Mutation error)
22,C1=CC1 (Mutation error)
22,C1=CC=1 (Mutation error)
23,C1=CC=C1 (Mutation error)
23,C1=CC=CC=1 (Mutation error)
23,CC1=CC=C1 (Mutation error)
23,C1=CCCCC=CC1 (Mutation error)
23,CC1=CC=CC1 (Mutation error)
23,C1=CC=1 (Mutation error)
23,C1=CC1 (Mutation error)
24,C1=CC=CC=1 (Mutation error)
24,C1=CCC=CC1 (Mutation error)
24,CC1C=CCC=C1 (Mutation error)
24,C1=CCCC=CC1 (Mutation error)
24,CC1=CC=CC1 (Mutation error)
24,CC1=C=CC=C1 (Mutation error)
24,C1=CC1 (Mutation error)
24,C1=CC=1 (Mutation error)
25,C1=CC=C1 (Mutation error)
25,C1=CCC=C1 (Mutation error)
25,c1cc2ccc1=2 (Mutation error)
25,C1=CCC=CC1 (Mutation error)
25,CC1C=CCC=C1 (Mutation error)
26,C1=CC=C1 (Mutation error)
26,C1=CCC=C1 (Mutation error)
26,C1=CC=CC=1 (Mutation error)
26,C1=CCC=CC1 (Mutation error)
27,C1=CC=C1 (Mutation error)
27,C1=CC=CC=1 (Mutation error)
27,C1=CCC=CC1 (Mutation error)
27,C1=CC2C=C12 (Mutation error)
28,C1=CC=C1 (Mutation error)
28,C1=CCC=C1 (Mutation error)
28,C1=CC=CC=1 (Mutation error)
28,c1cc2ccc1=2 (Mutation error)
28,CC1=CC=C1 (Mutation error)
28,C1=CCCCC=CC1 (Mutation error)
29,C1=CCC=C1 (Mutation error)
29,C1=CCC=CC1 (Mutation error)
29,C1=CCC=CCC=1 (Mutation error)
29,CC1C=CCC=CC1 (Mutation error)
30,C1=CC=C1 (Mutation error)
30,C1=CCC=C1 (Mutation error)
30,C1=CCC=CC1 (Mutation error)
31,C1=CC=C1 (Mutation error)
31,C1=CCC=C1 (Mutation error)
31,C1=CCC=CC1 (Mutation error)
31,CC1C=CCC=C1 (Mutation error)
31,C1=CCCC=CC1 (Mutation error)
31,C1=CC2C=CC1C2 (Mutation error)
31,CC1=CC=C1 (Mutation error)
32,C1=CC=C1 (Mutation error)
32,C1=CC=CC=1 (Mutation error)
32,c1cc2ccc1=2 (Mutation error)
32,C1=CCCC=C1 (Mutation error)
32,C1=CCC=CC1 (Mutation error)
32,CC1C=CCC=C1 (Mutation error)
32,C1=CCC=CCC=1 (Mutation error)
32,CC1=CC=C1 (Mutation error)
32,CC1C=CC=CCC1 (Mutation error)
32,C1=CCCCCC=C1 (Mutation error)
32,C1=CC2C=C12 (Mutation error)
33,C1=CC=C1 (Mutation error)
33,C1=CC=CC=1 (Mutation error)
33,CC1C=CCC=C1 (Mutation error)
33,C1=CC2C=CC1C2 (Mutation error)
33,CC1=CC=C1 (Mutation error)
33,CC1C=CCC=CC1 (Mutation error)
33,CC1C=CCCC=C1 (Mutation error)
34,C1=CC=C1 (Mutation error)
34,C1=CC=CC=1 (Mutation error)
34,c1cc2ccc1=2 (Mutation error)
34,C1=CCC=CC1 (Mutation error)
34,C1=CCCC=C1 (Mutation error)
34,C1=CCC=CCC=1 (Mutation error)
34,CC1C=CC=CCC1 (Mutation error)
35,C1=CCC=C1 (Mutation error)
35,c1cc2ccc1=2 (Mutation error)
35,C1=CCC=CC1 (Mutation error)
35,C1=CCCCC=C1 (Mutation error)
35,CC1=CC=C1 (Mutation error)
36,C1=CC=C1 (Mutation error)
36,C1=CCC=C1 (Mutation error)
36,c1cc2ccc1=2 (Mutation error)
36,C1=CCC=CC1 (Mutation error)
36,CC1C=CCC=C1 (Mutation error)
36,C1=CCCCC=C1 (Mutation error)
36,C1=CCCC=CC1 (Mutation error)
36,C1=CCC=CCC=1 (Mutation error)
36,CC1=CC=C1 (Mutation error)
36,CC1C=CC=CCC1 (Mutation error)
36,CC1C=CCC=CC1 (Mutation error)
36,C1=CCCCC=CC1 (Mutation error)
36,C1=CCCCCC=C1 (Mutation error)
37,c1ccccc#1 (Mutation error)
37,C1=CC=C1 (Mutation error)
37,C1=CC=CC=1 (Mutation error)
37,c1cc2ccc1=2 (Mutation error)
37,CC1C=CCC=C1 (Mutation error)
37,C1=CCCC=CC1 (Mutation error)
38,c1ccccc#1 (Mutation error)
38,C1=CC=C1 (Mutation error)
38,C1=CC=CC=1 (Mutation error)
38,C1=CCC=C1 (Mutation error)
38,C1=CCC=CC1 (Mutation error)
38,C1=CCCC=C1 (Mutation error)
38,C1=CC2C=CC1C2 (Mutation error)
38,C1=CC2C=CC2C1 (Mutation error)
38,C1=CCC=CCC=1 (Mutation error)
39,C1=CC=C1 (Mutation error)
39,C1=CCC=C1 (Mutation error)
39,c1cc2ccc1=2 (Mutation error)
39,CC1C=CC=C1 (Mutation error)
39,C1=CCC=CC1 (Mutation error)
39,C1=CCCC=C1 (Mutation error)
39,CC1C=CCC=C1 (Mutation error)
39,C1=CCCCC=C1 (Mutation error)
40,c1ccccc#1 (Mutation error)
40,C1=CC=C1 (Mutation error)
40,C1=CC=CC=1 (Mutation error)
40,C1=CCC=C1 (Mutation error)
40,CC1C=CC=C1 (Mutation error)
40,C1=CC=CCC=1 (Mutation error)
40,C1=CCC=CC1 (Mutation error)
40,C1=CC23C=CC12C3 (Mutation error)
40,C1=CC2CC2C=C1 (Mutation error)
40,C1=CC2C=CC2C1 (Mutation error)
41,C1=CC=C1 (Mutation error)
41,C1=CCC=C1 (Mutation error)
