rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_mean,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_med,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_min,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_max,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0003199577331542969,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0006895065307617188,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0031490325927734375,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.005474567413330078,0,0,6,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0074253082275390625,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.010256767272949219,0,0,9,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.012667179107666016,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.014842987060546875,0,0,2,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.017241477966308594,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.019779682159423828,0,0,3,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0.024852514266967773,0,0,12,0,0,0,0,0
0.0041928721174004195,0.0,0.0,0.03773584905660377,0.011859233227447339,0.0041928721174004195,0.0,0.0,0.03773584905660377,0.011859233227447339,8,2,0.033391714096069336,0,0,29,0,0,0,0,0
0.003144654088050314,0.0,0.0,0.03773584905660377,0.010429637705520125,0.003144654088050314,0.0,0.0,0.03773584905660377,0.010429637705520125,11,3,0.04170703887939453,0,0,26,0,0,0,0,0
0.0023584905660377358,0.0,0.0,0.03773584905660377,0.009134394684451454,0.0023584905660377358,0.0,0.0,0.03773584905660377,0.009134394684451454,15,4,0.04944300651550293,0,0,17,0,0,0,0,0
0.007387369701173078,0.0,0.0,0.03773584905660377,0.014430614785248281,0.007387369701173078,0.0,0.0,0.03773584905660377,0.014430614785248281,23,8,0.06357526779174805,0,0,29,0,0,0,0,0
0.013761760294943486,0.0,0.0,0.14,0.029042028537209736,0.013761760294943486,0.0,0.0,0.14,0.029042028537209736,33,10,0.08162593841552734,0,0,26,0,0,0,0,0
0.014685280612725466,0.0,0.0,0.14,0.030360953049785443,0.014685280612725466,0.0,0.0,0.14,0.030360953049785443,43,10,0.09780383110046387,0,0,26,0,0,0,0,0
0.02057469565832106,0.0,0.0,0.14,0.03259184079903702,0.02057469565832106,0.0,0.0,0.14,0.03259184079903702,53,10,0.11540603637695312,0,0,23,0,0,0,0,0
0.023386048057259724,0.0,0.0,0.14,0.032374138018488034,0.023386048057259724,0.0,0.0,0.14,0.032374138018488034,63,10,0.13016605377197266,0,0,15,0,0,0,0,0
0.027795853786256226,0.03055037313432836,0.0,0.14,0.03427660911209443,0.027795853786256226,0.03055037313432836,0.0,0.14,0.03427660911209443,73,10,0.14583802223205566,0,0,19,0,0,0,0,0
0.029446759269536278,0.03149801587301587,0.0,0.14,0.033453430591770264,0.029446759269536278,0.03149801587301587,0.0,0.14,0.033453430591770264,83,10,0.1644284725189209,0,0,21,0,0,0,0,0
0.03215101093672683,0.03200204813108039,0.0,0.14,0.03447547899780489,0.03215101093672683,0.03200204813108039,0.0,0.14,0.03447547899780489,93,10,0.17740464210510254,0,0,12,0,0,0,0,0
0.03382047926878141,0.03225806451612903,0.0,0.14,0.03413904963172656,0.03382047926878141,0.03225806451612903,0.0,0.14,0.03413904963172656,103,10,0.19648408889770508,0,0,16,0,0,0,0,0
0.035516065821270995,0.03252247488101534,0.0,0.14,0.03385740893222929,0.035516065821270995,0.03252247488101534,0.0,0.14,0.03385740893222929,113,10,0.22087979316711426,0,0,31,0,0,0,0,0
0.03724515097030336,0.03278688524590164,0.0,0.14,0.03410694988698862,0.03724515097030336,0.03278688524590164,0.0,0.14,0.03410694988698862,123,10,0.2387371063232422,0,0,14,0,0,0,0,0
0.03869326727236662,0.03278688524590164,0.0,0.14,0.03429102988344363,0.03869326727236662,0.03278688524590164,0.0,0.14,0.03429102988344363,133,10,0.2613213062286377,0,0,25,0,0,0,0,0
0.040179516381877604,0.03306010928961749,0.0,0.14,0.034697902845013825,0.040179516381877604,0.03306010928961749,0.0,0.14,0.034697902845013825,143,10,0.2812514305114746,0,0,10,0,0,0,0,0
0.04095264294330368,0.03333333333333333,0.0,0.14,0.033995532889739784,0.04095264294330368,0.03333333333333333,0.0,0.14,0.033995532889739784,153,10,0.2979927062988281,0,0,8,0,0,0,0,0
0.04244402647171422,0.03389830508474576,0.0,0.14,0.03389648618944786,0.04244402647171422,0.03389830508474576,0.0,0.14,0.03389648618944786,163,10,0.33473968505859375,0,0,54,0,0,0,0,0
0.04423204631105115,0.034482758620689655,0.0,0.14,0.03417817837634728,0.04423204631105115,0.034482758620689655,0.0,0.14,0.03417817837634728,173,10,0.3575410842895508,0,0,25,0,0,0,0,0
0.04572331396943069,0.03478523895946763,0.0,0.14,0.034566212894874826,0.04572331396943069,0.03478523895946763,0.0,0.14,0.034566212894874826,183,10,0.38689494132995605,0,0,32,0,0,0,0,0
0.04708732819281516,0.03572567783094099,0.0,0.14,0.034671483022527545,0.04708732819281516,0.03572567783094099,0.0,0.14,0.034671483022527545,193,10,0.40146565437316895,0,0,5,0,0,0,0,0
0.047856069631524445,0.03636363636363636,0.0,0.14,0.03466521563394071,0.047856069631524445,0.03636363636363636,0.0,0.14,0.03466521563394071,203,10,0.42135047912597656,0,0,5,0,0,0,0,0
0.04983316071714101,0.03704974271012007,0.0,0.14,0.03554840717143161,0.04983316071714101,0.03704974271012007,0.0,0.14,0.03554840717143161,213,10,0.43893885612487793,0,0,10,0,0,0,0,0
0.05058610701675782,0.04230542452830188,0.0,0.14,0.0355603028383272,0.05058610701675782,0.04230542452830188,0.0,0.14,0.0355603028383272,223,10,0.46483302116394043,0,0,25,0,0,0,0,0
0.05171885079467973,0.04918032786885246,0.0,0.14,0.03564844298383939,0.05171885079467973,0.04918032786885246,0.0,0.14,0.03564844298383939,233,10,0.4843578338623047,0,0,14,0,0,0,0,0
0.053174562848623444,0.05263157894736842,0.0,0.14,0.03603054884445724,0.053174562848623444,0.05263157894736842,0.0,0.14,0.03603054884445724,243,10,0.5014111995697021,0,0,10,0,0,0,0,0
0.05449373063152202,0.060180995475113123,0.0,0.14,0.03676251847681887,0.05449373063152202,0.060180995475113123,0.0,0.14,0.03676251847681887,253,10,0.5272839069366455,0,0,32,0,0,0,0,0
