rediscovery_c1ccccc1_mean,rediscovery_c1ccccc1_med,rediscovery_c1ccccc1_min,rediscovery_c1ccccc1_max,rediscovery_c1ccccc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0006117820739746094,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0015063285827636719,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0053386688232421875,0,0,13,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0076446533203125,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.010789155960083008,0,0,7,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,0.015643596649169922,0,0,12,0,0,0,0,0
0.0021645021645021645,0.0,0.0,0.030303030303030304,0.007804223539965346,0.0021645021645021645,0.0,0.0,0.030303030303030304,0.007804223539965346,13,5,0.0248258113861084,0,0,22,0,0,0,0,0
0.0015151515151515152,0.0,0.0,0.030303030303030304,0.006604392338697991,0.0015151515151515152,0.0,0.0,0.030303030303030304,0.006604392338697991,19,6,0.03266572952270508,0,0,14,0,0,0,0,0
0.008840166369578134,0.0,0.0,0.08823529411764706,0.02394697543515944,0.008840166369578134,0.0,0.0,0.08823529411764706,0.02394697543515944,29,10,0.044168949127197266,0,0,9,0,0,0,0,0
0.008675920572979397,0.0,0.0,0.08823529411764706,0.022489312464158844,0.008675920572979397,0.0,0.0,0.08823529411764706,0.022489312464158844,39,10,0.05482745170593262,0,0,11,0,0,0,0,0
0.012381395799042858,0.0,0.0,0.08823529411764706,0.02533171896685322,0.012381395799042858,0.0,0.0,0.08823529411764706,0.02533171896685322,49,10,0.0706946849822998,0,0,22,0,0,0,0,0
0.012039039909008951,0.0,0.0,0.08823529411764706,0.024188834810708135,0.012039039909008951,0.0,0.0,0.08823529411764706,0.024188834810708135,59,10,0.08224725723266602,0,0,4,0,0,0,0,0
0.013303347678011487,0.0,0.0,0.08823529411764706,0.023841227692906607,0.013303347678011487,0.0,0.0,0.08823529411764706,0.023841227692906607,69,10,0.3010742664337158,0,0,4,0,0,0,0,0
0.01645070661161694,0.0,0.0,0.0967741935483871,0.02584331012984645,0.01645070661161694,0.0,0.0,0.0967741935483871,0.02584331012984645,79,10,0.315748929977417,0,0,9,0,0,0,0,0
0.01958511555175607,0.0,0.0,0.125,0.028872550329302672,0.01958511555175607,0.0,0.0,0.125,0.028872550329302672,89,10,0.3298354148864746,0,0,6,0,0,0,0,0
0.022892006667941597,0.0,0.0,0.13333333333333333,0.03127352539176643,0.022892006667941597,0.0,0.0,0.13333333333333333,0.03127352539176643,99,10,0.34375619888305664,0,0,10,0,0,0,0,0
0.02488025101281001,0.0,0.0,0.13333333333333333,0.031322840058189964,0.02488025101281001,0.0,0.0,0.13333333333333333,0.031322840058189964,109,10,0.35970211029052734,0,0,14,0,0,0,0,0
0.027273853442573878,0.024695121951219513,0.0,0.13333333333333333,0.031556063079341015,0.027273853442573878,0.024695121951219513,0.0,0.13333333333333333,0.031556063079341015,119,10,0.3757946491241455,0,0,13,0,0,0,0,0
0.03046427750418159,0.027046783625730993,0.0,0.13333333333333333,0.03337406333857811,0.03046427750418159,0.027046783625730993,0.0,0.13333333333333333,0.03337406333857811,129,10,0.39254069328308105,0,0,21,0,0,0,0,0
0.031247763738650285,0.027777777777777776,0.0,0.13333333333333333,0.033197999837044516,0.031247763738650285,0.027777777777777776,0.0,0.13333333333333333,0.033197999837044516,139,10,0.40944457054138184,0,0,13,0,0,0,0,0
0.0332439583174246,0.027777777777777776,0.0,0.13333333333333333,0.03391336133511992,0.0332439583174246,0.027777777777777776,0.0,0.13333333333333333,0.03391336133511992,149,10,0.426135778427124,0,0,11,0,0,0,0,0
0.033991282128376744,0.02817460317460317,0.0,0.13333333333333333,0.03421212645334641,0.033991282128376744,0.02817460317460317,0.0,0.13333333333333333,0.03421212645334641,159,10,0.44577836990356445,0,0,17,0,0,0,0,0
0.03555865559666148,0.02857142857142857,0.0,0.13333333333333333,0.034130782528504086,0.03555865559666148,0.02857142857142857,0.0,0.13333333333333333,0.034130782528504086,169,10,0.46066880226135254,0,0,12,0,0,0,0,0
0.03680722150854395,0.029411764705882353,0.0,0.13333333333333333,0.034131677919448856,0.03680722150854395,0.029411764705882353,0.0,0.13333333333333333,0.034131677919448856,179,10,0.47292494773864746,0,0,3,0,0,0,0,0
0.03838804648230894,0.030303030303030304,0.0,0.13333333333333333,0.034702519820487776,0.03838804648230894,0.030303030303030304,0.0,0.13333333333333333,0.034702519820487776,189,10,0.4917941093444824,0,0,23,0,0,0,0,0
0.03976015611183162,0.031754032258064516,0.0,0.13333333333333333,0.035124683167890004,0.03976015611183162,0.031754032258064516,0.0,0.13333333333333333,0.035124683167890004,199,10,0.5076277256011963,0,0,6,0,0,0,0,0
0.04010040288281093,0.03279569892473118,0.0,0.13333333333333333,0.03494433792133882,0.04010040288281093,0.03279569892473118,0.0,0.13333333333333333,0.03494433792133882,209,10,0.5251607894897461,0,0,9,0,0,0,0,0
0.04169755867892106,0.035098522167487683,0.0,0.13333333333333333,0.03514880103221799,0.04169755867892106,0.035098522167487683,0.0,0.13333333333333333,0.03514880103221799,219,10,0.5430669784545898,0,0,15,0,0,0,0,0
