smiles,n_success_mut,n_failures_mut,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21,total,obj_computation_time,history_data
CC1CC1(CC1=c2ccccc2=C1)C1=Cc2ccccc21,1,12,0.5797101449275363,0.5797101449275363,0.0004572868347167969,
CC1=C2CC2(C)C2=c3ccccc3=CC2=Cc2ccccc21,4,13,0.6231884057971014,0.6231884057971014,0.0005080699920654297,
CC1=C2C(C)(C)C2(C)C2=c3ccccc3=CC2=Cc2ccccc21,0,0,0.589041095890411,0.589041095890411,0.0005369186401367188,
CC1=C(CC2=c3ccccc3=C2)C1C1=Cc2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.00046515464782714844,
C1=C(CC2C3C(C4=c5ccccc5=C4)C23)c2ccccc21,1,4,0.5714285714285714,0.5714285714285714,0.0004799365997314453,
C#CC=C(CC1=Cc2ccccc21)C1=c2ccccc2=C1,1,4,0.5714285714285714,0.5714285714285714,0.0004448890686035156,
C1=C(C23C=C2C3C2=c3ccccc3=C2)c2ccccc21,8,86,0.5882352941176471,0.5882352941176471,0.00046563148498535156,
CC1C2=c3ccccc3=CC21C1=Cc2ccccc21,0,5,0.5757575757575758,0.5757575757575758,0.0004191398620605469,
CCC1Cc2ccccc2C=C2C=c3ccccc3=C21,0,3,0.5970149253731343,0.5970149253731343,0.0004229545593261719,
CC1=C(C)C2(CC2)C2=c3ccccc3=CC2=Cc2ccccc21,2,6,0.6056338028169014,0.6056338028169014,0.0005261898040771484,
C1=C(CC2=c3ccccc3=C2)C1C1=Cc2ccccc21,4,94,0.5882352941176471,0.5882352941176471,0.0004565715789794922,
C=C(CC1=c2ccccc2=C1)C(=C)C1=Cc2ccccc21,0,15,0.5797101449275363,0.5797101449275363,0.00045680999755859375,
CC1(C2=Cc3ccccc32)C=C1CC1=c2ccccc2=C1,0,5,0.5714285714285714,0.5714285714285714,0.0004718303680419922,
C1=C(CC2CC(C3=c4ccccc4=C3)C2)c2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.0004899501800537109,
CCC1CC1(C1=Cc2ccccc21)C1=c2ccccc2=C1,0,5,0.5714285714285714,0.5714285714285714,0.000461578369140625,
CC=C1C=c2ccccc2=C1C(C)C1=Cc2ccccc21,0,0,0.5797101449275363,0.5797101449275363,0.00044846534729003906,
C=C=CC(CC1=c2ccccc2=C1)C1=Cc2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.00044727325439453125,
CC(C)(C1=Cc2ccccc21)C1=c2ccccc2=C1,37,338,0.6349206349206349,0.6349206349206349,0.0004093647003173828,
C1=C2C=c3ccccc3=C2CC2=C(C2)c2ccccc21,6,31,0.6615384615384615,0.6615384615384615,0.0004813671112060547,
CC#CC(=CC1=c2ccccc2=C1)C1=Cc2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.0004496574401855469,
CCC1=C(C)C(CC)C2=c3ccccc3=CC2=Cc2ccccc21,0,0,0.581081081081081,0.581081081081081,0.0005166530609130859,
C1=C2CC1(C1=Cc3ccccc31)C2C1=c2ccccc2=C1,0,5,0.5714285714285714,0.5714285714285714,0.0005178451538085938,
C1=C(C23CC(C2)C3C2=c3ccccc3=C2)c2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.0005238056182861328,
C=C1C=c2ccccc2=C(C2=Cc3ccccc32)C1,1,25,0.625,0.625,0.0004086494445800781,
C=C1C=C1C(C1=Cc2ccccc21)C1=c2ccccc2=C1,0,16,0.5797101449275363,0.5797101449275363,0.00047206878662109375,
CC1=C2C(C3=c4ccccc4=C3)C12C1=Cc2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.0004744529724121094,
CC1CCc2ccccc2C=C2C=c3ccccc3=C21,1,4,0.5970149253731343,0.5970149253731343,0.0004341602325439453,
C=C(CC=CC1=c2ccccc2=C1)C1=Cc2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.00044608116149902344,
C=C(C)C(=CC1=Cc2ccccc21)C1=c2ccccc2=C1,0,16,0.5797101449275363,0.5797101449275363,0.00044274330139160156,
C1=C(C2(C3=c4ccccc4=C3)CC2)c2ccccc21,22,268,0.625,0.625,0.0004444122314453125,
CC1C(=CC2=c3ccccc3=C2)C1C1=Cc2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.00047469139099121094,
CCC1=C(CC)C(C)C2=c3ccccc3=CC2=Cc2ccccc21,0,0,0.581081081081081,0.581081081081081,0.0005204677581787109,
CC1CCC1(C1=Cc2ccccc21)C1=c2ccccc2=C1,0,5,0.5714285714285714,0.5714285714285714,0.0004544258117675781,
CCCC1=CCCC2=c3ccccc3=CC2=Cc2ccccc21,0,0,0.589041095890411,0.589041095890411,0.0004975795745849609,
CC1C2=C(C3=c4ccccc4=C3)C21C1=Cc2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.00047779083251953125,
CC(=C=C=CC1=Cc2ccccc21)C1=c2ccccc2=C1,1,4,0.5714285714285714,0.5714285714285714,0.0004436969757080078,
C1=C2C=c3ccccc3=C2C2CC(C2)c2ccccc21,1,3,0.5970149253731343,0.5970149253731343,0.0004982948303222656,
CC(C)(CC1=Cc2ccccc21)C1=c2ccccc2=C1,33,252,0.6060606060606061,0.6060606060606061,0.0004391670227050781,
CC1=C2c3ccccc3C=C3C=c4ccccc4=C3C2C1,6,25,0.6417910447761194,0.6417910447761194,0.00046253204345703125,
C=C(C=CCC1=Cc2ccccc21)C1=c2ccccc2=C1,0,5,0.5714285714285714,0.5714285714285714,0.00044536590576171875,
CCC1=C(C)c2ccccc2C=C2C=c3ccccc3=C2CC1,2,4,0.5972222222222222,0.5972222222222222,0.0005092620849609375,
CCC1=C(C)C(C)(C)C2=c3ccccc3=CC2=Cc2ccccc21,0,0,0.589041095890411,0.589041095890411,0.0005168914794921875,
C1=C(C(CC2CC2)C2=c3ccccc3=C2)c2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.0004975795745849609,
CC1=C(C2=c3ccccc3=C2)c2ccccc21,13,92,0.5806451612903226,0.5806451612903226,0.0003705024719238281,
CC(C=CC1=Cc2ccccc21)CC1=c2ccccc2=C1,0,5,0.5714285714285714,0.5714285714285714,0.0004489421844482422,
CCC(=C(C)C1=Cc2ccccc21)C1=c2ccccc2=C1,1,12,0.5797101449275363,0.5797101449275363,0.00045013427734375,
C=C1C(C)C1(C1=Cc2ccccc21)C1=c2ccccc2=C1,6,90,0.5882352941176471,0.5882352941176471,0.0004534721374511719,
C1=C(C2=C3C(=C3C3=c4ccccc4=C3)C2)c2ccccc21,4,65,0.5857142857142857,0.5857142857142857,0.0005156993865966797,
CC1C(C2=Cc3ccccc32)CC1C1=c2ccccc2=C1,0,5,0.5714285714285714,0.5714285714285714,0.0004684925079345703,
C(#CC1=Cc2ccccc21)C=CC1=c2ccccc2=C1,18,107,0.5882352941176471,0.5882352941176471,0.00043964385986328125,
CC(=CCCC1=Cc2ccccc21)C1=c2ccccc2=C1,7,7,0.5714285714285714,0.5714285714285714,0.00046181678771972656,
CC1=CC2C=C1c1ccccc1C=C1C=c3ccccc3=C12,3,11,0.6142857142857143,0.6142857142857143,0.0004909038543701172,
C=C1C(C2=Cc3ccccc32)=C1C1=c2ccccc2=C1,13,153,0.6212121212121212,0.6212121212121212,0.00045180320739746094,
CC1CC(C2=Cc3ccccc32)=C1C1=c2ccccc2=C1,0,5,0.5714285714285714,0.5714285714285714,0.0004525184631347656,
CCCC(C1=Cc2ccccc21)C1=c2ccccc2=C1,4,178,0.5970149253731343,0.5970149253731343,0.00043201446533203125,
CCC1C=C(C)c2ccccc2C=C2C=c3ccccc3=C21,6,25,0.6231884057971014,0.6231884057971014,0.00046944618225097656,
C1=C(C2=C3CC(C4=c5ccccc5=C4)=C32)c2ccccc21,4,64,0.5857142857142857,0.5857142857142857,0.0004935264587402344,
CC(C)C(C1=Cc2ccccc21)C1=c2ccccc2=C1,18,235,0.6060606060606061,0.6060606060606061,0.00043320655822753906,
CCCC(CC1=c2ccccc2=C1)C1=Cc2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.00044727325439453125,
CC1=C(C2=c3ccccc3=C2)C(C2=Cc3ccccc32)=C1,13,74,0.5942028985507246,0.5942028985507246,0.000461578369140625,
CC(C)=C(C1=Cc2ccccc21)C1=c2ccccc2=C1,24,233,0.6060606060606061,0.6060606060606061,0.00042438507080078125,
C1#Cc2ccccc2C=C2C=c3ccccc3=C2CC1,0,2,0.5882352941176471,0.5882352941176471,0.00045037269592285156,
C1=C(C=C2CC2C2=c3ccccc3=C2)c2ccccc21,9,98,0.5882352941176471,0.5882352941176471,0.0004634857177734375,
C1=C(C2(C3=c4ccccc4=C3)CC23CC3)c2ccccc21,0,0,0.5714285714285714,0.5714285714285714,0.0004951953887939453,
C1=C(CC(C2=Cc3ccccc32)C2=c3ccccc3=C2)C1,0,5,0.5714285714285714,0.5714285714285714,0.0004661083221435547,
C=CC(C(=C)C1=c2ccccc2=C1)C1=Cc2ccccc21,2,12,0.5797101449275363,0.5797101449275363,0.0004520416259765625,
CC#CC(C)(C1=Cc2ccccc21)C1=c2ccccc2=C1,0,15,0.5797101449275363,0.5797101449275363,0.00044035911560058594,
C1#CC1(CCC1=c2ccccc2=C1)C1=Cc2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.0004634857177734375,
CC(=CCCC1=c2ccccc2=C1)C1=Cc2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.0004467964172363281,
CCC(CC1=c2ccccc2=C1)C1=Cc2ccccc21,13,179,0.5970149253731343,0.5970149253731343,0.0004506111145019531,
C1#CC(C2=c3ccccc3=C2)=C1C1=Cc2ccccc21,9,90,0.5882352941176471,0.5882352941176471,0.00045609474182128906,
C=C(C#CC1=c2ccccc2=C1)C1=Cc2ccccc21,4,101,0.5970149253731343,0.5970149253731343,0.0004208087921142578,
CC1=C2CCC2(C)C2=c3ccccc3=CC2=Cc2ccccc21,0,1,0.5972222222222222,0.5972222222222222,0.000530242919921875,
CC1C=Cc2ccccc2C=C2C=c3ccccc3=C2C1,0,0,0.5714285714285714,0.5714285714285714,0.0004525184631347656,
C1=CC(c2ccccc2C2=c3ccccc3=C2)=C1,0,6,0.578125,0.578125,0.00040411949157714844,
CC1C2=c3ccccc3=CC2=Cc2ccccc2C1C,2,9,0.6060606060606061,0.6060606060606061,0.0004410743713378906,
C1=C(C2C3=C2C3C2=c3ccccc3=C2)c2ccccc21,9,132,0.5970149253731343,0.5970149253731343,0.0004673004150390625,
C=C(C)C1=CC(C)C2=c3ccccc3=CC2=Cc2ccccc21,2,2,0.6056338028169014,0.6056338028169014,0.0005173683166503906,
CC=C1C=c2ccccc2=C1CC1=Cc2ccccc21,2,14,0.5970149253731343,0.5970149253731343,0.00043082237243652344,
CCC(CCC1=Cc2ccccc21)C1=c2ccccc2=C1,0,5,0.5714285714285714,0.5714285714285714,0.0004477500915527344,
C=C(CC(C)C1=Cc2ccccc21)C1=c2ccccc2=C1,0,11,0.5797101449275363,0.5797101449275363,0.0004611015319824219,
CCCC(CC1=Cc2ccccc21)C1=c2ccccc2=C1,0,5,0.5714285714285714,0.5714285714285714,0.0004470348358154297,
C=C1C(C2=c3ccccc3=CC2)=Cc2ccccc21,0,0,0.5757575757575758,0.5757575757575758,0.00041747093200683594,
CC1=CC2=CC1=C2c1ccccc1C1=c2ccccc2=C1,18,17,0.5714285714285714,0.5714285714285714,0.0005123615264892578,
CC1(C2=c3ccccc3=C2)C#CC1C1=Cc2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.00046825408935546875,
C1=C(C2(C3=c4ccccc4=C3)C3=CCC32)c2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.00048279762268066406,
CC1=CCCC2=c3ccccc3=CC2=Cc2ccccc21,4,28,0.6417910447761194,0.6417910447761194,0.00045299530029296875,
CC1CC2=c3ccccc3=CC2=Cc2ccccc21,3,26,0.625,0.625,0.0004134178161621094,
CC(=CC(C)C1=Cc2ccccc21)C1=c2ccccc2=C1,1,9,0.5797101449275363,0.5797101449275363,0.00044655799865722656,
CC=C(CCC1=c2ccccc2=C1)C1=Cc2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.0004417896270751953,
CC1(C2=c3ccccc3=C2)C=CC1C1=Cc2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.00045680999755859375,
CC(C)(C1=Cc2ccccc21)C(C)(C)C1=c2ccccc2=C1,0,5,0.5714285714285714,0.5714285714285714,0.000469207763671875,
CC=C1C=c2ccccc2=C1C1=Cc2ccccc2C1,0,0,0.5735294117647058,0.5735294117647058,0.0004413127899169922,
CC(C=CC1=Cc2ccccc21)=CC1=c2ccccc2=C1,0,5,0.5714285714285714,0.5714285714285714,0.0004420280456542969,
C1#CC(CC2=Cc3ccccc32)(C2=c3ccccc3=C2)C1,0,5,0.5714285714285714,0.5714285714285714,0.0004680156707763672,
C1=C(C2=Cc3ccccc32)C=C(C2=c3ccccc3=C2)C1,1,47,0.5857142857142857,0.5857142857142857,0.0004990100860595703,
C=C(C1=Cc2ccccc21)C1=C(C2=c3ccccc3=C2)C1,0,5,0.5714285714285714,0.5714285714285714,0.0004665851593017578,
C#CC(C1=Cc2ccccc21)C(C)C1=c2ccccc2=C1,0,12,0.5797101449275363,0.5797101449275363,0.00045371055603027344,
CC(=CC1=c2ccccc2=C1)CCC1=Cc2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.00045800209045410156,
CC(=CC1=Cc2ccccc21)CC1=c2ccccc2=C1,7,187,0.5970149253731343,0.5970149253731343,0.00042891502380371094,
CC1C2C(C3=Cc4ccccc43)C12C1=c2ccccc2=C1,0,5,0.5714285714285714,0.5714285714285714,0.00047850608825683594,
C1=CC2=C(C1)CC1=c3ccccc3=CC1=Cc1ccccc12,3,10,0.6056338028169014,0.6056338028169014,0.0005347728729248047,
C1=CC2=C(C1)CCC1=c3ccccc3=CC1=Cc1ccccc12,0,0,0.581081081081081,0.581081081081081,0.0005407333374023438,
C#CC(C(=C)C1=Cc2ccccc21)C1=c2ccccc2=C1,0,0,0.5797101449275363,0.5797101449275363,0.0004620552062988281,
CC(CC=CC1=c2ccccc2=C1)C1=Cc2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.00045490264892578125,
CCC1CCc2ccccc2C=C2C=c3ccccc3=C21,0,0,0.5714285714285714,0.5714285714285714,0.00045228004455566406,
CC(C)CC(C1=Cc2ccccc21)C1=c2ccccc2=C1,0,10,0.5797101449275363,0.5797101449275363,0.0004515647888183594,
CC1CC=Cc2ccccc2C=C2C=c3ccccc3=C21,0,0,0.5714285714285714,0.5714285714285714,0.00045037269592285156,
CC1=CC(C)(C(C)C)C2=c3ccccc3=CC2=Cc2ccccc21,0,0,0.589041095890411,0.589041095890411,0.0005252361297607422,
CC1=C2CC3=c4ccccc4=CC3=Cc3ccccc3C12,0,0,0.5714285714285714,0.5714285714285714,0.00048065185546875,
CC=C1C2=C(C(C)=CC2C)c2ccccc2C=C2C=c3ccccc3=C21,0,0,0.618421052631579,0.618421052631579,0.0005996227264404297,
CC1(C)C2=CC1C1=c3ccccc3=CC1=Cc1ccccc12,5,10,0.6231884057971014,0.6231884057971014,0.0005071163177490234,
CC1=C2c3ccccc3C=C3C=c4ccccc4=C3C2C1C,0,0,0.6231884057971014,0.6231884057971014,0.0004801750183105469,
C=C1c2ccccc2C=C2C=c3ccccc3=C2CC1C,0,1,0.6515151515151515,0.6515151515151515,0.0004515647888183594,
C#CCC=C(C1=Cc2ccccc21)C1=c2ccccc2=C1,0,0,0.5714285714285714,0.5714285714285714,0.0004360675811767578,
C1=C(C(=C2CCC2)C2=c3ccccc3=C2)c2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.0004782676696777344,
C=C1CCCC2=c3ccccc3=CC2=Cc2ccccc21,0,0,0.6417910447761194,0.6417910447761194,0.000457763671875,
C=C=C(CC1=Cc2ccccc21)C1=c2ccccc2=C1,9,147,0.5970149253731343,0.5970149253731343,0.0004258155822753906,
C1=C2C=c3ccccc3=C2c2ccccc21,0,0,1.0,1.0,0.0003504753112792969,
CC1=C(C2=Cc3ccccc32)C1=CC1=c2ccccc2=C1,8,77,0.5942028985507246,0.5942028985507246,0.0004699230194091797,
CC1=CCCc2ccccc2C=C2C=c3ccccc3=C12,1,1,0.6417910447761194,0.6417910447761194,0.00045180320739746094,
CC(C)(CCC1=c2ccccc2=C1)C1=Cc2ccccc21,1,11,0.5797101449275363,0.5797101449275363,0.00045228004455566406,
CC=C1Cc2ccccc2C=C2C=c3ccccc3=C21,0,3,0.671875,0.671875,0.0004215240478515625,
CCCC1(C)C=C(C)c2ccccc2C=C2C=c3ccccc3=C21,0,2,0.581081081081081,0.581081081081081,0.0005314350128173828,
CC1=CC2=C1c1ccccc1C=C1C=c3ccccc3=C1C2(C)C,0,0,0.625,0.625,0.0005340576171875,
C1=C(C2(C3=c4ccccc4=C3)CCC2)c2ccccc21,19,184,0.5970149253731343,0.5970149253731343,0.0004677772521972656,
CCC12C=C1C1=c3ccccc3=CC1=Cc1ccccc12,0,1,0.6417910447761194,0.6417910447761194,0.0004630088806152344,
C1=C2C=c3ccccc3=C2CC2C=C(C2)c2ccccc21,2,19,0.6417910447761194,0.6417910447761194,0.0005376338958740234,
C1=C(C2(C3=c4ccccc4=C3)C3CC32)c2ccccc21,18,163,0.5970149253731343,0.5970149253731343,0.0004801750183105469,
C1=C(C23CC2C3C2=c3ccccc3=C2)c2ccccc21,6,99,0.5882352941176471,0.5882352941176471,0.0004904270172119141,
C1=C(CC2C=C2C2=c3ccccc3=C2)c2ccccc21,7,98,0.5882352941176471,0.5882352941176471,0.0004534721374511719,
CC1C2=CC1(C)C1=c3ccccc3=CC1=Cc1ccccc12,0,0,0.6231884057971014,0.6231884057971014,0.0005049705505371094,
CC(C)=CC(C1=Cc2ccccc21)C1=c2ccccc2=C1,0,11,0.5797101449275363,0.5797101449275363,0.00044155120849609375,
CC1=CCC2=C1c1ccccc1C=C1C=c3ccccc3=C1C2,4,14,0.6338028169014085,0.6338028169014085,0.0005042552947998047,
CCCC(C)(C1=Cc2ccccc21)C1=c2ccccc2=C1,1,11,0.5797101449275363,0.5797101449275363,0.00044798851013183594,
C1=C(C2(C3=c4ccccc4=C3)C3=C2CC3)c2ccccc21,0,5,0.5714285714285714,0.5714285714285714,0.0004875659942626953,
CCC1=CC1(C1=Cc2ccccc21)C1=c2ccccc2=C1,0,5,0.5714285714285714,0.5714285714285714,0.00046515464782714844,
CC=CC(C)(C1=Cc2ccccc21)C1=c2ccccc2=C1,0,10,0.5797101449275363,0.5797101449275363,0.0004432201385498047,
CC1=CC(C)CC2=c3ccccc3=CC2=Cc2ccccc21,2,11,0.6231884057971014,0.6231884057971014,0.00047659873962402344,
CCC1=CCC2=C=C1C1=c3ccccc3=CC1=Cc1ccccc12,0,0,0.6301369863013698,0.6301369863013698,0.0005404949188232422,
CCC=C1CCC2=c3ccccc3=CC2=Cc2ccccc21,0,0,0.6142857142857143,0.6142857142857143,0.0004775524139404297,
CC(C1=Cc2ccccc21)C1=C2C1=C2C1=c2ccccc2=C1,0,1,0.5774647887323944,0.5774647887323944,0.0005025863647460938,
CC1=C2c3ccccc3C=C3C=c4ccccc4=C3C12,3,30,0.671875,0.671875,0.00044345855712890625,
C=C1C2=C(c3ccccc3C=C3C=c4ccccc4=C13)C(C)CC2,1,0,0.6388888888888888,0.6388888888888888,0.0005576610565185547,
C=CC1Cc2ccccc2C=C2C=c3ccccc3=C21,0,0,0.5970149253731343,0.5970149253731343,0.0004248619079589844,
CC12CC1C2(C1=Cc2ccccc21)C1=c2ccccc2=C1,3,7,0.5797101449275363,0.5797101449275363,0.0004754066467285156,
C=CCC(C1=Cc2ccccc21)C1=c2ccccc2=C1,17,186,0.5970149253731343,0.5970149253731343,0.0004265308380126953,
CC=C1CCC2=c3ccccc3=CC2=Cc2ccccc21,2,2,0.6417910447761194,0.6417910447761194,0.000446319580078125,
CCC1=C(CC)c2ccccc2C=C2C=c3ccccc3=C2CC1,0,0,0.5733333333333334,0.5733333333333334,0.0005245208740234375,
CC1C2=C(c3ccccc3C=C3C=c4ccccc4=C3C2)C1C,0,0,0.5972222222222222,0.5972222222222222,0.0005304813385009766,
CCC(CC1=Cc2ccccc21)C1=c2ccccc2=C1,17,211,0.5970149253731343,0.5970149253731343,0.00043487548828125,
C#CC(=CC1=c2ccccc2=C1)C1=Cc2ccccc21,6,106,0.5970149253731343,0.5970149253731343,0.00042510032653808594,
CC=C(C1=Cc2ccccc21)C(C)C1=c2ccccc2=C1,1,11,0.5797101449275363,0.5797101449275363,0.0004520416259765625,
C=C(C1=c2ccccc2=C1)C(C)(C)C1=Cc2ccccc21,11,99,0.5882352941176471,0.5882352941176471,0.0004558563232421875,
C1=C(C23C4C2C43C2=c3ccccc3=C2)c2ccccc21,4,43,0.5970149253731343,0.5970149253731343,0.0005099773406982422,
CC12C=C(C1)c1ccccc1C=C1C=c3ccccc3=C12,2,8,0.6515151515151515,0.6515151515151515,0.00047850608825683594,
C=C1C2=c3ccccc3=CC2=Cc2ccccc2C2=CC12C,4,6,0.696969696969697,0.696969696969697,0.0004990100860595703,
CC1=CC(C)(C)CC2=c3ccccc3=CC2=Cc2ccccc21,0,0,0.6056338028169014,0.6056338028169014,0.0005056858062744141,
CC1(C)C2C3=c4ccccc4=CC3=Cc3ccccc3C21,0,0,0.5797101449275363,0.5797101449275363,0.000476837158203125,
C1=CC(C2=Cc3ccccc32)(C2=c3ccccc3=C2)C=1,11,133,0.5970149253731343,0.5970149253731343,0.0004589557647705078,
CCC1=C(C)CCC2=c3ccccc3=CC2=Cc2ccccc21,0,0,0.5972222222222222,0.5972222222222222,0.0004889965057373047,
CC1(C)C(C2=Cc3ccccc32)=C1C1=c2ccccc2=C1,0,16,0.5797101449275363,0.5797101449275363,0.000469207763671875,
C1=Cc2c1cccc2C1=c2ccccc2=C1,29,31,0.5737704918032787,0.5737704918032787,0.00037026405334472656,
CC(CC1=Cc2ccccc21)C1=c2ccccc2=C1,42,344,0.625,0.625,0.00041747093200683594,
CC12C=C1Cc1ccccc1C=C1C=c3ccccc3=C12,0,0,0.5714285714285714,0.5714285714285714,0.00046539306640625,
CC(C1=Cc2ccccc21)(C1=c2ccccc2=C1)C1C=C1,0,13,0.5797101449275363,0.5797101449275363,0.00046515464782714844,
C=C(C)C(C1=Cc2ccccc21)C1=c2ccccc2=C1,35,244,0.6060606060606061,0.6060606060606061,0.00042128562927246094,
C=C1C=c2ccccc2=C1CC1=Cc2ccccc21,8,58,0.625,0.625,0.0004050731658935547,
C#CC(C(=C)C1=c2ccccc2=C1)C1=Cc2ccccc21,3,13,0.5797101449275363,0.5797101449275363,0.0004591941833496094,
C=C1CC1=C(C1=Cc2ccccc21)C1=c2ccccc2=C1,0,17,0.5797101449275363,0.5797101449275363,0.00047707557678222656,
C1=C2C=c3ccccc3=C2CC2=C(CC2)c2ccccc21,0,0,0.6323529411764706,0.6323529411764706,0.0004715919494628906,
CC=C1C2=c3ccccc3=CC2=Cc2ccccc2C1CC,0,0,0.6231884057971014,0.6231884057971014,0.0004699230194091797,
C1=C(CC2=c3ccccc3=C2)C=1C1=Cc2ccccc21,7,100,0.5882352941176471,0.5882352941176471,0.00044798851013183594,
C1#CC1=C1CC2=c3ccccc3=CC2=Cc2ccccc21,1,0,0.6417910447761194,0.6417910447761194,0.00047898292541503906,
C(#CCC1=c2ccccc2=C1)CC1=Cc2ccccc21,0,104,0.5882352941176471,0.5882352941176471,0.0004150867462158203,
C(=CC1=c2ccccc2=C1)C1=Cc2ccccc21,44,302,0.6451612903225806,0.6451612903225806,0.00039267539978027344,
CCCC1=CCC2=c3ccccc3=CC2=Cc2ccccc21,1,6,0.6142857142857143,0.6142857142857143,0.0004749298095703125,
CC(C1=Cc2ccccc21)(C1=c2ccccc2=C1)C1C#C1,1,28,0.5797101449275363,0.5797101449275363,0.00045680999755859375,
CC1=C(C)c2ccccc2C=C2C=c3ccccc3=C2C1,4,48,0.6515151515151515,0.6515151515151515,0.0004553794860839844,
C=C(CC(=C)C1=c2ccccc2=C1)C1=Cc2ccccc21,1,29,0.5797101449275363,0.5797101449275363,0.00044035911560058594,
CC12CC3=C1c1ccccc1C=C1C=c4ccccc4=C1C32,0,1,0.6142857142857143,0.6142857142857143,0.0005376338958740234,
CC(C)(C=CC1=c2ccccc2=C1)C1=Cc2ccccc21,2,27,0.5797101449275363,0.5797101449275363,0.0004508495330810547,
CC1=C2c3ccccc3C=C3C=c4ccccc4=C3C1C2C,0,1,0.6231884057971014,0.6231884057971014,0.0005097389221191406,
C=C(C)C(=CC1=c2ccccc2=C1)C1=Cc2ccccc21,1,29,0.5797101449275363,0.5797101449275363,0.00044226646423339844,
C=CC1C2=c3ccccc3=CC2=Cc2ccccc21,0,2,0.625,0.625,0.00043392181396484375,
C=C1C(C2=c3ccccc3=C2)C1(C)C1=Cc2ccccc21,2,30,0.5797101449275363,0.5797101449275363,0.0004506111145019531,
CC1(C)C=c2ccccc2=C1C1=Cc2ccccc21,6,71,0.5846153846153846,0.5846153846153846,0.0004024505615234375,
C#CC=C(C1=Cc2ccccc21)C1=c2ccccc2=C1,8,148,0.5970149253731343,0.5970149253731343,0.00043845176696777344,
C1=C2C=c3ccccc3=C2CCC2C=C(C2)c2ccccc21,0,0,0.6142857142857143,0.6142857142857143,0.000530242919921875,
CC1C=c2ccccc2=C(C2=Cc3ccccc32)C1,0,5,0.5757575757575758,0.5757575757575758,0.00040602684020996094,
CCC=C(C1=Cc2ccccc21)C1=c2ccccc2=C1,8,186,0.5970149253731343,0.5970149253731343,0.0004215240478515625,
