rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C_mean,rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C_med,rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C_min,rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C_max,rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00022721290588378906,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0006687641143798828,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.003233194351196289,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.005361080169677734,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.00917506217956543,0,0,16,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.012102127075195312,0,0,6,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.015696287155151367,0,0,7,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0.02070164680480957,0,0,13,0,0,0,0,0
0.00273224043715847,0.0,0.0,0.03278688524590164,0.009061816367091257,0.00273224043715847,0.0,0.0,0.03278688524590164,0.009061816367091257,11,4,0.025214672088623047,0,0,6,0,0,0,0,0
0.004729760756761721,0.0,0.0,0.047619047619047616,0.013200384830392129,0.004729760756761721,0.0,0.0,0.047619047619047616,0.013200384830392129,16,5,0.03559446334838867,0,0,19,0,0,0,0,0
0.005767082392153756,0.0,0.0,0.047619047619047616,0.014144409750282687,0.005767082392153756,0.0,0.0,0.047619047619047616,0.014144409750282687,26,10,0.29753923416137695,0,0,36,0,0,0,0,0
0.0054007803147831076,0.0,0.0,0.047619047619047616,0.01391758681439357,0.0054007803147831076,0.0,0.0,0.047619047619047616,0.01391758681439357,36,10,0.3190734386444092,0,0,58,0,0,0,0,0
0.007246993265430575,0.0,0.0,0.047619047619047616,0.015268557915123954,0.007246993265430575,0.0,0.0,0.047619047619047616,0.015268557915123954,46,10,0.3418405055999756,0,0,42,0,0,0,0,0
0.00795038085412844,0.0,0.0,0.047619047619047616,0.015553780031010786,0.00795038085412844,0.0,0.0,0.047619047619047616,0.015553780031010786,56,10,0.3572843074798584,0,0,15,0,0,0,0,0
0.009708703417827657,0.0,0.0,0.047619047619047616,0.016522820529755577,0.009708703417827657,0.0,0.0,0.047619047619047616,0.016522820529755577,66,10,0.3797469139099121,0,0,47,0,0,0,0,0
0.011483611993777879,0.0,0.0,0.047619047619047616,0.016885012025205537,0.011483611993777879,0.0,0.0,0.047619047619047616,0.016885012025205537,76,10,0.396622896194458,0,0,16,0,0,0,0,0
0.013883696181637406,0.0,0.0,0.0684931506849315,0.01844439803612314,0.013883696181637406,0.0,0.0,0.0684931506849315,0.01844439803612314,86,10,0.4147772789001465,0,0,18,0,0,0,0,0
0.015382188259959411,0.0,0.0,0.0684931506849315,0.01865496709637917,0.015382188259959411,0.0,0.0,0.0684931506849315,0.01865496709637917,96,10,0.43038058280944824,0,0,16,0,0,0,0,0
0.016777701225064525,0.0,0.0,0.109375,0.02079327005619697,0.016777701225064525,0.0,0.0,0.109375,0.02079327005619697,106,10,0.44718289375305176,0,0,18,0,0,0,0,0
0.018129273008485592,0.0,0.0,0.109375,0.02235138272979719,0.018129273008485592,0.0,0.0,0.109375,0.02235138272979719,116,10,0.4622035026550293,0,0,12,0,0,0,0,0
0.017888227663603085,0.0,0.0,0.109375,0.022044209443520948,0.017888227663603085,0.0,0.0,0.109375,0.022044209443520948,126,10,0.48227810859680176,0,0,19,0,0,0,0,0
0.018506123602064807,0.0,0.0,0.109375,0.022399331602556357,0.018506123602064807,0.0,0.0,0.109375,0.022399331602556357,136,10,0.5084457397460938,0,0,38,0,0,0,0,0
0.01910478867933979,0.013333333333333334,0.0,0.109375,0.02256497723741474,0.01910478867933979,0.013333333333333334,0.0,0.109375,0.02256497723741474,146,10,0.5258181095123291,0,0,17,0,0,0,0,0
0.02068836252901946,0.014084507042253521,0.0,0.109375,0.023226812985341763,0.02068836252901946,0.014084507042253521,0.0,0.109375,0.023226812985341763,156,10,0.5487806797027588,0,0,41,0,0,0,0,0
0.02252994748040141,0.014285714285714285,0.0,0.109375,0.024382073375405117,0.02252994748040141,0.014285714285714285,0.0,0.109375,0.024382073375405117,166,10,0.5742394924163818,0,0,39,0,0,0,0,0
0.024112392676728007,0.014705882352941176,0.0,0.109375,0.02584431252079815,0.024112392676728007,0.014705882352941176,0.0,0.109375,0.02584431252079815,176,10,0.5904011726379395,0,0,9,0,0,0,0,0
