rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_mean,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_med,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_min,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_max,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000244140625,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0005328655242919922,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0021381378173828125,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.00390625,0,0,0,0,0,0,0,0
0.009389671361502348,0.0,0.0,0.028169014084507043,0.013279000585662865,0.009389671361502348,0.0,0.0,0.028169014084507043,0.013279000585662865,2,1,0.00686192512512207,0,0,7,0,0,0,0,0
0.005633802816901409,0.0,0.0,0.028169014084507043,0.011267605633802818,0.005633802816901409,0.0,0.0,0.028169014084507043,0.011267605633802818,4,2,0.010437250137329102,0,0,4,0,0,0,0,0
0.008658113061933244,0.0,0.0,0.0410958904109589,0.01534055975517577,0.008658113061933244,0.0,0.0,0.0410958904109589,0.01534055975517577,7,3,0.01796865463256836,0,0,22,0,0,0,0,0
0.00875381195659027,0.0,0.0,0.0410958904109589,0.014678073602850238,0.00875381195659027,0.0,0.0,0.0410958904109589,0.014678073602850238,10,3,0.024561405181884766,0,0,16,0,0,0,0,0
0.009514096571002663,0.0,0.0,0.0410958904109589,0.015159623138598994,0.009514096571002663,0.0,0.0,0.0410958904109589,0.015159623138598994,16,6,0.032515525817871094,0,0,17,0,0,0,0,0
0.009736130423118983,0.0,0.0,0.0410958904109589,0.01515333119564081,0.009736130423118983,0.0,0.0,0.0410958904109589,0.01515333119564081,22,6,0.04331803321838379,0,0,19,0,0,0,0,0
0.009648689378820676,0.0,0.0,0.0410958904109589,0.01476714197288536,0.009648689378820676,0.0,0.0,0.0410958904109589,0.01476714197288536,30,8,0.06303644180297852,0,0,53,0,0,0,0,0
0.012072393270382275,0.0,0.0,0.0410958904109589,0.01581394368825832,0.012072393270382275,0.0,0.0,0.0410958904109589,0.01581394368825832,40,10,0.07918405532836914,0,0,34,0,0,0,0,0
0.014188591742160507,0.0,0.0,0.10666666666666667,0.019964792577345118,0.014188591742160507,0.0,0.0,0.10666666666666667,0.019964792577345118,50,10,0.09459304809570312,0,0,23,0,0,0,0,0
0.017027559608138978,0.011904761904761904,0.0,0.11267605633802817,0.0226801127904232,0.017027559608138978,0.011904761904761904,0.0,0.11267605633802817,0.0226801127904232,60,10,0.11680364608764648,0,0,41,0,0,0,0,0
0.01811806147440403,0.0125,0.0,0.11267605633802817,0.022123968976157326,0.01811806147440403,0.0125,0.0,0.11267605633802817,0.022123968976157326,70,10,0.13474059104919434,0,0,25,0,0,0,0,0
0.018104176278690636,0.012345679012345678,0.0,0.11267605633802817,0.021429353738317017,0.018104176278690636,0.012345679012345678,0.0,0.11267605633802817,0.021429353738317017,80,10,0.15304255485534668,0,0,18,0,0,0,0,0
0.017819476361838487,0.011904761904761904,0.0,0.11267605633802817,0.020618701555157427,0.017819476361838487,0.011904761904761904,0.0,0.11267605633802817,0.020618701555157427,90,10,0.1744670867919922,0,0,17,0,0,0,0,0
0.018931050590744947,0.0125,0.0,0.11267605633802817,0.020975132252794234,0.018931050590744947,0.0125,0.0,0.11267605633802817,0.020975132252794234,100,10,0.19855833053588867,0,0,44,0,0,0,0,0
0.019209088866444537,0.0125,0.0,0.11267605633802817,0.020678841202770106,0.019209088866444537,0.0125,0.0,0.11267605633802817,0.020678841202770106,110,10,0.21502256393432617,0,0,14,0,0,0,0,0
0.019246102802018335,0.0125,0.0,0.11267605633802817,0.02130413444999899,0.019246102802018335,0.0125,0.0,0.11267605633802817,0.02130413444999899,120,10,0.2318894863128662,0,0,18,0,0,0,0,0
0.01979437690353528,0.0125,0.0,0.11267605633802817,0.021141467752984786,0.01979437690353528,0.0125,0.0,0.11267605633802817,0.021141467752984786,130,10,0.254305362701416,0,0,31,0,0,0,0,0
0.020327545782500282,0.0125,0.0,0.11267605633802817,0.022109611866610805,0.020327545782500282,0.0125,0.0,0.11267605633802817,0.022109611866610805,140,10,0.2758903503417969,0,0,30,0,0,0,0,0
0.020477951182878696,0.0125,0.0,0.11267605633802817,0.02207151929406255,0.020477951182878696,0.0125,0.0,0.11267605633802817,0.02207151929406255,150,10,0.29247069358825684,0,0,17,0,0,0,0,0
0.02171555685840504,0.01282051282051282,0.0,0.11267605633802817,0.022611154051257493,0.02171555685840504,0.01282051282051282,0.0,0.11267605633802817,0.022611154051257493,160,10,0.31252026557922363,0,0,25,0,0,0,0,0
0.02161447775733751,0.01282051282051282,0.0,0.11267605633802817,0.02242554818494581,0.02161447775733751,0.01282051282051282,0.0,0.11267605633802817,0.02242554818494581,170,10,0.34192872047424316,0,0,42,0,0,0,0,0
0.022181983461330424,0.012987012987012988,0.0,0.11267605633802817,0.022676069241591226,0.022181983461330424,0.012987012987012988,0.0,0.11267605633802817,0.022676069241591226,180,10,0.3700072765350342,0,0,35,0,0,0,0,0
0.023014599747805703,0.022988505747126436,0.0,0.11267605633802817,0.023456076210500273,0.023014599747805703,0.022988505747126436,0.0,0.11267605633802817,0.023456076210500273,190,10,0.38599586486816406,0,0,11,0,0,0,0,0
0.023866913134574442,0.023255813953488372,0.0,0.11267605633802817,0.023493104916754257,0.023866913134574442,0.023255813953488372,0.0,0.11267605633802817,0.023493104916754257,200,10,0.40176987648010254,0,0,7,0,0,0,0,0
0.02505418444063537,0.023529411764705882,0.0,0.11267605633802817,0.024109631777249913,0.02505418444063537,0.023529411764705882,0.0,0.11267605633802817,0.024109631777249913,210,10,0.4205598831176758,0,0,21,0,0,0,0,0
0.025894048719704323,0.023809523809523808,0.0,0.11267605633802817,0.02483306259832055,0.025894048719704323,0.023809523809523808,0.0,0.11267605633802817,0.02483306259832055,220,10,0.4395618438720703,0,0,14,0,0,0,0,0
0.026938715762990426,0.023809523809523808,0.0,0.11267605633802817,0.025351958480213762,0.026938715762990426,0.023809523809523808,0.0,0.11267605633802817,0.025351958480213762,230,10,0.4586830139160156,0,0,15,0,0,0,0,0
0.027519756061492144,0.024096385542168676,0.0,0.11267605633802817,0.02558592781092241,0.027519756061492144,0.024096385542168676,0.0,0.11267605633802817,0.02558592781092241,240,10,0.48671603202819824,0,0,29,0,0,0,0,0
